,NRAP (4892)
ACH-000004,0.07799669168174082
ACH-000005,0.13606006819652056
ACH-000007,0.0718324689352026
ACH-000009,0.04233663900881342
ACH-000011,0.14479554781578471
ACH-000012,0.05192715460832637
ACH-000013,0.09987783795799872
ACH-000014,0.1065953887627446
ACH-000015,0.04785727625440344
ACH-000017,0.08375313280514803
ACH-000018,0.12367747676056735
ACH-000019,0.08969439745402337
ACH-000021,0.1861664907635225
ACH-000022,0.055356320682807415
ACH-000025,0.08418331570973317
ACH-000028,0.1808380414963524
ACH-000030,0.09022173433887867
ACH-000035,-0.032561061719501565
ACH-000036,0.1328599862722087
ACH-000037,0.09346300303763616
ACH-000039,0.276580576246146
ACH-000040,0.15674138390322992
ACH-000041,0.1098858278186516
ACH-000042,0.05300207970546364
ACH-000045,0.11869419397676614
ACH-000047,0.0976825198554047
ACH-000052,0.055881332710658316
ACH-000053,0.0667795162940791
ACH-000054,0.09639412159691854
ACH-000055,0.11281361121803317
ACH-000060,0.08065992838021986
ACH-000067,0.14568970757479166
ACH-000070,0.09433482241493406
ACH-000075,0.19278481674534756
ACH-000078,0.12855696571365688
ACH-000082,0.1141178561875624
ACH-000085,0.2441063763986341
ACH-000086,0.10040732618767097
ACH-000087,0.3370329529397102
ACH-000092,0.17912417552629548
ACH-000095,0.15110431522207646
ACH-000097,0.12923010469483673
ACH-000098,0.06100095177704785
ACH-000099,0.18843472688454915
ACH-000108,0.14072024445079942
ACH-000113,0.0956775632156144
ACH-000116,0.10990520038668426
ACH-000118,0.0855027877332631
ACH-000120,0.08381526764713661
ACH-000123,0.0689770586398624
ACH-000127,0.09061758765158047
ACH-000128,0.23955238333340326
ACH-000132,0.09955673812702168
ACH-000133,0.09585258960023042
ACH-000137,0.06910800980251981
ACH-000138,0.18786412047371756
ACH-000142,0.113543542402917
ACH-000143,0.058303415532200885
ACH-000146,0.07011282751162523
ACH-000148,0.03954418196472861
ACH-000150,0.12197255409241008
ACH-000152,0.04122047909686529
ACH-000153,0.016712470687087953
ACH-000159,0.15634644277167078
ACH-000160,0.1787547036609655
ACH-000163,0.07393917072412187
ACH-000167,0.3749467740686333
ACH-000168,0.15255236360773033
ACH-000169,0.1040422786100741
ACH-000178,0.18939233000356664
ACH-000183,0.16548442024381546
ACH-000188,0.1508737097479564
ACH-000189,0.018537645208157844
ACH-000190,-0.04464529955851873
ACH-000198,0.028912520656597076
ACH-000203,-0.3681697695259472
ACH-000204,0.01228903927767788
ACH-000206,0.190409354931276
ACH-000207,-0.034071421317686465
ACH-000208,0.11478524135733405
ACH-000210,0.07733798650924578
ACH-000211,0.15510465807147766
ACH-000215,0.13145489653306847
ACH-000221,0.0068599224447730145
ACH-000222,0.18025729374433014
ACH-000223,0.1368247208630463
ACH-000226,-0.035397988373704364
ACH-000227,-0.1009614010326205
ACH-000228,-0.008868787100977965
ACH-000231,0.05286372551964965
ACH-000232,0.056167105613178
ACH-000233,0.08128703688185336
ACH-000234,0.15974760597032242
ACH-000235,0.0780577598055804
ACH-000237,0.08927433942618347
ACH-000238,0.107678935607854
ACH-000242,0.18795858284857253
ACH-000243,0.15900161982469338
ACH-000244,0.2479549919675196
ACH-000246,0.10679862755837953
ACH-000248,0.11328807801335786
ACH-000250,0.07665001133915987
ACH-000251,0.1769114320991068
ACH-000252,0.07053887067512904
ACH-000253,0.07163383841133636
ACH-000255,0.2297442001349114
ACH-000256,0.14334696532838526
ACH-000257,0.04197064221854982
ACH-000258,-0.015235073378781331
ACH-000259,0.09537142066185812
ACH-000260,0.06618276870257331
ACH-000261,0.10893231982136588
ACH-000262,0.11005823780512472
ACH-000263,0.009089853427142006
ACH-000264,0.03497584896613808
ACH-000265,0.1145888412540674
ACH-000266,0.1565271121647861
ACH-000272,0.14240492752053108
ACH-000274,0.04323637236705958
ACH-000277,0.10854540822200408
ACH-000278,0.08848775249498088
ACH-000279,0.03176994665211784
ACH-000280,0.2598148150958197
ACH-000281,-0.08010545589238577
ACH-000288,-0.023564530871076364
ACH-000291,0.05468449847069422
ACH-000293,0.04151901730700333
ACH-000294,0.027377426397653816
ACH-000295,0.11205782933360546
ACH-000296,0.16908089598351422
ACH-000302,0.10819475832232564
ACH-000304,0.24083034724586036
ACH-000307,0.050083445347151166
ACH-000308,0.06104825729650304
ACH-000310,0.03547320482363777
ACH-000311,0.05006430788327639
ACH-000312,0.06076079010324525
ACH-000315,-0.009340151899369806
ACH-000316,0.039623268193939964
ACH-000317,0.0754622530079804
ACH-000318,0.1974341842900801
ACH-000319,0.037528368143575984
ACH-000320,0.05969129599232215
ACH-000322,0.033001047452968224
ACH-000323,0.1492749226270274
ACH-000324,0.06711846099769554
ACH-000329,0.061832125631452475
ACH-000330,0.19162208299649208
ACH-000331,0.054319453814572136
ACH-000332,0.12945580495552153
ACH-000334,0.1803751717319172
ACH-000335,0.17275858754617385
ACH-000336,0.22765580658632945
ACH-000337,0.08888028561242811
ACH-000338,0.6091928919978364
ACH-000339,0.15018566056200022
ACH-000341,0.2412570631686885
ACH-000348,0.07971319698369263
ACH-000350,0.21342633830662755
ACH-000352,0.18650857162084566
ACH-000356,0.08374739141297644
ACH-000361,0.16683652188653622
ACH-000362,0.16436076456449367
ACH-000363,-0.008878263916178655
ACH-000364,0.19427114211437935
ACH-000365,0.08818273310968305
ACH-000366,0.04208262519676252
ACH-000368,-0.020064659827157758
ACH-000374,0.10483210913010876
ACH-000375,-0.0249239997360434
ACH-000376,0.12104962155885406
ACH-000381,-0.02030878707003567
ACH-000383,0.1401446071574545
ACH-000387,0.10634901350369598
ACH-000389,0.06925575259561542
ACH-000390,0.13363145562193246
ACH-000393,0.13367841531593827
ACH-000395,-0.2856845994223571
ACH-000396,0.06015629956728798
ACH-000397,0.1851204314217645
ACH-000401,0.01452841434722136
ACH-000402,0.9483190281413136
ACH-000403,0.06190884963440025
ACH-000404,0.2549483396150991
ACH-000406,0.08630897264471801
ACH-000407,0.07285258502980392
ACH-000408,0.06058106841452381
ACH-000410,0.18095750720346832
ACH-000411,0.0937122873336392
ACH-000414,0.1794147631825492
ACH-000415,0.02875447704553347
ACH-000416,0.11167216119320526
ACH-000420,0.006670011164881434
ACH-000421,0.18297254941723395
ACH-000424,-0.051044553360931784
ACH-000425,0.11388787347601995
ACH-000426,0.08213604507521591
ACH-000427,0.054771618048049135
ACH-000433,0.08839269215140329
ACH-000435,0.4117550131555089
ACH-000436,0.12960378482136595
ACH-000444,0.1940104069979216
ACH-000445,0.1177553838649168
ACH-000448,0.1352492648882744
ACH-000450,0.02111998374804945
ACH-000452,-0.0019471533842160028
ACH-000454,0.13571924080626888
ACH-000458,0.19275410432476853
ACH-000459,0.08596992058516015
ACH-000460,0.04946566136879852
ACH-000461,0.10205731993096548
ACH-000463,0.15434725100693186
ACH-000464,0.17914148284561845
ACH-000466,0.12141201795438375
ACH-000467,0.12761743019793914
ACH-000468,0.1561664981277494
ACH-000469,0.1393696919357999
ACH-000470,0.07813222627281657
ACH-000471,0.11055913716443984
ACH-000472,0.10271344062089643
ACH-000473,0.06913837263558001
ACH-000475,0.15029191792266364
ACH-000476,0.028180294000848975
ACH-000477,0.056772758138708725
ACH-000479,-0.029230069090251217
ACH-000480,0.1132574068093442
ACH-000481,0.059877493551562085
ACH-000483,0.12446330348019465
ACH-000484,0.15517092822669426
ACH-000485,0.05630596109178674
ACH-000486,0.13479523783736513
ACH-000487,0.08792396087551564
ACH-000488,0.0475112388655257
ACH-000490,0.11376979339856155
ACH-000491,0.04761394076718895
ACH-000495,-0.003359038322145796
ACH-000496,0.058061967330643234
ACH-000499,0.16133228587613058
ACH-000500,0.4649407548262952
ACH-000502,0.11582089966120425
ACH-000503,0.14415075587622714
ACH-000505,0.13469393980891714
ACH-000507,0.1857328498477712
ACH-000510,0.10940179566072916
ACH-000511,0.17571222144794488
ACH-000512,0.12291777201088402
ACH-000516,0.12915692166726153
ACH-000517,0.17165960847160702
ACH-000518,0.14499311295355766
ACH-000520,0.07448194839129238
ACH-000521,0.16481372095181684
ACH-000522,0.17070499856438373
ACH-000524,0.1629398614752561
ACH-000527,0.0838319282704888
ACH-000528,0.14939270735927115
ACH-000537,0.06237759114988889
ACH-000541,-0.09851112678420287
ACH-000542,0.18218418936214156
ACH-000544,0.1272975166976817
ACH-000545,0.13966055835728644
ACH-000547,0.22215512716948788
ACH-000548,0.12785555354602254
ACH-000549,0.0647883557180742
ACH-000550,0.02950314802095623
ACH-000552,0.1229514374346508
ACH-000556,0.15518270409957946
ACH-000557,-0.07449306010178874
ACH-000569,0.08839057225712768
ACH-000570,0.1509893394499447
ACH-000571,0.160868220799725
ACH-000573,0.06833247867327194
ACH-000576,0.15534856966697955
ACH-000579,-0.030444841952020487
ACH-000580,-0.009928091828391028
ACH-000584,0.036742709845427185
ACH-000585,0.09169160994827194
ACH-000588,0.03623146513590833
ACH-000589,0.13562993537474055
ACH-000591,0.13055613993764106
ACH-000593,0.02111389436735001
ACH-000600,0.1335375699596401
ACH-000601,0.16596950232793906
ACH-000605,0.005118815039219322
ACH-000606,0.10307814999549526
ACH-000608,0.1126375007637491
ACH-000614,0.11318593382860268
ACH-000616,0.19948156153911584
ACH-000618,0.053030215054930684
ACH-000619,0.05827005083775416
ACH-000620,0.14145721078153806
ACH-000621,0.11330500464392515
ACH-000622,0.08573993094580551
ACH-000623,0.023928122106216025
ACH-000624,0.17654022440782233
ACH-000627,0.13061219494633394
ACH-000630,0.2197469117674023
ACH-000631,-0.0859141353009789
ACH-000632,0.1288561274132333
ACH-000633,0.07073237181077689
ACH-000637,0.22164988767596755
ACH-000638,0.1216183655404754
ACH-000646,0.2395708734371217
ACH-000647,0.16370536940420147
ACH-000648,0.01794577968580409
ACH-000649,0.0945344630325063
ACH-000651,0.03259604973127364
ACH-000652,0.03757946531331847
ACH-000653,0.06882307486771698
ACH-000657,0.12869059129720484
ACH-000658,0.1439303061502557
ACH-000661,0.16664954290436834
ACH-000662,-0.13590493135782375
ACH-000663,0.20079250258200654
ACH-000665,0.15701158493646064
ACH-000671,0.046124901541845766
ACH-000672,0.007841323818881701
ACH-000673,0.052988456427956715
ACH-000676,0.056506446502900265
ACH-000677,0.169027502249031
ACH-000681,0.12591310733714972
ACH-000683,0.1594231071516347
ACH-000684,0.14686161296117445
ACH-000688,0.08073677292043131
ACH-000693,0.06811463614541892
ACH-000694,0.1319201172472843
ACH-000695,-0.010739024060696538
ACH-000696,0.1150527978336082
ACH-000697,-0.08692794071215698
ACH-000699,0.0678934264712726
ACH-000701,0.004680438172116067
ACH-000706,0.06174359800791365
ACH-000711,0.09036258810101493
ACH-000713,0.15726347417749864
ACH-000714,0.02602483668403506
ACH-000718,0.17642446652923047
ACH-000720,0.08394523089301116
ACH-000721,0.12987901882104425
ACH-000724,0.29988070955266216
ACH-000725,0.061384259269112715
ACH-000732,0.3229428508169334
ACH-000734,0.1247834395693253
ACH-000735,0.03165251168608424
ACH-000736,0.015948080569307063
ACH-000738,-0.006298001761434999
ACH-000746,0.0963431013255366
ACH-000747,0.039131788798455976
ACH-000748,0.07912625633616098
ACH-000753,0.16094345093484935
ACH-000756,0.10042122190463752
ACH-000757,-0.01584514816664995
ACH-000758,0.1128528301035973
ACH-000760,0.20093333279904585
ACH-000762,0.17333941034291658
ACH-000763,0.0696357279304507
ACH-000764,0.1633465538363227
ACH-000765,0.16528998890645547
ACH-000766,0.08010048287144249
ACH-000767,-0.051162493154463286
ACH-000768,0.25827123653705714
ACH-000769,0.01504788137076126
ACH-000770,0.11561522774815305
ACH-000771,0.05645465076173373
ACH-000773,0.1377185850806395
ACH-000776,0.18001417833852074
ACH-000777,0.12349187413058292
ACH-000778,0.11964214514480985
ACH-000781,0.11815255212372924
ACH-000782,0.0847658619796784
ACH-000783,0.08864692453588265
ACH-000784,0.0926129028025168
ACH-000785,0.03485131085484704
ACH-000787,0.10336670754918437
ACH-000788,0.08875815741127399
ACH-000791,0.19334684050106024
ACH-000792,0.08515173239674502
ACH-000794,0.11449604025908892
ACH-000796,0.05799210010278592
ACH-000798,0.10011584812687573
ACH-000799,0.20547328122461406
ACH-000800,0.140129639601755
ACH-000802,0.13695269869125562
ACH-000804,0.1814056809195136
ACH-000805,0.038092305404929416
ACH-000809,0.07497060507153094
ACH-000810,0.03762804530911877
ACH-000811,0.09892545576052664
ACH-000817,0.13223728362198744
ACH-000819,0.1396338987639617
ACH-000820,0.30382988303735226
ACH-000821,0.004764029620950804
ACH-000822,0.16068243898728898
ACH-000823,0.14796336004336455
ACH-000824,0.07592379525354878
ACH-000827,0.1228227163711118
ACH-000829,0.04610254550070264
ACH-000831,0.055621056985074656
ACH-000832,0.02748647046815252
ACH-000833,0.22635373767891945
ACH-000834,0.07636940897915599
ACH-000835,0.14390838090750585
ACH-000836,0.12031506168697652
ACH-000837,0.07718414373240279
ACH-000838,0.2016458394880892
ACH-000839,0.05542255766168391
ACH-000840,0.09796071848289536
ACH-000841,0.1541902481933958
ACH-000843,0.17344416600210244
ACH-000846,0.12427802997597184
ACH-000847,0.0826046070192768
ACH-000848,-0.04200950991481454
ACH-000849,-0.0687525947597
ACH-000851,0.042724108865783116
ACH-000855,0.04120868673084978
ACH-000856,0.10829704959632183
ACH-000858,0.07323537767672071
ACH-000859,0.1996333148855398
ACH-000861,0.21436986339090552
ACH-000862,0.08854947344161082
ACH-000865,0.1218338231101718
ACH-000866,0.03750458104607743
ACH-000867,0.04839522506355177
ACH-000869,0.02151376588648866
ACH-000872,0.3108864451292743
ACH-000873,0.030076407300575057
ACH-000876,0.0426392386851166
ACH-000878,-0.059611952617419986
ACH-000880,0.1663553020233405
ACH-000881,0.11166891404463453
ACH-000882,0.08015643794805324
ACH-000884,0.08244524142457361
ACH-000885,0.11281189890117553
ACH-000887,0.15187906512072089
ACH-000889,0.06600180192312734
ACH-000896,0.16230372910695584
ACH-000898,0.07673624972673883
ACH-000900,0.1024922852836085
ACH-000901,0.1215977318448864
ACH-000905,0.04555606890613776
ACH-000906,0.2078555667558076
ACH-000907,0.06665565934135756
ACH-000910,-0.008671303182417475
ACH-000911,0.04523466249263698
ACH-000912,0.0921658465444047
ACH-000913,0.10335953298398776
ACH-000915,0.11539435388479255
ACH-000916,-0.06507772181617769
ACH-000917,0.12994307667908567
ACH-000920,-0.016450416332590544
ACH-000921,0.08046215160704147
ACH-000924,0.11839450293316718
ACH-000926,0.10012566248633843
ACH-000928,0.22224951864946865
ACH-000929,0.07572106634917204
ACH-000932,0.09897895394750357
ACH-000935,0.13660197691013692
ACH-000936,0.048517366910273266
ACH-000937,-0.04066067936209596
ACH-000938,0.09180894947323803
ACH-000939,0.09703966056036477
ACH-000941,0.0912606849959196
ACH-000943,0.1086704437916132
ACH-000946,0.1834317374539007
ACH-000947,0.07915636734659506
ACH-000948,0.12203428516690025
ACH-000950,0.08095812929420156
ACH-000953,0.039559483834943336
ACH-000954,0.3425252464737483
ACH-000957,0.004171119395127969
ACH-000958,0.07552734868294864
ACH-000960,0.055415590968507886
ACH-000963,0.06106263048650326
ACH-000968,0.15206004677341392
ACH-000969,0.11575913915785792
ACH-000972,0.2840399390112006
ACH-000973,-0.037501970485420616
ACH-000974,0.022649077914432884
ACH-000978,0.11611595215721007
ACH-000984,0.1715898074422041
ACH-000986,0.03834655824370041
ACH-000988,0.06751344299792275
ACH-000993,-0.08362324678838891
ACH-000994,0.20983938537351893
ACH-000996,0.057745389181419575
ACH-001001,0.10989092527630646
ACH-001020,-0.0027024477999660515
ACH-001028,0.10850053877168747
ACH-001031,-0.0007146773339824344
ACH-001038,0.10927475881053457
ACH-001048,-0.0026572469428461603
ACH-001050,0.18159948154326344
ACH-001053,-0.06469065927365429
ACH-001054,0.0798318812723592
ACH-001061,0.13803281494589342
ACH-001067,0.06078853856882744
ACH-001075,0.05156611856168167
ACH-001096,0.03689951102824877
ACH-001111,-0.03234077942062662
ACH-001119,0.08219698064543189
ACH-001128,-0.1288143286988357
ACH-001134,0.01606449098832974
ACH-001151,0.058081121817013436
ACH-001163,0.055108195154631744
ACH-001164,0.1533122974614318
ACH-001183,0.09933574437685222
ACH-001192,0.10116777829001684
ACH-001193,-0.3789646355776015
ACH-001196,-0.05489403690366484
ACH-001197,0.11490850316071348
ACH-001205,0.0566614619506724
ACH-001211,0.050440180485547284
ACH-001212,0.4002894054293696
ACH-001228,-0.014276376974383788
ACH-001232,0.14581134373090535
ACH-001239,0.06049592962484252
ACH-001270,0.11205551021058703
ACH-001274,0.051342717568750064
ACH-001275,0.03976260937181432
ACH-001277,0.10056768966049502
ACH-001278,0.1571121439082445
ACH-001280,-0.04289771982757077
ACH-001283,0.09090336671138226
ACH-001289,0.06133193555244348
ACH-001300,0.16467009708126334
ACH-001301,-0.054700015865687464
ACH-001302,0.06837353978594045
ACH-001306,0.08414786837657756
ACH-001318,0.048973286295760886
ACH-001322,0.07049510167240572
ACH-001328,-0.011503174594969572
ACH-001332,0.156884273402076
ACH-001336,0.09380522911841342
ACH-001346,0.11669780277308098
ACH-001353,0.1023420971189722
ACH-001354,0.08691332708527606
ACH-001367,-0.12711589917062502
ACH-001368,0.08889804602501765
ACH-001374,0.15489987830030535
ACH-001377,-0.008940815311724639
ACH-001380,0.1638994837731522
ACH-001391,0.12113850348826287
ACH-001408,0.10573439741242577
ACH-001430,0.08266499869399352
ACH-001431,0.18829058759899656
ACH-001450,0.07004701826706221
