,VAV1 (7409)
ACH-000420,-0.13442235358339685
ACH-000421,-0.061654273890302376
ACH-000424,-0.17326584263072492
ACH-000425,-0.19150177413472894
ACH-000426,-0.15547297565530824
ACH-000427,-0.0704540223832006
ACH-000433,-0.26701335068970944
ACH-000435,-0.15078231676278422
ACH-000436,-0.2272213014546479
ACH-000444,-0.24120803154945386
ACH-000445,-0.14599505000492335
ACH-000448,-0.16223252035202765
ACH-000450,-0.1694522601183687
ACH-000452,-0.2724360885785512
ACH-000454,-0.0772070561680135
ACH-000458,-0.08368995656734819
ACH-000459,-0.3246428090526851
ACH-000460,-0.006135178119389946
ACH-000461,-0.25690027736428184
ACH-000463,-0.18356532408563594
ACH-000464,-0.2483412815177374
ACH-000466,-0.1806623987562056
ACH-000467,-0.16439233706527026
ACH-000468,-0.11497544845559332
ACH-000469,-0.10478989149150543
ACH-000470,0.19478135022564608
ACH-000471,-0.00613941016008236
ACH-000472,-0.2392631644394825
ACH-000473,0.010011414059606687
ACH-000475,-0.026143912967838502
ACH-000476,-0.07174125676780684
ACH-000477,-0.197367385528749
ACH-000479,-0.10168836377801264
ACH-000480,-0.14431088303538422
ACH-000481,-0.1212719481524619
ACH-000483,-0.3348973572168707
ACH-000484,-0.1462501462708636
ACH-000485,-0.19270260900634625
ACH-000486,-0.14451229743573446
ACH-000487,-0.039618697601317705
ACH-000488,-0.10960554011202583
ACH-000490,-0.17448269663682694
ACH-000491,-0.2057637535855189
ACH-000495,-0.10895707791275903
ACH-000496,-0.2405571043357363
ACH-000499,-0.2399131097470317
ACH-000500,-0.02842384927284493
ACH-000502,-0.11370025933796535
ACH-000503,-0.18293398516733445
ACH-000505,-0.07627429996585708
ACH-000507,-0.12518649012851207
ACH-000510,-0.21301143479818674
ACH-000511,-0.19481524258288466
ACH-000512,-0.345825005753977
ACH-000516,-0.1357735178384477
ACH-000517,-0.1058261324379524
ACH-000518,-0.09109533630702872
ACH-000520,-0.030142746062513007
ACH-000521,-0.07968911660283927
ACH-000522,-0.11415792678941343
ACH-000524,-0.13038486801610275
ACH-000527,-0.14275477591652205
ACH-000528,-0.10702758488465476
ACH-000537,-0.20617781477437344
ACH-000541,-0.24907960433213794
ACH-000542,-0.1737433261959952
ACH-000544,-0.12904803575787904
ACH-000545,0.05608810594355638
ACH-000547,-0.12577160642094048
ACH-000548,-0.08444586090638362
ACH-000549,-0.1581067425788002
ACH-000550,-0.0223493784409052
ACH-000552,-0.07400742542762953
ACH-000556,-0.1803083068618329
ACH-000557,-0.01868781102040222
ACH-000569,-0.2024071694003191
ACH-000570,-0.07497168833606176
ACH-000571,-0.15170232975589149
ACH-000573,-0.1337373981508078
ACH-000576,-0.016413613277582832
ACH-000579,-0.16828314953261214
ACH-000580,-0.1228417045334211
ACH-000584,-0.07476055610192851
ACH-000585,-0.2153067491632617
ACH-000588,-0.11835990064595725
ACH-000589,-0.12001210039656357
ACH-000591,-0.21510950563786368
ACH-000593,-0.13476341165011269
ACH-000600,-0.1642879451932792
ACH-000601,-0.1929636242921696
ACH-000605,-0.06250262127858527
ACH-000606,-0.08005805722880867
ACH-000608,-0.18303300228162755
ACH-000614,-0.1445588445698184
ACH-000616,-0.09112166001184087
ACH-000618,-0.11290664604316344
ACH-000619,-0.050290047881733205
ACH-000620,-0.2890149594732586
ACH-000621,-0.154313392312356
ACH-000622,-0.014573679288206097
ACH-000623,-0.153748589972376
ACH-000624,-0.1667282231558952
ACH-000627,-0.17926364514906848
ACH-000630,-0.11700475309681498
ACH-000631,0.060852606168847925
ACH-000632,-0.2055453289371316
ACH-000633,-0.16359154402704895
ACH-000637,-0.257230845201779
ACH-000638,0.03340899535635697
ACH-000646,-0.2323290223961577
ACH-000647,-0.1116016511359088
ACH-000648,-0.13056048692162608
ACH-000649,-0.16137500307398445
ACH-000651,-0.09750651744894936
ACH-000652,-0.026776274105066798
ACH-000653,-0.10020582489345692
ACH-000657,-0.1386293035469542
ACH-000658,-0.20741758618303927
ACH-000661,-0.2364633967052173
ACH-000662,-0.017319756649491858
ACH-000663,-0.07364257755611454
ACH-000665,-0.2740279918798849
ACH-000671,-0.3131965738289376
ACH-000672,-0.14396741639420932
ACH-000673,-0.14964309711221455
ACH-000676,-0.19908660573741774
ACH-000677,-0.13221476115243647
ACH-000681,-0.26185502342657024
ACH-000683,-0.16851981849651246
ACH-000684,-0.22544479626894454
ACH-000688,-0.14780064493321182
ACH-000693,-0.18772649632341004
ACH-000694,-0.10081263405167924
ACH-000695,0.12662725629712168
ACH-000696,-0.2167232875711477
ACH-000697,-0.09583008556736147
ACH-000699,-0.18520785888894847
ACH-000701,-0.18939216445926768
ACH-000706,-0.21353281254191556
ACH-000711,-0.135444634702819
ACH-000713,-0.20041641765031232
ACH-000714,-0.1671586271744631
ACH-000718,0.09231424715198112
ACH-000720,-0.0765621470218474
ACH-000721,-0.18455895805030895
ACH-000724,0.026874688653578983
ACH-000725,-0.16086889579884742
ACH-000732,-0.2451673643491749
ACH-000734,-0.2628149608923781
ACH-000735,-0.10344054795318318
ACH-000736,-0.036521275311131515
ACH-000738,-0.1456630312865292
ACH-000746,-0.14966550244087454
ACH-000747,-0.15052991409493216
ACH-000748,-0.14221709941463734
ACH-000753,-0.05172836909919123
ACH-000756,-0.27830599638346226
ACH-000757,-0.1303987117670689
ACH-000758,-0.09710415087152473
ACH-000760,-0.1012493402080248
ACH-000762,-0.002574956159438784
ACH-000763,-0.2959919592679653
ACH-000764,-0.1983005948965543
ACH-000765,-0.1308739875111318
ACH-000766,-0.1424208868480178
ACH-000767,-0.25781399028552715
ACH-000768,-0.2679102088671769
ACH-000769,-0.1399921174779256
ACH-000770,-0.2314193930275959
ACH-000771,-0.1826133247389524
ACH-000773,-0.10058645082430147
ACH-000776,-0.15298170861530322
ACH-000777,-0.011417601570678618
ACH-000778,-0.21867004466692067
ACH-000781,-0.12049804907178645
ACH-000782,-0.06226492191836579
ACH-000783,-0.16002294735158026
ACH-000784,-0.0763939302373108
ACH-000785,-0.09535541993350248
ACH-000787,-0.04469479190846617
ACH-000788,-0.2570798453542025
ACH-000791,-0.0326598820535348
ACH-000792,-0.2393641944654999
ACH-000794,-0.14374614855116746
ACH-000796,-0.12490315332700007
ACH-000798,0.052752466723428384
ACH-000799,-0.2524588180909966
ACH-000800,-0.15743825376778184
ACH-000802,-0.13892208276467685
ACH-000804,-0.1951489887470081
ACH-000805,-0.16569431634765136
ACH-000809,-0.15158156226848868
ACH-000810,0.02177660559681672
ACH-000811,-0.16324563045446666
ACH-000817,-0.05313170572480175
ACH-000819,-0.334418645498346
ACH-000820,-0.01664161908956228
ACH-000821,-0.2025482673849438
ACH-000822,-0.005057160964553322
ACH-000823,-0.16384355244352808
ACH-000824,-0.08100954483999323
ACH-000827,-0.16243382588772226
ACH-000829,-0.11982147035049633
ACH-000831,-0.17079307637706745
ACH-000832,-0.20111398811875866
ACH-000833,-0.1636772956586541
ACH-000834,-0.007782916767923379
ACH-000835,-0.21049484614935848
ACH-000836,-0.1272737360863577
ACH-000837,-0.08989782200531088
ACH-000838,-0.2751964547605117
ACH-000839,-0.11585177187429535
ACH-000840,0.033670522859785404
ACH-000841,-0.015571736750601738
ACH-000843,-0.13225224163681776
ACH-000846,-0.08596201150784827
ACH-000847,-0.1546165287330969
ACH-000848,-0.3192910717289156
ACH-000849,-0.20522769136410254
ACH-000851,-0.18350281573635624
ACH-000855,-0.06280568829332607
ACH-000856,-0.20733952783729814
ACH-000858,-0.16676288106608167
ACH-000859,-0.29597270256838315
ACH-000861,-0.08024227666431259
ACH-000862,-0.04038456484293746
ACH-000865,-0.10675458633154007
ACH-000866,-0.10413962296245168
ACH-000867,-0.11073089746953386
ACH-000869,-0.05402736741874042
ACH-000872,-0.12761109305481613
ACH-000873,-0.3985229255921525
ACH-000876,-0.06761381537930046
ACH-000878,-0.2547769707864292
ACH-000880,-0.12798786531334236
ACH-000881,-0.14295634888066033
ACH-000882,-0.0620809589525268
ACH-000884,-0.09740170717335696
ACH-000885,-0.15392296576023504
ACH-000887,-0.1397491770580691
ACH-000889,-0.1288113765141025
ACH-000896,-0.14935361593914193
ACH-000898,-0.17512691670241246
ACH-000900,-0.0371454595554169
ACH-000901,-0.1906328506349845
ACH-000905,-0.16704417132161525
ACH-000906,-0.14687781179212173
ACH-000907,-0.012067701187710344
ACH-000910,-0.04546222054615475
ACH-000911,-0.14045598520997085
ACH-000912,-0.1542237055645112
ACH-000913,-0.05344326517868074
ACH-000915,-0.1775630678359355
ACH-000916,-0.1465507788488419
ACH-000917,-0.21602993117641986
ACH-000920,-0.2536126055875204
ACH-000921,-0.13541197254642218
ACH-000924,-0.09615184660861444
ACH-000926,-0.19586570858438948
ACH-000928,-0.05170663953758053
ACH-000929,0.1844787974132128
ACH-000932,-0.10966483824685486
ACH-000935,-0.314730441010803
ACH-000936,-0.14061547439731698
ACH-000937,-0.06354999665413222
ACH-000938,-0.10216527517702664
ACH-000939,-0.4650935951212663
ACH-000941,-0.2458172886169084
ACH-000943,-0.1797351984068686
ACH-000946,-0.14272697596436135
ACH-000947,-0.09220412044252972
ACH-000948,-0.10789096253786347
ACH-000950,-0.2620390991825629
ACH-000953,-0.11274937083903742
ACH-000954,0.10088146075276536
ACH-000957,-0.10035925880692156
ACH-000958,-0.11033231636679157
ACH-000960,-0.06414986421121037
ACH-000963,-0.07664022387608928
ACH-000968,-0.07539143423904363
ACH-000969,-0.03740621098250691
ACH-000972,0.2827331527894999
ACH-000973,-0.035617997449247235
ACH-000974,-0.09149947113338523
ACH-000978,-0.20770808972426366
ACH-000984,-0.1634281694623295
ACH-000986,-0.14764389700261552
ACH-000988,-0.21962986236369086
ACH-000993,-0.2487443411102608
ACH-000994,-0.1585407988234346
ACH-000996,-0.09643664904174316
ACH-001001,-0.15211806342440998
ACH-001020,0.07042385184132305
ACH-001028,-0.16932439592360474
ACH-001031,-0.18122208506384335
ACH-001038,-0.2263236337552105
ACH-001048,-0.16490479971484834
ACH-001050,-0.09120169547663873
ACH-001053,-0.16225537825675765
ACH-001054,-0.18744513949508426
ACH-001061,-0.129050552601084
ACH-001067,0.06375808719301224
ACH-001075,-0.33513333284586005
ACH-001096,-0.15032631695269286
ACH-001111,-0.2125981165166997
ACH-001119,-0.3462265026272548
ACH-001128,-0.21974450713265845
ACH-001134,0.08879219480887371
ACH-001151,-0.039890920733041915
ACH-001163,0.004748843035673059
ACH-001164,-0.33598758173311977
ACH-001183,-0.11200153390334318
ACH-001192,-0.15964531151980424
ACH-001193,0.0462005865422838
ACH-001196,-0.06462469033696264
ACH-001197,-0.059394860406438085
ACH-001205,-0.2417357565601237
ACH-001211,-0.2086679070726211
ACH-001212,0.029144645581963124
ACH-001228,-0.07882025136098447
ACH-001232,-0.0836551617835263
ACH-001239,-0.11066803781191624
ACH-001270,-0.0038488617037430936
ACH-001274,-0.0008431860720317224
ACH-001275,-0.2036967926292597
ACH-001277,0.029020779711008818
ACH-001278,-0.20725269254528225
ACH-001280,2.1402479564092873e-05
ACH-001283,-0.1374153817376
ACH-001289,-0.2272822921240321
ACH-001300,0.02410380946316293
ACH-001301,-0.16710873247696192
ACH-001302,-0.1839462584959411
ACH-001306,-0.2613739681466514
ACH-001318,-0.1623105503483252
ACH-001322,-0.2214601493151645
ACH-001328,-0.1791219191885597
ACH-001332,0.0632023993913073
ACH-001336,-0.1182357943479873
ACH-001346,-0.21259240800953616
ACH-001353,-0.14975282495800765
ACH-001354,-0.3306442836570931
ACH-001367,0.003845573370544554
ACH-001368,-0.2021291467001506
ACH-001374,-0.12852305657736787
ACH-001377,-0.19656063933540094
ACH-001380,-0.2623420463869202
ACH-001391,-0.19251057189209397
ACH-001408,-0.012014651264141436
ACH-001430,-0.1849912102646205
ACH-001431,-0.04416496278092494
ACH-001450,-0.5252390457542611
ACH-001496,-0.1360686535318449
ACH-001500,-0.24202963809965375
ACH-001523,-0.10084651452335516
ACH-001532,-0.11547007527888115
ACH-001550,-0.09946661898500032
ACH-001552,-0.2606190319963371
ACH-001554,-0.20669353003450555
ACH-001654,-0.24893067587161075
ACH-001735,-0.1347260722392111
ACH-001736,0.0008051830016399888
ACH-001737,-0.08324485769688776
ACH-001740,-0.1531457963583204
ACH-001745,-0.2918789293353435
ACH-001765,-0.2240327198289864
