,GPX8 (493869)
ACH-000004,-0.1350321873849179
ACH-000005,0.062429642837833275
ACH-000007,-0.2074501682151574
ACH-000009,-0.12779246382060555
ACH-000011,-0.40548503600414904
ACH-000012,-0.2597491329154163
ACH-000013,-0.2161928810559032
ACH-000014,-0.33079986150100704
ACH-000015,-0.2746714047515172
ACH-000017,-0.15756821829320244
ACH-000018,-0.11328423611048972
ACH-000019,-0.4110677340856944
ACH-000021,-0.25884084037453875
ACH-000022,-0.21987406776644705
ACH-000025,-0.1278688409926191
ACH-000028,-0.31990017784703445
ACH-000030,-0.2288949458776955
ACH-000035,-0.10336523807824674
ACH-000036,-0.4081561744745501
ACH-000037,-0.3899783853266819
ACH-000039,-0.24271590885438954
ACH-000040,-0.18715131971417984
ACH-000041,-0.18221797192330846
ACH-000042,-0.09327754107286293
ACH-000045,-0.097402577759651
ACH-000047,-0.275527745810596
ACH-000052,-0.3213921177679374
ACH-000053,-0.14805321454507345
ACH-000054,-0.3210513538084586
ACH-000055,0.03246735893320931
ACH-000060,-0.18876164360889172
ACH-000067,-0.16810430145988295
ACH-000070,-0.04023990716534505
ACH-000075,-0.2408523957521186
ACH-000078,-0.10265818139265608
ACH-000082,-0.24266318505299603
ACH-000085,-0.2588316207954135
ACH-000086,-0.17395247399019986
ACH-000087,-0.5055788400712495
ACH-000092,-0.2908642673662824
ACH-000095,-0.2115222963818539
ACH-000097,-0.2676094145466257
ACH-000098,-0.3018090774597369
ACH-000099,-0.09282220305632627
ACH-000108,-0.19906420303501532
ACH-000113,-0.12458067953488995
ACH-000116,-0.27933819908387525
ACH-000118,-0.2279962768130367
ACH-000120,-0.38962019264724906
ACH-000123,-0.22276336142025185
ACH-000127,-0.18994292509389166
ACH-000128,-0.1943735051399157
ACH-000132,-0.259896748829306
ACH-000133,-0.41109584354619627
ACH-000137,-0.1534560310055409
ACH-000138,-0.13711045424897034
ACH-000142,-0.2668324705087297
ACH-000143,-0.17501740294823687
ACH-000146,-0.005398580348737078
ACH-000148,-0.24553694714553084
ACH-000150,-0.330367206163118
ACH-000152,-0.19988117189892216
ACH-000153,-0.3325338149615641
ACH-000159,-0.22827640241311625
ACH-000160,-0.025532742765634768
ACH-000163,-0.4371335947104125
ACH-000167,-0.014470702207499244
ACH-000168,-0.2440809375115455
ACH-000169,-0.1731954470553753
ACH-000178,-0.19562417378936264
ACH-000183,-0.13030314616983066
ACH-000188,-0.2781189065771218
ACH-000189,-0.3395570895471392
ACH-000190,-0.2617783042582639
ACH-000198,-0.18425999519697608
ACH-000203,-0.6997282786890702
ACH-000204,-0.289457709807237
ACH-000206,0.0895567224334008
ACH-000207,0.007031005544872014
ACH-000208,-0.1328625358352534
ACH-000210,-0.033099696684131694
ACH-000211,-0.18891323924203296
ACH-000215,-0.1315409698122203
ACH-000221,-0.08896499496388015
ACH-000222,-0.3073283778700301
ACH-000223,-0.13538711096212466
ACH-000226,-0.2730444391357312
ACH-000227,-0.15687493440359782
ACH-000228,-0.17749663853521608
ACH-000231,-0.2394459254577964
ACH-000232,-0.2530999805529646
ACH-000233,0.07127683407914248
ACH-000234,-0.306132584573397
ACH-000235,-0.13888747911585836
ACH-000237,-0.18142627196039002
ACH-000238,-0.32557053484964976
ACH-000242,0.09108962074472278
ACH-000243,-0.22064626433780907
ACH-000244,-0.3946537303790714
ACH-000246,-0.22881455759018854
ACH-000248,-0.06044923124881198
ACH-000250,-0.10704268231480954
ACH-000251,-0.22526978443212314
ACH-000252,-0.019440420767121196
ACH-000253,-0.19698019214134585
ACH-000255,-0.2811327800545436
ACH-000256,-0.4005369340618956
ACH-000257,-0.339979503304535
ACH-000258,-0.08653395861461792
ACH-000259,-0.11065935271300223
ACH-000260,-0.2211780050659593
ACH-000261,-0.3904082290033903
ACH-000262,-0.11509985123056893
ACH-000263,-0.1927485903688992
ACH-000264,-0.207316422714572
ACH-000265,-0.09744893516846273
ACH-000266,-0.211510478804722
ACH-000272,-0.2417263181996667
ACH-000274,-0.3544012829597963
ACH-000277,-0.3113755929083493
ACH-000278,-0.2177724929878384
ACH-000279,-0.3304976578633031
ACH-000280,-0.3232133964855395
ACH-000281,0.0324193650954942
ACH-000288,-0.2289829699213767
ACH-000291,-0.16879465950062694
ACH-000293,-0.6066869431529331
ACH-000294,0.12657507247114222
ACH-000295,-0.2951381988288915
ACH-000296,-0.16054599822475302
ACH-000302,-0.1722272193396892
ACH-000304,-0.2631731961569749
ACH-000307,-0.2082694190255456
ACH-000308,-0.2610230488374777
ACH-000310,0.03590294999939258
ACH-000311,-0.2293579549823944
ACH-000312,-0.11798497310291778
ACH-000315,-0.036229200737380944
ACH-000316,-0.29441476410945394
ACH-000317,-0.2701493168435318
ACH-000318,-0.2174414253538563
ACH-000319,-0.41900731159864496
ACH-000320,-0.21360978354339186
ACH-000322,-0.19949444659761215
ACH-000323,-0.38650356142974296
ACH-000324,-0.20566377221178486
ACH-000329,-0.4728535376739729
ACH-000330,-0.06098882665256515
ACH-000331,-0.392924903816878
ACH-000332,-0.19039095255306426
ACH-000334,-0.2407443714482444
ACH-000335,-0.25038468960352644
ACH-000336,-0.4316506952275972
ACH-000337,-0.12971131799557148
ACH-000338,-0.1388419368699942
