,IRF2BP2 (359948)
ACH-000339,-0.3613346384042848
ACH-000341,-0.005635203667435599
ACH-000348,-0.21676636658935602
ACH-000350,0.01748887401106925
ACH-000352,-0.2921084749490428
ACH-000356,-0.02862689279808593
ACH-000361,-0.16809932835022934
ACH-000362,-0.7139762246865898
ACH-000363,-0.3808893816977529
ACH-000364,-0.15453144331261062
ACH-000365,0.018724210589310883
ACH-000366,-0.030451912924841
ACH-000368,0.28745930138121684
ACH-000374,-0.21710451470126574
ACH-000375,-0.3919466552164593
ACH-000376,-0.2658793857990166
ACH-000381,-0.2108072221768491
ACH-000383,-0.5797588251999407
ACH-000387,-0.34667592549478154
ACH-000389,-0.19675122152462668
ACH-000390,-0.06029217883151102
ACH-000393,-0.3744412480712345
ACH-000395,-0.4242221609623353
ACH-000396,-0.6511720917379393
ACH-000397,-0.3802937001772108
ACH-000401,-0.13571968419692004
ACH-000402,-0.23190605252144514
ACH-000403,-0.4891498393782174
ACH-000404,0.4428140326535136
ACH-000406,-0.8054357280042945
ACH-000407,0.2102794947299099
ACH-000408,-0.2874128270955173
ACH-000410,-0.03286451930787454
ACH-000411,-0.33675833511115083
ACH-000414,0.033784051650414135
ACH-000415,-0.4993999847889407
ACH-000416,-0.23422247301210536
ACH-000420,-0.3967046882911368
ACH-000421,-0.013027578130725912
ACH-000424,0.19289043994836014
ACH-000425,0.19749885363089914
ACH-000426,-0.02906650091810504
ACH-000427,-0.3123885305049889
ACH-000433,0.15509354962060548
ACH-000435,0.31461872643747724
ACH-000436,-0.07953304677392803
ACH-000444,-0.11330310681405073
ACH-000445,0.03139433020312154
ACH-000448,-0.35610313245756964
ACH-000450,0.200095052463
ACH-000452,0.002670219128914501
ACH-000454,-0.08425929135414817
ACH-000458,-0.2869348072368472
ACH-000459,-0.3650682569633708
ACH-000460,-0.3209303239402084
ACH-000461,-0.2020758781928839
ACH-000463,-0.09805588172179734
ACH-000464,-0.018583603914035657
ACH-000466,-0.5158187676099723
ACH-000467,-0.3912261537091862
ACH-000468,-0.12764542373864352
ACH-000469,0.22910305785792706
ACH-000470,-0.355782201057308
ACH-000471,-0.14754692381569412
ACH-000472,-0.4716282089624842
ACH-000473,-0.13142365384901758
ACH-000475,-0.4319896832581568
ACH-000476,-0.4934083091053257
ACH-000477,-0.05065866040380125
ACH-000479,-0.08684035623032668
ACH-000480,0.037843245211968135
ACH-000481,-0.2528396323417298
ACH-000483,0.26055445448874537
ACH-000484,-0.5883582284932113
ACH-000485,-0.2869048619639557
ACH-000486,-0.3636358485027044
ACH-000487,-0.13050631476319546
ACH-000488,-0.4252706946620557
ACH-000490,-0.492980375253008
ACH-000491,0.18128911899509845
ACH-000495,-0.15079981741153506
ACH-000496,0.2493860949521325
ACH-000499,0.1013397080665958
ACH-000500,-0.2952683170178973
ACH-000502,-0.2353063873781119
ACH-000503,-0.4969761096904186
ACH-000505,-0.233557073514658
ACH-000507,0.07938354872285935
ACH-000510,0.04316707322427619
ACH-000511,-0.01775009158286861
ACH-000512,-0.2856254774389213
ACH-000516,-0.07920552310635262
ACH-000517,-0.08285330024831207
ACH-000518,-0.5161759295910708
ACH-000520,-0.000985731913919862
ACH-000521,-0.12345680184899036
ACH-000522,-0.054317695017245836
ACH-000524,-0.4005226825131456
ACH-000527,-0.0964477466465201
ACH-000528,-0.31510658933318714
ACH-000537,-0.6732523618622234
ACH-000541,-0.06137161594298216
ACH-000542,-0.21713894495102415
ACH-000544,-0.3220532642408504
ACH-000545,-0.3856235326656301
ACH-000547,-0.03476127257040554
ACH-000548,-0.2270197326824669
ACH-000549,0.003851385181512171
ACH-000550,-0.18925844260484967
ACH-000552,-0.3660971789182794
ACH-000556,-0.10640601937008652
ACH-000557,-0.9812103665460508
ACH-000569,-0.10234142136014633
ACH-000570,-0.16907192688268802
ACH-000571,-0.5011430121074658
ACH-000573,-0.16880151476438698
ACH-000576,-0.11877264251353188
ACH-000579,-0.13373166010188767
ACH-000580,-0.2980523989881372
ACH-000584,-0.2514684094137296
ACH-000585,0.011347916159731427
ACH-000588,-0.053625179938335175
ACH-000589,-0.4825028729109733
ACH-000591,0.1231208145967108
ACH-000593,-0.24513985771089414
ACH-000600,0.06982796008122996
ACH-000601,-0.18970561788040766
ACH-000605,-0.3233688951825082
ACH-000606,-0.15315779935484622
ACH-000608,-0.14511977157877762
ACH-000614,0.005854244416360451
ACH-000616,-0.2020013170064552
ACH-000618,-0.5231514021515833
ACH-000619,-0.6453834179344109
ACH-000620,0.07749514625249886
ACH-000621,-0.0396843509771687
ACH-000622,-0.22622833146133725
ACH-000623,0.10449260856589593
ACH-000624,-0.18343521660054773
ACH-000627,-0.03091869298857288
ACH-000630,-0.22060568709081102
ACH-000631,-0.014352884297500418
ACH-000632,-0.0517636414291614
ACH-000633,-0.04528688282294816
ACH-000637,-0.2614519552071232
ACH-000638,-0.0010898521638450919
ACH-000646,-0.3875820174073169
ACH-000647,-0.12172708496742488
ACH-000648,-0.10702075610367874
ACH-000649,0.0817748812817742
ACH-000651,-0.04939383804187948
ACH-000652,-0.1878074125860252
ACH-000653,-0.08918119401647674
ACH-000657,-0.03375430571075392
ACH-000658,-0.043218263647622206
ACH-000661,-0.4374640042498531
ACH-000662,-0.2025274589776888
ACH-000663,-0.44484484877180624
ACH-000665,-0.10332492800361023
ACH-000671,0.055857335296376064
ACH-000672,-0.2388861832147983
ACH-000673,-0.16235660413853248
ACH-000676,-0.21908772521291495
ACH-000677,0.109746169019479
ACH-000681,0.1041853824885602
ACH-000683,-0.3367294429506339
ACH-000684,-0.018497960708846243
ACH-000688,-0.07154118500495983
ACH-000693,-0.002598180179352805
ACH-000694,-0.3003668749622967
ACH-000695,0.02296510992089177
ACH-000696,0.2712357320378359
ACH-000697,-0.04601182977841412
ACH-000699,-0.21689236995402655
ACH-000701,-0.2050689931721401
ACH-000706,-0.2596289210593654
ACH-000711,-0.1644329358524109
ACH-000713,-0.30287651165635765
ACH-000714,-0.2155391932002786
ACH-000718,-0.15484346294232454
ACH-000720,-0.07488388632191678
ACH-000721,-0.21815846919896764
ACH-000724,-0.32485323494436485
ACH-000725,0.015872246658827884
ACH-000732,-0.3350959334340869
ACH-000734,-0.33503137466759675
ACH-000735,0.10475469901192698
ACH-000736,-0.489324077732601
ACH-000738,-0.05599669146936197
ACH-000746,-0.08021819081779538
ACH-000747,0.012233087736416846
ACH-000748,-0.16486642902556994
ACH-000753,-0.4703087446428991
ACH-000756,-0.17765819535946814
ACH-000757,-0.049844278429069626
ACH-000758,-0.42973206758835
ACH-000760,-0.20038638970002495
ACH-000762,-0.2288753185999351
ACH-000763,-0.3620542098165781
ACH-000764,-0.06465509984761149
ACH-000765,-0.17864287459464998
ACH-000766,0.07804529960804504
ACH-000767,-0.20181565201827648
ACH-000768,-0.3649623516786352
ACH-000769,0.1973142436411956
ACH-000770,-0.491249053286854
ACH-000771,-0.38074818836866653
ACH-000773,-0.3672386302515422
ACH-000776,-0.3500926066073748
ACH-000777,-0.30169836818385004
ACH-000778,-0.3918396328585319
ACH-000781,-0.2829202496580161
ACH-000782,-0.5431199694249433
ACH-000783,-0.0653028106868191
ACH-000784,-0.1242305955384338
ACH-000785,-0.14032022467154487
ACH-000787,0.002205484742107472
ACH-000788,-0.024417135597035063
ACH-000791,-0.2627231114514923
ACH-000792,-0.04350006150410935
ACH-000794,-0.16549384559105465
ACH-000796,-0.3243517261911282
ACH-000798,-0.7619793311481065
ACH-000799,-0.3833231451136812
ACH-000800,-0.7368313850712112
ACH-000802,-0.4738825452408272
ACH-000804,0.14119031787932373
ACH-000805,-0.2358877957866458
ACH-000809,-0.3451718330125453
ACH-000810,-0.12226095974149875
ACH-000811,0.02616835207081369
ACH-000817,-0.4342279376945994
ACH-000819,-0.2505321813304123
ACH-000820,-0.21240042971901604
ACH-000821,-0.4960062310178242
ACH-000822,-0.2288899775334224
ACH-000823,-0.038933712153384856
ACH-000824,-0.30999795487700704
ACH-000827,-0.2859183870917482
ACH-000829,-0.319751517707344
ACH-000831,-0.1729509503053638
ACH-000832,-0.2873487053924314
ACH-000833,-0.31019519489823016
ACH-000834,-0.5774529685538231
ACH-000835,0.05024026451614472
ACH-000836,-0.24454084845898635
ACH-000837,-0.2690500160628713
ACH-000838,0.0899518390173177
ACH-000839,-0.2032897421308196
ACH-000840,-0.20340266241643987
ACH-000841,-0.11707188185234522
ACH-000843,-0.3830844487602511
ACH-000846,-0.3848809145329505
ACH-000847,-0.3233630826079606
ACH-000848,-0.1144876849365168
ACH-000849,-0.19883248441135945
ACH-000851,-0.0056729655971219425
ACH-000855,-0.17775019314110493
ACH-000856,-0.21822364827318133
ACH-000858,-0.2988213195610501
ACH-000859,-0.4803960155474917
ACH-000861,-0.10933370419865918
ACH-000862,-0.1702483402064056
ACH-000865,-0.3406620680019073
ACH-000866,-0.06840985338799818
ACH-000867,-0.17282196825103655
ACH-000869,0.04317211395844159
ACH-000872,-0.15228146179672244
ACH-000873,-0.4910508292986994
ACH-000876,-0.3206820627798457
ACH-000878,-0.22196612393907195
ACH-000880,-0.4239960254408269
ACH-000881,0.10032711774577678
ACH-000882,-0.0177155395445318
ACH-000884,-0.10480754875398296
ACH-000885,-0.028720978158340658
ACH-000887,-0.2591760398909182
ACH-000889,-0.15647106452751586
ACH-000896,-0.08496745181575828
ACH-000898,-0.20920665146515385
ACH-000900,-0.2759769987717968
ACH-000901,-0.0481644437955014
ACH-000905,-0.4721690500341944
ACH-000906,-0.1865560139370008
ACH-000907,-0.3360686257909707
ACH-000910,-0.2294615154157316
ACH-000911,-0.39136415689710335
ACH-000912,-0.0063295927086293785
ACH-000913,-0.1050917774886762
ACH-000915,0.2317537484298364
ACH-000916,-0.055018284519394285
ACH-000917,-0.3841758353743244
ACH-000920,0.05096739829129558
ACH-000921,0.061919392832006724
ACH-000924,-0.17170898423349798
ACH-000926,-0.4174859327663106
ACH-000928,-0.3571258437087948
ACH-000929,-0.14552882774181713
ACH-000932,-0.043536749893656766
ACH-000935,-0.1503398851224464
ACH-000936,-0.077956145338571
ACH-000937,-0.01797536732706743
ACH-000938,-0.5133425064658351
ACH-000939,-0.11932504642636825
ACH-000941,-0.16630588938247204
ACH-000943,-0.0062025318626771925
ACH-000946,-0.2133205830763532
ACH-000947,-0.04784006061409935
ACH-000948,-0.4576997607924245
ACH-000950,0.21539299503635154
ACH-000953,-0.0756823558667323
ACH-000954,0.09832936062306866
ACH-000957,-0.6049648855597087
ACH-000958,-0.3741653876463627
ACH-000960,-0.11186718998038277
ACH-000963,-0.7790095139209366
ACH-000968,0.0683102591751737
ACH-000969,-0.08168686163409697
ACH-000972,-0.2446598659918881
ACH-000973,-0.08571867574348759
ACH-000974,-0.16630831822258094
ACH-000978,-0.1928466763987228
ACH-000984,-0.1750760413691301
ACH-000986,-0.23278432321602416
ACH-000988,-0.10119907465800908
ACH-000993,0.07334928835698049
ACH-000994,-0.04012258988863408
ACH-000996,-0.30831065424665044
ACH-001001,-0.11240682201913786
ACH-001020,-0.3418598303505848
ACH-001028,-0.11150632697945258
ACH-001031,0.06383727930652082
ACH-001038,0.07829013429352978
ACH-001048,-0.2098215024836678
ACH-001050,-0.1910496545104708
ACH-001053,0.095243849667244
ACH-001054,-0.14120531977207607
ACH-001061,-0.0013364087565251074
ACH-001067,-0.26059169736466464
ACH-001075,0.09556957079974897
ACH-001096,-0.05459775445963423
ACH-001111,-0.14963609737093134
ACH-001119,0.10337302289019686
ACH-001128,-0.15965268237469726
ACH-001134,0.00560155859112688
ACH-001151,-0.31320356520003306
ACH-001163,-0.10092228392279218
ACH-001164,0.01947644539531864
ACH-001183,-0.4708573081422117
ACH-001192,-0.04428748610544199
ACH-001193,-0.21538779864891008
ACH-001196,-0.12007014982239365
ACH-001197,-0.16099672526522166
ACH-001205,0.028935683407220542
ACH-001211,-0.3736780171780979
ACH-001212,-0.2763618967878119
ACH-001228,-0.10416942355426903
ACH-001232,-0.3814967361149089
ACH-001239,0.009467628470582698
ACH-001270,-0.12334564473467452
ACH-001274,-0.19843091780972616
ACH-001275,-0.051729861529917376
ACH-001277,-0.027805655570508552
ACH-001278,-0.06453731267612928
ACH-001280,0.12839417548650575
ACH-001283,0.14868786905245546
ACH-001289,-0.2930069769165011
ACH-001300,-0.1536089324859627
ACH-001301,-0.2441986419146301
ACH-001302,0.27424348011614097
ACH-001306,-0.18697198698992076
ACH-001318,-0.3562317794798414
ACH-001322,0.4528934372567647
ACH-001328,-0.20743592821428786
ACH-001332,-0.5545259220439053
ACH-001336,-0.294277553860395
ACH-001346,-0.5436875291572852
ACH-001353,-0.6528762809063207
ACH-001354,0.011054940971001743
ACH-001367,0.18178515796115244
ACH-001368,-0.280437838793193
ACH-001374,0.03184120527211056
ACH-001377,-0.5814775510186804
ACH-001380,-0.3473502237334389
ACH-001391,-0.3983551629012885
ACH-001408,-0.5313347093046962
ACH-001430,-0.2020813918618576
ACH-001431,-0.1687095252729162
ACH-001450,-0.08782734584471054
ACH-001496,-0.2079555110509983
ACH-001500,0.03361980228974082
ACH-001523,-0.3545687027113839
ACH-001532,-0.02526713029239445
ACH-001550,-0.29454172621801306
ACH-001552,-0.1059200982045819
ACH-001554,-0.3019807521902603
ACH-001654,-0.29410674122802943
ACH-001735,-0.14075446723760698
ACH-001736,-0.5369046545277764
ACH-001737,-0.5402751331757168
ACH-001740,-0.2765213570788533
ACH-001745,-0.34300634258361495
ACH-001765,0.007031681870408303
