,TWIST2 (117581)
ACH-000004,-0.022483120413158083
ACH-000005,-0.18196597348483498
ACH-000007,-0.08016180749125656
ACH-000009,-0.029644601456542692
ACH-000011,0.0032999743331971576
ACH-000012,-0.08406203283494239
ACH-000013,0.08391589386821628
ACH-000014,0.0953256386864757
ACH-000015,-0.02242418826057733
ACH-000017,0.08852400628635908
ACH-000018,0.12088693783590553
ACH-000019,-0.07885832503468905
ACH-000021,0.07118327977266131
ACH-000022,-0.039470019633469265
ACH-000025,-0.16079071611841156
ACH-000028,0.16939568836624894
ACH-000030,0.03714124062701705
ACH-000035,0.13458749059313474
ACH-000036,-0.11979373097696065
ACH-000037,0.12257296537545045
ACH-000039,0.05632095359063152
ACH-000040,-0.3289241088005184
ACH-000041,0.1193170668894159
ACH-000042,-0.1854482160450164
ACH-000045,-0.016199106485557974
ACH-000047,0.0510166085665624
ACH-000052,0.07124442354656801
ACH-000053,0.011596916682762573
ACH-000054,-0.07255464685074373
ACH-000055,0.08423381235506511
ACH-000060,-0.044597935171742674
ACH-000067,0.07694953401008185
ACH-000070,0.039041271294212164
ACH-000075,0.11497651668575187
ACH-000078,-0.12790021072243313
ACH-000082,-0.11510525978659672
ACH-000085,0.06803767955430598
ACH-000086,0.04793519631325168
ACH-000087,-0.2216231754094692
ACH-000092,-0.0011477640951378099
ACH-000095,-0.10309375310692402
ACH-000097,-0.047168257169805834
ACH-000098,-0.07957108865552533
ACH-000099,-0.050919819977629885
ACH-000108,-0.13727016143857246
ACH-000113,0.01220048208394743
ACH-000116,0.037712934279297464
ACH-000118,0.04831678990336544
ACH-000120,0.003682532442067263
ACH-000123,0.017669107499300483
ACH-000127,-0.019839630398764
ACH-000128,-0.004692853111172128
ACH-000132,0.03780280785344679
ACH-000133,-0.12999409980216678
ACH-000137,-0.056877024464202085
ACH-000138,0.08634118699055847
ACH-000142,0.07028989093410104
ACH-000143,-0.062092557938769576
ACH-000146,0.0056949996953249045
ACH-000148,-0.1425003779314473
ACH-000150,-0.04751932361801417
ACH-000152,-0.039520038082578895
ACH-000153,-0.08322356082592568
ACH-000159,-0.10333259268853133
ACH-000160,-0.11265799364511794
ACH-000163,-0.8652556342457959
ACH-000167,-0.0814819233750715
ACH-000168,-0.15214512290815013
ACH-000169,0.1491161544039536
ACH-000178,-0.06580848923638889
ACH-000183,0.07113398738409052
ACH-000188,-0.0091966887242914
ACH-000189,0.15397867595095507
ACH-000190,-0.1823173037786881
ACH-000198,0.03548467533279728
ACH-000203,-0.18521743513365088
ACH-000204,0.12677234056480965
ACH-000206,0.03511613255495781
ACH-000207,0.029343296317940637
ACH-000208,-0.09642301238502488
ACH-000210,-0.18980459524460808
ACH-000211,-0.07767928386100299
ACH-000215,-0.05389511933152697
ACH-000221,-0.21685419637896133
ACH-000222,-0.26627290431253603
ACH-000223,-0.14213784239004826
ACH-000226,-0.07150263846636172
ACH-000227,-0.20430431405644134
ACH-000228,-0.044000991756734366
ACH-000231,0.04961669381367385
ACH-000232,-0.06711965295185711
ACH-000233,0.0188969573530122
ACH-000234,-0.03739592001324908
ACH-000235,0.011960980280222976
ACH-000237,-0.06103094958949955
ACH-000238,0.1309008824321228
ACH-000242,0.10625706634227364
ACH-000243,0.058620176334108674
ACH-000244,-0.1446607910845467
ACH-000246,0.027432487293349097
ACH-000248,0.06113065451846088
ACH-000250,-0.09553401788734144
ACH-000251,0.15901904527017569
ACH-000252,-0.17188397921792056
ACH-000253,-0.10507391531881503
ACH-000255,-0.06397692321785131
ACH-000256,-0.05532014634678476
ACH-000257,0.03679394124534219
ACH-000258,-0.09459962912302222
ACH-000259,-0.05107668176505505
ACH-000260,0.11580646500047127
ACH-000261,0.025700429360938627
ACH-000262,-0.08580691068295407
ACH-000263,-0.2094509788215302
ACH-000264,0.02398048340353172
ACH-000265,0.01839715989700077
ACH-000266,-0.05107451881592003
ACH-000272,0.006926684506395086
ACH-000274,0.032081461585530484
ACH-000277,-0.12155536589047615
ACH-000278,-0.02960197925183768
ACH-000279,-0.01384493709386867
ACH-000280,-0.02737341880950564
ACH-000281,0.04666932212632394
ACH-000288,0.008694657259995568
ACH-000291,-0.11189489223344698
ACH-000293,-0.04152191871587346
ACH-000294,-0.09229521410157006
ACH-000295,0.1251264956169363
ACH-000296,-0.07793298380742637
ACH-000302,0.056275836935113635
ACH-000304,-0.06403855246185873
ACH-000307,-0.02493838140546601
ACH-000308,0.006045754810819799
ACH-000310,-0.18983747695326025
ACH-000311,0.017623643400563202
ACH-000312,-0.12039731576176052
ACH-000315,0.07047805603770671
ACH-000316,0.013373224245504849
ACH-000317,-0.07564003361951151
ACH-000318,0.04835446186936213
ACH-000319,-0.026102495933023183
ACH-000320,0.014153562897162028
ACH-000322,-0.15048327274111908
ACH-000323,-0.7391334296838068
ACH-000324,-0.16742829223798836
ACH-000329,-0.09240567544527174
ACH-000330,0.1595675532440034
ACH-000331,0.002516301216107706
ACH-000332,-0.026399328793343026
ACH-000334,0.20204834248994505
ACH-000335,-0.2100773377308877
ACH-000336,0.20563503624894014
ACH-000337,-0.1061246332212774
ACH-000338,-0.04543421487106461
ACH-000339,-0.022894446776154632
ACH-000341,-0.15946075956756775
ACH-000348,-0.0106033518400747
ACH-000350,-0.06876599068087076
ACH-000352,0.011221624153065959
ACH-000356,-0.09021682951693262
ACH-000361,-0.1157352427768058
ACH-000362,-0.01590961708984881
ACH-000363,-0.05008279329164122
ACH-000364,0.08890260803936761
ACH-000365,-0.07641516243880207
ACH-000366,-0.0610757722683491
ACH-000368,-0.07095384669754062
ACH-000374,0.12609500463784834
ACH-000375,-0.10076454365726292
ACH-000376,-0.04118735900515296
ACH-000381,-0.10695533407517224
ACH-000383,0.040022474452154434
ACH-000387,0.08651042414124809
