,LANCL2 (55915)
ACH-000004,0.040527466508184506
ACH-000005,0.0330354511156382
ACH-000007,0.11843071062042405
ACH-000009,-0.02752758811508855
ACH-000011,0.11757565027496872
ACH-000012,-0.3446210363346733
ACH-000013,0.14970916365911505
ACH-000014,0.10884162628143608
ACH-000015,0.08797414320808691
ACH-000017,0.1402354990511406
ACH-000018,0.24215265921564955
ACH-000019,0.06714238178142512
ACH-000021,0.08744222057169973
ACH-000022,0.07065803130292939
ACH-000025,0.1695489032925462
ACH-000028,0.2708281660658724
ACH-000030,0.036858990255104564
ACH-000035,-0.00802763640379515
ACH-000036,0.06760181429054707
ACH-000037,0.07565899974704328
ACH-000039,0.096041848695791
ACH-000040,0.012010099485732909
ACH-000041,0.04047839819438323
ACH-000042,0.0396394745935751
ACH-000045,0.03980428093995602
ACH-000047,0.09266495036224903
ACH-000052,-0.012246709538673382
ACH-000053,0.0500880436018584
ACH-000054,0.11377437451338028
ACH-000055,0.10076902224298176
ACH-000060,0.08896334765241076
ACH-000067,0.0120677693365491
ACH-000070,0.12253531253984752
ACH-000075,0.13027438126558047
ACH-000078,0.10939329676866276
ACH-000082,0.07831618328832092
ACH-000085,-0.14866793769323586
ACH-000086,0.18320906258871772
ACH-000087,0.1735457384608994
ACH-000092,0.10989257758371332
ACH-000095,0.111231859462106
ACH-000097,0.11576114269323873
ACH-000098,0.1970594480598729
ACH-000099,0.046673840520730016
ACH-000108,-0.0015839898683895322
ACH-000113,0.0704758319224747
ACH-000116,0.1219626237570128
ACH-000118,0.1372946414311696
ACH-000120,0.021560214121857064
ACH-000123,-0.013829901292078334
ACH-000127,0.0753663067779614
ACH-000128,0.019656450705043568
ACH-000132,0.3137283510087565
ACH-000133,0.030909824170732857
ACH-000137,0.019989675853294992
ACH-000138,0.20882745640094116
ACH-000142,-0.06701024536778748
ACH-000143,-0.15452609422056898
ACH-000146,0.015530805324559404
ACH-000148,0.12147448071762662
ACH-000150,0.2719940400721733
ACH-000152,0.09930848922351053
ACH-000153,-0.03886014910763664
ACH-000159,0.03038083591563388
ACH-000160,-0.007851657635169398
ACH-000163,0.10888813266022423
ACH-000167,0.0815852305098221
ACH-000168,-0.09904192589918992
ACH-000169,0.2181330525601069
ACH-000178,0.11656917823096515
ACH-000183,-0.003118679736025023
ACH-000188,-0.008928938207161225
ACH-000189,-0.06998737228391523
ACH-000190,-0.07494095314878156
ACH-000198,0.052318469556401216
ACH-000203,0.22449594315874044
ACH-000204,0.051161366546040456
ACH-000206,0.16332997197050125
ACH-000207,0.03182439025348766
ACH-000208,0.18384103116067346
ACH-000210,-0.028525321684544323
ACH-000211,0.1019169484167896
ACH-000215,0.15171843491806508
ACH-000221,-0.11189392267113417
ACH-000222,-0.03307383324903047
ACH-000223,0.009620557695984766
ACH-000226,-0.11019889342075334
ACH-000227,0.016263406660881476
ACH-000228,-0.029585636833005993
ACH-000231,0.07559579208853
ACH-000232,0.04620955959157565
ACH-000233,0.18007550206176146
ACH-000234,0.0981566474431328
ACH-000235,0.05558330380211947
ACH-000237,0.04598291781083291
ACH-000238,0.1582623891432358
ACH-000242,0.17915093892848705
ACH-000243,0.008766044091216523
ACH-000244,0.20469137826310327
ACH-000246,0.08676531366712062
ACH-000248,0.16785510055374495
ACH-000250,0.08071248445535316
ACH-000251,0.2389497657662925
ACH-000252,-0.1286951207034996
ACH-000253,0.1418699187303093
ACH-000255,0.0028031215443984955
ACH-000256,0.17421440254191978
ACH-000257,0.04394289298247574
ACH-000258,0.2513237862121138
ACH-000259,0.1877704288596981
ACH-000260,0.06019406920389399
ACH-000261,0.10187977018814744
ACH-000262,0.00439430991758699
ACH-000263,-0.07315330310644337
ACH-000264,0.0531603100368792
ACH-000265,0.0309855077146114
ACH-000266,0.10367368097784346
ACH-000272,0.04973834595221649
ACH-000274,-0.0392977796475459
ACH-000277,0.0939844148397441
ACH-000278,0.1984175313865584
