,IRF2BP1 (26145)
ACH-000198,-0.4195328577360785
ACH-000203,-0.08103496850747477
ACH-000204,-0.004644854752281075
ACH-000206,-0.2238335717013076
ACH-000207,-0.25981076859446434
ACH-000208,-0.5450131170784006
ACH-000210,0.2866407471916281
ACH-000211,-0.13081731514291986
ACH-000215,-0.2261145238700175
ACH-000221,-0.052730157230017706
ACH-000222,-0.3720785518761071
ACH-000223,-0.09202582327692332
ACH-000226,-0.08203216972639164
ACH-000227,-0.045982890190473066
ACH-000228,-0.22769653393907704
ACH-000231,-0.14214768815564174
ACH-000232,0.0872954515698529
ACH-000233,-0.018967404948898384
ACH-000234,-0.2084347530134279
ACH-000235,-0.07926915810162596
ACH-000237,-0.2589264770114811
ACH-000238,-0.11160176916592354
ACH-000242,0.18349932766971586
ACH-000243,-0.01187134253846466
ACH-000244,-0.13712272053264082
ACH-000246,-0.0450870176812569
ACH-000248,-0.020916648276552846
ACH-000250,-0.12024145137776207
ACH-000251,-0.2786629150738458
ACH-000252,-0.16840618914902053
ACH-000253,-0.13127204145705584
ACH-000255,-0.11908252383076046
ACH-000256,-0.2517223488482985
ACH-000257,-0.13386832714277264
ACH-000258,0.14570337710583822
ACH-000259,-0.10864427211792327
ACH-000260,-0.197609365706561
ACH-000261,-0.14530305007517086
ACH-000262,0.028929281808086026
ACH-000263,-0.12189216370061952
ACH-000264,-0.1693312746953485
ACH-000265,-0.0913565710026822
ACH-000266,-0.21697927313560134
ACH-000272,-0.031311699734369265
ACH-000274,-0.12702600656698454
ACH-000277,-0.17921866889524787
ACH-000278,-0.17237960672958688
ACH-000279,-0.01833862797516709
ACH-000280,-0.02069753666202504
ACH-000281,-0.054650777244370376
ACH-000288,-0.02450378214156764
ACH-000291,0.051016585828427635
ACH-000293,-0.060917280514320576
ACH-000294,-0.3868550817380705
ACH-000295,-0.00949809286954288
ACH-000296,-0.2273579081373005
ACH-000302,-0.2805639237554388
ACH-000304,0.005353161781527155
ACH-000307,-0.08054872635304823
ACH-000308,-0.10853823457959966
ACH-000310,-0.1493293692847024
ACH-000311,-0.0909639147051383
ACH-000312,-0.06654157577305904
ACH-000315,-0.14211812496820198
ACH-000316,-0.12230887496896448
ACH-000317,0.09711340728145924
ACH-000318,-0.10047273488299488
ACH-000319,-0.12013398593281654
ACH-000320,-0.059641044907255664
ACH-000322,0.0707916920467815
ACH-000323,-0.047338960683230805
ACH-000324,-0.1583487915090988
ACH-000329,-0.09670052199978377
ACH-000330,-0.1716588379500227
ACH-000331,0.0034107773824060524
ACH-000332,-0.16380548910239776
ACH-000334,-0.2199279227849796
ACH-000335,-0.12798142981838626
ACH-000336,-0.17328621704888994
ACH-000337,-0.09028846671828117
ACH-000338,-0.21209488149921613
ACH-000339,-0.1912721832633649
ACH-000341,-0.14793145911782365
ACH-000348,-0.12331975493161465
ACH-000350,-0.12204192123554936
ACH-000352,-0.11655409447528105
ACH-000356,-0.10329957216431122
ACH-000361,0.10308305904240576
ACH-000362,-0.2397853278968871
ACH-000363,-0.08988769694189383
ACH-000364,-0.0456400997250276
ACH-000365,-0.16133162586279878
ACH-000366,-0.08396002280458413
ACH-000368,0.016397630940604188
ACH-000374,-0.019645652414006686
ACH-000375,-0.2775414748091346
ACH-000376,-0.16383557490471104
ACH-000381,-0.14137472614881685
ACH-000383,-0.08513573835479886
ACH-000387,-0.12003489765431663
ACH-000389,-0.025722435385677315
ACH-000390,0.05746464491124285
ACH-000393,-0.16563099468608114
ACH-000395,-0.39905622896362747
ACH-000396,-0.26534618409318544
ACH-000397,-0.14679227073232445
ACH-000401,-0.2892891346615825
ACH-000402,-0.1706343077496933
ACH-000403,-0.20474778329321544
ACH-000404,-0.029303029096414163
ACH-000406,-0.12018998052584272
ACH-000407,0.1594040110880581
ACH-000408,-0.0685277132721748
ACH-000410,-0.12067749473790294
ACH-000411,-0.030623527473724318
ACH-000414,0.004867156432948831
ACH-000415,-0.0345508923093882
ACH-000416,-0.0372833354449166
ACH-000420,0.03701673763077214
ACH-000421,-0.08971438667830843
ACH-000424,-0.02324593564760556
ACH-000425,-0.13945950258761505
ACH-000426,0.05513710253221256
ACH-000427,-0.08523323486445182
ACH-000433,-0.0494829236995736
ACH-000435,0.04314205438715496
ACH-000436,-0.16610315692122846
ACH-000444,-0.07980759687420265
ACH-000445,-0.10168998519565382
ACH-000448,-0.07849878377556099
ACH-000450,0.14228160194959194
ACH-000452,0.026493408899509255
ACH-000454,0.003131316064423384
ACH-000458,-0.1333757462075445
ACH-000459,-0.14488974882364916
ACH-000460,-0.08676756550895377
ACH-000461,-0.05811047004656021
ACH-000463,-0.14087653506125225
ACH-000464,-0.034565189419972706
ACH-000466,-0.3203868949954262
ACH-000467,-0.2601366129906807
ACH-000468,-0.2351038835023368
ACH-000469,0.0618148242307822
ACH-000470,-0.07395664660925956
ACH-000471,-0.059662058990354726
ACH-000472,-0.18666250575357266
ACH-000473,-0.2533871290044036
ACH-000475,-0.16135297916633376
ACH-000476,-0.30462753511530544
ACH-000477,-0.1511968458373704
ACH-000479,-0.3824156523694007
ACH-000480,0.02250340188487921
ACH-000481,-0.19463010469964886
ACH-000483,0.032619500467950084
ACH-000484,-0.1870175959486803
ACH-000485,-0.11703366634475695
ACH-000486,-0.07759424349733554
ACH-000487,-0.2280442826244721
ACH-000488,-0.14848797604517164
ACH-000490,-0.2409188198493192
ACH-000491,-0.01626692915668195
ACH-000495,-0.017452008425303547
ACH-000496,-0.06053638636376156
ACH-000499,-0.10075755744698857
ACH-000500,0.16291794229903347
ACH-000502,-0.10498693497106913
ACH-000503,-0.16510115228997407
ACH-000505,-0.15209504077161606
ACH-000507,-0.21272806368164535
ACH-000510,-0.2017343572492808
ACH-000511,-0.13851854474251935
ACH-000512,-0.2283395357620529
ACH-000516,-0.08814801017829628
ACH-000517,-0.18118242989812236
ACH-000518,-0.23273390237868674
ACH-000520,-0.0917752298933374
ACH-000521,-0.129352774836701
ACH-000522,-0.09182669334526647
ACH-000524,-0.2055639061400862
ACH-000527,-0.13735540809259228
ACH-000528,-0.2305285992683264
ACH-000537,-0.14649891038754706
ACH-000541,-0.3140174919183336
ACH-000542,-0.06165831409645872
ACH-000544,-0.018680565612294853
ACH-000545,-0.14386530601279576
ACH-000547,-0.36841720795255467
ACH-000548,-0.1600984678193677
ACH-000549,-0.14711603336594647
ACH-000550,-0.048272126859659835
ACH-000552,-0.1359839579259405
ACH-000556,-0.18149338228770373
ACH-000557,-0.14596035977052893
ACH-000569,-0.017376380037005833
ACH-000570,-0.11171664438793
ACH-000571,-0.1700274996381456
ACH-000573,-0.09224988978167002
ACH-000576,-0.24968523020156105
ACH-000579,-0.0582725170749623
ACH-000580,0.07979800220090985
ACH-000584,-0.2705727041524096
ACH-000585,-0.07145977154718981
ACH-000588,-0.015635592800725268
ACH-000589,-0.054642619397853115
ACH-000591,0.07018540923050791
ACH-000593,-0.15334616287696898
ACH-000600,0.0017260721732949035
ACH-000601,-0.11262701833653717
ACH-000605,-0.2147297583433986
ACH-000606,-0.0649967814907169
ACH-000608,-0.15184317117137364
ACH-000614,-0.31794981088203184
ACH-000616,-0.1883851388002643
ACH-000618,-0.17214742906140926
ACH-000619,-0.037784018194615125
ACH-000620,-0.03532766868982388
ACH-000621,-0.15539678620904224
ACH-000622,-0.006415010227942927
ACH-000623,-0.0636325591059913
ACH-000624,-0.06619519147245574
ACH-000627,-0.04895719227647067
ACH-000630,-0.07581649722469175
ACH-000631,-0.0962935578455205
ACH-000632,-0.15505035851792578
ACH-000633,-0.041304560844623736
ACH-000637,0.013842295944983672
ACH-000638,-0.1330412435967829
ACH-000646,-0.3007982165001564
ACH-000647,-0.016405202076878338
ACH-000648,-0.2267937523872224
ACH-000649,-0.07692913798231195
ACH-000651,-0.05151925975904663
ACH-000652,-0.15146763669670246
ACH-000653,-0.06749381595115654
ACH-000657,-0.10190192192048188
ACH-000658,-0.023582478837852774
ACH-000661,-0.22368333371545807
ACH-000662,-0.26631818554731823
ACH-000663,-0.09200280062528524
ACH-000665,-0.06438773565342126
ACH-000671,0.0038751078572100118
ACH-000672,0.20096011017596407
ACH-000673,-0.031418406688611636
ACH-000676,-0.026678925069733503
ACH-000677,-0.11477962281821327
ACH-000681,-0.15944143407649042
ACH-000683,-0.2489264053083907
ACH-000684,-0.0005662461345155924
ACH-000688,-0.03323577486016534
ACH-000693,-0.07417750647229229
ACH-000694,-0.1697016606532611
ACH-000695,-0.2537334475848503
ACH-000696,-0.06713841924070375
ACH-000697,-0.021169712112021816
ACH-000699,-0.15212491242219714
ACH-000701,-0.2215643308280556
ACH-000706,-0.20154410772319525
ACH-000711,-0.027381897574779327
ACH-000713,-0.1199412168167646
ACH-000714,-0.060052198608818164
ACH-000718,-0.06413509154429888
ACH-000720,-0.18839952818536634
ACH-000721,-0.1909167145321992
ACH-000724,-0.08494652640233873
ACH-000725,-0.12938277891517275
ACH-000732,-0.16794588967152194
ACH-000734,-0.1424045665347478
ACH-000735,-0.1033509346902993
ACH-000736,-0.2225633801849991
ACH-000738,-0.07920643045424464
ACH-000746,-0.14855236022581084
ACH-000747,-0.002463646127034177
ACH-000748,-0.013544726737192992
ACH-000753,-0.26898069691717386
ACH-000756,-0.4435668017458158
ACH-000757,-0.027446880567317
ACH-000758,-0.2682532255358951
ACH-000760,-0.13044943066769388
ACH-000762,-0.24163335919979526
ACH-000763,0.1808323991473516
ACH-000764,-0.18033509399555506
ACH-000765,0.007996137159022046
ACH-000766,-0.002439724972031276
ACH-000767,-0.0029557170007584875
ACH-000768,-0.07122378485317077
ACH-000769,0.04054370262878434
ACH-000770,-0.16613403493005793
ACH-000771,-0.1139538556046064
ACH-000773,-0.3234723649060607
ACH-000776,-0.13732146039390186
ACH-000777,-0.27123914206778266
ACH-000778,-0.21627100718387068
ACH-000781,-0.12602138809613445
ACH-000782,-0.33142788852018296
ACH-000783,-0.3560149365452612
ACH-000784,-0.07571888447386545
ACH-000785,-0.0971382897535269
ACH-000787,-0.2696418624025273
ACH-000788,-0.04457608732874766
ACH-000791,-0.058785778164842664
ACH-000792,-0.2226197105347288
ACH-000794,-0.021262041537273905
ACH-000796,-0.132851600020888
ACH-000798,-0.2342885782920036
ACH-000799,-0.20258344731203248
ACH-000800,-0.3454461057875656
ACH-000802,-0.06521816458110805
ACH-000804,-0.1484739157716994
ACH-000805,0.05407877968825134
ACH-000809,-0.23864644630009216
ACH-000810,-0.051148310153350314
ACH-000811,-0.17460776267286218
ACH-000817,0.07042835598875981
ACH-000819,-0.13177006244937314
ACH-000820,-0.19440071939162765
ACH-000821,-0.07068204742848926
ACH-000822,-0.2287310828788446
ACH-000823,0.02573542652605124
ACH-000824,-0.31037514101439884
ACH-000827,-0.08171431476676995
ACH-000829,-0.2283432058758448
ACH-000831,-0.06786888413716076
ACH-000832,-0.0140617472326463
ACH-000833,-0.12500218545779046
ACH-000834,-0.21051563882716706
ACH-000835,-0.062066156307796626
ACH-000836,-0.1468232146324847
ACH-000837,-0.18856688511516806
ACH-000838,0.010528106413151337
ACH-000839,-0.12494912004774004
ACH-000840,-0.08636297565943098
ACH-000841,-0.05559036235130617
ACH-000843,-0.0503049758027807
ACH-000846,-0.18879653621843964
ACH-000847,-0.0617099721026689
ACH-000848,0.07391592192042007
ACH-000849,-0.03504539531515267
ACH-000851,-0.013860696877064108
ACH-000855,-0.21591398530276126
ACH-000856,-0.23416979130816734
ACH-000858,-0.083416070030766
ACH-000859,-0.05433166163001054
ACH-000861,-0.007629057364712049
ACH-000862,-0.007161099034870337
ACH-000865,-0.17746707268837567
ACH-000866,-0.17998048898427238
ACH-000867,-0.1350187275070921
ACH-000869,-0.06342813353854222
ACH-000872,-0.14577807944575152
ACH-000873,-0.17251333396622373
ACH-000876,-0.0957503336704332
ACH-000878,-0.2008659485987898
ACH-000880,-0.3271312024471375
ACH-000881,0.021366010204064676
ACH-000882,-0.1090899953647865
ACH-000884,-0.10129749646574604
ACH-000885,0.05153296198141015
ACH-000887,-0.10731116613576312
ACH-000889,-0.19528712433876766
ACH-000896,-0.061387966815883974
ACH-000898,-0.13271896543269682
ACH-000900,-0.15225300110619264
ACH-000901,-0.1915880552906377
ACH-000905,-0.10398632086336504
ACH-000906,-0.10464242454548862
ACH-000907,-0.2617331997801508
ACH-000910,0.010938305121364178
ACH-000911,-0.1501493945915299
ACH-000912,0.2918122296594777
ACH-000913,0.013281015417183704
ACH-000915,-0.10539268711336984
ACH-000916,-0.2957231049140731
ACH-000917,-0.1489560323013481
ACH-000920,-0.04037362116957383
ACH-000921,-0.03665532651588308
ACH-000924,-0.23157626285202676
ACH-000926,-0.07343230307442554
ACH-000928,-0.19581782407872944
ACH-000929,-0.12373157544566048
ACH-000932,-0.1640003086393135
ACH-000935,-0.11611009878135535
ACH-000936,-0.13862951735932286
ACH-000937,-0.07169119432554844
ACH-000938,-0.14179401718757867
ACH-000939,0.05059826416792235
ACH-000941,-0.1216353433560751
ACH-000943,-0.07087428355282875
ACH-000946,-0.10427324615224473
ACH-000947,-0.04470414088444042
ACH-000948,-0.11924846301085562
ACH-000950,0.01018175246670738
ACH-000953,-0.2505010692716929
ACH-000954,-0.19793716271269407
ACH-000957,-0.2271180031755848
ACH-000958,-0.2623002211983399
ACH-000960,-0.16777772067919533
ACH-000963,-0.18724051644955006
ACH-000968,0.035043526683187505
ACH-000969,-0.2483052743869951
ACH-000972,-0.4047364182038715
ACH-000973,0.000578916194315185
ACH-000974,-0.1517943111689586
ACH-000978,-0.17264851494550892
ACH-000984,-0.18695321693945055
ACH-000986,-0.08583674833259311
ACH-000988,0.18044525801559647
ACH-000993,-0.15823836545050995
ACH-000994,-0.17905315020192553
ACH-000996,-0.07494346156504259
ACH-001001,-0.07050545308774897
ACH-001020,-0.1982533051988368
ACH-001028,-0.03236277284487197
ACH-001031,-0.06699870562420968
ACH-001038,-0.08566355424285403
ACH-001048,-0.1859959072197948
ACH-001050,0.05894890602860404
ACH-001053,0.0009398452234534283
ACH-001054,0.05561963385599146
ACH-001061,-0.12931887695063313
ACH-001067,-0.07833773180072441
ACH-001075,-0.17139747190782714
ACH-001096,-0.04193270020676497
ACH-001111,-0.1581562996032136
ACH-001119,0.0077425778538902515
ACH-001128,-0.15318281815773954
ACH-001134,-0.24028857643493906
ACH-001151,-0.17098068629219204
ACH-001163,-0.2294784163602835
ACH-001164,-0.11234400507271758
ACH-001183,-0.2306422920224139
ACH-001192,-0.1454297076658286
ACH-001193,0.022467840353800245
ACH-001196,-0.0848881708818297
ACH-001197,-0.35576314612568266
ACH-001205,-0.1744986745692492
ACH-001211,0.023833376221405446
ACH-001212,-0.20221427852457285
ACH-001228,0.07008508225941736
ACH-001232,-0.06223643717227241
ACH-001239,0.07632711518896966
ACH-001270,0.3316277206431981
ACH-001274,-0.3029546636085102
ACH-001275,0.03996671997405373
ACH-001277,-0.2539510353221306
ACH-001278,-0.27495732806886425
ACH-001280,0.009460701436457051
ACH-001283,-0.05090678805188773
ACH-001289,-0.06579422726745647
ACH-001300,-0.04103410362505623
ACH-001301,-0.12063255397582524
ACH-001302,-0.2363423092667346
ACH-001306,-0.09277630272970046
ACH-001318,-0.2401946070457704
ACH-001322,0.18737359461765515
ACH-001328,-0.14364055070547194
ACH-001332,-0.05960343473104296
ACH-001336,-0.17269332949642935
ACH-001346,-0.14781411119430235
ACH-001353,-0.14740516807141585
ACH-001354,-0.17055991088780545
ACH-001367,-0.11716830407371667
ACH-001368,-0.15267046470100126
ACH-001374,-0.37017061148731706
ACH-001377,-0.14438518165811778
ACH-001380,-0.16593207195789272
ACH-001391,-0.19074375530204396
ACH-001408,-0.15280220916804169
ACH-001430,0.027478682821610367
ACH-001431,-0.22438507062411628
ACH-001450,0.02247242759543017
ACH-001496,0.08268676905828301
ACH-001500,-0.2915726000020432
ACH-001523,0.058837151527799586
ACH-001532,-0.0532149368037182
ACH-001550,-0.20519254854726687
ACH-001552,-0.06530253829197906
ACH-001554,-0.2030095743658942
ACH-001654,-0.1381742747777315
ACH-001735,-0.041729143808383364
ACH-001736,-0.17166825195201538
ACH-001737,-0.06952499342383055
ACH-001740,-0.3258380693515385
ACH-001745,-0.3475555643656133
ACH-001765,-0.14570818662851473
