,IFRD2 (7866)
ACH-000318,-0.05723771759220486
ACH-000319,-0.215210981647284
ACH-000320,-0.12822819456243562
ACH-000322,-0.1275485135373332
ACH-000323,-0.22012499315044248
ACH-000324,-0.17411101216313396
ACH-000329,-0.18941739434744514
ACH-000330,-0.014508608947237897
ACH-000331,-0.17682796515639335
ACH-000332,-0.16484249592118588
ACH-000334,-0.16255226566751016
ACH-000335,-0.2356476727032368
ACH-000336,-0.383424350549282
ACH-000337,-0.1514353856210394
ACH-000338,0.15162850882936832
ACH-000339,-0.1985377207300284
ACH-000341,0.05782478568752876
ACH-000348,-0.10169722139498516
ACH-000350,-0.09030266470130187
ACH-000352,-0.04391622627783347
ACH-000356,-0.2918388952293205
ACH-000361,-0.1303958248053989
ACH-000362,-0.2084339759622504
ACH-000363,-0.13072897334614933
ACH-000364,-0.1161011380302776
ACH-000365,-0.13186024198261226
ACH-000366,-0.15684214284711046
ACH-000368,0.005462662949118875
ACH-000374,-0.19618942159022426
ACH-000375,-0.2563588609106793
ACH-000376,-0.18875002993199275
ACH-000381,-0.30121796390144584
ACH-000383,-0.2287205561572332
ACH-000387,-0.2584964061334525
ACH-000389,-0.2986237347859612
ACH-000390,-0.2349911091134222
ACH-000393,-0.14864601776450706
ACH-000395,-0.2351737280169123
ACH-000396,-0.32607200474941683
ACH-000397,-0.16881718167732118
ACH-000401,-0.3510320879679469
ACH-000402,-0.31706149006903306
ACH-000403,-0.14261455698523198
ACH-000404,-0.2203345493120253
ACH-000406,-0.19104451805342795
ACH-000407,0.10327879218255548
ACH-000408,-0.3500965505967609
ACH-000410,-0.19303198116457188
ACH-000411,0.03555759770187709
ACH-000414,-0.21729454969501502
ACH-000415,-0.3461347814864965
ACH-000416,-0.10602760792904928
ACH-000420,-0.16361736826074108
ACH-000421,-0.11391706126630463
ACH-000424,-0.2253920809370456
ACH-000425,-0.0682025435015087
ACH-000426,-0.3633746950552284
ACH-000427,-0.024448611897219717
ACH-000433,-0.26426762230765005
ACH-000435,-0.3288684530944529
ACH-000436,-0.25175607020280943
ACH-000444,-0.1123922341495268
ACH-000445,-0.10962916148861362
ACH-000448,-0.03652168045976161
ACH-000450,0.10413522695513808
ACH-000452,-0.1329884429242929
ACH-000454,-0.4198785553336378
ACH-000458,-0.03246145947235633
ACH-000459,-0.044471337416911526
ACH-000460,-0.08457159262797881
ACH-000461,-0.3361844813896121
ACH-000463,-0.14831126052487645
ACH-000464,-0.07397535890421329
ACH-000466,-0.06490488510806294
ACH-000467,-0.1686369508065923
ACH-000468,-0.09910714799601253
ACH-000469,-0.17877978263107727
ACH-000470,0.018826662660978717
ACH-000471,-0.17750644640233842
ACH-000472,-0.07682234758894639
ACH-000473,0.0260468130749636
ACH-000475,-0.145799834539155
ACH-000476,-0.07567327979569496
ACH-000477,-0.07747005414554903
ACH-000479,0.09956205247075
ACH-000480,-0.11027093509475404
ACH-000481,-0.14645862620752687
ACH-000483,-0.030319555323198993
ACH-000484,-0.0965630655486672
ACH-000485,-0.15394777345417313
ACH-000486,-0.20863506065157728
ACH-000487,-0.03363964140564382
ACH-000488,-0.08005608034090009
ACH-000490,-0.2163622033246141
ACH-000491,-0.17372366562817854
ACH-000495,-0.21217925028321716
ACH-000496,-0.10099384012464764
ACH-000499,-0.06755140694059987
ACH-000500,-0.5569831197318603
ACH-000502,-0.2056810511771624
ACH-000503,-0.08232214778170492
ACH-000505,-0.15485060794462008
ACH-000507,0.03517266380439548
ACH-000510,-0.12003280129613128
ACH-000511,-0.13946191484615866
ACH-000512,-0.1962460728416031
ACH-000516,-0.09208871770693823
ACH-000517,-0.1689361745939313
ACH-000518,-0.14069119093873902
ACH-000520,-0.07701710017499384
ACH-000521,-0.18251026035474172
ACH-000522,-0.14712443795940053
ACH-000524,-0.0363670304866981
ACH-000527,-0.14899917151534156
ACH-000528,-0.09043364915662674
ACH-000537,-0.2765858469259717
ACH-000541,-0.2687504550844186
ACH-000542,-0.26940212202185143
ACH-000544,-0.2922934040782135
ACH-000545,-0.13967442485318654
ACH-000547,-0.31425458268271816
ACH-000548,-0.16480935335035568
ACH-000549,-0.066242632977866
ACH-000550,-0.2235140730872058
ACH-000552,-0.1027678724054289
ACH-000556,-0.10597836898653057
ACH-000557,-0.1708231348496968
ACH-000569,0.12468288486393493
ACH-000570,-0.14662847821646885
ACH-000571,-0.2854622147831492
ACH-000573,-0.15660981005331034
ACH-000576,-0.2318005679031941
ACH-000579,-0.2604064402214959
ACH-000580,-0.14467567293121586
ACH-000584,-0.1813790550326501
ACH-000585,-0.0925491754630552
ACH-000588,-0.17738360823568908
ACH-000589,-0.3240816038071154
ACH-000591,-0.03992427914970302
ACH-000593,-0.09412334710295013
ACH-000600,-0.1619248906704034
ACH-000601,-0.2396173108624339
ACH-000605,0.016365755036931932
ACH-000606,-0.2235926566047698
ACH-000608,-0.2220785584121072
ACH-000614,-0.012668518592914629
ACH-000616,-0.16619731908906846
ACH-000618,-0.18567043547979853
ACH-000619,-0.1911938024768787
ACH-000620,-0.2494662486923352
ACH-000621,-0.07191972255491923
ACH-000622,-0.18166285130255408
ACH-000623,-0.07627876513035331
ACH-000624,-0.1447289929869752
ACH-000627,-0.036068072258138
ACH-000630,-0.18541407229287155
ACH-000631,-0.01451462885005854
ACH-000632,-0.1495698285967753
ACH-000633,-0.19518030921246632
ACH-000637,-0.09326805422604384
ACH-000638,-0.3899016007854265
ACH-000646,-0.2465395586459476
ACH-000647,-0.23318305128594186
ACH-000648,-0.062044959366061934
ACH-000649,-0.06632256363890321
ACH-000651,0.03826123879826484
ACH-000652,-0.18811340480100966
ACH-000653,0.0427695938407704
ACH-000657,-0.1474911817130928
ACH-000658,-0.16085585738725544
ACH-000661,-0.2629278757195061
ACH-000662,-0.020860167822347744
ACH-000663,-0.13636078642792887
ACH-000665,-0.22075563578651924
ACH-000671,-0.20731321556393364
ACH-000672,0.07833437797930544
ACH-000673,-0.0766866915622712
ACH-000676,-0.19779095300810173
ACH-000677,-0.06523456641811931
ACH-000681,-0.21505283301889075
ACH-000683,-0.18898510046443034
ACH-000684,0.058996559761801126
ACH-000688,-0.3894076741100661
ACH-000693,-0.08880784941956034
ACH-000694,-0.05491895341718885
ACH-000695,-0.05090569519750159
ACH-000696,-0.1507509406607399
ACH-000697,-0.2356875704313827
ACH-000699,-0.2176136317448404
ACH-000701,0.012263212022461969
ACH-000706,-0.18779711333302146
ACH-000711,-0.11281393570808085
ACH-000713,-0.141019722672685
ACH-000714,-0.14609633706070915
ACH-000718,-0.3576573700262167
ACH-000720,-0.20180821096585455
ACH-000721,-0.08031991571186567
ACH-000724,-0.1701341760152572
ACH-000725,-0.14131132553639453
ACH-000732,-0.02914172239782352
ACH-000734,-0.1562605528723926
ACH-000735,-0.17821547372982144
ACH-000736,-0.1530961622447745
ACH-000738,-0.2296743625059937
ACH-000746,-0.12297866115537667
ACH-000747,-0.12208582158194192
ACH-000748,-0.14305456583419512
ACH-000753,-0.1240036152909916
ACH-000756,-0.0659399700286612
ACH-000757,-0.08758040894296168
ACH-000758,-0.13699905792155995
ACH-000760,-0.1846333110826667
ACH-000762,0.12828367762194615
ACH-000763,-0.19447918227206848
ACH-000764,-0.12273677309073845
ACH-000765,-0.05396021273799922
ACH-000766,-0.1403190486191033
ACH-000767,0.04094406485450485
ACH-000768,-0.0005739090609840659
ACH-000769,-0.015486354592718325
ACH-000770,-0.0607337479557379
ACH-000771,-0.12665178284284948
ACH-000773,-0.22354146175929812
ACH-000776,-0.2716920889129084
ACH-000777,-0.18831999755728968
ACH-000778,-0.1639494877428182
ACH-000781,-0.18332597516048074
ACH-000782,-0.0924878860495748
ACH-000783,-0.1518452188155194
ACH-000784,-0.12578786176725232
ACH-000785,0.01742494878854722
ACH-000787,-0.15234172951717026
ACH-000788,-0.11601293221220575
ACH-000791,-0.19281885906233087
ACH-000792,-0.338649644310257
ACH-000794,-0.27225754003394703
ACH-000796,-0.1644998428805249
ACH-000798,-0.1371735733459513
ACH-000799,-0.13655080239287384
ACH-000800,-0.1354394498595829
ACH-000802,-0.08183649150452689
ACH-000804,-0.3520270906705328
ACH-000805,-0.10204052791928904
ACH-000809,-0.295185411169818
ACH-000810,-0.06825311697954868
ACH-000811,-0.21891290857964169
ACH-000817,-0.15936601170089007
ACH-000819,-0.19603695916240405
ACH-000820,-0.2177101217573233
ACH-000821,-0.09818265580873248
ACH-000822,-0.3637835827505682
ACH-000823,-0.14762669277478047
ACH-000824,-0.16906484369328306
ACH-000827,-0.031414329440061686
ACH-000829,-0.050347431844165694
ACH-000831,-0.2097069858352596
ACH-000832,0.06771422939955728
ACH-000833,-0.07746814455524903
ACH-000834,-0.2353546074368846
ACH-000835,-0.15985255542107146
ACH-000836,-0.16382949453085136
ACH-000837,-0.14368874454760924
ACH-000838,-0.20530258546824706
ACH-000839,-0.28660290928016025
ACH-000840,-0.1564252837423558
ACH-000841,-0.08048631053979388
ACH-000843,-0.14424044041113812
ACH-000846,-0.1833531822266626
ACH-000847,-0.0925693343118506
ACH-000848,-0.06713197678782303
ACH-000849,-0.2870567358024416
ACH-000851,-0.2315420918051912
ACH-000855,-0.16647409092118087
ACH-000856,-0.08137076664828535
ACH-000858,-0.22284644359053515
ACH-000859,-0.2321445570760516
ACH-000861,-0.0780508473625219
ACH-000862,-0.1452737528883074
ACH-000865,0.010713252155108152
ACH-000866,-0.10452227528285356
ACH-000867,-0.11922232920645336
ACH-000869,-0.026637849947732318
ACH-000872,-0.0967189819372991
ACH-000873,-0.24066990416215356
ACH-000876,-0.02492796692437075
ACH-000878,-0.2373302920202892
ACH-000880,-0.1171961099366196
ACH-000881,-0.06212407186242975
ACH-000882,-0.0300676387627167
ACH-000884,-0.25306069590298713
ACH-000885,-0.17914372774387968
ACH-000887,-0.09427528968718912
ACH-000889,-0.03828684289347166
ACH-000896,-0.16434964421662113
ACH-000898,0.040785301065298256
ACH-000900,-0.2667407681838809
ACH-000901,-0.07306560338318853
ACH-000905,-0.22200406062993214
ACH-000906,-0.2292202643460035
ACH-000907,-0.1202160656607181
ACH-000910,-0.11839135518179733
ACH-000911,-0.2123164370924532
ACH-000912,-0.18010770497056114
ACH-000913,-0.06920377170219907
ACH-000915,-0.11800264804807704
ACH-000916,-0.5476819591724135
ACH-000917,-0.1314041064388809
ACH-000920,-0.061672183663886965
ACH-000921,-0.2691747049901125
ACH-000924,-0.2694401390387574
ACH-000926,0.011054246747380292
ACH-000928,-0.09508940359760114
ACH-000929,-0.10581444675681737
ACH-000932,-0.15177424715520368
ACH-000935,-0.3443547876094256
ACH-000936,-0.0709116348326269
ACH-000937,-0.14477485225561118
ACH-000938,0.002939557483308866
ACH-000939,-0.3358500320666972
ACH-000941,-0.2332202039066248
ACH-000943,-0.12833063263569805
ACH-000946,-0.21796692913960006
ACH-000947,-0.1371111174871724
ACH-000948,-0.06404967216261508
ACH-000950,-0.011949612790991505
ACH-000953,-0.07622059742599742
ACH-000954,-0.378208937817076
ACH-000957,-0.3121890070894105
ACH-000958,-0.17565535518417685
ACH-000960,-0.12834373314534162
ACH-000963,-0.1995086831221051
ACH-000968,-0.194384460062556
ACH-000969,-0.07815954320879279
ACH-000972,-0.3598329816360157
ACH-000973,-0.0956902384115124
ACH-000974,-0.1819908725472089
ACH-000978,-0.07087433048341046
ACH-000984,-0.1427280832917505
ACH-000986,-0.05826668501012256
ACH-000988,-0.0069482571900564075
ACH-000993,0.13421701167184827
ACH-000994,-0.15074508398693545
ACH-000996,-0.11921070489787362
ACH-001001,-0.21817409756005388
ACH-001020,-0.1524355381409205
ACH-001028,-0.16607211536962665
ACH-001031,0.01011033914606119
ACH-001038,-0.19295711096674031
ACH-001048,-0.1582558356576037
ACH-001050,-0.08749403281956353
ACH-001053,-0.41814434618239577
ACH-001054,-0.17508469566143567
ACH-001061,-0.23924303531751398
ACH-001067,-0.2690846165872987
ACH-001075,-0.10232275504348788
ACH-001096,-0.11296385520054565
ACH-001111,0.05942199259387404
ACH-001119,-0.5001130609296007
ACH-001128,-0.18844611950105256
ACH-001134,-0.09096802604310784
ACH-001151,-0.14094510688315434
ACH-001163,-0.09843300368937312
ACH-001164,-0.36713973022429575
ACH-001183,-0.05881382189370179
ACH-001192,-0.2684394384277601
ACH-001193,-0.4214028961393776
ACH-001196,-0.26348973688015026
ACH-001197,-0.11904720695289665
ACH-001205,-0.20655914225864674
ACH-001211,0.07611499600396958
ACH-001212,-0.10914679727437854
ACH-001228,-0.29329663549301843
ACH-001232,-0.06810941962163593
ACH-001239,-0.029517161149463282
ACH-001270,-0.469639282977786
ACH-001274,-0.25437049197687944
ACH-001275,-0.20006244468031356
ACH-001277,-0.13229819535260404
ACH-001278,-0.4374679760881181
ACH-001280,-0.061523051389587635
ACH-001283,-0.13230579030511405
ACH-001289,-0.22211695771646925
ACH-001300,-0.16959362739701778
ACH-001301,-0.16143506238411384
ACH-001302,-0.19434161140709424
ACH-001306,0.00137164276894521
ACH-001318,-0.0703841729777022
ACH-001322,-0.02788786700725882
ACH-001328,-0.11259518933057873
ACH-001332,-0.2357025258060494
ACH-001336,-0.2933131633527555
ACH-001346,-0.05318355871979112
ACH-001353,-0.1959656559894745
ACH-001354,-0.2210137830666709
ACH-001367,-0.0016891647774402167
ACH-001368,-0.13354338300885304
ACH-001374,0.07454171964942961
ACH-001377,-0.08924247285403218
ACH-001380,-0.0633146990074506
ACH-001391,-0.06683467178076671
ACH-001408,-0.0645496255741808
ACH-001430,-0.055549784471061736
ACH-001431,-0.10851265024428113
ACH-001450,-0.2390269012349861
ACH-001496,-0.1644782327538974
ACH-001500,-0.0645605029263283
ACH-001523,-0.10272417063803324
ACH-001532,-0.09966539806480347
ACH-001550,-0.07401525600102903
ACH-001552,0.07434012467970227
ACH-001554,-0.04406216027131954
ACH-001654,-0.11394657857852385
ACH-001735,-0.08763953973380348
ACH-001736,-0.1652383744520945
ACH-001737,0.21016028879989185
ACH-001740,-0.14317373174199874
ACH-001745,-0.315810537791767
ACH-001765,-0.015639606784705978
