,DEGS1 (8560)
ACH-000004,0.18157089091778375
ACH-000005,0.047116013543229834
ACH-000007,0.1693012283602409
ACH-000009,-0.1043898696051528
ACH-000011,0.20063174079533866
ACH-000012,0.1603982602772029
ACH-000013,0.1278035135184704
ACH-000014,0.2072956418585749
ACH-000015,0.12962911223857726
ACH-000017,0.20373958758958072
ACH-000018,0.3438786834742513
ACH-000019,0.13335587444237734
ACH-000021,0.0554893151954244
ACH-000022,0.039753412122926594
ACH-000025,0.15088974375362954
ACH-000028,0.2184267214639809
ACH-000030,0.14959017065132016
ACH-000035,0.13460574714812132
ACH-000036,0.15075834075557698
ACH-000037,0.24972172506148305
ACH-000039,0.1877126179921583
ACH-000040,0.18667186665441388
ACH-000041,0.1959017524268903
ACH-000042,0.2700555913649394
ACH-000045,-0.08506823875224186
ACH-000047,0.07369667303593229
ACH-000052,0.2150849218279442
ACH-000053,0.15741572288919592
ACH-000054,0.11808038969298315
ACH-000055,0.009057379039249223
ACH-000060,0.4363740967187303
ACH-000067,0.20664967690038127
ACH-000070,0.2501306580012578
ACH-000075,0.2592402108542011
ACH-000078,0.17154244049121106
ACH-000082,0.22441146633781392
ACH-000085,0.1410844644889689
ACH-000086,0.032152837768455136
ACH-000087,0.2602050435457605
ACH-000092,0.08379398520177796
ACH-000095,0.21303484600837
ACH-000097,0.20241484697117995
ACH-000098,0.0964208325256043
ACH-000099,0.17112058458531038
ACH-000108,0.1585376841031948
ACH-000113,0.17437270904197005
ACH-000116,0.2746099496850399
ACH-000118,0.23576106307985298
ACH-000120,0.14430678253373244
ACH-000123,0.2333626806813505
ACH-000127,0.30874744799450304
ACH-000128,0.3353643063071554
ACH-000132,0.22371754125332732
ACH-000133,0.1570208119492791
ACH-000137,0.092207161728556
ACH-000138,0.2673392960000429
ACH-000142,0.2946499085079061
ACH-000143,0.1104232460768146
ACH-000146,0.31384209843422045
ACH-000148,0.1979637921067864
ACH-000150,0.007207909073261446
ACH-000152,0.25174391352058323
ACH-000153,-0.0685143447930993
ACH-000159,0.2442305859556604
ACH-000160,0.20382828622157373
ACH-000163,0.19224050648853988
ACH-000167,0.038373307547769415
ACH-000168,0.2537087828805065
ACH-000169,0.2958291505730201
ACH-000178,0.13429201405278268
ACH-000183,0.18236967381475674
ACH-000188,0.1732729613777712
ACH-000189,0.2522933713553581
ACH-000190,0.1281160369821967
ACH-000198,0.21521398700753636
ACH-000203,0.1290399023620635
ACH-000204,0.2960363874357773
ACH-000206,0.2689341079271404
ACH-000207,0.029801508947697144
ACH-000208,0.17278883707067882
ACH-000210,-0.053916964643780735
ACH-000211,0.1085693251361031
ACH-000215,0.1979541523127039
ACH-000221,0.10908061861133067
ACH-000222,0.20918947599451004
ACH-000223,0.12742458618661678
ACH-000226,0.207219941538912
ACH-000227,0.13186162270910012
ACH-000228,0.15374334748562735
ACH-000231,0.1832704551425862
ACH-000232,0.1602364670229572
ACH-000233,0.11692604350557614
ACH-000234,0.1767820156056522
ACH-000235,0.13489487360789768
ACH-000237,0.10067141832861408
ACH-000238,0.2295519712812498
ACH-000242,0.08769188299689865
ACH-000243,0.20188839272439105
ACH-000244,0.001640457810812848
ACH-000246,0.1260994085439117
ACH-000248,0.17408350505529294
ACH-000250,0.16521449601452776
ACH-000251,0.03836318987559019
ACH-000252,0.10479776572305556
ACH-000253,-0.010354948169118486
ACH-000255,0.11072341733383954
ACH-000256,0.18140895467286094
ACH-000257,0.22086966819947815
ACH-000258,0.3052501732259778
ACH-000259,0.15883320961761555
ACH-000260,0.09843606591364946
ACH-000261,0.026401170076471147
ACH-000262,0.1959470379495699
ACH-000263,0.3794908427673976
ACH-000264,0.04899938339461669
ACH-000265,0.20389173887492454
ACH-000266,0.29186622345466096
ACH-000272,0.06408460873573969
ACH-000274,0.17573764968088484
ACH-000277,0.15824594962753688
ACH-000278,0.13452455508343475
ACH-000279,0.11445340321191586
ACH-000280,0.41753993720160376
ACH-000281,0.3476044736780643
ACH-000288,0.28946152033619593
ACH-000291,0.18295755935666547
ACH-000293,0.19794474500231887
ACH-000294,0.042634203080357945
ACH-000295,0.013786881777966229
ACH-000296,0.21612945398216615
ACH-000302,0.20143037965648053
ACH-000304,0.19811789916169648
