,PLG (5340)
ACH-000004,0.1314384368368444
ACH-000005,0.10317741955470654
ACH-000007,-0.062258958085800814
ACH-000009,-0.04315315777496756
ACH-000011,0.20986939960294013
ACH-000012,0.03985877595285077
ACH-000013,0.03355213553264739
ACH-000014,0.052461712039080566
ACH-000015,-0.04305125802816511
ACH-000017,0.059979092635147474
ACH-000018,-0.1104776089204588
ACH-000019,-0.0683318423471824
ACH-000021,-0.3267501396195117
ACH-000022,-0.08328798650239028
ACH-000025,0.05462708635188479
ACH-000028,0.05064160612464237
ACH-000030,-0.07287750948579158
ACH-000035,0.034235292678894094
ACH-000036,-0.04675331389502861
ACH-000037,-0.09656776928392696
ACH-000039,-0.056469374366077164
ACH-000040,-0.16680071553522918
ACH-000041,-0.0005985299400577874
ACH-000042,-0.053174274555542224
ACH-000045,-0.11689671314419432
ACH-000047,-0.018616380185652
ACH-000052,0.032567157945900864
ACH-000053,0.007720931938418992
ACH-000054,-0.0558330570332931
ACH-000055,0.18462460332853745
ACH-000060,0.11457370329118137
ACH-000067,-0.10108046539491486
ACH-000070,-0.035650571633500064
ACH-000075,-0.0299276466179246
ACH-000078,-0.17763617575480134
ACH-000082,-0.0339522744819189
ACH-000085,0.04107327669719709
ACH-000086,-0.03958637865528565
ACH-000087,-0.054932920853535926
ACH-000092,-0.056242196137936136
ACH-000095,-0.1397464216119122
ACH-000097,-0.060287404141492265
ACH-000098,-0.14226921392255454
ACH-000099,-0.1077338003451308
ACH-000108,-0.10405562762960008
ACH-000113,-0.06859515927531505
ACH-000116,0.005561401663955942
ACH-000118,-0.01053306647889063
ACH-000120,-0.05826228127260793
ACH-000123,0.07317203186088518
ACH-000127,-0.04627424080323637
ACH-000128,-0.13234697151634975
ACH-000132,-0.07263262890642977
ACH-000133,-0.036023051426477916
ACH-000137,-0.00426400694173468
ACH-000138,-0.06559236668142496
ACH-000142,0.004284009964398837
ACH-000143,-0.1763399064300829
ACH-000146,0.06887142136348874
ACH-000148,-0.02710758490952219
ACH-000150,-0.2132256060822837
ACH-000152,-0.05385441423006995
ACH-000153,-0.04753375787038938
ACH-000159,-0.024142565709021728
ACH-000160,0.06492832675116447
ACH-000163,0.11326698848866015
ACH-000167,-0.2616346993154789
ACH-000168,0.007752544307697027
ACH-000169,-0.001827808184214464
ACH-000178,-0.1068563336315849
ACH-000183,-0.09212111284218852
ACH-000188,0.06095385271294295
ACH-000189,-0.011505262404360509
ACH-000190,-0.07288674578887812
ACH-000198,-0.10572054915099263
ACH-000203,-0.4771182153765468
ACH-000204,0.3020527975331609
ACH-000206,0.003744021009232723
ACH-000207,-0.061909372717220565
ACH-000208,0.05450343073997168
ACH-000210,-0.03294954639556343
ACH-000211,-0.026580314992624584
ACH-000215,-0.07934290748951668
ACH-000221,-0.08336561273657893
ACH-000222,0.04563371895374755
ACH-000223,-0.09042417098828877
ACH-000226,0.010374635655436896
ACH-000227,-0.013904397107556105
ACH-000228,-0.06538440456877748
ACH-000231,0.01183924770555018
ACH-000232,-0.05959271249339041
ACH-000233,-0.020623288117939672
ACH-000234,-0.032384731840782464
ACH-000235,-0.008131208366263203
ACH-000237,-0.015688795978556783
ACH-000238,0.0006194724955817711
ACH-000242,0.07617555180266786
ACH-000243,-0.03349899764558534
ACH-000244,0.056904598800869476
ACH-000246,-0.05594621432679445
ACH-000248,0.0614155839354381
ACH-000250,-0.0789835462193158
ACH-000251,-0.06821973691462764
ACH-000252,0.035700085576948384
ACH-000253,-0.0032475083842582017
ACH-000255,-0.004244654384618903
ACH-000256,-0.0289068196124662
ACH-000257,-0.09039157299296287
ACH-000258,0.014372761398676362
ACH-000259,-0.038954212016725366
ACH-000260,-0.06832299286599079
ACH-000261,0.012317659626824795
ACH-000262,-0.08793695078968602
ACH-000263,-0.15472312551932044
ACH-000264,0.031439922064065505
ACH-000265,-0.07167155173384249
ACH-000266,-0.04688501376535978
ACH-000272,-0.14718592350420714
ACH-000274,-0.13155008793051232
ACH-000277,-0.007211596258958684
ACH-000278,-0.06189403272652735
ACH-000279,-0.015453512421454362
ACH-000280,0.042950709420111116
ACH-000281,0.003668018776908868
ACH-000288,-0.03606980342875497
ACH-000291,-0.00916052428120515
ACH-000293,0.04464333673290968
ACH-000294,-0.017706291653265798
ACH-000295,-0.3068431453287528
ACH-000296,-0.11914880809774805
ACH-000302,0.002678146731870129
