,CPNE5 (57699)
ACH-000004,-0.4322669089311342
ACH-000005,-0.19160519836057588
ACH-000007,-0.10928845912836573
ACH-000009,-0.07764622047975789
ACH-000011,-0.14331655385155634
ACH-000012,-0.31118597011780635
ACH-000013,-0.25288192627437833
ACH-000014,-0.014090286071706313
ACH-000015,-0.20037051539043355
ACH-000017,-0.2830283372636724
ACH-000018,-0.16715812124191004
ACH-000019,-0.21612878680220612
ACH-000021,-0.20212534447840147
ACH-000022,-0.23620212170449595
ACH-000025,-0.1484855161742748
ACH-000028,-0.12544659128742414
ACH-000030,-0.2702385823059854
ACH-000035,-0.25099241870016464
ACH-000036,-0.0739628160553598
ACH-000037,-0.06627349469094172
ACH-000039,-0.2493634910019301
ACH-000040,-0.18405518056080264
ACH-000041,-0.2870284576508512
ACH-000042,-0.1393097028101947
ACH-000045,-0.2478361443763469
ACH-000047,-0.23133464731760064
ACH-000052,-0.14359105144991055
ACH-000053,-0.11675895145418574
ACH-000054,-0.16707877417949316
ACH-000055,-0.3390191348539756
ACH-000060,-0.26676179948472284
ACH-000067,-0.3151381362777439
ACH-000070,-0.147965071084092
ACH-000075,-0.08996503118304308
ACH-000078,-0.15036862996671074
ACH-000082,-0.2029546586988875
ACH-000085,-0.2838056851977576
ACH-000086,-0.22394887801783614
ACH-000087,-0.3333101382624439
ACH-000092,-0.2291229689217948
ACH-000095,-0.17789948237193354
ACH-000097,-0.15651022078944304
ACH-000098,-0.2118066131307757
ACH-000099,-0.07994885187373656
ACH-000108,-0.2921748896940721
ACH-000113,-0.30917865431633784
ACH-000116,-0.11645822977196807
ACH-000118,-0.2659713937654055
ACH-000120,-0.2535617601058291
ACH-000123,-0.26706395933954696
ACH-000127,-0.33274925765123625
ACH-000128,-0.25514695245415026
ACH-000132,-0.17686182835723593
ACH-000133,-0.13055279218983534
ACH-000137,-0.23526056367859496
ACH-000138,-0.23793098703893156
ACH-000142,-0.4267566779170962
ACH-000143,-0.2303208116076605
ACH-000146,-0.23334609970024894
ACH-000148,-0.04862707073342614
ACH-000150,-0.14651081939587382
ACH-000152,-0.27879471647749804
ACH-000153,-0.08005427172758442
ACH-000159,-0.22304411167430865
ACH-000160,-0.11969150105283485
ACH-000163,-0.14471078873531207
ACH-000167,-0.2433190335069092
ACH-000168,-0.40266936110968543
ACH-000169,-0.2432136025244257
ACH-000178,-0.15458264864901894
