,FOXP1 (27086)
ACH-000004,-0.1283023919286904
ACH-000005,-0.3325010069189109
ACH-000007,-0.24853119551867603
ACH-000009,0.06763703750125971
ACH-000011,0.06883897401365903
ACH-000012,-0.12034408602949295
ACH-000013,-0.006741398657107743
ACH-000014,-0.21281887834011332
ACH-000015,-0.1908134775748885
ACH-000017,-0.10230769807516317
ACH-000018,-0.28068766700110714
ACH-000019,-0.1780893242933511
ACH-000021,-0.05544137381228755
ACH-000022,-0.032137218261063395
ACH-000025,-0.13270699831019964
ACH-000028,-0.011117455292496027
ACH-000030,-0.04390550114112138
ACH-000035,0.0286024241257769
ACH-000036,-0.09199960980915473
ACH-000037,-0.16642043842519932
ACH-000039,-0.13422608333773128
ACH-000040,-0.07667955566437451
ACH-000041,-0.3575322950244744
ACH-000042,-0.18515933626935707
ACH-000045,-0.1360344652793628
ACH-000047,-0.13661099518641054
ACH-000052,-0.14246269616712898
ACH-000053,-0.030634321926794213
ACH-000054,-0.2579068204578189
ACH-000055,-0.027886412029343687
ACH-000060,-0.07718246628859879
ACH-000067,-0.31942312722468025
ACH-000070,0.1379893287623561
ACH-000075,-0.3465672066513012
ACH-000078,-0.21611487995554746
ACH-000082,-0.04558547692697002
ACH-000085,-0.21436600578361295
ACH-000086,-0.06315169425724489
ACH-000087,-0.19471903881362454
ACH-000092,-0.14933884637342593
ACH-000095,-0.05717038637995565
ACH-000097,-0.10310374404756882
ACH-000098,-0.1147674071245528
ACH-000099,-0.21412884905584828
ACH-000108,-0.10035560080971033
ACH-000113,-0.2282511473667237
ACH-000116,-0.09702100154843186
ACH-000118,-0.05738813041784159
ACH-000120,-0.08723507693080647
ACH-000123,-0.11089987125566997
ACH-000127,-0.040322646193138204
ACH-000128,-0.08238249387206839
ACH-000132,0.21000339458085696
ACH-000133,-0.2299822046224765
ACH-000137,-0.09952737261412807
ACH-000138,-0.0862980407293402
ACH-000142,-0.04471432700790739
ACH-000143,-0.13073993557788302
