,PIK3CG (5294)
ACH-000169,0.029414288192249505
ACH-000178,0.031406298809685235
ACH-000183,-0.0734481570511659
ACH-000188,-0.08180472952454268
ACH-000189,0.08864598657239929
ACH-000190,-0.1950274163231132
ACH-000198,-0.07832783728352227
ACH-000203,-0.13358935082802012
ACH-000204,0.022443058508419413
ACH-000206,0.08354947359337893
ACH-000207,-0.08402367932067302
ACH-000208,0.08644826147836238
ACH-000210,-0.3327168107136957
ACH-000211,-0.026231111682817908
ACH-000215,-0.009841461493985215
ACH-000221,-0.09532488427445347
ACH-000222,-0.03301175751421535
ACH-000223,0.1536003730410987
ACH-000226,0.02262346362121418
ACH-000227,0.03110493794329777
ACH-000228,0.13909694008073234
ACH-000231,-0.08408516829166293
ACH-000232,-0.037538558447248266
ACH-000233,0.013875868889906554
ACH-000234,0.09205768440395586
ACH-000235,-0.11037643055341012
ACH-000237,-0.04428923187549165
ACH-000238,-0.07381945235912155
ACH-000242,-0.04950415203890318
ACH-000243,0.034892061070486584
ACH-000244,0.009500273719714332
ACH-000246,0.030295869696105038
ACH-000248,0.03150942541129306
ACH-000250,-0.07189210941317188
ACH-000251,-0.17138965035937234
ACH-000252,-0.05239587022915567
ACH-000253,-0.05205597321799989
ACH-000255,-0.03772339419417732
ACH-000256,0.024226079999996392
ACH-000257,-0.059957976647562534
ACH-000258,-0.07234968732208738
ACH-000259,-0.08732828546670147
ACH-000260,-0.020403988467646152
ACH-000261,-0.0019958888224651423
ACH-000262,-0.048190863112349984
ACH-000263,-0.17118833256403385
ACH-000264,-0.02181428931894953
ACH-000265,0.052535701029106964
ACH-000266,0.029483519062094645
ACH-000272,-0.015210094887620082
ACH-000274,-0.07717140122855598
ACH-000277,0.09272486740236772
ACH-000278,-0.04455464195046553
ACH-000279,-0.005649053146630478
ACH-000280,0.024412090519607136
ACH-000281,-0.08313728356632245
ACH-000288,-0.11173278046049268
ACH-000291,-0.03424771588593823
ACH-000293,-0.016670711936611952
ACH-000294,0.01819412860399236
ACH-000295,0.06729403150908768
ACH-000296,-0.20837255110791228
ACH-000302,-0.09960630375155068
ACH-000304,0.008036273823400816
ACH-000307,-0.05397622277104165
ACH-000308,-0.018725132323198074
ACH-000310,-0.057913136734557474
ACH-000311,-0.11801047331756627
ACH-000312,0.10516961983125084
ACH-000315,-0.22202066682838786
ACH-000316,-0.0746746415480575
ACH-000317,-0.06320387942291822
ACH-000318,-0.032226271970950425
ACH-000319,0.04851813815529527
ACH-000320,-0.10876918024192148
ACH-000322,-0.02742784078229844
ACH-000323,-0.03431951118671517
ACH-000324,0.07607126679022111
ACH-000329,0.008217558237357005
ACH-000330,-0.1585263043556179
ACH-000331,-0.04334408290090822
ACH-000332,0.004606309546263833
ACH-000334,0.08531342615605539
ACH-000335,-0.1245194949828176
ACH-000336,-0.2089583529827314
ACH-000337,-0.009670448481878131
ACH-000338,-0.1207520493280824
ACH-000339,-0.08679787505480052
ACH-000341,0.1172682176623877
ACH-000348,-0.10557275361864574
ACH-000350,0.009986787298096484
ACH-000352,0.02809128276198541
ACH-000356,-0.06186690448321744
ACH-000361,0.16408450300960167
ACH-000362,-0.07138212385652236
ACH-000363,0.1070790273667662
ACH-000364,-0.20320622435475474
ACH-000365,-0.052542192002628635
ACH-000366,-0.07914351880429854
ACH-000368,-0.1061523678085514
ACH-000374,-0.12077770756860595
ACH-000375,-0.23111469822058756
ACH-000376,0.01152016834099012
ACH-000381,-0.07721521401997332
ACH-000383,-0.1528883640867073
ACH-000387,-0.13899154848290773
ACH-000389,0.012223922905086058
ACH-000390,-0.10411987495936248
ACH-000393,0.017509564246492203
ACH-000395,-0.03826812202726665
ACH-000396,-0.042069233526683486
ACH-000397,-0.052215013937289986
ACH-000401,-0.1054687898202593
ACH-000402,0.34663515135231865
ACH-000403,-0.06159895755542932
ACH-000404,0.11603318584150955
ACH-000406,-0.3069447419530709
ACH-000407,-0.07580745552564915
ACH-000408,-0.1367097344807647
ACH-000410,0.01839359239794281
ACH-000411,0.04811520798111865
ACH-000414,-0.07503828218324797
ACH-000415,-0.14388206207076334
ACH-000416,-0.013553010630295344
ACH-000420,0.02705264135553276
ACH-000421,-0.04625948921652561
ACH-000424,-0.09807088965185964
ACH-000425,-0.07672618565726297
ACH-000426,-0.14415975640527692
ACH-000427,0.04859322950911134
ACH-000433,0.03432629533038571
ACH-000435,-0.12495069433096542
ACH-000436,0.010337063314371996
ACH-000444,-0.0012858831934309527
ACH-000445,-0.1168326424289744
ACH-000448,-0.02837951363521132
ACH-000450,0.057814035567803526
ACH-000452,-0.20537428033139565
ACH-000454,0.11832158585907862
ACH-000458,-0.0711538842217289
ACH-000459,-0.08783471871682941
ACH-000460,-0.06324333001608197
ACH-000461,-0.06417956112274903
ACH-000463,-0.06094632265874901
ACH-000464,-0.018579502754982453
ACH-000466,0.01655139415531059
ACH-000467,-0.05411524500308405
ACH-000468,-0.07896859776872954
ACH-000469,0.022130204552053924
ACH-000470,-0.06967780069868337
ACH-000471,0.3673892156192312
ACH-000472,-0.02167580628602224
ACH-000473,-0.04726370564270335
ACH-000475,-0.02638271168707193
ACH-000476,-0.016544006244360258
ACH-000477,-0.09284735649171974
ACH-000479,0.014403051487072738
ACH-000480,-0.0680652079986629
ACH-000481,0.017583203655675478
ACH-000483,-0.1864048884371753
ACH-000484,0.055770872881199064
ACH-000485,-0.02660070401033432
ACH-000486,-0.04390795715054592
ACH-000487,-0.0005832018030230751
ACH-000488,-0.03903657972634846
ACH-000490,0.00392234224373682
ACH-000491,-0.17929366215097614
ACH-000495,-0.1146042437106326
ACH-000496,0.009110952270668616
ACH-000499,0.3132986603949676
ACH-000500,0.10226650214843026
ACH-000502,0.037274601022559015
ACH-000503,0.06365736070750584
ACH-000505,-0.050882186547218086
ACH-000507,-0.0913936444831414
ACH-000510,-0.025494153935262675
ACH-000511,-0.031804966397094764
ACH-000512,-0.03718471350827448
ACH-000516,-0.04683255597065054
ACH-000517,-0.02315432828410716
ACH-000518,-0.061623021034963935
ACH-000520,0.07973724310259256
ACH-000521,-0.06957070361951416
ACH-000522,-0.12989857001179456
ACH-000524,-0.0007593637721489036
ACH-000527,0.03685269068255336
ACH-000528,-0.1056156848450639
ACH-000537,0.15606163588228295
ACH-000541,-0.12545103151886638
ACH-000542,-0.06553015686495159
ACH-000544,-0.04988592485660563
ACH-000545,-0.13143748126588675
ACH-000547,-0.029818800843887112
ACH-000548,-0.1740251310469784
ACH-000549,-0.12781661311482176
ACH-000550,-0.04566038632726167
ACH-000552,-0.026263408126094203
ACH-000556,-0.0015956220950800724
ACH-000557,-0.08417251076234558
ACH-000569,-0.15999363764092395
ACH-000570,-0.11840890927080405
ACH-000571,-0.08072399409850375
ACH-000573,-0.0549984591911582
ACH-000576,0.16132897069381513
ACH-000579,0.02987353968893432
ACH-000580,-0.2755972829345555
ACH-000584,-0.0712693249951036
ACH-000585,-0.08784403300421659
ACH-000588,-0.04146245506183262
ACH-000589,-0.14977291693474862
ACH-000591,0.11282897023615401
ACH-000593,-0.11152446125742553
ACH-000600,-0.05583045498586168
ACH-000601,0.005239635957965585
ACH-000605,0.07545391948463619
ACH-000606,0.02577645768921541
ACH-000608,-0.03375818364702399
ACH-000614,-0.1355025690210649
ACH-000616,-0.12381324188309455
ACH-000618,-0.05580940560122297
ACH-000619,0.10602618949818464
ACH-000620,-0.03866741911890762
ACH-000621,-0.13391979679164148
ACH-000622,0.016889418044738987
ACH-000623,-0.07301444645115644
ACH-000624,-0.0814880449885526
ACH-000627,0.010602668544614424
ACH-000630,-0.1501487529167239
ACH-000631,-0.5401534165041576
ACH-000632,-0.0029828750055602717
ACH-000633,-0.0012652733605330619
ACH-000637,0.05150768418413284
ACH-000638,0.061429752236151526
ACH-000646,-0.0041594684288374624
ACH-000647,0.0022288857350962177
ACH-000648,0.029434849543231344
ACH-000649,-0.050701176872664025
ACH-000651,0.016234548768311603
ACH-000652,-0.06281523546567908
ACH-000653,-0.0675264386213601
ACH-000657,0.0009385222957086617
ACH-000658,-0.037875512855799535
ACH-000661,-0.007999461142708941
ACH-000662,0.14034082776667106
ACH-000663,-0.018252527737942212
ACH-000665,0.12687432325858589
ACH-000671,-0.009444905795165043
ACH-000672,0.18530818567328605
ACH-000673,-0.10911097053253824
ACH-000676,-0.031352913166032635
ACH-000677,-0.06741480832785064
ACH-000681,-0.1358834512779321
ACH-000683,-0.024696343826369236
ACH-000684,-0.14779057168728105
ACH-000688,0.04536628029478258
ACH-000693,-0.015857197634756747
ACH-000694,-0.10046041560656058
ACH-000695,-0.1892671348402856
ACH-000696,-0.01956960520050616
ACH-000697,-0.2819240272941661
ACH-000699,-0.06709061778506363
ACH-000701,0.0821063685951874
ACH-000706,-0.0012921473095380814
ACH-000711,-0.022892647742213924
ACH-000713,-0.17826962116637074
ACH-000714,-0.003717339571372783
ACH-000718,0.0806416853401244
ACH-000720,-0.05178873887475701
ACH-000721,-0.04652332035422098
ACH-000724,-0.17870339810950786
ACH-000725,-0.0545753748142811
ACH-000732,0.05967666743148242
ACH-000734,-0.0054943323079803905
ACH-000735,-0.06130157588544671
ACH-000736,0.06881666119884346
ACH-000738,-0.04800301618282505
ACH-000746,-0.12818606297663224
ACH-000747,-0.10411394762257538
ACH-000748,0.029469215703171736
ACH-000753,0.048702647736636816
ACH-000756,0.07127269380992543
ACH-000757,0.08870209685643718
ACH-000758,-0.05665681226918073
ACH-000760,0.044487919411321415
ACH-000762,-0.03771167352851428
ACH-000763,-0.023724392732725967
ACH-000764,-0.024391081729146318
ACH-000765,0.013166168840568572
ACH-000766,-0.026944924146319358
ACH-000767,-0.10359519571358396
ACH-000768,-0.08579397269693971
ACH-000769,0.018687123551183998
ACH-000770,-0.3766355586127637
ACH-000771,0.022048205943371826
ACH-000773,-0.012770550958201465
ACH-000776,-0.06032340186017196
ACH-000777,0.04992461786557826
ACH-000778,0.10804300358568264
ACH-000781,-0.10016423382768144
ACH-000782,0.021115509145463708
ACH-000783,-0.09534535251613466
ACH-000784,-0.11615780553605198
ACH-000785,0.02065197798873341
ACH-000787,-0.0996115625042609
ACH-000788,-0.07005771596306176
ACH-000791,-0.08698656009488702
ACH-000792,-0.03670721163944938
ACH-000794,0.0010028663321025712
ACH-000796,-0.008190288846710924
ACH-000798,0.02680853293091147
ACH-000799,0.1071067087292149
ACH-000800,-0.06132312583161794
ACH-000802,-0.02372611220020126
ACH-000804,0.060397830812071986
ACH-000805,-0.1568794065657131
ACH-000809,-0.03526721949672048
ACH-000810,0.07961162453442945
ACH-000811,-0.089534998032532
ACH-000817,0.0251210584690648
ACH-000819,-0.11212727854646372
ACH-000820,0.15353065397401613
ACH-000821,0.10600974238756462
ACH-000822,-0.0002165391668659655
ACH-000823,-0.1241286340798643
ACH-000824,-0.11622131696561548
ACH-000827,-0.1079814625328392
ACH-000829,0.009721939396258313
ACH-000831,0.058444325543177175
ACH-000832,0.12724964567036476
ACH-000833,-0.10157182574488087
ACH-000834,-0.1738977306426311
ACH-000835,-0.07610906957292454
ACH-000836,0.09701422733428858
ACH-000837,-0.034973326010307094
ACH-000838,-0.025177683390526184
ACH-000839,-0.0276355749126836
ACH-000840,-0.062391183778480463
ACH-000841,0.0029553195835953705
ACH-000843,-0.15783655722730516
ACH-000846,-0.048807186942197
ACH-000847,-0.004778690609413408
ACH-000848,-0.07236791373115484
ACH-000849,-0.02049476700276812
ACH-000851,-0.06411603086704104
ACH-000855,-0.010083439350560212
ACH-000856,0.031156732379579576
ACH-000858,-0.009863787050893752
ACH-000859,0.086713648467605
ACH-000861,-0.05173041256911935
ACH-000862,0.02151496487899905
ACH-000865,-0.050524745640646
ACH-000866,-0.06369531745778025
ACH-000867,-0.062274740302815136
ACH-000869,-0.08440531466354602
ACH-000872,0.06999512147106993
ACH-000873,-0.06498813774212234
ACH-000876,-0.0654774266865441
ACH-000878,-0.12932539270132407
ACH-000880,-0.054926848048890364
ACH-000881,0.007215963972941567
ACH-000882,-0.00867512876088353
ACH-000884,-0.09777507194353313
ACH-000885,-0.04575281623132009
ACH-000887,-0.05148892637937203
ACH-000889,0.02691624222822536
ACH-000896,-0.08671084580431353
ACH-000898,-0.06132590312248761
ACH-000900,0.07363176303950429
ACH-000901,-0.06885060696031241
ACH-000905,-0.01799322829693169
ACH-000906,-0.09812151810045423
ACH-000907,-0.006973124079627087
ACH-000910,-0.17181435073996168
ACH-000911,-0.0905284376597821
ACH-000912,0.0017948911653869453
ACH-000913,-0.1272321750118691
ACH-000915,0.12239660768770147
ACH-000916,-0.010806216819584416
ACH-000917,-0.04808710049686582
ACH-000920,0.07209087827310039
ACH-000921,-0.003887821264067225
ACH-000924,-0.09254185485231736
ACH-000926,-0.10055816768290003
ACH-000928,-0.05995500557802973
ACH-000929,0.00337175621898719
ACH-000932,-0.00953292404626384
ACH-000935,-0.16749703517870282
ACH-000936,-0.07520123539082882
ACH-000937,-0.09185259043966514
ACH-000938,-0.06937550046654592
ACH-000939,0.04486640784205754
ACH-000941,-0.09903682756361393
ACH-000943,-0.15435290609482868
ACH-000946,0.0517078901787332
ACH-000947,0.0691688505866965
ACH-000948,-0.005217664082361164
ACH-000950,-0.07415806977109883
ACH-000953,-0.07705918060553567
ACH-000954,0.17468385732429326
ACH-000957,-0.0559249304661282
ACH-000958,0.01549688706992424
ACH-000960,-0.15099789879014155
ACH-000963,-0.048194064695322635
ACH-000968,0.07321899431208227
ACH-000969,-0.0724071581440128
ACH-000972,0.041864135225926274
ACH-000973,-0.07716405643761202
ACH-000974,-0.053858562419418665
ACH-000978,-0.003904243722325005
ACH-000984,-0.054335555266595364
ACH-000986,0.01375493424875477
ACH-000988,0.018608883586477488
ACH-000993,0.16435059833465898
ACH-000994,0.0045045740501228615
ACH-000996,0.061539179704271814
ACH-001001,-0.05306790612978535
ACH-001020,0.136856217150496
ACH-001028,-0.04419231054462551
ACH-001031,-0.10180153736397383
ACH-001038,-0.045390510479616564
ACH-001048,0.00919121430091223
ACH-001050,-0.058963859384773484
ACH-001053,-0.13705069784066554
ACH-001054,0.004326053916687517
ACH-001061,-0.030497107568345137
ACH-001067,-0.12496073152602975
ACH-001075,-0.11498313408148995
ACH-001096,0.022094520577860585
ACH-001111,-0.22210329006114346
ACH-001119,0.017682913429195198
ACH-001128,-0.20004675166454705
ACH-001134,0.08089489659011648
ACH-001151,0.023883034310778463
ACH-001163,-0.12888394163054426
ACH-001164,-0.03301818685817118
ACH-001183,-0.13370075435112294
ACH-001192,-0.06285943762057307
ACH-001193,-0.24153756344377345
ACH-001196,-0.045723091709858894
ACH-001197,-0.16317344816186802
ACH-001205,0.10026251220108537
ACH-001211,0.11519697257093975
ACH-001212,0.041832159937766254
ACH-001228,-0.11143706646665942
ACH-001232,-0.10927454765614084
ACH-001239,-0.05250720996110729
ACH-001270,0.2444902618854752
ACH-001274,-0.08373106548807133
ACH-001275,-0.04283285096985871
ACH-001277,0.05703861741674161
ACH-001278,0.10240903428180326
ACH-001280,0.014802104417541597
ACH-001283,0.01504448309880131
ACH-001289,0.0747503780856669
ACH-001300,-0.04524567845094655
ACH-001301,0.14288106303273174
ACH-001302,-0.02505730946703921
ACH-001306,-0.1477880334326798
ACH-001318,-0.02739725076846264
ACH-001322,-0.15375137206253028
ACH-001328,-0.03924923743225872
ACH-001332,-0.13368540837915108
ACH-001336,0.07142254730646166
ACH-001346,0.0029825176042114297
ACH-001353,-0.032257559399078484
ACH-001354,0.16330240388881484
ACH-001367,0.04750976704176532
ACH-001368,-0.13267212547671808
ACH-001374,-0.30552338774179805
ACH-001377,-0.05029836718659026
ACH-001380,-0.01199123869831017
ACH-001391,-0.029827248232900536
ACH-001408,-0.07839944889314318
ACH-001430,-0.06207759894618295
ACH-001431,-0.11259714863251305
ACH-001450,0.0363027733986302
ACH-001496,-0.112326170435395
ACH-001500,-0.09971198919710234
ACH-001523,-0.12327235944550664
ACH-001532,0.012183907211647915
ACH-001550,-0.10900339896574272
ACH-001552,0.012892209452114969
ACH-001554,-0.07924609330937869
ACH-001654,-0.013348524409888145
ACH-001735,-0.16211851883881534
ACH-001736,-0.05452319595277192
ACH-001737,-0.15365659102606224
ACH-001740,0.13268829894245282
ACH-001745,0.13445032656081385
ACH-001765,-0.07613913224298059
