,SAP30L (79685)
ACH-000004,-0.07286816254568998
ACH-000005,0.07525913818737985
ACH-000007,0.20538812036478404
ACH-000009,0.03364290959026525
ACH-000011,-0.1600967958550609
ACH-000012,0.09045860771680088
ACH-000013,0.09307942612031564
ACH-000014,0.013306404675540057
ACH-000015,0.013192048948109913
ACH-000017,0.066582156911301
ACH-000018,0.014994792729115638
ACH-000019,-0.06091040993410395
ACH-000021,0.019556739786803515
ACH-000022,0.06254559034689146
ACH-000025,0.09357024927709026
ACH-000028,-0.13903817440107458
ACH-000030,0.08742425926970736
ACH-000035,0.07660549616390205
ACH-000036,0.06510232133241467
ACH-000037,-0.028656010718564207
ACH-000039,0.038878689048285335
ACH-000040,-0.12628572884541922
ACH-000041,-0.10529970504473493
ACH-000042,0.09502014464267268
ACH-000045,-0.051093122891077036
ACH-000047,0.14670925599791032
ACH-000052,-0.14931340041498034
ACH-000053,0.04005194848714146
ACH-000054,-0.11720193090097968
ACH-000055,0.1940068229763677
ACH-000060,-0.06709146203818721
ACH-000067,-0.030367607531829724
ACH-000070,0.14195265468575546
ACH-000075,-0.07240454946956605
ACH-000078,-0.07774699991523064
ACH-000082,0.046787450243559084
ACH-000085,0.05279715030956823
ACH-000086,0.013995281683700893
ACH-000087,-0.27755582926626904
ACH-000092,0.025994097075973364
ACH-000095,-0.04510112311077269
ACH-000097,0.14505761855836918
ACH-000098,0.1400190213268892
ACH-000099,-0.01792110981468661
ACH-000108,0.0368493000259313
ACH-000113,-0.0554333270786868
ACH-000116,0.040541772410223054
ACH-000118,0.12593456420171353
ACH-000120,0.07436090175648695
ACH-000123,0.14969398983422322
ACH-000127,0.053970990926456255
ACH-000128,-0.1932077637325751
ACH-000132,0.07752044905581887
ACH-000133,0.0352367926515703
ACH-000137,0.007087541943463998
ACH-000138,0.029096458028967168
ACH-000142,0.12471594495419945
ACH-000143,0.003708405887328762
ACH-000146,0.052001444255552164
ACH-000148,0.19072204011017396
ACH-000150,-0.06888928081406352
ACH-000152,-0.002467186944977772
ACH-000153,0.0397193338346642
ACH-000159,-0.06430236227765224
ACH-000160,0.5339873230433456
ACH-000163,0.07676535137646309
ACH-000167,0.8577467051801532
ACH-000168,0.10892865321146744
ACH-000169,-0.029713455348112493
ACH-000178,-0.0006837598284046439
ACH-000183,0.003922622558260293
ACH-000188,0.019114584926963104
ACH-000189,-0.09187672940433224
ACH-000190,0.4656011970900881
ACH-000198,0.07770158266803733
ACH-000203,-0.20441259286870792
ACH-000204,0.09148071405944357
ACH-000206,0.17917344578271288
ACH-000207,-0.037131584192459086
ACH-000208,0.4179936411570105
ACH-000210,0.14290117217027468
ACH-000211,0.03762081939549933
ACH-000215,0.046287275212356135
ACH-000221,0.09796422550702566
ACH-000222,0.02652149633959089
ACH-000223,-0.1486950671000543
ACH-000226,-0.08121333272762468
ACH-000227,0.035226412045538134
ACH-000228,0.06536281866197967
ACH-000231,0.12634559157537814
ACH-000232,-0.10561676506616814
ACH-000233,0.05757731520498208
ACH-000234,0.0334409710116899
ACH-000235,0.004181264126680445
ACH-000237,0.04799715296623378
ACH-000238,-0.03886287672052839
ACH-000242,0.12454731297543703
ACH-000243,0.09791917948437437
ACH-000244,-0.017170268850519046
ACH-000246,0.04300703532135312
ACH-000248,-0.10184886069970772
ACH-000250,-0.0151647401610634
ACH-000251,0.054168965222082366
ACH-000252,0.17697684850062234
ACH-000253,0.0282598831529748
ACH-000255,0.06930382984145547
ACH-000256,0.1766289345096138
ACH-000257,-0.18062881100255287
ACH-000258,0.14747786605340332
ACH-000259,-0.04067247367256024
ACH-000260,0.04431199837035335
ACH-000261,-0.0253825091092373
ACH-000262,0.1124497701099301
ACH-000263,0.3190647179114806
ACH-000264,0.0687775086485271
ACH-000265,0.0399516679032574
ACH-000266,0.0540352663728223
ACH-000272,-0.1169977157164754
ACH-000274,0.05943484746626464
ACH-000277,0.02398085620705764
ACH-000278,0.07634955844268175
ACH-000279,-0.05906361538303941
ACH-000280,0.05168975653596823
ACH-000281,-0.05440469153419833
ACH-000288,0.034610426572370935
ACH-000291,-0.10306925785783136
ACH-000293,-0.13226641526892252
ACH-000294,-0.06935363687362248
ACH-000295,0.20655884402773306
ACH-000296,0.10380699350585157
ACH-000302,0.27558246058014063
ACH-000304,0.07022208286068196
ACH-000307,-0.014112306584219525
ACH-000308,0.017310281623195162
ACH-000310,-0.06725606088312322
ACH-000311,0.07780260318122563
ACH-000312,-0.03363040005872855
ACH-000315,0.09165774655420313
ACH-000316,-0.026747631449287882
ACH-000317,-0.15365241037597696
ACH-000318,0.07933002409478597
ACH-000319,0.17071196328266094
ACH-000320,0.05696455344017471
ACH-000322,0.005426739716555364
ACH-000323,-0.1813608525202472
ACH-000324,-0.01062707822644065
ACH-000329,-0.17647983134131473
ACH-000330,0.02930821789663177
ACH-000331,0.013647082785990451
ACH-000332,0.07670744231038379
ACH-000334,0.10342878001625834
ACH-000335,-0.08987854650034141
ACH-000336,0.3191409530296388
ACH-000337,0.024809557065705597
ACH-000338,-0.096483279856747
ACH-000339,-0.041227262407241914
ACH-000341,0.019232893306269525
ACH-000348,0.017764196784648387
ACH-000350,-0.048161522414667306
ACH-000352,0.25279951450538635
ACH-000356,0.12271963319342698
ACH-000361,-0.0702735208405506
ACH-000362,0.02228285250220777
ACH-000363,0.1843998139969325
ACH-000364,0.11153832892754596
ACH-000365,0.11648837382001125
ACH-000366,0.06425907010432137
ACH-000368,0.000787431936514768
ACH-000374,-0.08902142938403587
ACH-000375,0.1158505587956244
ACH-000376,0.007430865689494422
ACH-000381,0.049506380479789884
ACH-000383,0.0842863637065252
ACH-000387,0.1422120054049368
ACH-000389,-0.167840887098862
ACH-000390,0.05530536574336281
ACH-000393,-0.15080108506264436
ACH-000395,0.1572359274595301
ACH-000396,-0.28255746020756656
ACH-000397,-0.01668713229152707
ACH-000401,-0.15818765535919094
ACH-000402,-0.2949055140162434
ACH-000403,-0.03788860230677739
ACH-000404,0.05067050479384516
ACH-000406,0.0770934799537221
ACH-000407,0.03219613228241445
ACH-000408,0.29657716846341603
ACH-000410,-0.08398771096686429
ACH-000411,-0.10802705001944203
ACH-000414,-0.06895939363441865
ACH-000415,0.03721801786738585
ACH-000416,0.1328484104091764
ACH-000420,0.08323128237628273
ACH-000421,0.19802458382973845
ACH-000424,0.3649045371627397
ACH-000425,0.1102313579705503
ACH-000426,0.047508490443372416
ACH-000427,0.3238875937095958
ACH-000433,-0.09264663967115226
ACH-000435,-0.1905422043433969
ACH-000436,-0.16883596781344887
ACH-000444,0.15110085634783724
ACH-000445,-0.07065670474510839
ACH-000448,-0.047682925710793966
ACH-000450,0.1634424546919254
ACH-000452,0.07726294671153602
ACH-000454,-0.12418158658903118
ACH-000458,0.08002891709910905
ACH-000459,0.09255853982056696
ACH-000460,0.1083950540998214
ACH-000461,0.04287345082900282
ACH-000463,0.05620564000753555
ACH-000464,-0.10625895355479499
ACH-000466,-0.2467765716908561
ACH-000467,0.03735307278208333
ACH-000468,0.11914438230258124
ACH-000469,0.04717775946686325
ACH-000470,0.059832892183844626
ACH-000471,-0.10198360895458997
ACH-000472,0.09942451022388628
ACH-000473,0.1522081199734593
ACH-000475,0.057398704403174225
ACH-000476,0.14994936107637385
ACH-000477,-0.0736461622517604
ACH-000479,0.12912243788294744
ACH-000480,-0.12678322158205904
ACH-000481,0.12004396437685527
ACH-000483,-0.00990381388446572
ACH-000484,0.08337150338479711
ACH-000485,0.02269013756505637
ACH-000486,0.030026220157086232
ACH-000487,0.044288915909342204
ACH-000488,0.06228953170122036
ACH-000490,0.1160739358895926
ACH-000491,0.0018221697584659728
ACH-000495,0.07030833489236313
ACH-000496,0.07738246957702627
ACH-000499,0.04385021202897826
ACH-000500,-0.6694192958626785
ACH-000502,0.11662710536732908
ACH-000503,0.09360348800688803
ACH-000505,0.10186963400606526
ACH-000507,-0.24703153574849165
ACH-000510,0.16149851140525706
ACH-000511,0.05706779975184989
ACH-000512,-0.0875553406905413
ACH-000516,0.18904049062239808
ACH-000517,0.06958453715957717
ACH-000518,0.12801374502279467
ACH-000520,0.047276083745498514
ACH-000521,0.13132845633358836
ACH-000522,0.06757175679196115
ACH-000524,0.03138223347241507
ACH-000527,0.1830171978501494
ACH-000528,0.02805235652410137
ACH-000537,-0.024490131728258032
ACH-000541,0.19696468405491885
ACH-000542,0.05880206824895765
ACH-000544,-0.02459412025186553
ACH-000545,0.09540080450849373
ACH-000547,0.15041847102776562
ACH-000548,0.016448138816904437
ACH-000549,0.005255463528918434
ACH-000550,0.040549704192179
ACH-000552,-0.07249505707620535
ACH-000556,-0.015095698228729278
ACH-000557,-0.00640044535488161
ACH-000569,0.05815098995181665
ACH-000570,0.06957414615151312
ACH-000571,-0.032988791718001516
ACH-000573,-0.023311637418356373
ACH-000576,-0.14766370198294504
ACH-000579,0.09325237119923244
ACH-000580,0.11028598233179307
ACH-000584,0.1099334069841326
ACH-000585,0.1462406012300176
ACH-000588,0.14189985163113936
ACH-000589,-0.013053962313402643
ACH-000591,0.22959915363088199
ACH-000593,0.13377306196259547
ACH-000600,-0.0533677396306302
ACH-000601,-0.0037626551269106384
ACH-000605,-0.007410757837996229
ACH-000606,-0.01348278849880898
ACH-000608,0.03585340493510822
ACH-000614,0.00401161616166768
ACH-000616,0.057420411076662965
ACH-000618,0.04018571053229497
ACH-000619,0.04129396790232026
ACH-000620,-0.10983538634154144
ACH-000621,0.07596270624208704
ACH-000622,0.12327613640276334
ACH-000623,0.122574205747318
ACH-000624,0.03748315866714449
ACH-000627,0.08956728964409698
ACH-000630,0.005161521029312389
ACH-000631,-0.02162566809155765
ACH-000632,0.035740789026809806
ACH-000633,-0.010063417041637228
ACH-000637,0.010639666683032024
ACH-000638,-0.008814520665174998
ACH-000646,0.010393870422662384
ACH-000647,0.08748412953200227
ACH-000648,0.17371414118378511
ACH-000649,-0.0535672763219024
ACH-000651,0.01960388171334711
ACH-000652,-0.0027080121991707013
ACH-000653,0.17094527704532206
ACH-000657,-0.024564302805357315
ACH-000658,-0.07995652361372957
ACH-000661,0.039238898866996295
ACH-000662,0.07417834655231435
ACH-000663,0.1747506047249056
