,AAED1 (195827)
ACH-000004,0.18459183135632184
ACH-000005,0.2280817836998883
ACH-000007,-0.026625507606177136
ACH-000009,-0.19399192970204746
ACH-000011,-0.1320991505939339
ACH-000012,-0.07913184736149542
ACH-000013,-0.1635137955026623
ACH-000014,0.0945836456871269
ACH-000015,-0.04705327845562453
ACH-000017,0.18330219105771084
ACH-000018,-0.08169218394379522
ACH-000019,0.09548201663636284
ACH-000021,-0.036513484975137324
ACH-000022,-0.08660969975154885
ACH-000025,-0.014814087548862218
ACH-000028,-0.0261284436985564
ACH-000030,-0.08781896344208283
ACH-000035,-0.0526627033687045
ACH-000036,-0.18278756863734372
ACH-000037,-0.0130722902981726
ACH-000039,-0.035772595391144565
ACH-000040,-0.2753322207301124
ACH-000041,-0.01787607952213954
ACH-000042,-0.04505797944691528
ACH-000045,0.05772529051607667
ACH-000047,-0.06439170591728617
ACH-000052,-0.021024501809827185
ACH-000053,-0.018422015235673137
ACH-000054,-0.11119644547659352
ACH-000055,-0.010067492771557723
ACH-000060,0.03276320449741742
ACH-000067,-0.04689423018503981
ACH-000070,0.08965849727690163
ACH-000075,-0.14350413792355432
ACH-000078,0.12465717171984768
ACH-000082,-0.08945456894043759
ACH-000085,0.0014066221539519327
ACH-000086,-0.15834039094388194
ACH-000087,-0.2743235834947466
ACH-000092,-0.06343309393953303
ACH-000095,0.057926014837100075
ACH-000097,-0.028504986029918074
ACH-000098,-0.0036410514860373295
ACH-000099,-0.12582706223375453
ACH-000108,0.05304546023793808
ACH-000113,-0.06475324977566885
ACH-000116,-0.12114030508196695
ACH-000118,-0.05817200076117755
ACH-000120,-0.0872197146395521
ACH-000123,-0.2030730520482064
ACH-000127,-0.12571877818826965
ACH-000128,-0.07288358096937304
ACH-000132,-0.1626162672442386
ACH-000133,-0.17656957979850474
ACH-000137,-0.019104216826655168
ACH-000138,0.008499636175713926
ACH-000142,-0.06521115422373394
ACH-000143,-0.11899258995422993
ACH-000146,-0.008190041096888137
ACH-000148,0.010447000663291496
ACH-000150,0.18486414522653455
ACH-000152,-0.1384694609788913
ACH-000153,-0.17032374059293456
ACH-000159,-0.09326510255979313
ACH-000160,-0.10917934985034958
ACH-000163,-0.05449834597246872
ACH-000167,-0.40075883772133786
ACH-000168,0.0665053559896009
ACH-000169,-0.011812380321695086
ACH-000178,-0.08717717627704874
ACH-000183,0.0002551697725604284
ACH-000188,-0.027802228187922846
ACH-000189,-0.12495973190287248
ACH-000190,-0.18096325151427767
ACH-000198,-0.06526714637860971
ACH-000203,-0.9044867481869144
ACH-000204,-0.004358532592971018
ACH-000206,0.09779486819194996
ACH-000207,-0.11470148822463687
ACH-000208,0.0517593291036547
ACH-000210,0.031996300522767765
ACH-000211,-0.0026585651975904157
ACH-000215,-0.04829760562333403
ACH-000221,-0.09697760223466366
ACH-000222,-0.006350931620277736
ACH-000223,-0.056545681448989485
ACH-000226,-0.03563536440888384
ACH-000227,-0.0962924295976878
ACH-000228,-0.11054432517560177
ACH-000231,0.01706013729220754
ACH-000232,-0.06950618649163923
ACH-000233,0.06472854647566871
ACH-000234,-0.09516161589562737
ACH-000235,-0.02820281721191038
ACH-000237,-0.09403849219260683
ACH-000238,-0.21542180070124625
ACH-000242,-0.12512297610258175
ACH-000243,-0.04632728726476086
ACH-000244,-0.01078022104576734
ACH-000246,-0.05971545341598019
ACH-000248,-0.0060046581258497754
ACH-000250,-0.02541907116700796
ACH-000251,-0.08505644861759785
ACH-000252,-0.1362275463440879
ACH-000253,-0.0818286952855866
ACH-000255,-0.1329969024056643
ACH-000256,0.19189491772609654
ACH-000257,0.05960656442743924
ACH-000258,-0.1874077576193197
ACH-000259,0.05307393281087622
ACH-000260,0.07212074596163355
ACH-000261,-0.01781423473671451
ACH-000262,-0.13352476514674835
ACH-000263,-0.03098308195424349
ACH-000264,0.031577589862079765
ACH-000265,0.070272233979854
ACH-000266,-0.09515155916853264
ACH-000272,-0.043895709297940094
ACH-000274,-0.011547620185033998
ACH-000277,-0.15405165396209372
ACH-000278,-0.134619966229077
ACH-000279,-0.03461479313372348
ACH-000280,-0.040167319738121265
ACH-000281,0.055866575012637344
ACH-000288,-0.06582588288974223
ACH-000291,-0.07669474293296705
ACH-000293,-0.07603775721970395
ACH-000294,0.024327581503115116
ACH-000295,0.23221297055595916
ACH-000296,0.07917109318429898
ACH-000302,-0.043546824322592506
ACH-000304,0.030852841851788926
ACH-000307,-0.11252455759627114
ACH-000308,-0.0072886742339858404
ACH-000310,-0.11664490277923605
ACH-000311,-0.04950175719165361
ACH-000312,-0.033396498177882934
ACH-000315,0.2725794870249731
ACH-000316,0.06584010941598363
ACH-000317,0.16574869516014315
ACH-000318,0.02109030609220684
ACH-000319,-0.006818743248291139
ACH-000320,-0.1012946155177776
ACH-000322,0.05403192249522753
ACH-000323,0.05834734055622005
ACH-000324,-0.017726188720456074
ACH-000329,-0.11445159183701835
ACH-000330,0.2184695879598849
ACH-000331,-0.03714756213577778
ACH-000332,-0.060770925680019176
ACH-000334,0.1564674394587986
ACH-000335,-0.13952876790142588
ACH-000336,0.08380985835321024
ACH-000337,0.04938775331829727
ACH-000338,-0.16354814613317062
