,LIN28A (79727)
ACH-000004,0.17734458534795314
ACH-000005,0.24437297614408024
ACH-000007,0.015417720217114737
ACH-000009,-0.04404050742430008
ACH-000011,-0.0025846098311667178
ACH-000012,-0.025688220095174297
ACH-000013,-0.05939995423803366
ACH-000014,-0.1784688931137987
ACH-000015,-0.12283879495117868
ACH-000017,-0.06646285934184411
ACH-000018,-0.05588629554902393
ACH-000019,0.0521444071524684
ACH-000021,-0.04986401659355227
ACH-000022,0.009128469935287535
ACH-000025,-0.077038656642125
ACH-000028,0.02623137281471077
ACH-000030,-0.07445463259340424
ACH-000035,-0.1480546927010281
ACH-000036,-0.09686775486786854
ACH-000037,0.08324491259979727
ACH-000039,-0.0832525184496166
ACH-000040,-0.0971324643223334
ACH-000041,0.18392578544699065
ACH-000042,0.035617045190723666
ACH-000045,-0.145376238467697
ACH-000047,-0.08882681893915045
ACH-000052,-0.21624993591671826
ACH-000053,-0.08793841172785069
ACH-000054,0.031684195048655626
ACH-000055,0.17288441659115966
ACH-000060,-0.17016659394334846
ACH-000067,-0.21989822900969094
ACH-000070,0.06244524991378679
ACH-000075,-0.10223942149162296
ACH-000078,-0.05846037137045872
ACH-000082,0.0461603414395366
ACH-000085,0.060351123908208876
ACH-000086,-0.06296933645565078
ACH-000087,0.11821174444501033
ACH-000092,-0.1807417742693357
ACH-000095,0.039897574416434656
ACH-000097,0.09939277487716193
ACH-000098,0.029189780825762544
ACH-000099,-0.04755156747628151
ACH-000108,-0.02194490367007161
ACH-000113,0.02209247729560367
ACH-000116,-0.05146720579119055
ACH-000118,0.1278445822692766
ACH-000120,-0.02002247589264941
ACH-000123,0.19612306733188348
ACH-000127,-0.09539422057555012
ACH-000128,-0.28816340899567905
ACH-000132,0.05128487757719072
ACH-000133,-0.08626375289332867
ACH-000137,-0.3587020424577421
ACH-000138,0.010975744812117615
ACH-000142,-0.12781087881008354
ACH-000143,0.27224659850403155
ACH-000146,-0.06034476744580807
ACH-000148,-0.19257030565734606
ACH-000150,-0.21268773991606266
ACH-000152,-0.05157346586210629
ACH-000153,0.0908379272764321
ACH-000159,-0.02924936774530712
ACH-000160,-0.07234716964604578
ACH-000163,0.14841173206461153
ACH-000167,0.4812101132951952
ACH-000168,-0.032027626029019984
ACH-000169,-0.05016905729454963
ACH-000178,0.03739947727525497
ACH-000183,0.02817664472455503
ACH-000188,-0.17598402185336506
ACH-000189,-0.24566889676100725
ACH-000190,-0.2026339631565484
ACH-000198,-0.08091382365479713
ACH-000203,-0.1804253776086251
ACH-000204,-0.1000972555427968
ACH-000206,-0.08170709860976846
ACH-000207,0.12864772859049972
ACH-000208,0.008299463095490484
ACH-000210,-0.11290133272441688
ACH-000211,-0.06722848933441852
ACH-000215,-0.009717634838541656
ACH-000221,-0.21993479435944988
ACH-000222,0.08051385890485226
ACH-000223,0.0905427092571416
ACH-000226,-0.007395668873727037
ACH-000227,-0.016013615786303555
ACH-000228,-0.015569827571690722
ACH-000231,0.0211356583524336
ACH-000232,-0.003148039528436672
ACH-000233,-0.03817283210020417
ACH-000234,-0.007992225775242863
ACH-000235,-0.06117017485700714
ACH-000237,0.02195940060840774
ACH-000238,-0.05478645524792482
ACH-000242,-0.032860936648597065
ACH-000243,0.062230360421648485
ACH-000244,-0.1333945759058017
ACH-000246,-0.028968146658401837
ACH-000248,-0.115649492672109
ACH-000250,0.016328196691171838
ACH-000251,-0.015633180498495866
ACH-000252,-0.3760684951751528
ACH-000253,0.06462147943367612
ACH-000255,-0.07930664057800399
ACH-000256,-0.10566497035522904
ACH-000257,0.03904412301717064
ACH-000258,0.10286372078497036
ACH-000259,-0.026602189106211087
ACH-000260,-0.06660278989338095
ACH-000261,-0.0746233534725981
ACH-000262,-0.04905372341679008
ACH-000263,-0.07176892109723504
ACH-000264,-0.026560882061557836
ACH-000265,-0.14248704117975736
ACH-000266,0.09749885790656873
ACH-000272,0.05972770815813186
ACH-000274,-0.12720488466484314
ACH-000277,0.15824613041835384
ACH-000278,0.11719041413827146
ACH-000279,-0.043165118834107535
ACH-000280,-0.03487192722043243
ACH-000281,-0.028890544623902118
ACH-000288,-0.05170649181712006
ACH-000291,-0.07927779454432922
ACH-000293,-0.2450755613283025
ACH-000294,-0.04801864833013508
ACH-000295,0.01933979932226169
ACH-000296,-0.04435083805973242
ACH-000302,-0.12480288816724748
ACH-000304,0.17674845298410444
ACH-000307,-0.040980125430717725
ACH-000308,-0.013871266946177642
ACH-000310,-0.10177277704636717
ACH-000311,0.07978185795728035
ACH-000312,-0.09849801184335777
ACH-000315,0.17916996678121674
ACH-000316,-0.08512743954527496
ACH-000317,-0.12382758376814215
ACH-000318,0.02890491316805118
ACH-000319,-0.15558645439228366
ACH-000320,0.060739084359572364
ACH-000322,0.18711404769127504
ACH-000323,-0.35166938674848924
ACH-000324,-0.048115382291817436
ACH-000329,-0.17965468154676467
ACH-000330,-0.16759753474613287
ACH-000331,-0.11973197338373588
ACH-000332,-0.01807213159827316
ACH-000334,-0.0067146356329076855
ACH-000335,-0.3444724202630421
ACH-000336,-0.1313196724980288
ACH-000337,0.07052976642277306
ACH-000338,-0.15821725745484494
ACH-000339,0.06007256835547151
ACH-000341,-0.1300316419912405
ACH-000348,0.05628560776674836
ACH-000350,-0.09173050827553042
ACH-000352,-0.0884149017229257
ACH-000356,-0.2744140876483948
ACH-000361,-0.01141758151659683
ACH-000362,0.05155319964193092
ACH-000363,-0.16230878000917373
ACH-000364,-0.2648573583923643
ACH-000365,-0.01508300652726004
ACH-000366,-0.12310785982824413
ACH-000368,-0.1355274536119193
ACH-000374,-0.006772027087578833
ACH-000375,-0.33475638965093324
ACH-000376,0.024713714566136327
ACH-000381,-0.17585703117114365
ACH-000383,-0.04356956066271718
ACH-000387,-0.06439078020162659
ACH-000389,-0.10055994119045401
ACH-000390,0.05814817559990362
ACH-000393,-0.19166941277893515
ACH-000395,-0.4098050957961122
ACH-000396,0.17515951317083736
ACH-000397,0.03221788545527655
ACH-000401,0.05573566985508247
ACH-000402,-0.11376771237010218
ACH-000403,0.0806332452668838
ACH-000404,0.1797027061131551
ACH-000406,-0.09959443010072347
ACH-000407,-0.14479918388695034
ACH-000408,-0.15192422748131199
ACH-000410,-0.09251800163288698
ACH-000411,-0.02715782579899843
ACH-000414,-0.1482274146994856
