,JAKMIP3 (282973)
ACH-000004,0.057089060733375524
ACH-000005,-0.24948899067490854
ACH-000007,0.06284898759898949
ACH-000009,-0.0021693394726138237
ACH-000011,-0.016594388348453174
ACH-000012,0.08250586281315607
ACH-000013,-0.035633113032877015
ACH-000014,-0.031622654849787435
ACH-000015,-0.16009629863459662
ACH-000017,-0.04800011336505364
ACH-000018,0.07414440004902012
ACH-000019,0.12081083720244508
ACH-000021,-0.012538001551201874
ACH-000022,-0.14467790257539745
ACH-000025,-0.0635481658970344
ACH-000028,-0.024753046538706424
ACH-000030,-0.05392047452289744
ACH-000035,0.09357966283155053
ACH-000036,-0.2671867747079742
ACH-000037,-0.041530958963001366
ACH-000039,-0.07034594161464468
ACH-000040,-0.002468268590836673
ACH-000041,-0.17612954960520355
ACH-000042,-0.18437166155146267
ACH-000045,-0.14086864241061325
ACH-000047,0.059015647637259375
ACH-000052,-0.16540989555490268
ACH-000053,-0.02314987838960155
ACH-000054,-0.15292897207321696
ACH-000055,-0.12833973137603816
ACH-000060,-0.09305714161556447
ACH-000067,-0.1363215078627345
ACH-000070,0.1209155376745205
ACH-000075,0.002321102670857607
ACH-000078,-0.10368895560704824
ACH-000082,-0.10522695558232327
ACH-000085,-0.18439182111826646
ACH-000086,-0.1512374855132381
ACH-000087,-0.20747233702996512
ACH-000092,-0.07824696566829513
ACH-000095,0.008865743393201987
ACH-000097,-0.004302708067143382
ACH-000098,-0.11053337894905976
ACH-000099,-0.051711631308023226
ACH-000108,-0.1770740697218954
ACH-000113,0.014933444740229278
ACH-000116,-0.09156920801364372
ACH-000118,-0.2310233497527712
ACH-000120,0.004735575802787333
ACH-000123,-0.03901696078073683
ACH-000127,-0.04564387213505894
ACH-000128,-0.02852896741386505
ACH-000132,-0.04119724094113957
ACH-000133,-0.0826605180315889
ACH-000137,-0.08754170066312532
ACH-000138,-0.04284817729553202
ACH-000142,0.04413830479279826
ACH-000143,-0.3350806257652021
ACH-000146,0.09501087458958364
ACH-000148,-0.04780478275645243
ACH-000150,-0.30595313954764464
ACH-000152,-0.15616963107584692
ACH-000153,0.060165806437797134
ACH-000159,0.0433022526009796
ACH-000160,0.03399716537809309
ACH-000163,-0.0493359969320706
ACH-000167,-0.14375603768714335
ACH-000168,-0.1948954762109493
ACH-000169,-0.1696329143539837
ACH-000178,-0.10146378029638907
ACH-000183,-0.11761467574516934
ACH-000188,-0.12141293934778967
ACH-000189,0.027057314389273508
ACH-000190,-0.05758121135061772
ACH-000198,0.0011858774796048134
ACH-000203,0.09611855599670303
ACH-000204,-0.03592059246483817
ACH-000206,-0.1821798096021133
ACH-000207,-0.2639346615053643
ACH-000208,0.5407829500569951
ACH-000210,0.0561404235066136
ACH-000211,-0.07574133014106871
ACH-000215,-0.09102461943111828
ACH-000221,-0.0760909592414026
ACH-000222,-0.18624433691296
ACH-000223,-0.14381872478647414
ACH-000226,0.04032233461968323
ACH-000227,0.02580488070763679
ACH-000228,-0.05827486992355627
ACH-000231,-0.10537323885976982
ACH-000232,-0.06953187807353886
ACH-000233,-0.06926009765926124
ACH-000234,-0.09176279142849028
ACH-000235,-0.17979970830812347
ACH-000237,-0.1530138552521383
ACH-000238,-0.09498637421566253
ACH-000242,-0.3159400797595344
ACH-000243,-0.09291616841835212
ACH-000244,0.024770686241863148
ACH-000246,-0.18206732658294708
ACH-000248,-0.1406864813624073
ACH-000250,0.001862515165338691
ACH-000251,-0.009745542963998748
ACH-000252,-0.06234273757898595
ACH-000253,-0.17361084803423935
ACH-000255,-0.06578258795163451
ACH-000256,-0.12481652907894195
ACH-000257,0.014926811179684472
ACH-000258,-0.05682850138015084
ACH-000259,-0.03650614306797206
ACH-000260,-0.03214451268972441
ACH-000261,-0.05849720141242513
ACH-000262,-0.2318209308414949
ACH-000263,0.16456654351039934
ACH-000264,-0.03655899401225857
ACH-000265,-0.056269144134546284
ACH-000266,-0.10602927733570544
ACH-000272,-0.15547030277967264
ACH-000274,0.032586494929725644
ACH-000277,-0.24839258446071735
ACH-000278,-0.16748620920797694
ACH-000279,-0.1294040605677534
ACH-000280,-0.08154293661484914
ACH-000281,-0.2338352041445713
ACH-000288,-0.1419911826791606
ACH-000291,0.0004454453618665778
ACH-000293,-0.1705515325594502
ACH-000294,-0.11410334483999092
ACH-000295,-0.16249692015441086
ACH-000296,-0.07841726894192938
ACH-000302,-0.12311958176570742
ACH-000304,-0.12017523150340535
ACH-000307,-0.0757463469606024
ACH-000308,-0.04197000076655901
ACH-000310,-0.0778956926350344
ACH-000311,-0.20960798126471994
ACH-000312,-0.2364754326684376
ACH-000315,0.11784112217500604
ACH-000316,-0.12290418128076785
ACH-000317,-0.04643578201164682
ACH-000318,0.1399078319986579
ACH-000319,-0.06674515692757714
ACH-000320,-0.33106197287465355
ACH-000322,-0.1226596258057144
ACH-000323,-0.11690945020468575
ACH-000324,-0.08397005051618188
ACH-000329,-0.07721066139075919
ACH-000330,-0.11101558191033237
ACH-000331,-0.05670809724376667
ACH-000332,-0.10435562010805946
ACH-000334,-0.04273551209040498
ACH-000335,-0.10081086312744147
ACH-000336,0.14673831606801654
ACH-000337,0.06742191294886057
ACH-000338,-0.3318458898336212
ACH-000339,-0.08359531786322077
ACH-000341,-0.02720443704747842
ACH-000348,-0.0606442464607856
ACH-000350,-0.06384296977963973
ACH-000352,0.007561524289266098
ACH-000356,-0.017232595639778147
ACH-000361,-0.018389768007780524
ACH-000362,-0.03467275053910845
ACH-000363,0.02789388700285576
ACH-000364,-0.14282777510969136
ACH-000365,-0.1121072270242543
ACH-000366,-0.13586790464632895
ACH-000368,-0.022941696103679698
ACH-000374,-0.0892341692892583
ACH-000375,-0.1278564602735435
ACH-000376,-0.19094711242577395
ACH-000381,-0.033036288787570464
ACH-000383,-0.11845598783484122
ACH-000387,-0.17664814753736366
ACH-000389,-0.06553512859173742
ACH-000390,-0.003490135671009181
ACH-000393,0.00811315583601583
ACH-000395,-0.07348377013475743
ACH-000396,-0.13617570568363546
ACH-000397,-0.04006965593637479
ACH-000401,-0.3256328552390988
ACH-000402,0.2751405533017107
ACH-000403,-0.04956366700323858
ACH-000404,0.13108908165548747
ACH-000406,-0.09391968168688684
ACH-000407,-0.00886334012397101
ACH-000408,-0.08546250207017875
ACH-000410,-0.10758773136286194
ACH-000411,0.06389008647712315
ACH-000414,-0.1495021386417111
ACH-000415,-0.06016506529719675
ACH-000416,-0.08998951243993347
ACH-000420,-0.4066615746211589
ACH-000421,0.011803856509624028
ACH-000424,-0.1458501676631811
ACH-000425,-0.02386596791150209
ACH-000426,-0.06527740951635205
ACH-000427,0.0412144512612479
ACH-000433,-0.09595129400369926
ACH-000435,-0.29067946493851754
ACH-000436,-0.20313332022055855
ACH-000444,-0.184041146281346
ACH-000445,-0.2453733592019529
ACH-000448,-0.19538292225408865
ACH-000450,-0.1173922945816004
ACH-000452,-0.009208097616991756
ACH-000454,-0.17714950891301093
ACH-000458,-0.07627975743250266
ACH-000459,-0.10893956957489287
ACH-000460,-0.08080290303351167
ACH-000461,-0.2673310425554791
ACH-000463,-0.02763306491125413
ACH-000464,-0.2454825826878396
ACH-000466,-0.06451956983629771
ACH-000467,-0.04698485518662066
ACH-000468,-0.14412250474817226
ACH-000469,-0.00893122124101378
ACH-000470,-0.0031280980608773524
ACH-000471,-0.06642469904768539
ACH-000472,-0.07803331998469523
ACH-000473,-0.054841355781552636
ACH-000475,-0.14469905415943887
ACH-000476,0.01728842483245399
ACH-000477,-0.06625277619932264
ACH-000479,-0.2561444578222415
ACH-000480,0.10013647219868968
ACH-000481,0.1447570558356165
ACH-000483,-0.19770793046516102
ACH-000484,-0.21953327767161684
ACH-000485,-0.22273457217133702
ACH-000486,-0.009932252946892234
ACH-000487,-0.025920840508559664
ACH-000488,-0.1086516670745138
ACH-000490,0.05067518909805931
ACH-000491,0.0024343461236182324
ACH-000495,-0.20427531299228865
ACH-000496,-0.1415196107226515
ACH-000499,0.027969718019938257
ACH-000500,-0.09945550431791662
ACH-000502,-0.2213485424580114
ACH-000503,-0.20417831295423292
ACH-000505,-0.11236078012829036
ACH-000507,-0.11064211709350336
ACH-000510,-0.0890192040942106
ACH-000511,-0.11781362278740312
ACH-000512,-0.03753516639697993
ACH-000516,0.0976558650912354
ACH-000517,-0.08676882932688412
ACH-000518,-0.05227430514571999
ACH-000520,-0.23141912615719984
ACH-000521,-0.13525257167812446
ACH-000522,-0.0571318287867371
ACH-000524,-0.04697452839186442
ACH-000527,-0.04904817406688755
ACH-000528,-0.13034960243129026
ACH-000537,-0.11435494342222485
ACH-000541,-0.3305642444739701
ACH-000542,-0.1074330214770293
ACH-000544,0.0034847573600251852
ACH-000545,-0.07649925951269873
ACH-000547,0.25822321441164264
ACH-000548,-0.1521747563050826
ACH-000549,0.0655740039466708
ACH-000550,-0.04936974297590342
ACH-000552,-0.1443704972802758
ACH-000556,-0.1473712320196334
ACH-000557,-0.1259018032231876
ACH-000569,0.04278175398434015
ACH-000570,0.01995223249523644
ACH-000571,-0.01766752228445934
ACH-000573,-0.2303890769935341
ACH-000576,-0.09502234962691776
ACH-000579,0.12046965569369802
ACH-000580,-0.039780212578514974
ACH-000584,-0.0039707591236641405
ACH-000585,-0.06343049719591178
