,BRD8 (10902)
ACH-000004,-0.4981912821425095
ACH-000005,-0.5824174399588022
ACH-000007,-0.22254830705970904
ACH-000009,-0.5222631872175848
ACH-000011,-0.457802166646899
ACH-000012,-0.4031139456136262
ACH-000013,-0.3745788060268291
ACH-000014,-0.5554708881043987
ACH-000015,-0.5154200166018578
ACH-000017,-0.5983659767759302
ACH-000018,-0.3992786388206772
ACH-000019,-0.4179288013728808
ACH-000021,-0.4539216781652044
ACH-000022,-0.3352944058949549
ACH-000025,-0.4576264809252473
ACH-000028,-0.5129496695502673
ACH-000030,-0.3682585709210929
ACH-000035,-0.5523516491688134
ACH-000036,-0.4617550369501083
ACH-000037,-0.34376540350495915
ACH-000039,-0.21516997850576147
ACH-000040,-0.3768126089955301
ACH-000041,-0.3716277480114275
ACH-000042,-0.3043667983502097
ACH-000045,-0.3863208911021253
ACH-000047,-0.33828007388736697
ACH-000052,-0.4888430926288355
ACH-000053,-0.10756845189779272
ACH-000054,-0.37851978867179337
ACH-000055,-0.4650075050266366
ACH-000060,-0.4249018963361895
ACH-000067,-0.13659533319207556
ACH-000070,-0.5196135094574342
ACH-000075,-0.5576057150038736
ACH-000078,-0.3948848130974503
ACH-000082,0.13319383242826902
ACH-000085,-0.280640872968285
ACH-000086,-0.4091661638515674
ACH-000087,-0.26485890866727824
ACH-000092,-0.38718806301951403
ACH-000095,-0.05164391023325176
ACH-000097,-0.5218822209975527
ACH-000098,-0.43216078196969065
ACH-000099,-0.07228749773854111
ACH-000108,-0.5403978384906747
ACH-000113,-0.3375715962548317
ACH-000116,-0.4423551032429194
ACH-000118,-0.3735987219206901
ACH-000120,-0.3811848225994233
ACH-000123,-0.3631240656859504
ACH-000127,-0.3800783974801522
ACH-000128,-0.29110115835065564
ACH-000132,-0.568656945669287
ACH-000133,-0.4387366173426441
ACH-000137,-0.3067879703734505
ACH-000138,-0.3890039757493689
ACH-000142,-0.4056919371506725
ACH-000143,-0.3812067133216104
ACH-000146,-0.3022004731203597
ACH-000148,-0.4801632894214423
ACH-000150,-0.2134592617122977
ACH-000152,-0.5083175578691147
ACH-000153,-0.4771323433372691
ACH-000159,-0.4648455009805129
ACH-000160,0.0007519008220943963
ACH-000163,-0.26291813458475105
ACH-000167,-0.08663471874987777
ACH-000168,-0.456670454594501
ACH-000169,-0.4994063993635738
ACH-000178,-0.5025287350760429
ACH-000183,-0.4437887578075845
ACH-000188,-0.4239931494921792
ACH-000189,-0.4143236417858069
ACH-000190,-0.222074790165924
ACH-000198,-0.4414730455857716
ACH-000203,-0.7957162763805649
ACH-000204,-0.5041869000510836
ACH-000206,-0.3213147516988863
ACH-000207,-0.3124846599033177
ACH-000208,0.20762923295783686
ACH-000210,-0.18272894755753302
ACH-000211,-0.4878863286821593
ACH-000215,-0.4167855636615608
ACH-000221,-0.3845735805492059
ACH-000222,-0.3780514587084376
ACH-000223,-0.4283086444952698
ACH-000226,-0.5215868930733518
ACH-000227,-0.39167713659146974
ACH-000228,-0.3805691756400462
ACH-000231,-0.28338010788222584
ACH-000232,-0.4393786578303133
ACH-000233,-0.3109535877085776
ACH-000234,-0.443375938719481
ACH-000235,-0.4919663255104793
ACH-000237,-0.41157422966014573
ACH-000238,-0.5341198080135361
ACH-000242,-0.2934156923678734
ACH-000243,-0.5244263738797615
ACH-000244,-0.4553968996345658
ACH-000246,-0.3799316490669006
ACH-000248,-0.6012141277275302
ACH-000250,-0.29536898550531704
ACH-000251,-0.450537983216692
ACH-000252,-0.5447138285727844
ACH-000253,-0.22480932984435825
ACH-000255,-0.32331247245750605
ACH-000256,-0.26028169182433913
ACH-000257,-0.4852541196562998
ACH-000258,-0.7229865579041791
ACH-000259,-0.28283450173729474
ACH-000260,-0.6557093548508942
ACH-000261,-0.4919548638880364
ACH-000262,-0.3786678301179833
ACH-000263,-0.2951231316629283
ACH-000264,-0.4377574100446505
ACH-000265,-0.3425164086842597
ACH-000266,-0.5922265002023029
ACH-000272,-0.4013335808256325
ACH-000274,-0.43526937072727856
ACH-000277,-0.3885376010067644
ACH-000278,-0.4441680554439147
ACH-000279,-0.4117598002100599
ACH-000280,-0.3077244829775773
ACH-000281,-0.4805649010838188
ACH-000288,-0.4696281898139766
ACH-000291,-0.21623394055041573
ACH-000293,-0.3105382850621329
ACH-000294,-0.20451463635764608
ACH-000295,-0.34781931802962035
ACH-000296,-0.34275141767428724
ACH-000302,-0.28834404672732666
ACH-000304,-0.20881699050424896
ACH-000307,-0.4373352019802511
ACH-000308,-0.5411054371747748
ACH-000310,-0.1081215733497526
ACH-000311,-0.2917805317534629
ACH-000312,-0.3705284489807752
ACH-000315,-0.7619772516062848
ACH-000316,-0.4202504591178958
ACH-000317,-0.4524650863221672
ACH-000318,-0.2262209973417092
ACH-000319,-0.4242322377504304
ACH-000320,-0.19776231489662
ACH-000322,-0.3644065246851718
ACH-000323,-0.2883328191380747
ACH-000324,-0.2657148228725642
ACH-000329,-0.3629213936834915
ACH-000330,-0.5170646720322531
ACH-000331,-0.3739249352582831
ACH-000332,-0.2797290567014312
ACH-000334,-0.5737072322427869
ACH-000335,-0.6345804739478561
ACH-000336,-0.7205375796519239
ACH-000337,-0.5688921221325104
ACH-000338,-0.5285804013499332
ACH-000339,-0.5193844193031425
ACH-000341,-0.4784406671627171
ACH-000348,-0.4673044213313645
ACH-000350,-0.3948727097188353
ACH-000352,-0.39142913430638665
ACH-000356,-0.4760408029871081
ACH-000361,-0.6321280498374412
ACH-000362,-0.17104790775657688
ACH-000363,-0.5578616254727154
ACH-000364,-0.4951374322296824
ACH-000365,-0.2332469845147717
ACH-000366,-0.4184407335481443
ACH-000368,-0.499423777569089
ACH-000374,-0.1647918160581492
ACH-000375,-0.4312136912207115
ACH-000376,-0.25961420656036943
ACH-000381,-0.5151978345728392
ACH-000383,-0.185310942847134
ACH-000387,-0.5816272732024022
ACH-000389,-0.5508277895999549
ACH-000390,-0.4228332156630174
ACH-000393,-0.4292124816556726
ACH-000395,-0.3497694980225756
ACH-000396,-0.19887258512093708
ACH-000397,-0.3033551663162655
ACH-000401,-0.7608586022643598
ACH-000402,-0.7129766157233649
ACH-000403,-0.5609534972316483
ACH-000404,-0.25292131450398714
ACH-000406,-0.3734793858957028
ACH-000407,-0.5545190336423608
ACH-000408,-0.35426588810905124
ACH-000410,-0.4576361250414023
ACH-000411,-0.4479116810022601
ACH-000414,-0.2989949768950628
ACH-000415,-0.4130189673685094
ACH-000416,-0.4561721517586049
ACH-000420,-0.5534757856733497
ACH-000421,-0.4715504043171629
ACH-000424,-0.4983916524946301
ACH-000425,-0.5074423666517118
ACH-000426,-0.6056831531602745
ACH-000427,-0.20945183126512756
ACH-000433,-0.7887643458927199
ACH-000435,-0.6535649993597499
ACH-000436,-0.5320283114696912
ACH-000444,-0.5606409818449756
ACH-000445,-0.6906906632443904
ACH-000448,-0.36923184899932826
ACH-000450,-0.4913568419294558
ACH-000452,-0.2392775717132002
ACH-000454,-0.4200197075718909
ACH-000458,-0.2628401417684048
ACH-000459,-0.5486940758010461
ACH-000460,-0.47379651692965097
ACH-000461,-0.2227053374771385
ACH-000463,-0.3697732610307951
ACH-000464,-0.5758428605057954
ACH-000466,-0.5358021488305025
ACH-000467,-0.6652513803127974
ACH-000468,-0.4600299327679783
ACH-000469,-0.4636979312071525
ACH-000470,-0.4965016906599824
ACH-000471,-0.3869238831345193
ACH-000472,-0.2998859820201085
ACH-000473,-0.10438553139049428
ACH-000475,-0.29866010795728304
ACH-000476,-0.08170977366914373
ACH-000477,-0.40556110769301706
ACH-000479,-0.3993348435327414
ACH-000480,-0.2034291598708789
ACH-000481,-0.453584403366868
ACH-000483,-0.28464050534362445
ACH-000484,-0.29074228814929604
ACH-000485,-0.5015784454062631
ACH-000486,-0.636909566705049
ACH-000487,-0.4460174747515773
ACH-000488,-0.31504147718731584
ACH-000490,-0.3552144079087069
ACH-000491,-0.4685250013655405
ACH-000495,-0.6054614205285466
ACH-000496,-0.35913551284155865
ACH-000499,-0.4206697301362933
ACH-000500,-0.4145771000895064
ACH-000502,-0.6070331225371038
ACH-000503,-0.6167309015552453
ACH-000505,-0.40203182935575904
ACH-000507,-0.3050809005995777
ACH-000510,-0.2485199602534899
