,LRPAP1 (4043)
ACH-000004,0.10728979727972901
ACH-000005,-0.06782575873010302
ACH-000007,0.1074058603817636
ACH-000009,-0.09067782839360106
ACH-000011,0.05388716596031424
ACH-000012,-0.003411882392511869
ACH-000013,0.2232492843610777
ACH-000014,0.07973527563936497
ACH-000015,0.00412601665178352
ACH-000017,0.12704637544827938
ACH-000018,0.17112232057078675
ACH-000019,-0.18705850777765595
ACH-000021,-0.009346952155948334
ACH-000022,-0.0301697026514316
ACH-000025,-0.02840099914860269
ACH-000028,0.2031419399934917
ACH-000030,0.034270638239976864
ACH-000035,0.1183542903069404
ACH-000036,0.033458020798846626
ACH-000037,-0.07194853636697683
ACH-000039,-0.08494178520793476
ACH-000040,0.006784568965110925
ACH-000041,-0.10279866027311024
ACH-000042,-0.0418214165086892
ACH-000045,-0.1961138963911241
ACH-000047,-0.035242293513836065
ACH-000052,-0.1119164294738906
ACH-000053,0.06986659039419077
ACH-000054,0.030531603365717714
ACH-000055,-0.01940460762866796
ACH-000060,0.11195299756996424
ACH-000067,0.04181305758922649
ACH-000070,0.01153720519079808
ACH-000075,0.09810814687698888
ACH-000078,0.017386355809840864
ACH-000082,0.005684682489987136
ACH-000085,0.18530416007963127
ACH-000086,-0.08690683160489
ACH-000087,-0.06459404973493542
ACH-000092,0.05010505421501208
ACH-000095,-0.04607401095035951
ACH-000097,0.016470890444912185
ACH-000098,0.09256436022090007
ACH-000099,-0.11390664241823603
ACH-000108,-0.048152569238790716
ACH-000113,0.051072609154923385
ACH-000116,0.1118642482932114
ACH-000118,-0.07887376787872317
ACH-000120,-0.1754034686331217
ACH-000123,0.009618573131911877
ACH-000127,0.07402060030816518
ACH-000128,0.058995341666758586
ACH-000132,0.1025343575328726
ACH-000133,-0.20565052285632066
ACH-000137,0.0845774549005108
ACH-000138,-0.035029862625179264
ACH-000142,-0.005309511458328365
ACH-000143,-0.0707276886774929
ACH-000146,-0.04734320278133949
ACH-000148,0.09090914439238994
ACH-000150,-0.1844358376479688
ACH-000152,0.0541102866837937
ACH-000153,-0.014466411920865625
ACH-000159,-0.11913381133436322
ACH-000160,0.007345031213951412
ACH-000163,-0.006444265939626594
ACH-000167,0.10215365064104473
ACH-000168,0.037019866393104464
ACH-000169,0.031885813591930864
ACH-000178,-0.013373199897496387
ACH-000183,-0.0395468116604335
ACH-000188,0.016706572736578128
ACH-000189,0.037341959851396885
ACH-000190,0.14729162901550508
ACH-000198,-0.033873176407821365
ACH-000203,-0.2398446110805298
ACH-000204,0.09788968475326916
ACH-000206,-0.2080805428203925
ACH-000207,-0.06401365746153895
ACH-000208,0.10170582170926558
ACH-000210,0.08389537670140686
ACH-000211,-0.03882439411207141
ACH-000215,-0.10603708776114536
ACH-000221,0.117676753219615
ACH-000222,-0.07548655042123814
ACH-000223,-0.01872967563383935
ACH-000226,0.01951828528980318
ACH-000227,-0.023686498820584625
ACH-000228,-0.05440629932647322
ACH-000231,-0.05149516916747634
ACH-000232,-0.004477360330081476
ACH-000233,0.09011368506561218
ACH-000234,0.03419417457763764
ACH-000235,-0.014822407321096772
ACH-000237,0.024368861811132087
ACH-000238,0.08584970421320491
ACH-000242,0.27434986885837986
ACH-000243,-0.10588487854883223
ACH-000244,-0.2778546236954181
ACH-000246,-0.046055665389605566
ACH-000248,0.09736743404930742
ACH-000250,0.024411334606747208
ACH-000251,0.07873682418747074
ACH-000252,0.11227636457518697
ACH-000253,0.002492058382924427
ACH-000255,0.08881905148092369
ACH-000256,-0.06719297945656218
ACH-000257,-0.17324840967525698
ACH-000258,-0.03620288893655561
ACH-000259,0.057793851567725776
ACH-000260,0.03289191452648345
ACH-000261,0.02221836903661852
ACH-000262,0.08790164249376152
ACH-000263,-0.2805183965904601
ACH-000264,-0.07870466968745303
ACH-000265,0.04021020550128628
ACH-000266,-0.04782388312420319
ACH-000272,-0.02050365428935556
ACH-000274,0.002922844363591257
ACH-000277,0.21526043632860847
ACH-000278,0.08502385249673479
ACH-000279,-0.15420746366609092
ACH-000280,-0.031459278055463114
ACH-000281,0.03729844199449632
ACH-000288,0.00011967778915993059
ACH-000291,-0.0323136840357785
ACH-000293,0.07053503388376745
ACH-000294,0.06722832915351305
ACH-000295,-0.01888312880771352
ACH-000296,-0.2189557103794411
ACH-000302,-0.06400626910012669
ACH-000304,-0.3247305306659469
ACH-000307,0.0484405097278626
ACH-000308,-0.08341671667958092
ACH-000310,0.06600400605986974
ACH-000311,0.0034259129738184275
ACH-000312,-0.01309458741249725
ACH-000315,-0.1245544272821931
ACH-000316,-0.005407925315792374
ACH-000317,0.1279869016302327
ACH-000318,-0.13024783008684535
ACH-000319,-0.009764456436872123
ACH-000320,0.2585073456931068
ACH-000322,-0.06534110286175919
ACH-000323,-0.025497992074092462
ACH-000324,0.01615575068319829
ACH-000329,0.006548405828270825
ACH-000330,-0.07469113874178426
ACH-000331,0.10760882664381066
ACH-000332,-0.0066348423527325786
ACH-000334,-0.15921402640110166
ACH-000335,0.25175388381915303
ACH-000336,0.4407908321247644
ACH-000337,-0.07072540544174824
ACH-000338,-0.11899357913909765
ACH-000339,0.08771899795631255
ACH-000341,0.14532315983620786
ACH-000348,0.08515290106151753
ACH-000350,0.04970184625390351
ACH-000352,0.08890724370446193
ACH-000356,0.10316944430778888
ACH-000361,0.07563805393410483
ACH-000362,-0.09133995072608914
ACH-000363,-0.0717180787996588
ACH-000364,-0.018806970763000357
ACH-000365,-0.06444673943262302
ACH-000366,-0.09623585140389343
ACH-000368,-0.0356160971326583
ACH-000374,0.06128436492068071
ACH-000375,0.07554713698060238
ACH-000376,-0.10847017127959728
ACH-000381,-0.08638193355322234
ACH-000383,0.050147674568929115
ACH-000387,-0.04971062659450065
ACH-000389,-0.16703522582529254
ACH-000390,-0.08380730210416673
ACH-000393,-0.033530466112161615
ACH-000395,-0.12077482878283573
ACH-000396,-0.056532298379400964
ACH-000397,-0.04150277694294334
ACH-000401,0.16249796012371548
ACH-000402,0.1458750077849546
ACH-000403,0.09135781690549936
ACH-000404,0.11400075540970038
ACH-000406,0.009835802624572731
ACH-000407,-0.04683025619341447
ACH-000408,0.04968023306847996
ACH-000410,0.12564750594847304
ACH-000411,-0.03778037290480013
ACH-000414,0.044026203982457775
ACH-000415,0.008262577065095072
ACH-000416,0.005684281568651229
ACH-000420,0.03137171866514353
ACH-000421,0.01807713142960959
ACH-000424,-0.19720725316117088
ACH-000425,-0.005998703887248441
ACH-000426,0.043823800506546495
ACH-000427,0.2050101273173856
ACH-000433,0.025570814691062174
ACH-000435,-0.3350717189176205
