,GOLGA6L10 (647042)
ACH-000362,-0.4145232384632766
ACH-000363,-0.2301517924937733
ACH-000364,-0.3386798071291364
ACH-000365,-0.2722950313909452
ACH-000366,-0.440059709805437
ACH-000368,-0.4429769065657828
ACH-000374,-0.2586739813231198
ACH-000375,-0.2661625339300512
ACH-000376,-0.3888606570484675
ACH-000381,-0.2233237980003672
ACH-000383,-0.2893625474751802
ACH-000387,-0.6118296580418806
ACH-000389,-0.4231066890377012
ACH-000390,-0.5566856006589255
ACH-000393,-0.5464961285303341
ACH-000395,-0.42059987510137575
ACH-000396,-0.2865961345598492
ACH-000397,-0.2768096342707492
ACH-000401,-0.13975253498278956
ACH-000402,-0.1339088306161021
ACH-000403,-0.6042724936066786
ACH-000404,-0.0032544260771895754
ACH-000406,-0.3061944294139975
ACH-000407,-0.4899409084188921
ACH-000408,-0.2974112574381591
ACH-000410,-0.1652741144986031
ACH-000411,-0.5024822280259339
ACH-000414,-0.3870831919031381
ACH-000415,-0.2316198466989685
ACH-000416,-0.3837594335966122
ACH-000420,-0.4236603727649226
ACH-000421,-0.5259533123279662
ACH-000424,-0.589481655073637
ACH-000425,-0.38442469873831625
ACH-000426,-0.6793417685468263
ACH-000427,-0.36148569832490096
ACH-000433,-0.3463794056564642
ACH-000435,-0.40027807303379415
ACH-000436,-0.6449573871767987
ACH-000444,-0.4202287709750296
ACH-000445,-0.09078003819636092
ACH-000448,-0.3990822849605619
ACH-000450,-0.39933646328790395
ACH-000452,-0.2360050125835232
ACH-000454,-0.3457379980920025
ACH-000458,-0.4620426979278591
ACH-000459,-0.7112122271492919
ACH-000460,-0.38936986982360255
ACH-000461,-0.3715958696322134
ACH-000463,-0.41303058033004375
ACH-000464,-0.35172052128144426
ACH-000466,-0.7590686903747553
ACH-000467,-0.4112571405529384
ACH-000468,-0.4111904578698615
ACH-000469,-0.3709488280355088
ACH-000470,-0.43140801908736
ACH-000471,-0.1653543526610527
ACH-000472,-0.09325425657094707
ACH-000473,-0.5214555799494582
ACH-000475,-0.3401106536111382
ACH-000476,-0.2670682491015701
ACH-000477,-0.6067290807522484
ACH-000479,-0.6190666401436242
ACH-000480,-0.2770043207929239
ACH-000481,-0.3800161389788353
ACH-000483,-0.5982210010270479
ACH-000484,-0.24398362281017905
ACH-000485,-0.4826429501629204
ACH-000486,-0.4910523368928141
ACH-000487,-0.3719888028052554
ACH-000488,-0.33425734151946696
ACH-000490,-0.2535582444326229
ACH-000491,-0.12380212269491506
ACH-000495,-0.4232755164137341
ACH-000496,-0.3979463234770197
ACH-000499,-0.3377735007611761
ACH-000500,-0.3992014517749016
ACH-000502,-0.5138134760107649
ACH-000503,-0.4591926574140662
ACH-000505,-0.3236506067089929
ACH-000507,-0.5581495108754846
ACH-000510,-0.12659344965005498
ACH-000511,-0.4732313423117088
ACH-000512,-0.25648146916829384
ACH-000516,-0.2692674369191396
ACH-000517,-0.47262518786693103
ACH-000518,-0.4922611907832015
ACH-000520,-0.30258803540575285
ACH-000521,-0.3886377809369465
ACH-000522,-0.35294632434430023
ACH-000524,-0.2902804694789691
ACH-000527,-0.4806841879340893
ACH-000528,-0.2775809467444357
ACH-000537,-0.22860068657023505
ACH-000541,-0.27257506254531066
ACH-000542,-0.4000317160439193
ACH-000544,-0.17357355369644797
ACH-000545,-0.23828721343034304
ACH-000547,-0.2582456539345063
ACH-000548,-0.43309275887746346
ACH-000549,-0.4808724873281687
ACH-000550,-0.4752841024462754
ACH-000552,-0.3842044546245109
ACH-000556,-0.3593432902593458
ACH-000557,-0.5247907417752055
ACH-000569,-0.5897137209559487
ACH-000570,-0.4476288283540993
ACH-000571,-0.18483585940610345
ACH-000573,-0.3817378535714752
ACH-000576,-0.4830396852206592
ACH-000579,-0.4865831630684306
ACH-000580,-0.36690567713838096
ACH-000584,-0.12625858751982294
ACH-000585,-0.2738439514597867
ACH-000588,-0.4722089906027793
ACH-000589,-0.44105851074655417
ACH-000591,-0.4843230588035494
ACH-000593,-0.4465974661261031
ACH-000600,-0.7619790592766676
ACH-000601,-0.33745751465077345
ACH-000605,-0.43349941589451857
ACH-000606,-0.29609584129972955
ACH-000608,-0.4550719101208498
ACH-000614,-0.2486835995509485
ACH-000616,-0.2791961498332795
ACH-000618,-0.2272088720564231
ACH-000619,-0.6784877144886424
ACH-000620,-0.3766919079822581
ACH-000621,-0.2798282414283974
ACH-000622,-0.3600607053288388
ACH-000623,-0.293400210997775
ACH-000624,-0.42930792999773376
ACH-000627,-0.3305124215303645
ACH-000630,-0.3822313162236724
ACH-000631,-0.10096530433507336
ACH-000632,-0.2618461510968708
ACH-000633,-0.1555244791781409
ACH-000637,-0.25536017136152456
ACH-000638,-0.4801800808024248
ACH-000646,-0.2732608024886707
ACH-000647,-0.3243303161085747
ACH-000648,-0.434926702032379
ACH-000649,-0.4715978153012664
ACH-000651,-0.09068442134170863
ACH-000652,-0.44591840999249976
ACH-000653,-0.3352894338699249
ACH-000657,-0.4598040545961654
ACH-000658,-0.5889783588212302
ACH-000661,-0.31300462649709715
ACH-000662,-0.292339813161576
ACH-000663,-0.16077534155844392
ACH-000665,-0.2377573425470145
ACH-000671,-0.3371505099047481
ACH-000672,-0.046322268288173735
ACH-000673,-0.4071348880132679
ACH-000676,-0.1877288921341792
ACH-000677,-0.2882534744342756
ACH-000681,-0.543767380629202
ACH-000683,-0.2658746886863545
ACH-000684,-0.5263859260018684
ACH-000688,-0.3776861792852455
ACH-000693,-0.2666344025792709
ACH-000694,-0.16993520202170087
ACH-000695,-0.5606756225941767
ACH-000696,-0.4319739122415931
ACH-000697,-0.4046559555315085
ACH-000699,-0.14375765897888196
ACH-000701,-0.4941998268086079
ACH-000706,-0.3543441062694208
ACH-000711,-0.2377230410359425
ACH-000713,-0.2662739285468028
ACH-000714,-0.482335852432477
ACH-000718,-0.3867974701333367
ACH-000720,-0.4146373591791798
ACH-000721,-0.4945524667597646
ACH-000724,-0.3749236561536252
ACH-000725,-0.23506367824001195
ACH-000732,-0.5617628706493221
ACH-000734,-0.1838117006309592
ACH-000735,-0.4236544637695272
ACH-000736,-0.4699824388378981
ACH-000738,-0.1140734378410552
ACH-000746,-0.2909504157250625
ACH-000747,-0.3444313792606647
ACH-000748,-0.5608640001801817
ACH-000753,-0.6017503062034197
ACH-000756,-0.6491069471672126
ACH-000757,-0.4412131570650813
ACH-000758,-0.18283426270797346
ACH-000760,-0.2356945635446097
ACH-000762,-0.25957947648251034
ACH-000763,-0.4338414298807347
ACH-000764,-0.06784264709387387
ACH-000765,-0.33099892625507743
ACH-000766,-0.24571170272672874
ACH-000767,-0.32965713736047725
ACH-000768,-0.382712533859741
ACH-000769,-0.35978650239528426
ACH-000770,-0.3667856776790534
ACH-000771,-0.39328560606014135
ACH-000773,-0.478194601669454
ACH-000776,-0.4835591191867298
ACH-000777,-0.3666917699315783
ACH-000778,-0.4308336538165147
ACH-000781,-0.45080485043808793
ACH-000782,-0.35409361274271245
ACH-000783,-0.4571299960136294
ACH-000784,-0.5294854168908696
ACH-000785,-0.17546536810852775
ACH-000787,-0.3774147382400346
ACH-000788,-0.3794446376348914
ACH-000791,-0.4338133807008017
ACH-000792,-0.3960671106591225
ACH-000794,-0.3760847371894862
ACH-000796,-0.4023697717112191
ACH-000798,-0.5670562875043057
ACH-000799,-0.3269473709850158
ACH-000800,-0.5702636140566191
ACH-000802,-0.28097492712672245
ACH-000804,-0.4618130115437762
ACH-000805,-0.2826176603382291
ACH-000809,-0.4155682390524668
ACH-000810,-0.6746465740768904
ACH-000811,-0.3222481883503363
ACH-000817,-0.5086927861580424
ACH-000819,-0.2402202914815617
ACH-000820,0.19825854457093905
ACH-000821,-0.1897233679815478
ACH-000822,-0.2385631481758673
ACH-000823,-0.380416791097886
ACH-000824,-0.33443876083937313
ACH-000827,-0.5204381247957768
ACH-000829,-0.2569320783184757
ACH-000831,-0.2753079397825393
ACH-000832,-0.6306834875708017
ACH-000833,0.003732606294211996
ACH-000834,-0.4590575167869676
ACH-000835,-0.3584793958195808
ACH-000836,-0.4479623082672845
ACH-000837,-0.31193565511810195
ACH-000838,-0.5847076422053711
ACH-000839,-0.4038871187211723
ACH-000840,-0.36622802562895707
ACH-000841,-0.38084894062586333
ACH-000843,-0.4182858350895345
ACH-000846,-0.5254433229028797
ACH-000847,-0.2576333036457367
ACH-000848,-0.3742436461653375
ACH-000849,-0.2845122661811919
ACH-000851,-0.427697905250642
ACH-000855,-0.37958966691272333
ACH-000856,-0.6563971760363341
ACH-000858,-0.4506509261059351
ACH-000859,-0.08739563368920597
ACH-000861,-0.282305991305851
ACH-000862,-0.2997808106123616
ACH-000865,-0.13054558396064705
ACH-000866,-0.1502129198371
ACH-000867,-0.5812037695351637
ACH-000869,-0.0844375968199849
ACH-000872,-0.2670647307095261
ACH-000873,-0.364250609252198
ACH-000876,-0.2609660499556507
ACH-000878,-0.6000282315852244
ACH-000880,-0.5693336944235623
ACH-000881,-0.5819567989907539
ACH-000882,-0.457391870807828
ACH-000884,-0.5808416518962611
ACH-000885,-0.4204715142948829
ACH-000887,-0.29846556804658336
ACH-000889,-0.5275006220537829
ACH-000896,-0.5065268558272565
ACH-000898,-0.5363286843891937
ACH-000900,-0.2596602576554138
ACH-000901,-0.3527987132989163
ACH-000905,-0.3661642852000668
ACH-000906,-0.34247520027349143
ACH-000907,-0.4246784199821622
ACH-000910,-0.4666421476590216
ACH-000911,-0.34367943986186833
ACH-000912,-0.3015163939201481
ACH-000913,-0.4422114996184067
ACH-000915,-0.284299210224117
ACH-000916,-0.4974657833911611
ACH-000917,-0.07331158869620777
ACH-000920,-0.25352751320232697
ACH-000921,-0.4600024466185326
ACH-000924,-0.07319385092286369
ACH-000926,-0.4579487939722864
ACH-000928,-0.6086134896335103
ACH-000929,-0.2773939257954989
ACH-000932,-0.4534875731095613
ACH-000935,-0.43547612361783217
ACH-000936,-0.43684859495855616
ACH-000937,-0.3607334351998261
ACH-000938,-0.3936429083005981
ACH-000939,-0.5902459450382295
ACH-000941,-0.2410630342858276
ACH-000943,-0.4777703014905667
ACH-000946,-0.2009525384221606
ACH-000947,-0.4647146169255481
ACH-000948,-0.4004782659183492
ACH-000950,-0.3576861229347872
ACH-000953,-0.4987421699052537
ACH-000954,-0.21240804693694887
ACH-000957,-0.40629247916470657
ACH-000958,-0.3386662979294656
ACH-000960,-0.6401848425803814
ACH-000963,-0.4814302304115688
ACH-000968,-0.5323932345913468
ACH-000969,-0.2357343897230407
ACH-000972,-0.3032713262489718
ACH-000973,-0.4497065652173681
ACH-000974,-0.3617290700909824
ACH-000978,-0.6890330855146789
ACH-000984,-0.2575723210027409
ACH-000986,-0.4806600507119833
ACH-000988,-0.6731651272200346
ACH-000993,-0.4506428491812767
ACH-000994,-0.4957027897004369
ACH-000996,-0.4603402613809906
ACH-001001,-0.5240687065911501
ACH-001020,-0.2949366103772317
ACH-001028,-0.3728630363602076
ACH-001031,-0.47467344382471294
ACH-001038,-0.3867477788738813
ACH-001048,-0.17936790321755805
ACH-001050,-0.5453644388348321
ACH-001053,-0.2509378829361544
ACH-001054,-0.3702794023606983
ACH-001061,-0.53396283125277
ACH-001067,-0.16333067156461067
ACH-001075,-0.387402405199256
ACH-001096,-0.3970158087400068
ACH-001111,-0.3757476899254583
ACH-001119,-0.3735949700557279
ACH-001128,-0.44156755896325184
ACH-001134,-0.4335676612109157
ACH-001151,-0.2728637844877687
ACH-001163,-0.6204759764189174
ACH-001164,-0.4320015478265493
ACH-001183,-0.5156234704692171
ACH-001192,-0.34020756272817604
ACH-001193,-0.2659130452987116
ACH-001196,-0.5415673957525294
ACH-001197,-0.32395125143083353
ACH-001205,-0.35700778560023083
ACH-001211,-0.39688953659958603
ACH-001212,-0.7291226049743079
ACH-001228,-0.3532905022444433
ACH-001232,-0.5987708076057332
ACH-001239,-0.4062107660672417
ACH-001270,-0.2942147685304633
ACH-001274,-0.4855144701336184
ACH-001275,-0.28628698392785024
ACH-001277,-0.3012184649931261
ACH-001278,-0.4211245352175423
ACH-001280,-0.46333994863722705
ACH-001283,-0.4533496845900522
ACH-001289,-0.4644099351446454
ACH-001300,-0.4258788570050977
ACH-001301,-0.3413349544372455
ACH-001302,-0.2863937485159039
ACH-001306,-0.3579798077003783
ACH-001318,-0.02808374518034132
ACH-001322,-0.2810963362322872
ACH-001328,-0.6236113074808771
ACH-001332,0.10119316440239026
ACH-001336,-0.3522945717351701
ACH-001346,-0.2648955883052697
ACH-001353,-0.3283968063177114
ACH-001354,-1.0482833674840428
ACH-001367,-0.1427529216788259
ACH-001368,-0.235527898315954
ACH-001374,-0.5973863460441121
ACH-001377,-0.3670624100872274
ACH-001380,-0.33613254867117714
ACH-001391,-0.27659139262911364
ACH-001408,-0.3890649779636364
ACH-001430,-0.007469483858142684
ACH-001431,-0.4009931429467852
ACH-001450,-0.6552824400923786
ACH-001496,-0.34043819138804016
ACH-001500,-0.3407997632648401
ACH-001523,-0.17987931387762152
ACH-001532,-0.42182423539039215
ACH-001550,-0.2523547364799352
ACH-001552,-0.4972914706027811
ACH-001554,-0.3853657176776363
ACH-001654,-0.3645931166874017
ACH-001735,-0.33430742820907045
ACH-001736,-0.3659217632674458
ACH-001737,-0.4683518091786847
ACH-001740,-0.3354739428284732
ACH-001745,-0.3854593854180704
ACH-001765,-0.4771018617315462
