,INCA1 (388324)
ACH-000004,-0.02244702930057161
ACH-000005,-0.10407716021671397
ACH-000007,0.03162379035402724
ACH-000009,-0.07966245230819433
ACH-000011,0.10060976374623362
ACH-000012,-0.031601960824727264
ACH-000013,-0.0315208191157524
ACH-000014,0.09956920365996023
ACH-000015,-0.040097830575728764
ACH-000017,0.02299166206204809
ACH-000018,0.027292499134806573
ACH-000019,0.07904431372255269
ACH-000021,0.04906770352256682
ACH-000022,0.044299013736767145
ACH-000025,-0.06900276647187338
ACH-000028,0.09517935041719353
ACH-000030,0.09915213830902914
ACH-000035,0.044531087009198285
ACH-000036,0.04138052861744087
ACH-000037,0.124573703183062
ACH-000039,0.05458686202996063
ACH-000040,-0.07924673851907522
ACH-000041,0.08407766465790087
ACH-000042,-0.04907066796589787
ACH-000045,-0.07989097381156958
ACH-000047,0.06223368347034058
ACH-000052,-0.1227941103032254
ACH-000053,0.04146420176856817
ACH-000054,0.09144911068902016
ACH-000055,0.10690824482454672
ACH-000060,-0.05038087186310091
ACH-000067,-0.023728280155719005
ACH-000070,0.009324357203140224
ACH-000075,0.06656139438125662
ACH-000078,0.0914854939367809
ACH-000082,-0.045687440106513495
ACH-000085,-0.0901813734303234
ACH-000086,0.05447391864971028
ACH-000087,0.2847787860999726
ACH-000092,0.07484607497568911
ACH-000095,0.023039535812473397
ACH-000097,0.04126872746394706
ACH-000098,-0.10183581428963644
ACH-000099,0.04005905371496666
ACH-000108,-0.11582078594731347
ACH-000113,0.0009266601002881957
ACH-000116,0.01153848987657248
ACH-000118,0.03691990373565659
ACH-000120,0.022892616958472087
ACH-000123,-0.08345948805334201
ACH-000127,-0.021773033897848286
ACH-000128,-0.018301881882993226
ACH-000132,0.05705868727504125
ACH-000133,-0.0005499418263726666
ACH-000137,0.09003131487007368
ACH-000138,-0.016665852427662484
ACH-000142,0.04968997329307656
ACH-000143,0.07122670585749392
ACH-000146,0.023217232979345238
ACH-000148,0.00606668190220055
ACH-000150,0.06270239708260132
ACH-000152,-0.12368522718762776
ACH-000153,0.044219283729685366
ACH-000159,0.09789829397622604
ACH-000160,0.14929018805877678
ACH-000163,0.18963919661713124
