,CACNA1S (779)
ACH-000004,0.049238931146966605
ACH-000005,0.08548498489742289
ACH-000007,-0.07978171864968167
ACH-000009,-0.19096063831280108
ACH-000011,0.16834726512850534
ACH-000012,-0.004993269513145754
ACH-000013,0.04528979427137074
ACH-000014,-0.13200463691609288
ACH-000015,0.045007071609265516
ACH-000017,-0.005757030547835597
ACH-000018,-0.18334487983220327
ACH-000019,-0.19068340785138324
ACH-000021,-0.06423939951223581
ACH-000022,-0.01942227664798417
ACH-000025,-0.08972270168629755
ACH-000028,-0.009644350719075444
ACH-000030,-0.028733733485478932
ACH-000035,-0.015612284117370472
ACH-000036,0.09498302038584064
ACH-000037,-0.0827744727913581
ACH-000039,-0.0849483540741944
ACH-000040,-0.01590881909846683
ACH-000041,0.07742060781964934
ACH-000042,0.09910045460513993
ACH-000045,-0.07081617666388179
ACH-000047,0.09986645252590157
ACH-000052,0.0639688055699185
ACH-000053,-0.06267656626843009
ACH-000054,-0.038982464353428836
ACH-000055,-0.05831666478561274
ACH-000060,-0.020983017361255324
ACH-000067,0.0557219122746779
ACH-000070,-0.2290208795410537
ACH-000075,0.0461419459771778
ACH-000078,0.18783242278638487
ACH-000082,-0.10575647337068204
ACH-000085,-0.2637476330843511
ACH-000086,-0.163513877346987
ACH-000087,-0.2879731263607645
ACH-000092,-0.0426007959139169
ACH-000095,-0.03319694249159787
ACH-000097,0.06126037063567269
ACH-000098,0.0062618813728849455
ACH-000099,0.0900368297568013
ACH-000108,-0.0374278917941809
ACH-000113,0.02100814648911771
ACH-000116,-0.08704376522602543
ACH-000118,0.041155740108965895
ACH-000120,-0.07319860217077198
ACH-000123,-0.023639849860075345
ACH-000127,0.01094726327223122
ACH-000128,0.07134424656819599
ACH-000132,-0.042654454554601866
ACH-000133,0.02302859663518004
ACH-000137,0.06053684161848829
ACH-000138,-0.0482341652409442
ACH-000142,-0.14295691650590794
ACH-000143,-0.06333191183452977
ACH-000146,-0.025090705813579743
ACH-000148,-0.1255410077244358
ACH-000150,-0.13712850827162876
ACH-000152,0.07175823261719227
ACH-000153,-0.11778010388657675
