,GPAT2 (150763)
ACH-000799,-0.2911779906628083
ACH-000800,-0.3490230965742357
ACH-000802,-0.2150274768479448
ACH-000804,-0.12560275665260065
ACH-000805,-0.34754697607106755
ACH-000809,-0.2854481506162246
ACH-000810,-0.6319668022376859
ACH-000811,-0.5469560495857945
ACH-000817,-0.16971941969186347
ACH-000819,-0.18265325232882115
ACH-000820,-0.1656920013010395
ACH-000821,-0.5015779492773129
ACH-000822,-0.195732323676004
ACH-000823,-0.25644025147639565
ACH-000824,-0.2406815880289337
ACH-000827,-0.3383606823929555
ACH-000829,-0.3248691107217963
ACH-000831,-0.17593554192708435
ACH-000832,-0.439708821782056
ACH-000833,-0.3703135142252145
ACH-000834,-0.43700695703462544
ACH-000835,-0.2926502680480872
ACH-000836,-0.34786491226809724
ACH-000837,-0.34564322442425083
ACH-000838,-0.3957385304081561
ACH-000839,-0.3540119887172713
ACH-000840,-0.21579551233523755
ACH-000841,-0.5079285000483545
ACH-000843,-0.4303795776832855
ACH-000846,-0.2807635622842284
ACH-000847,-0.5085563148798857
ACH-000848,-0.4558070082506405
ACH-000849,-0.1185900402840524
ACH-000851,-0.5260127832476752
ACH-000855,-0.2538045002089923
ACH-000856,-0.5393616367421155
ACH-000858,-0.14867495680600595
ACH-000859,-0.4555308616480844
ACH-000861,-0.21651263996690054
ACH-000862,-0.2641754448485814
ACH-000865,-0.2856942462648873
ACH-000866,-0.22673371943293785
ACH-000867,-0.3791606288297209
ACH-000869,-0.3637927795196135
ACH-000872,-0.3017257421684076
ACH-000873,-0.31500525119919914
ACH-000876,-0.3904657863979253
ACH-000878,-0.3415963184375285
ACH-000880,-0.4466475135893065
ACH-000881,-0.4846925271064743
ACH-000882,-0.3504408474002545
ACH-000884,-0.3843784817086272
ACH-000885,-0.33649692338624143
ACH-000887,-0.3221427914942052
ACH-000889,-0.5043929851605704
ACH-000896,-0.3878606399891479
ACH-000898,-0.30952567334865977
ACH-000900,-0.4228698124774431
ACH-000901,-0.37819343257150817
ACH-000905,-0.2861172486535618
ACH-000906,-0.2541498155558601
ACH-000907,-0.4613089985643879
ACH-000910,-0.1982955232102124
ACH-000911,-0.15774042275283315
ACH-000912,-0.3712912790778167
ACH-000913,-0.4855157813965751
ACH-000915,-0.24029464207692516
ACH-000916,-0.4493370126685596
ACH-000917,-0.32194040017168546
ACH-000920,-0.5354556338283379
ACH-000921,-0.4923056797379708
ACH-000924,-0.4727181756412133
ACH-000926,-0.2261119555278891
ACH-000928,-0.2990636298550414
ACH-000929,-0.2504879049874506
ACH-000932,-0.3238028884929056
ACH-000935,-0.262141647682379
ACH-000936,-0.4442991933928835
ACH-000937,-0.0922314647697426
ACH-000938,-0.3294421999107273
ACH-000939,-0.4912121084383502
ACH-000941,-0.3953185871637354
ACH-000943,-0.32103026739246665
ACH-000946,-0.2359905112401416
ACH-000947,-0.3642739551335363
ACH-000948,-0.34425214626164863
ACH-000950,-0.4745290460683644
ACH-000953,-0.3252787685084195
ACH-000954,-0.6002718639788687
ACH-000957,-0.2632776994863145
ACH-000958,-0.2596229801869536
ACH-000960,-0.21199860161442066
ACH-000963,-0.3387042274767175
ACH-000968,-0.3162450992038734
ACH-000969,-0.0985177786988966
ACH-000972,-0.5068205857802708
ACH-000973,-0.38654633448115305
ACH-000974,-0.4765164103427636
ACH-000978,-0.11542021465747228
ACH-000984,-0.1715811248407022
ACH-000986,-0.2494323620012723
ACH-000988,-0.26844352260299953
ACH-000993,-0.2731065558738081
ACH-000994,-0.3572623752290586
ACH-000996,-0.40404365029157857
ACH-001001,-0.22409197490847746
ACH-001020,-0.3109676105701433
ACH-001028,-0.4160101262431847
ACH-001031,-0.32848364544920106
ACH-001038,-0.2458388697784053
ACH-001048,-0.4107898064694658
ACH-001050,-0.3455582990847161
ACH-001053,-0.28442904229551025
ACH-001054,-0.0854590697847348
ACH-001061,-0.2457255838325871
ACH-001067,-0.4178094893265879
ACH-001075,-0.4196041650700383
ACH-001096,-0.31705072859359834
ACH-001111,-0.3185347784401022
ACH-001119,-0.35145900664164875
ACH-001128,-0.34965812237220506
ACH-001134,-0.3020702098039409
ACH-001151,-0.34192986595698965
ACH-001163,-0.3880891346808449
ACH-001164,-0.24613724758048094
ACH-001183,-0.39919960248733055
ACH-001192,-0.3483085039251587
ACH-001193,-0.31205206011748104
ACH-001196,-0.16395392557626506
ACH-001197,-0.5804206156008506
ACH-001205,-0.303327419384638
ACH-001211,-0.35726760658771184
ACH-001212,-0.4912721487797958
ACH-001228,-0.30886353810376904
ACH-001232,-0.27159338199706984
ACH-001239,-0.2964424738620809
ACH-001270,-0.16244014902882567
ACH-001274,-0.3965667499394001
ACH-001275,-0.3578961682576633
ACH-001277,-0.2579553290794344
ACH-001278,-0.2569180257057959
ACH-001280,-0.28681960249676297
ACH-001283,-0.2569629374395727
ACH-001289,-0.2547066010927255
ACH-001300,-0.4017396485059909
ACH-001301,-0.22200272772175653
ACH-001302,-0.4679270074195479
ACH-001306,-0.302432993051328
ACH-001318,-0.2922716166413371
ACH-001322,-0.4504276789291046
ACH-001328,-0.4975172910805473
ACH-001332,-0.2711050096491568
ACH-001336,-0.6263141270819741
ACH-001346,-0.4170673955288286
ACH-001353,-0.2710892449434447
ACH-001354,-0.2872600978253464
ACH-001367,-0.3701266246476752
ACH-001368,-0.2740274445688267
ACH-001374,-0.03989496960417236
ACH-001377,-0.3831187277147541
ACH-001380,-0.24378796705486397
ACH-001391,-0.17627927806965496
ACH-001408,-0.35762695155762736
ACH-001430,-0.21840200385248507
ACH-001431,-0.4011293941524683
ACH-001450,-0.20230073368401344
ACH-001496,-0.33735998534373635
ACH-001500,-0.5479167810347768
ACH-001523,-0.2891864036075728
ACH-001532,-0.2864402650414077
ACH-001550,-0.1864313073674264
ACH-001552,-0.12998835500804293
ACH-001554,-0.23443554962364285
ACH-001654,-0.28827766978507663
ACH-001735,-0.19767144875521706
ACH-001736,-0.2898206124307265
ACH-001737,-0.4854093351050838
ACH-001740,-0.2962635653605826
ACH-001745,-0.4151948002951944
ACH-001765,-0.3251794070444045
