,MOCS1 (4337)
ACH-000004,0.16055260431168464
ACH-000005,0.10493816637409584
ACH-000007,0.09747818938899604
ACH-000009,0.029042921667179682
ACH-000011,0.07948437608056379
ACH-000012,-0.07371652290250312
ACH-000013,0.042411065245926485
ACH-000014,0.007087575713316559
ACH-000015,0.0171721205203532
ACH-000017,-0.0926347946520834
ACH-000018,-0.0450426404845424
ACH-000019,0.1924086963606668
ACH-000021,0.025658432170731296
ACH-000022,0.1374524490045408
ACH-000025,-0.08143328111403395
ACH-000028,-0.0069861738556421275
ACH-000030,0.06282328763022572
ACH-000035,-0.044672042509060816
ACH-000036,0.04399973764781739
ACH-000037,0.11937160279341448
ACH-000039,0.02370182495897909
ACH-000040,0.1289793837407318
ACH-000041,0.06869312386008185
ACH-000042,0.04799909612375427
ACH-000045,0.1761926058058025
ACH-000047,-0.008542506596853232
ACH-000052,-0.08097060378420294
ACH-000053,0.07573724006617008
ACH-000054,0.04192394974320879
ACH-000055,0.2397303653474816
ACH-000060,0.00560989540573031
ACH-000067,0.1745647667754242
ACH-000070,0.04166658130529652
ACH-000075,0.04168719663085305
ACH-000078,0.1683680162695363
ACH-000082,0.05538284193043858
ACH-000085,0.052134442373650385
ACH-000086,0.0899224650955138
ACH-000087,0.04531819985324147
ACH-000092,0.08817238574799396
ACH-000095,0.10063634530892616
ACH-000097,0.08614710247159461
ACH-000098,0.05779670859010873
ACH-000099,0.0671385950123128
ACH-000108,0.08146310626351973
ACH-000113,0.10823804715137113
ACH-000116,0.03426743616056515
ACH-000118,-0.014894128869894259
ACH-000120,-0.04253234675835396
ACH-000123,0.007743134432992903
ACH-000127,0.003885868451778058
ACH-000128,0.06754203518479161
ACH-000132,0.037666548476708285
ACH-000133,0.027668121829914467
ACH-000137,0.032126626173869736
ACH-000138,-0.00730203769686468
ACH-000142,0.08524632989738529
ACH-000143,0.07206672426512144
ACH-000146,0.09762459433102484
ACH-000148,0.13169125945161908
ACH-000150,0.017180001201684413
ACH-000152,0.16334493191146654
ACH-000153,-0.011815170312985608
ACH-000159,0.1173603969941278
ACH-000160,0.058561608175061224
ACH-000163,0.048151432626243634
ACH-000167,0.3111831303922297
ACH-000168,0.09141562535624524
ACH-000169,0.06952930319924246
ACH-000178,0.11334071398287945
ACH-000183,0.14772953249621362
ACH-000188,0.07313694780360587
ACH-000189,0.058872904218204986
ACH-000190,0.06468690877158419
ACH-000198,0.12332978807394195
ACH-000203,-0.1296126881008119
ACH-000204,-0.06120357929373301
ACH-000206,-0.09087901178840173
ACH-000207,0.12439648117799178
ACH-000208,-0.017771315051340046
ACH-000210,-0.054789982964126134
ACH-000211,0.10581889291935184
ACH-000215,0.10607143984580716
ACH-000221,0.03257907340012008
ACH-000222,0.08131091422178774
ACH-000223,0.0036098195602452775
ACH-000226,-0.042717081282921975
ACH-000227,0.10044705822567472
ACH-000228,0.15897031326534333
ACH-000231,0.11032333408815936
ACH-000232,0.0645100883931666
ACH-000233,0.13959411283877765
ACH-000234,0.09666619039074176
ACH-000235,0.02594498470779923
ACH-000237,-0.01872247309176703
ACH-000238,0.07873533734899593
ACH-000242,-0.08474539476787682
ACH-000243,0.08370648988087813
ACH-000244,-0.0698500488302037
ACH-000246,0.03829919517774098
ACH-000248,-0.018726839375794013
ACH-000250,-0.004397110114869005
ACH-000251,0.1405127086410069
ACH-000252,-0.06658252254754425
ACH-000253,-0.08120199580751683
ACH-000255,-0.02992191933366385
ACH-000256,0.1960155698513082
ACH-000257,0.047575424542500654
ACH-000258,0.046104028892496006
ACH-000259,0.029158863188023774
ACH-000260,0.12930156204878762
ACH-000261,0.09344303211617157
ACH-000262,0.03447449416550938
ACH-000263,-0.12415920874948685
