,HTR1A (3350)
ACH-000004,0.04308518490288376
ACH-000005,-0.2190916589330065
ACH-000007,0.10416464836132593
ACH-000009,0.031322756041859766
ACH-000011,-0.05378098837103441
ACH-000012,0.004471465075556979
ACH-000013,-0.010041660677435076
ACH-000014,0.11177662527687723
ACH-000015,-0.19664250351442816
ACH-000017,0.0333435580798103
ACH-000018,-0.058452083677056337
ACH-000019,0.027867850323093527
ACH-000021,-0.09400910502782442
ACH-000022,-0.03553090899675311
ACH-000025,0.04359175322864292
ACH-000028,-0.025724525725136563
ACH-000030,-0.027818457465273328
ACH-000035,0.06260768243014747
ACH-000036,-0.10892865172021736
ACH-000037,-0.015830793781744783
ACH-000039,-2.460354597091737e-05
ACH-000040,0.06762674364990924
ACH-000041,-0.08044057682697958
ACH-000042,-0.09256687016949516
ACH-000045,-0.09150894173928703
ACH-000047,-0.19664651668278624
ACH-000052,-0.10098192149972708
ACH-000053,-0.0474486076860101
ACH-000054,0.04998942288762138
ACH-000055,0.1330542692531986
ACH-000060,-0.0892088453344204
ACH-000067,0.09628606345504917
ACH-000070,-0.05475675603634321
ACH-000075,0.047409899309438286
ACH-000078,0.05828314658075945
ACH-000082,-0.025313495475313325
ACH-000085,0.06213088107739188
ACH-000086,0.011252338181464377
ACH-000087,-0.07810727676221353
ACH-000092,0.004479197475590307
ACH-000095,0.011057014755152977
ACH-000097,0.0437952965235436
ACH-000098,-0.06613577543540616
ACH-000099,0.0556937656744825
ACH-000108,-0.2626609145339006
ACH-000113,-0.05311723047752771
ACH-000116,0.03840530349031982
ACH-000118,-0.002616116029269251
ACH-000120,-0.02428140394317152
ACH-000123,-0.06607712875837453
ACH-000127,-0.0815608426397104
ACH-000128,-0.13111090222828956
ACH-000132,-0.1164979947236954
ACH-000133,0.03230859789423294
ACH-000137,-0.19363539405260266
ACH-000138,0.005616946736721135
ACH-000142,0.01931514983045585
ACH-000143,-0.09233566624972868
ACH-000146,0.019291511477723344
ACH-000148,0.08663529488839393
ACH-000150,-0.008211617182811647
ACH-000152,0.054090647942859664
ACH-000153,-0.06258049779632315
ACH-000159,-0.014162966078336722
ACH-000160,-0.021392881892123208
ACH-000163,-0.13310967287862602
ACH-000167,0.30608534968688955
ACH-000168,0.20900242808451847
ACH-000169,0.1203050081800202
