,SIPA1 (6494)
ACH-000395,-0.26702941114832096
ACH-000396,-0.36800746427826336
ACH-000397,-0.056729816817002926
ACH-000401,-0.2680487164591184
ACH-000402,-0.3364795420624733
ACH-000403,-0.1963451714163086
ACH-000404,0.11246670954083272
ACH-000406,-0.24071374601987205
ACH-000407,-0.1114175804905084
ACH-000408,-0.4563004303673986
ACH-000410,-0.07280864200410284
ACH-000411,-0.09776420865442212
ACH-000414,-0.20276181643625066
ACH-000415,-0.5550776928410404
ACH-000416,-0.013578721467362458
ACH-000420,-0.16081481078683607
ACH-000421,-0.14216811004773744
ACH-000424,-0.20455296500626946
ACH-000425,-0.1443932995510502
ACH-000426,0.010088114506914127
ACH-000427,0.03048165009324813
ACH-000433,-0.33691050753794555
ACH-000435,-0.29593224785452305
ACH-000436,-0.16360161842746845
ACH-000444,-0.15971461849724303
ACH-000445,-0.02054101554564711
ACH-000448,-0.16619054714027953
ACH-000450,0.11227296952319114
ACH-000452,-0.18749341542190398
ACH-000454,-0.1663789095964443
ACH-000458,-0.413436655992608
ACH-000459,0.10167616928896536
ACH-000460,-0.30181000849585626
ACH-000461,-0.4129004229312565
ACH-000463,-0.1490936340997925
ACH-000464,-0.11644012663042205
ACH-000466,-0.6562375783360516
ACH-000467,-0.259827069687498
ACH-000468,-0.2363743379919376
ACH-000469,-0.16749862807268412
ACH-000470,-0.0676547104924542
ACH-000471,-0.20196107512148995
ACH-000472,-0.226857334344562
ACH-000473,-0.24246143296983805
ACH-000475,-0.17577220135090088
ACH-000476,-0.11130637929175001
ACH-000477,-0.2056170210821229
ACH-000479,-0.225824784262664
ACH-000480,-0.19237729619938146
ACH-000481,-0.12568799572700878
ACH-000483,-0.17911786197616456
ACH-000484,-0.20186740169689224
ACH-000485,-0.229155347655262
ACH-000486,-0.2993155728622877
ACH-000487,0.04334194855710311
ACH-000488,-0.2822384319619437
ACH-000490,-0.04297137843016721
ACH-000491,-0.03533192259080912
ACH-000495,-0.18601250203469374
ACH-000496,-0.19316244753497
ACH-000499,-0.014249914989068656
ACH-000500,-0.8615029121164745
ACH-000502,-0.17166314311001676
ACH-000503,-0.2577540172890959
ACH-000505,-0.08953201152867453
ACH-000507,-0.07768906724084468
ACH-000510,-0.1742654264317296
ACH-000511,-0.18769593461073644
ACH-000512,-0.11802370507679533
ACH-000516,-0.007100609583412893
ACH-000517,-0.15378186039075206
ACH-000518,-0.2836904442464178
ACH-000520,-0.05919296047963071
ACH-000521,-0.0641109340057412
ACH-000522,-0.14518871343683454
ACH-000524,-0.06692796701200951
ACH-000527,-0.16207262874840198
ACH-000528,-0.03890363323880325
ACH-000537,-0.18715018292514568
ACH-000541,-0.2435577350014633
ACH-000542,-0.16522038052043714
ACH-000544,-0.4408226712954135
ACH-000545,-0.4814499062314885
ACH-000547,-0.21054614678240885
ACH-000548,-0.1849318120106308
ACH-000549,-0.18429003435701144
ACH-000550,-0.05094365683542287
ACH-000552,-0.1835562101213153
ACH-000556,-0.18113832895970666
ACH-000557,-0.11899444062154177
ACH-000569,-0.007570619534274637
ACH-000570,-0.2611988758821834
ACH-000571,-0.0997839404439988
ACH-000573,-0.09144801112091393
ACH-000576,-0.13195516813513475
ACH-000579,-0.03592534718057324
ACH-000580,-0.12574863868029326
ACH-000584,-0.15902381707017496
ACH-000585,-0.13807657761341666
ACH-000588,-0.059853031337762964
ACH-000589,-0.2933481846413835
ACH-000591,-0.14255060054315558
ACH-000593,-0.3377164528875944
ACH-000600,-0.13383767780572087
ACH-000601,-0.17197566963917754
ACH-000605,-0.3574871757230015
ACH-000606,-0.4098278218681674
ACH-000608,-0.20096800683269872
ACH-000614,-0.1970130631907444
ACH-000616,-0.07632185468254106
ACH-000618,-0.4624189745668496
ACH-000619,-0.37611150603085547
ACH-000620,-0.06595191263966466
ACH-000621,-0.15603550518254655
ACH-000622,-0.16222303819980288
ACH-000623,-0.15868187417851015
ACH-000624,-0.16043306288729306
ACH-000627,-0.20176579558727956
ACH-000630,-0.3705001359960259
ACH-000631,-0.4716368080043682
ACH-000632,-0.16048078551905115
ACH-000633,-0.1303568808335071
ACH-000637,-0.17812035163520035
ACH-000638,-0.2999375078152217
ACH-000646,-0.08861790542405203
ACH-000647,-0.11177854755203867
ACH-000648,-0.14576600860425748
ACH-000649,-0.16688156558046807
ACH-000651,-0.12612059743546303
ACH-000652,-0.22089058820294485
ACH-000653,-0.3942768854864661
ACH-000657,-0.07089800418222604
ACH-000658,-0.10805885187824643
ACH-000661,-0.2673759622682403
ACH-000662,-0.2863346043900687
ACH-000663,-0.17099098149342876
ACH-000665,-0.2649406686582506
ACH-000671,-0.0966220758227189
ACH-000672,-0.06595898927469382
ACH-000673,-0.06866358936251135
ACH-000676,-0.06818488663293629
ACH-000677,-0.09529044405255824
ACH-000681,-0.12757100501023202
ACH-000683,-0.24941357057292815
ACH-000684,-0.047972048757684585
ACH-000688,0.1174379256734056
ACH-000693,-0.3104428879300621
ACH-000694,-0.2941422221326421
ACH-000695,-0.22377479101804407
ACH-000696,-0.1300906714974113
ACH-000697,-0.30899594256476803
ACH-000699,-0.054178400849706314
ACH-000701,-0.02512572159994152
ACH-000706,-0.09701581314110884
ACH-000711,-0.1934148140676506
ACH-000713,-0.2687460525691295
ACH-000714,-0.18950796804350592
ACH-000718,-0.19152727940768985
ACH-000720,-0.2596449820342571
ACH-000721,-0.08779939986866596
ACH-000724,-0.14705909857170754
ACH-000725,-0.4013048269897441
ACH-000732,-0.5458388533794802
ACH-000734,-0.4968288919450651
ACH-000735,-0.2545625127550713
ACH-000736,-0.2598483545116449
ACH-000738,-0.15615075506395534
ACH-000746,-0.29764312088694606
ACH-000747,-0.17286495975884233
ACH-000748,-0.3784336419087216
ACH-000753,-0.20172107641406434
ACH-000756,-0.251272967900647
ACH-000757,-0.19989180947893906
ACH-000758,-0.3102587002254762
ACH-000760,-0.21502725675235645
ACH-000762,-0.3485912914252889
ACH-000763,-0.11220891940175268
ACH-000764,-0.20071842267182105
ACH-000765,-0.19587558839683436
ACH-000766,-0.2489806220525533
ACH-000767,-0.17649665300969453
ACH-000768,-0.12687667805537048
ACH-000769,-0.028038569409885684
ACH-000770,-0.12538797014600445
ACH-000771,-0.283146300250386
ACH-000773,-0.046853483842684784
ACH-000776,-0.2889332499614072
ACH-000777,-0.0958654526992062
ACH-000778,-0.5022450540051054
ACH-000781,-0.24630206868882465
ACH-000782,-0.1709993491009134
ACH-000783,-0.2966410159784926
ACH-000784,-0.16572730740484692
ACH-000785,-0.2194687348859144
ACH-000787,-0.1422051962085693
ACH-000788,-0.11926071649089015
ACH-000791,-0.23287651159508216
ACH-000792,-0.3750151766876298
ACH-000794,-0.4426391607454036
ACH-000796,-0.16059769292260978
ACH-000798,-0.3827816232879983
ACH-000799,-0.17746697481640422
ACH-000800,-0.18839349033907504
ACH-000802,-0.33043956391947915
ACH-000804,-0.10457927631395378
ACH-000805,-0.2863901821138259
ACH-000809,-0.1962812167575885
ACH-000810,-0.15652849136898914
ACH-000811,-0.17626895741067505
ACH-000817,-0.25932917946719125
ACH-000819,-0.17848826986782293
ACH-000820,-0.11900628730696895
ACH-000821,-0.05607041673993415
ACH-000822,-0.16939539497704112
ACH-000823,-0.24962522270315354
ACH-000824,-0.26194047019314265
ACH-000827,-0.06232895057685566
ACH-000829,-0.14571671609186232
ACH-000831,-0.24527527127771934
ACH-000832,-0.5134807697166164
ACH-000833,-0.14319801968284568
ACH-000834,-0.35764820525616203
ACH-000835,0.07233557606283683
ACH-000836,-0.31578104754010355
ACH-000837,-0.2593384050430901
ACH-000838,-0.251562933787245
ACH-000839,-0.33888359149076136
ACH-000840,-0.4775996480383566
ACH-000841,-0.09029993501214974
ACH-000843,-0.13409937159691476
ACH-000846,-0.23736327583826
ACH-000847,-0.15261803223240736
ACH-000848,-0.2310136989832422
ACH-000849,-0.05553345415744456
ACH-000851,-0.14544468878162914
ACH-000855,-0.11997848233715973
ACH-000856,-0.08109053421215147
ACH-000858,-0.15768336208965844
ACH-000859,-0.366916682602916
ACH-000861,-0.2939247611817572
ACH-000862,-0.07502021493028334
ACH-000865,-0.1656761798762527
ACH-000866,-0.10287636575180643
ACH-000867,-0.10674210484403016
ACH-000869,-0.14469842024658344
ACH-000872,-0.5387966306322551
ACH-000873,-0.15044134724760289
ACH-000876,-0.2744593813683875
ACH-000878,-0.05783071045592352
ACH-000880,-0.16488682534801427
ACH-000881,-0.2195145117790213
ACH-000882,-0.2218442439093498
ACH-000884,-0.06055066176578869
ACH-000885,-0.08206634071099744
ACH-000887,-0.2560657774770836
ACH-000889,-0.19938062012023455
ACH-000896,-0.17399630044447606
ACH-000898,-0.08244529718333526
ACH-000900,-0.2905391756629675
ACH-000901,-0.422297721061682
ACH-000905,-0.2288261414962103
ACH-000906,-0.31465126325272164
ACH-000907,0.09618146806815944
ACH-000910,-0.07486659836721793
ACH-000911,-0.1887067865938493
ACH-000912,-0.3257688836425836
ACH-000913,-0.08425064780863574
ACH-000915,-0.21525944590917764
ACH-000916,-0.09527806701541564
ACH-000917,-0.15050472156259004
ACH-000920,-0.000278891475819599
ACH-000921,-0.1327953274291021
ACH-000924,-0.1166740224135689
ACH-000926,-0.19785304158358089
ACH-000928,-0.11637331324804273
ACH-000929,-0.0982705372422872
ACH-000932,-0.2809441597738956
ACH-000935,-0.1997685077319364
ACH-000936,-0.17394935184506774
ACH-000937,-0.10349167558733324
ACH-000938,-0.10876378249279482
ACH-000939,-0.20099703723360407
ACH-000941,-0.24557357566747576
ACH-000943,-0.26951609167019186
ACH-000946,-0.20240076061490744
ACH-000947,-0.07704433020132681
ACH-000948,-0.116377896900208
ACH-000950,-0.18874692873535992
ACH-000953,-0.2550763580418753
ACH-000954,-0.2637717955723251
ACH-000957,-0.40827848292133
ACH-000958,-0.07147118893191289
ACH-000960,-0.11604359667568695
ACH-000963,-0.2648439462401415
ACH-000968,-0.2073481440655207
ACH-000969,-0.2416924490851524
ACH-000972,-0.19902810850988384
ACH-000973,-0.10998193307277113
ACH-000974,-0.2947894041511321
ACH-000978,0.12687704840909236
ACH-000984,-0.1399335912921542
ACH-000986,-0.4415556512774791
ACH-000988,0.015249766096852212
ACH-000993,-0.1987131558026707
ACH-000994,-0.2810269402040733
ACH-000996,-0.19046907343329547
ACH-001001,-0.11136678121389294
ACH-001020,-0.05423820565622022
ACH-001028,-0.25024637512418696
ACH-001031,-0.11492451106963393
ACH-001038,-0.1777245870909653
ACH-001048,-0.26831385684039394
ACH-001050,-0.029309102023256223
ACH-001053,-0.1891182767843877
ACH-001054,-0.0370780198722385
ACH-001061,-0.34517437584786825
ACH-001067,-0.21257251348731787
ACH-001075,-0.2384104021538217
ACH-001096,-0.15800603744052835
ACH-001111,-0.1874470482644941
ACH-001119,-0.15048584546534258
ACH-001128,0.10337179497688474
ACH-001134,-0.3294830673157088
ACH-001151,-0.17678819225111175
ACH-001163,-0.2195826181298927
ACH-001164,-0.1511858081947758
ACH-001183,-0.4504067423540472
ACH-001192,-0.2145246304465692
ACH-001193,-0.06083254414898531
ACH-001196,-0.10239539843517424
ACH-001197,-0.42456889802269016
ACH-001205,-0.0005251412163768148
ACH-001211,-0.01094809992219948
ACH-001212,0.10710157210794342
ACH-001228,-0.018305159264112227
ACH-001232,-0.1488241849246678
ACH-001239,-0.0351438656507375
ACH-001270,-0.37502434748785496
ACH-001274,-0.13970546821831642
ACH-001275,-0.10644247156552453
ACH-001277,-0.3789300355462548
ACH-001278,-0.16620980998718274
ACH-001280,-0.2440568286201618
ACH-001283,-0.15855292093222492
ACH-001289,-0.19159252042340127
ACH-001300,-0.20253320774803493
ACH-001301,-0.17911398463130274
ACH-001302,-0.5233874048708186
ACH-001306,-0.3288372384343798
ACH-001318,-0.18606006177062265
ACH-001322,0.03665866910817786
ACH-001328,-0.29728885385105225
ACH-001332,-0.361107568919105
ACH-001336,-0.21543673209025524
ACH-001346,-0.2628940437008928
ACH-001353,-0.2742807057031069
ACH-001354,-0.06443096930529774
ACH-001367,-0.23173822417407935
ACH-001368,-0.3052473838859002
ACH-001374,-0.1500132042265298
ACH-001377,-0.2029224150680314
ACH-001380,-0.08102017167428974
ACH-001391,-0.1743289733536071
ACH-001408,-0.3051538011676136
ACH-001430,-0.021768836380527564
ACH-001431,-0.11332138417488707
ACH-001450,-0.26241079002017914
ACH-001496,-0.18557669020951406
ACH-001500,-0.26318826911449755
ACH-001523,-0.1875472669616308
ACH-001532,-0.06229980223621491
ACH-001550,-0.2557446420716511
ACH-001552,-0.0940428332088342
ACH-001554,-0.20889097711672167
ACH-001654,-0.15649577727295813
ACH-001735,-0.2408125172580915
ACH-001736,-0.12708806203198453
ACH-001737,-0.299486859104967
ACH-001740,-0.12675994751831696
ACH-001745,-0.06386416739723598
ACH-001765,-0.28153058842575823
