,DMC1 (11144)
ACH-000608,-0.15304656992163013
ACH-000614,0.001598595308655162
ACH-000616,-0.04694831082106704
ACH-000618,-0.15877843489676505
ACH-000619,-0.012975467266250972
ACH-000620,-0.03161703912194632
ACH-000621,-0.05376989806240828
ACH-000622,-0.1142603590834989
ACH-000623,-0.11400109950116535
ACH-000624,-0.032304955120989375
ACH-000627,-0.17250778798360894
ACH-000630,-0.08691799436874922
ACH-000631,-0.068698507524099
ACH-000632,-0.0246694914935077
ACH-000633,-0.08124160202711997
ACH-000637,-0.07875065934374265
ACH-000638,0.029521988295400106
ACH-000646,0.017926564484776218
ACH-000647,-0.06058882129987062
ACH-000648,-0.0010602020178981108
ACH-000649,0.02591806649319297
ACH-000651,-0.02238706171184737
ACH-000652,-0.054833479189010936
ACH-000653,0.03643965443655787
ACH-000657,-0.03501516915607601
ACH-000658,0.03377352834175956
ACH-000661,-0.040551032373554084
ACH-000662,-0.1865857222480322
ACH-000663,0.06036255767853736
ACH-000665,-0.16103295472978374
ACH-000671,-0.16100021430455694
ACH-000672,-0.04097106610529402
ACH-000673,-0.06844916873140337
ACH-000676,-0.038328565225987314
ACH-000677,-0.16706528556069689
ACH-000681,-0.01519383348068648
ACH-000683,-0.022621188077574312
ACH-000684,0.07195620452827835
ACH-000688,-0.19469174260185346
ACH-000693,-0.12062059256926007
ACH-000694,-0.12474838312026455
ACH-000695,-0.08947621367182905
ACH-000696,0.002358024485764062
ACH-000697,-0.16468321528032304
ACH-000699,-0.0718923609549736
ACH-000701,-0.02679408535196131
ACH-000706,-0.02220658117803988
ACH-000711,-0.10256799956553236
ACH-000713,0.10318296607447183
ACH-000714,-0.17260775674132794
ACH-000718,0.16573509455411356
ACH-000720,0.04991042527053555
ACH-000721,-0.04160977146826306
ACH-000724,0.1840863254272153
ACH-000725,-0.2339335160066488
ACH-000732,-0.059496804594232136
ACH-000734,-0.12938475025101845
ACH-000735,-0.04728227028239132
ACH-000736,-0.05567863402789787
ACH-000738,0.07091459307917303
ACH-000746,-0.2369435823992461
ACH-000747,-0.134232896179951
ACH-000748,-0.06863310674073374
ACH-000753,-0.0688694535253196
ACH-000756,-0.1836251620705244
ACH-000757,-0.03813282466548105
ACH-000758,-0.09352606737572272
ACH-000760,-0.04782503473042583
ACH-000762,-0.019176766750877216
ACH-000763,-0.09619422618692637
ACH-000764,0.10572726469183298
ACH-000765,-0.0778063215315293
ACH-000766,0.051900215944957764
ACH-000767,-0.1807432312426744
ACH-000768,-0.01396985148780712
ACH-000769,-0.09298793552586572
ACH-000770,0.01109927900438671
ACH-000771,-0.05224671158132706
ACH-000773,0.019258597812622104
ACH-000776,-0.1360321718654255
ACH-000777,0.03232197677851939
ACH-000778,-0.12091077458413932
ACH-000781,-0.06560643290576221
ACH-000782,0.09196283677009713
ACH-000783,-0.016919878952661248
ACH-000784,-0.10349206584197078
ACH-000785,0.07742994695109445
ACH-000787,-0.10194451535757207
ACH-000788,-0.0597955166656672
ACH-000791,-0.15798934072103132
ACH-000792,0.09856006882818387
ACH-000794,0.009300022488592248
ACH-000796,0.0439298967534224
ACH-000798,0.18016169740602567
ACH-000799,-0.05776076486303997
ACH-000800,0.15602057023120566
ACH-000802,0.08573847320892841
ACH-000804,0.06314551451021228
ACH-000805,-0.3702396950486012
ACH-000809,0.04634041135238407
ACH-000810,-0.020147697740194037
ACH-000811,-0.03502944331243673
ACH-000817,-0.05103718178733703
ACH-000819,-0.06438261609890901
ACH-000820,0.34396846034136525
ACH-000821,0.05930789506978808
ACH-000822,-0.07780296560935009
ACH-000823,0.05461338786222279
ACH-000824,0.002493302614496469
ACH-000827,0.061198842846582426
ACH-000829,-0.007830002192290221
ACH-000831,0.0695215047825959
ACH-000832,-0.1138983037591171
ACH-000833,-0.1725957396380813
ACH-000834,-0.040250680409813215
ACH-000835,-0.12725286619024906
ACH-000836,-0.12322531507641694
ACH-000837,0.013191812254255959
ACH-000838,-0.054367431549931386
ACH-000839,0.02961256808534221
ACH-000840,0.012324784173744122
ACH-000841,-0.0805492887121328
ACH-000843,0.1205996732220775
ACH-000846,-0.13031242878857002
ACH-000847,0.03994498183268632
ACH-000848,0.0471591978689112
ACH-000849,-0.0528917973221891
ACH-000851,0.029678506656302714
ACH-000855,-0.03751637675919449
ACH-000856,-0.06503816655879167
ACH-000858,-0.10740084504216096
ACH-000859,-0.2855381078704376
ACH-000861,0.06602330270593153
ACH-000862,-0.054982387543198834
ACH-000865,-0.09061283708512896
ACH-000866,-0.11737565259658668
ACH-000867,-0.0039893883260901175
ACH-000869,0.0873876659719752
ACH-000872,-0.14720725429951256
ACH-000873,-0.061177057092263926
ACH-000876,0.015162817985388898
ACH-000878,-0.14027096526762664
ACH-000880,-0.009928424761622126
ACH-000881,-0.2103257184488152
ACH-000882,-0.0514214759813135
ACH-000884,-0.3426566014668796
ACH-000885,-0.06725436287917415
ACH-000887,0.01474427945073675
ACH-000889,0.0032653651806653487
ACH-000896,-0.06925494053496961
ACH-000898,-0.024916268897414183
ACH-000900,0.02219021434450924
ACH-000901,-0.12253693147528776
ACH-000905,0.1214720211360549
ACH-000906,-0.1047896215922867
ACH-000907,0.03919234692234072
ACH-000910,-0.06649776791093756
ACH-000911,-0.15986797550195725
ACH-000912,0.04023665064224323
ACH-000913,-0.13093823751308273
ACH-000915,0.17325696696799125
ACH-000916,0.4167332138587345
ACH-000917,-0.09939011104477928
ACH-000920,-0.07965606546160074
ACH-000921,0.03350870161015214
ACH-000924,-0.0024099695627123265
ACH-000926,-0.16815976949858974
ACH-000928,0.004201924854301167
ACH-000929,-0.16660365719625198
ACH-000932,-0.033303895721814386
ACH-000935,-0.11436219573113565
ACH-000936,0.03906905635485528
ACH-000937,-0.01766406702835589
ACH-000938,0.012976753350136526
ACH-000939,-0.096409608859043
ACH-000941,-0.03356990962048668
ACH-000943,-0.08048052585306724
ACH-000946,0.03929597313481028
ACH-000947,-0.03287865553679404
ACH-000948,0.03106621772368533
ACH-000950,-0.08396264891380717
ACH-000953,0.041593948986048165
ACH-000954,-0.049969100883963766
ACH-000957,0.03934274524870419
ACH-000958,0.02719833447913153
ACH-000960,0.035686295439120025
ACH-000963,-0.232574343365175
ACH-000968,-0.20692250898616107
ACH-000969,-0.03588485417943325
ACH-000972,-0.037667497615680966
ACH-000973,0.002538328759160523
ACH-000974,-0.128038088794636
ACH-000978,0.008296269478033316
ACH-000984,0.027868878509064214
ACH-000986,-0.07384467759518104
ACH-000988,0.049264569051264265
ACH-000993,0.05995157895832767
ACH-000994,0.009719065565325874
ACH-000996,-0.1625594660843548
ACH-001001,-0.10776924860757407
ACH-001020,-0.22280942061876824
ACH-001028,0.02414438674948476
ACH-001031,0.04843303561392884
ACH-001038,-0.07688082600776784
ACH-001048,0.004050438579559098
ACH-001050,0.09794013590641364
ACH-001053,-0.13650008986845266
ACH-001054,0.018131729304643244
ACH-001061,0.0008331038875804759
ACH-001067,0.017987389664518582
ACH-001075,-0.02544898426480392
ACH-001096,0.002371729104538517
ACH-001111,-0.033469350302353505
ACH-001119,-0.14104824274482694
ACH-001128,-0.12425411543491002
ACH-001134,-0.07743801319832748
ACH-001151,0.04990061998407476
ACH-001163,-0.08775110632042388
ACH-001164,-0.19278874817763667
ACH-001183,-0.21976733419403613
ACH-001192,-0.13680214858843706
ACH-001193,0.063945529103935
ACH-001196,-0.14395026345091702
ACH-001197,-0.040564136980257515
ACH-001205,-0.04284658946728113
ACH-001211,-0.13527772019492146
ACH-001212,-0.18099154306818405
ACH-001228,-0.007137409464400583
ACH-001232,-0.10201735565768406
ACH-001239,-0.09538581663152423
ACH-001270,0.09383349665400854
ACH-001274,-0.04041407138869975
ACH-001275,-0.08703702099383975
ACH-001277,-0.30575025236790515
ACH-001278,-0.195440035967195
ACH-001280,-0.09716203492317524
ACH-001283,-0.028750936672356817
ACH-001289,-0.14564802487372525
ACH-001300,-0.16560705399590905
ACH-001301,-0.08495993461830427
ACH-001302,-0.2560690463275869
ACH-001306,-0.0769406942704773
ACH-001318,-0.04173377851789276
ACH-001322,-0.0901646226773866
ACH-001328,-0.06754550187150113
ACH-001332,0.053963131334580125
ACH-001336,-0.10569511422896068
ACH-001346,-0.23023005561583884
ACH-001353,0.11881220103017855
ACH-001354,0.09577133418540858
ACH-001367,-0.12941829764505225
ACH-001368,-0.0701828046469785
ACH-001374,-0.014601762737232188
ACH-001377,-0.012009202514118869
ACH-001380,0.10406064144570623
ACH-001391,-0.03647501415669725
ACH-001408,-0.13571145186983807
ACH-001430,-0.13472383949491334
ACH-001431,-0.04845083804386535
ACH-001450,0.07126759038989802
ACH-001496,-0.09319505210462352
ACH-001500,-0.04539815509891368
ACH-001523,0.03286447678099009
ACH-001532,0.0954721603974546
ACH-001550,-0.10214902314034892
ACH-001552,-0.0010031128119075824
ACH-001554,-0.043700434289107006
ACH-001654,-0.0553505654845742
ACH-001735,0.017231674483113208
ACH-001736,-0.0004974089315616593
ACH-001737,0.052279508316682564
ACH-001740,-0.06982962928850138
ACH-001745,-0.0841920077935051
ACH-001765,-0.022366078111407083
