,HMSD (284293)
ACH-000004,0.3230061651217842
ACH-000005,0.06898388850091751
ACH-000007,0.27956107098146515
ACH-000009,0.1151251691219054
ACH-000011,0.13979653059160746
ACH-000012,0.14015677953117375
ACH-000013,0.08979846635620971
ACH-000014,0.21248331432546935
ACH-000015,0.25557733126213256
ACH-000017,0.10991584799837807
ACH-000018,0.22378915391763413
ACH-000019,0.20210233778926034
ACH-000021,0.2440550528153903
ACH-000022,0.233679452220766
ACH-000025,0.017940689320515343
ACH-000028,0.11746674167792046
ACH-000030,0.07063717223463173
ACH-000035,0.25471939646643604
ACH-000036,0.11627366856836667
ACH-000037,0.03864306630485045
ACH-000039,0.13464217260199254
ACH-000040,0.11192656851213142
ACH-000041,0.33247277230159084
ACH-000042,0.11959800470293105
ACH-000045,0.2770358461595765
ACH-000047,0.11436292377945713
ACH-000052,0.3035199342680937
ACH-000053,0.22491440269545368
ACH-000054,0.0667635582272447
ACH-000055,0.3744532527155317
ACH-000060,0.1956908028205058
ACH-000067,0.10681317782264667
ACH-000070,0.15070247316679114
ACH-000075,0.06800175570730932
ACH-000078,0.1353883592748566
ACH-000082,0.1972319440480792
ACH-000085,0.3316593206681216
ACH-000086,0.17046037087564553
ACH-000087,0.21342697716450684
ACH-000092,0.20713670241835205
ACH-000095,0.2365137090719418
ACH-000097,0.16403046732379714
ACH-000098,0.1401401330944078
ACH-000099,0.2827063772715356
ACH-000108,0.15092854783282358
ACH-000113,0.12600592018629794
ACH-000116,0.25628020905267923
ACH-000118,0.2773769520482032
ACH-000120,0.3461797105952819
ACH-000123,0.1851324061415898
ACH-000127,0.2669307213197332
ACH-000128,0.3445474261291403
ACH-000132,0.21960246981622575
ACH-000133,0.20948429147374212
ACH-000137,0.2078928717477816
ACH-000138,0.059691743713511186
ACH-000142,0.20409353975694014
ACH-000143,-0.06485440571794565
ACH-000146,0.14457152290356085
ACH-000148,0.12245225239542645
ACH-000150,0.21126393855697384
ACH-000152,0.24692152830030306
ACH-000153,0.23710977811007924
ACH-000159,0.2958183043721127
ACH-000160,0.20421808985491427
ACH-000163,0.11242652228193263
ACH-000167,0.34891792197221944
ACH-000168,0.12485793398089925
ACH-000169,0.1790319339323876
ACH-000178,0.1768171188968342
ACH-000183,0.10162124677512524
ACH-000188,0.16240010754851195
ACH-000189,0.20553365282880035
ACH-000190,0.11472675403157767
ACH-000198,0.1791354703832887
ACH-000203,0.2291416570054941
ACH-000204,0.239551268580476
ACH-000206,-0.013543472642601478
ACH-000207,-0.045376853254971566
ACH-000208,0.0814570134658774
ACH-000210,0.3143024293849663
ACH-000211,0.16194621271386353
ACH-000215,0.2511060124041161
ACH-000221,0.10588880057627116
ACH-000222,0.3258839662893737
ACH-000223,0.054257475393623966
ACH-000226,0.324129850044981
ACH-000227,0.08857447465325677
ACH-000228,0.032047494834142674
ACH-000231,0.14721833146323302
ACH-000232,0.06450980377755254
ACH-000233,0.13814166964510585
ACH-000234,0.17592989958221822
ACH-000235,0.16733800367224388
ACH-000237,0.16842183321672147
ACH-000238,0.27915299709478303
ACH-000242,0.003893942877745858
ACH-000243,0.24079308644636185
ACH-000244,0.1281241796952489
ACH-000246,0.22353820756180165
ACH-000248,0.16981036589486193
ACH-000250,0.17559596448607007
ACH-000251,0.2393200135686321
ACH-000252,0.2390113023713546
ACH-000253,0.12325077083769335
ACH-000255,0.1778401347106408
ACH-000256,0.16758076674058428
ACH-000257,0.1109114257954464
ACH-000258,0.11530347621702824
ACH-000259,0.20899467876937453
ACH-000260,0.28601437099130594
ACH-000261,0.15036086784646055
ACH-000262,0.09080315512041363
ACH-000263,0.3136622836655619
ACH-000264,0.12629510846130676
ACH-000265,0.21781090961081112
ACH-000266,0.15656202189597468
ACH-000272,0.2259002117196837
ACH-000274,0.14420750509845545
ACH-000277,0.3323375848667061
ACH-000278,0.26757866127337804
ACH-000279,0.17442077125176125
ACH-000280,0.11422591251458672
ACH-000281,0.057515721425694326
ACH-000288,0.19433232455623156
ACH-000291,0.0960671428048693
ACH-000293,0.2013812790432982
ACH-000294,0.3062723903634426
ACH-000295,0.10475413031653437
ACH-000296,0.1127487202615462
ACH-000302,0.17305742730604184
ACH-000304,0.5081160981812468
ACH-000307,0.1982533219009131
ACH-000308,0.17995805038427115
ACH-000310,0.12308464373157572
ACH-000311,0.06814923161121886
ACH-000312,0.2398891950145044
ACH-000315,0.17255797985727586
ACH-000316,0.023537966879616252
ACH-000317,0.17909854894459756
ACH-000318,0.2905469174889025
ACH-000319,0.27979368233046525
ACH-000320,0.32276750461896525
ACH-000322,0.10055233516007522
ACH-000323,0.11879546004496112
ACH-000324,0.21632599981353856
ACH-000329,0.24824874812401454
ACH-000330,0.11076283866930477
ACH-000331,0.21745847589554515
ACH-000332,0.18958855041612052
ACH-000334,0.0431975292408811
ACH-000335,0.22075550430534036
ACH-000336,0.0323284943793103
ACH-000337,0.0453465869460533
ACH-000338,0.057249315773801025
ACH-000339,0.21745500014904007
ACH-000341,-0.02941072477317208
ACH-000348,0.1496411233716303
ACH-000350,0.11266164723426846
ACH-000352,0.0012607606585659935
ACH-000356,0.4167430541781071
ACH-000361,0.2571309225920172
ACH-000362,0.22110968348032545
ACH-000363,0.1885938842035888
ACH-000364,0.19278581742042766
ACH-000365,0.27185741636469474
ACH-000366,0.21035666523128746
ACH-000368,0.191200482755332
ACH-000374,0.09192054544112796
ACH-000375,0.09869836588733652
ACH-000376,0.2450645778780629
ACH-000381,0.1981281824388811
ACH-000383,0.19656403827372607
ACH-000387,0.15306365054598636
ACH-000389,-0.0077200475288487155
ACH-000390,0.21644476508175264
ACH-000393,0.09754099255151008
ACH-000395,0.15202772842334233
ACH-000396,0.10088699995521144
ACH-000397,0.16370921705520478
ACH-000401,0.14465202990924092
ACH-000402,-0.13436914736608216
ACH-000403,0.11863918882253136
ACH-000404,0.09148344369533402
ACH-000406,0.2325037105054672
ACH-000407,0.3207482998044941
ACH-000408,0.14138937801086188
ACH-000410,0.1648438025148377
ACH-000411,0.2709020208366938
ACH-000414,0.13303934184866448
ACH-000415,0.19164770469341275
ACH-000416,0.11334311431526765
ACH-000420,0.19291232968678945
ACH-000421,0.16732257757078922
ACH-000424,0.0869295752214295
ACH-000425,0.059666654013937226
ACH-000426,0.2304100318294693
ACH-000427,0.164842752230361
ACH-000433,0.292895450585837
ACH-000435,0.11648907451052495
ACH-000436,0.1315604841309479
ACH-000444,0.2107404435021331
ACH-000445,0.3099075867993123
ACH-000448,0.1933115571955051
ACH-000450,0.14390306424333338
ACH-000452,0.17053013728171346
ACH-000454,0.16000004890516886
ACH-000458,0.19768625059197384
ACH-000459,0.1108695099751548
ACH-000460,0.15898268991901546
ACH-000461,0.16011007277001854
ACH-000463,0.1184780100605838
ACH-000464,0.05644764489511867
ACH-000466,0.21752213736335765
ACH-000467,0.04008015832129524
ACH-000468,0.10721225251698394
ACH-000469,0.14824377445309864
ACH-000470,0.00720640362121559
ACH-000471,0.21843473375650105
ACH-000472,0.2201203970493973
ACH-000473,0.18393468128223592
ACH-000475,0.1214751604808488
ACH-000476,0.3823351584829631
ACH-000477,0.27953032579694354
ACH-000479,0.2279556340696565
ACH-000480,0.11948020711963422
ACH-000481,0.12556363754105346
ACH-000483,0.1886721598117244
ACH-000484,0.1888597216977865
ACH-000485,0.1263053942025375
ACH-000486,0.1922825539671084
ACH-000487,0.19969987884029367
ACH-000488,0.15509881387745825
ACH-000490,0.08613243595139743
ACH-000491,0.2350725819696904
ACH-000495,0.434321014394152
ACH-000496,0.06937638996633694
ACH-000499,0.06493599932080557
ACH-000500,0.4621676747155244
ACH-000502,0.034837070367191685
ACH-000503,0.13402073776081028
ACH-000505,0.17632670286067753
ACH-000507,0.1521900048670281
ACH-000510,0.22780164050095186
ACH-000511,0.09975188646521167
ACH-000512,0.1807154657728239
ACH-000516,0.14021900844188612
ACH-000517,0.1556387839567534
ACH-000518,0.3004669277826798
ACH-000520,0.1422285503120197
ACH-000521,0.3189715314235565
ACH-000522,0.12006207590357093
ACH-000524,0.20824949809148333
ACH-000527,0.2068715053943204
ACH-000528,0.1588927221328453
ACH-000537,0.2656808965666547
ACH-000541,0.10200806686438957
ACH-000542,0.09642127640863607
ACH-000544,0.04602256971924326
ACH-000545,0.06701309506023452
ACH-000547,0.07800813087415494
ACH-000548,0.17214895352195644
ACH-000549,0.03724870087092125
ACH-000550,0.14011484306337976
ACH-000552,0.17326085872574018
ACH-000556,0.1283330139700216
ACH-000557,0.21270529995371532
ACH-000569,-0.04595467002218021
ACH-000570,0.08742739997708722
ACH-000571,0.2480820406164736
ACH-000573,0.13209702565036752
ACH-000576,0.2761208286021503
ACH-000579,0.2802371058859579
ACH-000580,0.2947343251575276
ACH-000584,0.3320070079980639
ACH-000585,0.1349535902102023
ACH-000588,0.21323988864366109
ACH-000589,0.10577548866149863
ACH-000591,-0.029843663897148345
ACH-000593,0.1419293015454209
ACH-000600,0.1420968127651559
ACH-000601,0.16479636232187336
ACH-000605,0.1840258563853143
ACH-000606,0.13620016626998135
ACH-000608,0.0950278199163931
ACH-000614,0.09706679219247699
ACH-000616,0.12486684705131355
ACH-000618,0.2172056943346256
ACH-000619,0.21002356368485256
ACH-000620,0.2716766920736097
ACH-000621,0.21938969411513973
ACH-000622,0.17986721559527033
ACH-000623,0.3160031181381949
ACH-000624,0.15956538698693715
ACH-000627,0.3104584793875385
ACH-000630,0.1930527966668499
ACH-000631,0.04816238698739487
ACH-000632,0.14644124027434627
ACH-000633,0.19092169489882416
ACH-000637,0.1725142562690568
ACH-000638,0.09645528533152374
ACH-000646,0.09833456918656054
ACH-000647,0.18825420731875372
ACH-000648,0.1679014715806705
