,GAREML (150946)
ACH-000362,-0.06132813038900688
ACH-000363,-0.028048821718277692
ACH-000364,-0.1400312084590434
ACH-000365,0.032833335365366284
ACH-000366,-0.15322066056054576
ACH-000368,-0.1595090601205679
ACH-000374,-0.02945392301145848
ACH-000375,0.051788864995819736
ACH-000376,-0.006918458197364137
ACH-000381,-0.12267261923721312
ACH-000383,-0.08226905476942108
ACH-000387,-0.10808965579527703
ACH-000389,-0.1264452042466256
ACH-000390,-0.04721483663302357
ACH-000393,-0.17186109508214092
ACH-000395,-0.081019414995477
ACH-000396,-0.12016656577581815
ACH-000397,-0.07935885003194974
ACH-000401,-0.016062851801293868
ACH-000402,0.0224829239259448
ACH-000403,-0.2237160248853589
ACH-000404,-0.017479813789068998
ACH-000406,-0.13030223146791697
ACH-000407,-0.1424366431811807
ACH-000408,-0.06989895964841464
ACH-000410,-0.026285047893087856
ACH-000411,-0.11012131972674913
ACH-000414,-0.0042106257841079305
ACH-000415,-0.005014602342528894
ACH-000416,-0.08224174636911108
ACH-000420,-0.15052909394116412
ACH-000421,-0.04381281743100655
ACH-000424,-0.22365612078876865
ACH-000425,-0.17438830572827824
ACH-000426,0.0009821124016309156
ACH-000427,-0.2699171399321187
ACH-000433,-0.15208370320654707
ACH-000435,-0.1799371481925189
ACH-000436,-0.01933864541233668
ACH-000444,-0.050138801980134005
ACH-000445,-0.04725330751661425
ACH-000448,-0.2263433577800629
ACH-000450,-0.17081458341312414
ACH-000452,-0.1340170073681015
ACH-000454,-0.22815520678346604
ACH-000458,-0.10768906078853853
ACH-000459,-0.06924180808169815
ACH-000460,-0.11100104395447853
ACH-000461,-0.07519470064179003
ACH-000463,-0.11171805795905454
ACH-000464,-0.11215498227064227
ACH-000466,-0.0013942461883681534
ACH-000467,-0.2279899978331696
ACH-000468,0.03738841670768756
ACH-000469,0.023120077451063068
ACH-000470,-0.1071055312099703
ACH-000471,-0.019893877959694238
ACH-000472,-0.13691986313296925
ACH-000473,-0.03689593359169612
ACH-000475,-0.031628977002949636
ACH-000476,-0.13044678750706573
ACH-000477,-0.07189462739323801
ACH-000479,-0.3654350512260223
ACH-000480,-0.048087512827606566
ACH-000481,-0.08701001912937688
ACH-000483,-0.041282729371233534
ACH-000484,0.004982957165339404
ACH-000485,-0.1976784030803672
ACH-000486,-0.047962480688363306
ACH-000487,-0.06517246132302791
ACH-000488,-0.17864221263157296
ACH-000490,-0.22169317829560845
ACH-000491,-0.18619568441840675
ACH-000495,-0.17121142232390948
ACH-000496,-0.0809703894512394
ACH-000499,-0.08781965099597261
ACH-000500,0.08656253946766955
ACH-000502,-0.12470668927524706
ACH-000503,0.1107942618456456
ACH-000505,-0.12688976566826635
ACH-000507,-0.10261411029742366
ACH-000510,-0.04952667016958638
ACH-000511,-0.03659931567123522
ACH-000512,-0.00042498428818074315
ACH-000516,-0.07337387419421047
ACH-000517,-0.14122853777083405
ACH-000518,-0.035293990437723334
ACH-000520,-0.12188319452301358
ACH-000521,-0.2948581201444526
ACH-000522,0.032191567413427734
ACH-000524,-0.10908867219490782
ACH-000527,-0.18690220793527365
ACH-000528,-0.1108961249978494
ACH-000537,-0.06428077576727557
ACH-000541,0.13660756085135306
ACH-000542,-0.06452453543449434
ACH-000544,-0.034207560896977705
ACH-000545,-0.05155343742923126
ACH-000547,-0.19766899812524652
ACH-000548,-0.2346919244980461
ACH-000549,-0.0691844162063953
ACH-000550,-0.08959229953621453
ACH-000552,-0.10635241789756272
ACH-000556,-0.04992861731958425
ACH-000557,-0.2256176557050157
ACH-000569,-0.04974234249343806
ACH-000570,0.020796122407417936
ACH-000571,-0.1334037843027892
ACH-000573,-0.02542290644932109
ACH-000576,0.02259087102419868
ACH-000579,-0.2760755992396943
ACH-000580,-0.1922542609441863
ACH-000584,0.06583857347452414
ACH-000585,-0.16299521972034914
ACH-000588,-0.07343357257562845
ACH-000589,-0.10488787399103963
ACH-000591,-0.11481125396372086
ACH-000593,-0.2116864908706209
ACH-000600,-0.06922203134182389
ACH-000601,-0.1596791254473548
ACH-000605,-0.031423986863720936
ACH-000606,-0.11713439771097806
ACH-000608,-0.1385737309308108
ACH-000614,-0.23270094616246534
ACH-000616,-0.13743777658497774
ACH-000618,-0.07370159648681544
ACH-000619,-0.19933283162139
ACH-000620,-0.11919111458750062
ACH-000621,-0.17017689260465946
ACH-000622,-0.058428767392063326
ACH-000623,-0.07788302820033494
ACH-000624,-0.3137824014416256
ACH-000627,-0.18604385662050696
ACH-000630,-0.11082037590698096
ACH-000631,0.031809325111734114
ACH-000632,-0.20896500499304174
ACH-000633,-0.21756391588669774
ACH-000637,-0.19838048099514424
ACH-000638,0.014490897708888437
ACH-000646,-0.21047585436076505
ACH-000647,-0.2718641968289905
ACH-000648,0.002563547809007867
ACH-000649,-0.06390919346760703
ACH-000651,-0.2660693630080226
ACH-000652,-0.06931558956273
ACH-000653,-0.15347201454558487
ACH-000657,-0.013147840154613096
ACH-000658,-0.09856376925378936
ACH-000661,-0.06812317995941622
ACH-000662,-0.4142496264144914
ACH-000663,-0.032293746898076084
ACH-000665,-0.21216932564108068
ACH-000671,-0.0513174929185059
ACH-000672,0.09423144505726966
ACH-000673,-0.14736661388087086
ACH-000676,0.004231634759542464
ACH-000677,-0.09666156963915253
ACH-000681,-0.13197164272902506
ACH-000683,-0.152493806001185
ACH-000684,-0.10755082927968357
ACH-000688,-0.1450959363725505
ACH-000693,-0.13740332763677993
ACH-000694,0.012223563099961714
ACH-000695,-0.06183362158381767
ACH-000696,-0.17378643910744762
ACH-000697,-0.11291930397178675
ACH-000699,-0.04424324881070077
ACH-000701,-0.2123000233292241
ACH-000706,-0.004181724564359376
ACH-000711,-0.1760444621161169
ACH-000713,-0.10457006581659213
ACH-000714,-0.08093850885855912
ACH-000718,-0.011024008099654184
ACH-000720,-0.015466019652799685
ACH-000721,-0.037494964816534034
ACH-000724,-0.15576685835176954
ACH-000725,-0.1419084344118058
ACH-000732,-0.15656396268993386
ACH-000734,-0.02593018426509138
ACH-000735,-0.1749120718181262
ACH-000736,-0.07876692091718167
ACH-000738,-0.08483405278914816
ACH-000746,0.03377765566064204
ACH-000747,-0.02610964897673973
ACH-000748,-0.21370149285114032
ACH-000753,-0.04223057386142467
ACH-000756,0.12881470077849072
ACH-000757,0.133079171362225
ACH-000758,0.005054653817345689
ACH-000760,0.021790575147933842
ACH-000762,-0.2887389472120454
ACH-000763,-0.1840307388526718
ACH-000764,-0.12051516918518555
ACH-000765,-0.05112215165412863
ACH-000766,-0.09806238448852857
ACH-000767,-0.25555161826297645
ACH-000768,-0.11981551703576387
ACH-000769,-0.1024577235084452
ACH-000770,-0.13881557838620365
ACH-000771,-0.123056778630345
ACH-000773,-0.07528492456435712
ACH-000776,0.0006358459229205702
ACH-000777,-0.1160087210964704
ACH-000778,-0.04670977618156991
ACH-000781,-0.15379603828131458
ACH-000782,-0.09949615673947744
ACH-000783,-0.10607170173778546
ACH-000784,-0.16061140786350026
ACH-000785,-0.13412671743367044
ACH-000787,-0.060667237469119
ACH-000788,-0.042203074653972494
ACH-000791,-0.08482392246111499
ACH-000792,-0.2089673687336448
ACH-000794,-0.3182476800721909
ACH-000796,-0.11375921772660848
ACH-000798,0.044979548490356513
ACH-000799,-0.1023553137725544
ACH-000800,-0.03242990481911054
ACH-000802,0.0035238307163585093
ACH-000804,0.049869700526862785
ACH-000805,0.016810679211226847
ACH-000809,-0.13882793386202705
ACH-000810,-0.052755981020906485
ACH-000811,-0.17347565810147106
ACH-000817,-0.1504918224520765
ACH-000819,0.032049394991680594
ACH-000820,0.01976459127833889
ACH-000821,-0.018291053802404245
ACH-000822,-0.1340032640999225
ACH-000823,-0.11689375427431907
ACH-000824,-0.09126906070088987
ACH-000827,-0.1250973851837606
ACH-000829,-0.04397133003925887
ACH-000831,-0.13734532226999893
ACH-000832,0.07279473423009553
ACH-000833,-0.1697779285786901
ACH-000834,-0.0419352174715064
ACH-000835,-0.13557399140376014
ACH-000836,-0.12054344345040555
ACH-000837,-0.21943630351695328
ACH-000838,-0.0604387244464601
ACH-000839,-0.2066487257232496
ACH-000840,-0.07195993967541467
ACH-000841,0.06324128134281655
ACH-000843,-0.09352466307447196
ACH-000846,-0.2281308230494342
ACH-000847,-0.036615710304758214
ACH-000848,0.04341917914441227
ACH-000849,-0.025127804898829733
ACH-000851,-0.25348397389510063
ACH-000855,-0.15478992024520655
ACH-000856,-0.1123670837289593
ACH-000858,-0.09192152777233492
ACH-000859,0.06926427522687854
ACH-000861,-0.050031289996909666
ACH-000862,-0.14527162145934513
ACH-000865,-0.11935349677364793
ACH-000866,-0.070781467528052
ACH-000867,-0.02763821630861919
ACH-000869,-0.14328753817582845
ACH-000872,-0.12411367103951212
ACH-000873,-0.023590061344089704
ACH-000876,-0.0748165574885673
ACH-000878,0.034171264387916934
ACH-000880,-0.21250843057325214
ACH-000881,-0.0150141279327198
ACH-000882,-0.17528937395795055
ACH-000884,-0.178571630198068
ACH-000885,-0.11714262831696115
ACH-000887,-0.02451068606325195
ACH-000889,-0.029436225699218745
ACH-000896,-0.002761946993296448
ACH-000898,-0.1302279156965259
ACH-000900,-0.02171072379270092
ACH-000901,-0.22751404595265365
ACH-000905,-0.02461407230629336
ACH-000906,-0.14349217849965332
ACH-000907,0.05480255493701253
ACH-000910,-0.06715217950396331
ACH-000911,-0.011562816221503534
ACH-000912,-0.12997085972462152
ACH-000913,-0.051265992387826136
ACH-000915,-0.1819746489807048
ACH-000916,-0.30411399148965024
ACH-000917,-0.012470179242432777
ACH-000920,-0.2061924558032223
ACH-000921,-0.0020211404535782325
ACH-000924,-0.11273748775044265
ACH-000926,-0.12410174202046388
ACH-000928,-0.294065790655239
ACH-000929,-0.056280103263240906
ACH-000932,-0.03472664162441936
ACH-000935,-0.11672062980729675
ACH-000936,-0.019704423472017576
ACH-000937,-0.10115867359158398
ACH-000938,-0.14817560676961827
ACH-000939,0.019088710285459668
ACH-000941,0.0006063862456751268
ACH-000943,-0.08496303389248751
ACH-000946,-0.036049181676324614
ACH-000947,-0.03133179883055544
ACH-000948,-0.1190069327532084
ACH-000950,0.046275554209898685
ACH-000953,-0.16514081776365858
ACH-000954,0.1316034609929668
ACH-000957,-0.16857465332350693
ACH-000958,-0.18544954946506995
ACH-000960,-0.08552119246894202
ACH-000963,-0.2289472310542044
ACH-000968,-0.08646910093734217
ACH-000969,-0.11402406001725887
ACH-000972,-0.2817507543579359
ACH-000973,-0.11524720970474653
ACH-000974,-0.19385517114436016
ACH-000978,-0.1777113968392433
ACH-000984,0.01824519751061529
ACH-000986,-0.003517519408974845
ACH-000988,-0.16442102856708146
ACH-000993,-0.20849628591375607
ACH-000994,-0.1821472599614802
ACH-000996,-0.14916408386188404
ACH-001001,-0.23269131732979156
ACH-001020,-0.2589072072036705
ACH-001028,-0.026861906317743062
ACH-001031,-0.029355296637579062
ACH-001038,-0.0658296481394824
ACH-001048,-0.09025392373822833
ACH-001050,-0.06370696168749229
ACH-001053,-0.12858126571318335
ACH-001054,-0.20094055323465249
ACH-001061,-0.09811426761063424
ACH-001067,-0.010645752647311029
ACH-001075,-0.0858083753903998
ACH-001096,0.07123049759438628
ACH-001111,0.11252508877318562
ACH-001119,-0.18158239836871493
ACH-001128,0.1953363714570016
ACH-001134,-0.1042237656962884
ACH-001151,-0.15452282631680705
ACH-001163,-0.17734880048901785
ACH-001164,0.013693802951105605
ACH-001183,-0.0158383395594249
ACH-001192,0.01004137734679197
ACH-001193,-0.02842314881503638
ACH-001196,-0.10064308229681374
ACH-001197,-0.03666137006302223
ACH-001205,-0.2106975955044152
ACH-001211,-0.17931497022683154
ACH-001212,-0.3479196414230549
ACH-001228,-0.2037539951230076
ACH-001232,-0.05901199790290387
ACH-001239,-0.1526771257237476
ACH-001270,-0.10136292154257004
ACH-001274,-0.28516397051773346
ACH-001275,-0.03977766383698922
ACH-001277,0.02699621260136837
ACH-001278,-0.014958425835098757
ACH-001280,0.014605864766755502
ACH-001283,-0.04953195716782431
ACH-001289,-0.0442609020034857
ACH-001300,0.03256428383139756
ACH-001301,-0.12189809580354828
ACH-001302,-0.1802381339967987
ACH-001306,-0.1120198644707198
ACH-001318,-0.10360583331015688
ACH-001322,-0.13853610155078866
ACH-001328,-0.062284755372255765
ACH-001332,-0.08974548260090211
ACH-001336,-0.09905407147352996
ACH-001346,-0.04389979808409091
ACH-001353,-0.12171556235088805
ACH-001354,0.04556039398505399
ACH-001367,-0.2225271403625323
ACH-001368,-0.07685928235739937
ACH-001374,0.001583400691860759
ACH-001377,-0.03651136617351535
ACH-001380,-0.08541498982169687
ACH-001391,-0.2951635802649917
ACH-001408,-0.2556155141906159
ACH-001430,0.04760367905150065
ACH-001431,-0.04653835188210203
ACH-001450,-0.11438086967018166
ACH-001496,-0.1662877240446627
ACH-001500,-0.022327372497687938
ACH-001523,-0.1408806976533305
ACH-001532,-0.13356253058666714
ACH-001550,-0.009754252047465372
ACH-001552,-0.1863976504072776
ACH-001554,-0.1310260063289894
ACH-001654,-0.1709133393039275
ACH-001735,-0.1540346560964447
ACH-001736,-0.03956134692173383
ACH-001737,-0.1087821353813138
ACH-001740,0.01799202903465589
ACH-001745,-0.04527178724625718
ACH-001765,-0.0580369403396668
