,GPRC6A (222545)
ACH-000004,0.001165045612782307
ACH-000005,0.046504163493237986
ACH-000007,0.16994275534817366
ACH-000009,0.04882797049611155
ACH-000011,-0.02614118738557177
ACH-000012,-0.10674613582846927
ACH-000013,-0.02019481009768651
ACH-000014,-0.10168105556472297
ACH-000015,0.023717549696747768
ACH-000017,0.07081729705401069
ACH-000018,-0.16124900631269834
ACH-000019,0.1155528476469928
ACH-000021,-0.19237745563214828
ACH-000022,-0.05169944495904958
ACH-000025,-0.09170277587312173
ACH-000028,-0.04876877707936966
ACH-000030,-0.05690774357514247
ACH-000035,-0.03586816920181772
ACH-000036,-0.024802434726050742
ACH-000037,-0.2053436220389761
ACH-000039,-0.04905992402914108
ACH-000040,0.022555378924558042
ACH-000041,-0.07633792662820592
ACH-000042,-0.05911379496374247
ACH-000045,-0.03549648323446433
ACH-000047,-0.08654574472160392
ACH-000052,-0.08226482883079186
ACH-000053,-0.038176280134208165
ACH-000054,0.029073867164431805
ACH-000055,0.1959394817254128
ACH-000060,-0.07088901599271459
ACH-000067,-0.03571924740933971
ACH-000070,0.16017826902608712
ACH-000075,0.05650103796886353
ACH-000078,-0.02154650305313896
ACH-000082,-0.08716141599125911
ACH-000085,-0.17303156191149874
ACH-000086,-0.001928862807873905
ACH-000087,-0.1815068554565147
ACH-000092,0.005054543872138136
ACH-000095,-0.04848296957826436
ACH-000097,-0.0536567656257878
ACH-000098,0.00954541135182053
ACH-000099,0.04099132029274468
ACH-000108,-0.08529920178786947
ACH-000113,-0.031299150948974765
ACH-000116,-0.03163848711409251
ACH-000118,-0.017407313964716082
ACH-000120,0.03529363746836837
ACH-000123,-0.07726682651872756
ACH-000127,-0.07186688077733533
ACH-000128,-0.08540358423016174
ACH-000132,-0.03714029062400978
ACH-000133,-0.019393877107099337
ACH-000137,0.015870756866052733
ACH-000138,-0.0152969351030725
ACH-000142,0.03751205631642684
ACH-000143,-0.016269348052178317
ACH-000146,-0.01008407724005328
ACH-000148,-0.05047566435766769
ACH-000150,-0.01327439313592306
ACH-000152,-0.07592733813221718
ACH-000153,-0.049164757529104236
ACH-000159,-0.03634644984350478
ACH-000160,0.013897501536236574
ACH-000163,-0.09540103526120998
ACH-000167,-0.13386750880180998
ACH-000168,0.0008755625831746353
ACH-000169,-0.08351412710272342
ACH-000178,-0.00995270569789577
ACH-000183,0.04660215091203604
ACH-000188,-0.03465198440133787
ACH-000189,-0.09739005601562327
ACH-000190,-0.014294094932236075
ACH-000198,0.008357740978999434
ACH-000203,0.12549110771576158
ACH-000204,-0.05510721563196822
ACH-000206,-0.3173846236042295
ACH-000207,0.002739808745164899
ACH-000208,0.26278066668341665
ACH-000210,-0.1885194845301313
ACH-000211,-0.040238944856119535
ACH-000215,-0.11988224816998655
ACH-000221,-0.05499675296578396
ACH-000222,-0.053305032609958704
ACH-000223,-0.09597250315972296
ACH-000226,-0.09078403216276774
ACH-000227,0.008717756644870263
ACH-000228,0.031484887344474174
ACH-000231,-0.06784527076099785
ACH-000232,-0.021169752063687663
ACH-000233,0.04370908186776059
ACH-000234,0.031297374413444434
ACH-000235,0.014565079174632869
ACH-000237,-0.008139430750610868
ACH-000238,-0.0902421563154307
ACH-000242,-0.11462202335190425
ACH-000243,-0.007053465709799219
ACH-000244,0.14590498745210606
ACH-000246,0.07482724649024979
ACH-000248,-0.04615713343460776
ACH-000250,-0.015370955710700802
ACH-000251,0.04270263740918661
ACH-000252,0.042049641776337084
ACH-000253,0.0007747541104205805
ACH-000255,-0.08858426137866568
ACH-000256,-0.05738922655667439
ACH-000257,0.046905938840765035
ACH-000258,-0.04492722068770146
ACH-000259,-0.04301145646398132
ACH-000260,-0.08062795984539332
ACH-000261,-0.03905585966540075
ACH-000262,-0.04622143684510488
ACH-000263,-0.12286809551382925
ACH-000264,-0.02334032302869736
ACH-000265,0.07568037868165481
ACH-000266,-0.047932005567246055
ACH-000272,0.010716905961534004
ACH-000274,0.03455960854879197
ACH-000277,-0.0420900813595509
ACH-000278,-0.08322550802586495
