,HLA-E (3133)
ACH-000004,-0.1255078299214804
ACH-000005,-0.4483064685891992
ACH-000007,0.07365832886753525
ACH-000009,-0.10913110127297496
ACH-000011,-0.18679270030811834
ACH-000012,-0.22090809939190206
ACH-000013,0.011856905970428695
ACH-000014,-0.3803079046047034
ACH-000015,-0.05574389629216528
ACH-000017,-0.2495780257555253
ACH-000018,0.02440205593825275
ACH-000019,-0.10136243998351996
ACH-000021,-0.12099523254238642
ACH-000022,-0.09100393233208942
ACH-000025,-0.2184663509521784
ACH-000028,-0.0385880820010692
ACH-000030,-0.2520004554731452
ACH-000035,-0.22316183871888465
ACH-000036,-0.12754892250293062
ACH-000037,-0.00952089020686508
ACH-000039,-0.500542494847187
ACH-000040,-0.056487941982829734
ACH-000041,-0.17264642788387816
ACH-000042,-0.10388666560602323
ACH-000045,-0.25069342410242595
ACH-000047,-0.059981470066120965
ACH-000052,0.12164769281647538
ACH-000053,-0.21291775552919334
ACH-000054,-0.2405483753776377
ACH-000055,-0.07722974731032277
ACH-000060,-0.3760362256610976
ACH-000067,-0.1885962536314179
ACH-000070,0.1387192971201788
ACH-000075,-0.25046381716969845
ACH-000078,-0.2785301594755824
ACH-000082,-0.25104609745678835
ACH-000085,-0.3761275744775625
ACH-000086,-0.20296993052240286
ACH-000087,-0.3103081780793365
ACH-000092,-0.14163513044646373
ACH-000095,-0.183968348009744
ACH-000097,-0.056017982438054455
ACH-000098,-0.10235028047267987
ACH-000099,-0.05082665440120941
ACH-000108,-0.045099960740071256
ACH-000113,-0.2417683095005801
ACH-000116,-0.018007490284120662
ACH-000118,-0.015136839470168056
ACH-000120,-0.05428859677261466
ACH-000123,-0.09448946747966323
ACH-000127,-0.21846767059295125
ACH-000128,-0.23340698830809795
ACH-000132,-0.08527675695025888
ACH-000133,-0.14709101944978978
ACH-000137,-0.002661487879636591
ACH-000138,-0.21755602019323994
ACH-000142,-0.23469293300359464
ACH-000143,-0.13955990059432505
ACH-000146,-0.07485884904796422
ACH-000148,-0.025677274640626326
ACH-000150,-0.11626405625183965
ACH-000152,-0.21885805462846494
ACH-000153,-0.26592931465555136
ACH-000159,-0.0915245320646716
ACH-000160,-0.2337767553449729
ACH-000163,-0.06887095775252865
ACH-000167,-0.2647874010432973
ACH-000168,-0.20642965859765292
ACH-000169,-0.09159531785805593
ACH-000178,-0.02935433590606988
ACH-000183,-0.0883080505845424
ACH-000188,-0.14107428073087175
ACH-000189,-0.3055746909613441
ACH-000190,-0.1221212560158508
ACH-000198,-0.0988944123063028
ACH-000203,-0.6164607603015715
ACH-000204,-0.01273499193519901
ACH-000206,-0.04115832207948698
ACH-000207,-0.2485257861358704
ACH-000208,-0.052538221328702034
ACH-000210,-0.048931968704853175
ACH-000211,-0.1858156297877493
ACH-000215,-0.22517464473655335
ACH-000221,0.0038991401476936314
ACH-000222,-0.19534060148514448
ACH-000223,-0.2521076102210789
ACH-000226,-0.15992285598937386
ACH-000227,-0.08715165076333496
ACH-000228,-0.07821756828403259
ACH-000231,-0.20248272635044887
ACH-000232,-0.12371935526297433
ACH-000233,-0.2824595131607967
ACH-000234,-0.292415098520428
ACH-000235,-0.14545079330936636
ACH-000237,-0.12764087554296472
ACH-000238,0.012421956793539723
ACH-000242,-0.4864404736075549
ACH-000243,-0.08126401069128181
ACH-000244,0.14319162611374853
ACH-000246,-0.1451666600350141
ACH-000248,-0.04569386197869438
ACH-000250,-0.3255276886882779
ACH-000251,-0.013014523499576441
ACH-000252,0.026720482252916757
ACH-000253,-0.17788719802276026
ACH-000255,-0.06234168213554993
ACH-000256,-0.03225303931549689
ACH-000257,0.06133622753811061
ACH-000258,-0.23119784443397354
ACH-000259,-0.04579219227307031
ACH-000260,-0.19758477840007416
ACH-000261,-0.12023207727944035
ACH-000262,-0.00762108227685872
ACH-000263,-0.16037473230967822
ACH-000264,-0.2274080574296655
ACH-000265,-0.2295090302388184
ACH-000266,-0.1040449088343737
ACH-000272,-0.1224922890820585
ACH-000274,-0.0721499415308836
ACH-000277,-0.1773936623621587
ACH-000278,0.03384121086079488
ACH-000279,-0.1962738466321895
ACH-000280,-0.22003514050551093
ACH-000281,-0.15033046992572427
ACH-000288,-0.20510628890683424
ACH-000291,-0.09879390101646132
ACH-000293,-0.32892120469459
ACH-000294,-0.17402290399320142
ACH-000295,0.01831541549169689
ACH-000296,-0.2372967030415423
ACH-000302,-0.06656552490790989
ACH-000304,0.2132109957399861
ACH-000307,-0.14179818798065724
ACH-000308,-0.16437248014738426
ACH-000310,-0.2224027426442296
ACH-000311,-0.2973280989606654
ACH-000312,-0.1837636387710193
ACH-000315,0.08521059437538071
ACH-000316,-0.09918276305460363
ACH-000317,-0.2472004674037805
ACH-000318,-0.13945491741574112
ACH-000319,-0.12684983166528555
ACH-000320,-0.0559824045019073
ACH-000322,-0.09516244427451502
ACH-000323,-0.10049499414147084
ACH-000324,-0.2908546577850486
ACH-000329,-0.14610094987828173
ACH-000330,-0.3686309419455083
ACH-000331,-0.2109618583821432
ACH-000332,-0.07972981329965922
ACH-000334,-0.23526810677743856
ACH-000335,-0.24719059426552556
ACH-000336,-0.0874397884920152
ACH-000337,-0.13890797038334404
ACH-000338,0.1411885401764214
ACH-000339,-0.12853632740063844
ACH-000341,-0.06544685473138807
ACH-000348,-0.19381957945240588
ACH-000350,-0.01825560677133989
ACH-000352,-0.2056000717953999
ACH-000356,-0.16492371020666374
ACH-000361,-0.0923510507940376
ACH-000362,-0.23067152408289898
ACH-000363,-0.09816796018282656
ACH-000364,-0.1057797825370755
ACH-000365,-0.11594161341309725
ACH-000366,-0.2639280314567644
ACH-000368,-0.15809887850249485
ACH-000374,-0.5385790309004092
ACH-000375,-0.029121848944483438
ACH-000376,-0.07231801406918935
ACH-000381,-0.2814704441390043
ACH-000383,-0.1500554352866576
ACH-000387,-0.00038317284836434284
ACH-000389,-0.1407939531450019
ACH-000390,-0.06285092249685194
ACH-000393,-0.2620457256557389
ACH-000395,-0.04179693645613933
ACH-000396,0.11599391356731208
ACH-000397,-0.23736152210089684
ACH-000401,-0.24330894634175065
ACH-000402,-0.0004297554217441884
ACH-000403,-0.14931277624809652
ACH-000404,-0.3574921288355071
ACH-000406,-0.04428813569389947
ACH-000407,-0.06704976024661062
ACH-000408,-0.22925121037733265
ACH-000410,-0.06448354572073403
ACH-000411,-0.07945299555680659
ACH-000414,-0.23000549579773175
ACH-000415,-0.1896399649439781
ACH-000416,-0.2130026546132636
ACH-000420,-0.22131928274851165
ACH-000421,-0.020735501469175376
ACH-000424,-0.0056946221657605675
ACH-000425,-0.07527170788651201
ACH-000426,-0.2681413080565097
ACH-000427,-0.02475893318068276
ACH-000433,-0.1374672994453613
ACH-000435,-0.03659773593689944
ACH-000436,-0.11713641373539525
ACH-000444,-0.06646291184670186
ACH-000445,-0.2294228552629187
ACH-000448,-0.14284318730872245
ACH-000450,-0.029372646723112118
ACH-000452,-0.32358131609484364
ACH-000454,-0.21163609254627766
ACH-000458,-0.11719026931159107
ACH-000459,-0.018373188589601682
ACH-000460,-0.11757796325853954
ACH-000461,-0.04305741968213756
ACH-000463,-0.09998361854865008
ACH-000464,-0.16609583419921034
ACH-000466,-0.14120661308609464
ACH-000467,-0.047806102715834485
ACH-000468,-0.2295995392959257
ACH-000469,-0.3354821770532201
ACH-000470,-0.4008085548577236
ACH-000471,-0.18847019606939508
ACH-000472,-0.16478208542627176
ACH-000473,-0.10557202014686244
ACH-000475,-0.08182812261818594
ACH-000476,-0.07815146907621437
ACH-000477,-0.2661115903736945
ACH-000479,-0.3897910119489588
ACH-000480,-0.07179771032125745
ACH-000481,-0.2091754436209422
ACH-000483,0.004303558390066921
ACH-000484,-0.18110042309742955
ACH-000485,-0.21671095283470465
ACH-000486,-0.12816662117907998
ACH-000487,0.00535450356913559
ACH-000488,-0.02750327338918609
ACH-000490,-0.22352924850542225
ACH-000491,-0.4725580956516528
ACH-000495,0.10927758700629964
ACH-000496,-0.3236530475319884
ACH-000499,-0.12777038554589454
ACH-000500,-0.3001237384685913
ACH-000502,0.059123455194937766
ACH-000503,-0.015172795204020284
ACH-000505,-0.13723639407437402
ACH-000507,-0.08890551476288262
ACH-000510,-0.10267943571034736
ACH-000511,-0.08355527685082552
ACH-000512,-0.5496730311131357
ACH-000516,-0.11704364513775685
ACH-000517,-0.2581097328012293
ACH-000518,-0.2161201306766976
ACH-000520,-0.030084366131764764
ACH-000521,-0.1285050061197844
ACH-000522,-0.29610513552278633
ACH-000524,-0.2458955477067969
ACH-000527,-0.06800624979593893
ACH-000528,-0.06835564190005429
ACH-000537,-0.23928558271074885
ACH-000541,-0.4323291242313472
ACH-000542,-0.2412064539660873
ACH-000544,-0.19467156580139525
ACH-000545,-0.13043236982254147
ACH-000547,0.04897699942068877
ACH-000548,-0.14702026082015204
ACH-000549,-0.12826454801758427
ACH-000550,-0.1677420673678419
ACH-000552,-0.08215727668843685
ACH-000556,-0.15322293820329047
ACH-000557,-0.12091837115051092
ACH-000569,0.07584770544006599
ACH-000570,-0.10545450913524104
ACH-000571,-0.18266474244782868
ACH-000573,-0.1466332148625462
ACH-000576,-0.33530204864961866
ACH-000579,-0.13482317782766365
ACH-000580,-0.1803592755306325
ACH-000584,-0.03786113863501959
ACH-000585,-0.22212281051661364
ACH-000588,-0.16811666580632292
ACH-000589,-0.22690799357377825
ACH-000591,-0.21590094217847286
ACH-000593,-0.10047836533922573
ACH-000600,0.015967848237223695
ACH-000601,0.029031704709180237
ACH-000605,-0.3248756534023911
ACH-000606,-0.1128828051771676
ACH-000608,-0.1829963783175592
ACH-000614,-0.13783839120744354
ACH-000616,0.08629546404261552
ACH-000618,-0.14665852507646762
ACH-000619,-0.2341386385765722
ACH-000620,-0.07167435433278277
ACH-000621,-0.10927813374842876
ACH-000622,-0.22356791657544275
ACH-000623,-0.15398617825807673
ACH-000624,-0.07070387340374175
ACH-000627,-0.19399680236080472
ACH-000630,-0.13297107960709906
ACH-000631,-0.21792529330021967
ACH-000632,-0.19681911377281086
ACH-000633,-0.13780018266673427
ACH-000637,-0.21387824459218052
ACH-000638,-0.32850959210701564
ACH-000646,-0.13869399557499099
ACH-000647,-0.12656328020130178
ACH-000648,-0.03186780295341657
ACH-000649,-0.1813141318994776
ACH-000651,-0.0374385534722604
ACH-000652,-0.13179708443615354
ACH-000653,-0.07021625860756729
ACH-000657,-0.11958724915245887
ACH-000658,-0.3200787108611975
ACH-000661,0.032640511093815536
ACH-000662,0.04626889245177712
ACH-000663,-0.046201564485870365
ACH-000665,-0.1919445383313652
ACH-000671,-0.10763398205053074
ACH-000672,0.07850293333494286
ACH-000673,-0.11188661375071493
ACH-000676,0.0020445157340948004
