,OR2T5 (401993)
ACH-000004,-0.4371333503535552
ACH-000005,-0.688278955876347
ACH-000007,-0.6982450133719587
ACH-000009,-0.5359021370710046
ACH-000011,-0.468322577150771
ACH-000012,-0.5587436524672371
ACH-000013,-0.4059675026143321
ACH-000014,-0.6480570365620211
ACH-000015,-0.4722380332200077
ACH-000017,-0.4974646197045315
ACH-000018,-0.5357429479321301
ACH-000019,-0.4080271308551168
ACH-000021,-0.5519690221323792
ACH-000022,-0.5589780659567325
ACH-000025,-0.4994453374617822
ACH-000028,-0.2970616511807129
ACH-000030,-0.518274746507318
ACH-000035,-0.5323059307646237
ACH-000036,-0.5030382212377732
ACH-000037,-0.5900207731518528
ACH-000039,-0.4991966158592207
ACH-000040,-0.5354805447962512
ACH-000041,-0.5029233277035662
ACH-000042,-0.517575167373324
ACH-000045,-0.3772556073148997
ACH-000047,-0.4119426381695657
ACH-000052,-0.5254674582541479
ACH-000053,-0.4691148660095147
ACH-000054,-0.4224674810058048
ACH-000055,-0.3355492551943757
ACH-000060,-0.4859971449355121
ACH-000067,-0.43980788415775
ACH-000070,-0.44640707507219735
ACH-000075,-0.5150126225206143
ACH-000078,-0.4888144495063815
ACH-000082,-0.5159174387702465
ACH-000085,-0.4668107683614559
ACH-000086,-0.5529432388822278
ACH-000087,-0.417963264514752
ACH-000092,-0.4999727571900093
ACH-000095,-0.5886915710100299
ACH-000097,-0.4328629830771292
ACH-000098,-0.5689268814039753
ACH-000099,-0.4701975496191701
ACH-000108,-0.5238529574609356
ACH-000113,-0.5262180534773815
ACH-000116,-0.4759744465638177
ACH-000118,-0.40381234780868297
ACH-000120,-0.4360829191857546
ACH-000123,-0.4960438649708632
ACH-000127,-0.4790365379611956
ACH-000128,-0.5176595681389833
ACH-000132,-0.6221761814575043
ACH-000133,-0.4199577129700491
ACH-000137,-0.5522716882602202
ACH-000138,-0.5230249846190729
ACH-000142,-0.5526310099319439
ACH-000143,-0.6102284529444039
ACH-000146,-0.6195255580165928
ACH-000148,-0.436051888031928
ACH-000150,-0.6078161876005558
ACH-000152,-0.3835702361740578
ACH-000153,-0.5517074112393446
ACH-000159,-0.5354801262221631
ACH-000160,-0.4999802418979666
ACH-000163,-0.5405280496409681
ACH-000167,-0.5633371098695159
ACH-000168,-0.6411371468213378
ACH-000169,-0.6188329988492104
ACH-000178,-0.48722520720944895
ACH-000183,-0.5549485760702398
ACH-000188,-0.4972941800179523
ACH-000189,-0.5266361520756591
ACH-000190,-0.3759661803176215
ACH-000198,-0.5824351607057985
ACH-000203,-0.2597656371947772
ACH-000204,-0.4806649921215069
ACH-000206,-0.5055877896595069
ACH-000207,-0.5865736598552255
ACH-000208,-0.5110580234798507
ACH-000210,-0.5010017639851081
ACH-000211,-0.58223973330106
ACH-000215,-0.4644114495134256
ACH-000221,-0.5626636892821105
ACH-000222,-0.5703349301398618
ACH-000223,-0.5679187074101049
ACH-000226,-0.4969025112231393
ACH-000227,-0.5241183148262984
ACH-000228,-0.4253767552103684
ACH-000231,-0.4187603125896
ACH-000232,-0.5846243528293806
ACH-000233,-0.5702789262212073
ACH-000234,-0.612045853913027
ACH-000235,-0.5542776893881415
ACH-000237,-0.5328749851530208
ACH-000238,-0.573025533554201
ACH-000242,-0.5767329374372755
ACH-000243,-0.4630656805869681
ACH-000244,-0.5414583131915205
ACH-000246,-0.4705359157827002
ACH-000248,-0.5899166729979722
ACH-000250,-0.47660283044522206
ACH-000251,-0.3710251459126076
ACH-000252,-0.4318443838576256
ACH-000253,-0.5783248581131877
ACH-000255,-0.4853495132719832
ACH-000256,-0.5880439442022791
ACH-000257,-0.6106926401633772
ACH-000258,-0.6687007696087942
ACH-000259,-0.4445739967423665
ACH-000260,-0.3918476838714476
ACH-000261,-0.4851288694308463
ACH-000262,-0.37381182407697455
ACH-000263,-0.6477544181122213
ACH-000264,-0.5330748321798932
ACH-000265,-0.4750332146003936
ACH-000266,-0.4890799083321261
ACH-000272,-0.4729976543366259
ACH-000274,-0.5459698398383971
ACH-000277,-0.474185353965321
ACH-000278,-0.4129505047406432
ACH-000279,-0.4650478905723006
ACH-000280,-0.5746594593824488
ACH-000281,-0.5197701406889228
ACH-000288,-0.5761304294296404
ACH-000291,-0.4770939721651818
ACH-000293,-0.3161956776847529
ACH-000294,-0.6665362661784497
ACH-000295,-0.4619030186230749
ACH-000296,-0.40866523971536106
ACH-000302,-0.4334213448027713
ACH-000304,-0.5110770917394971
ACH-000307,-0.5074126978294223
ACH-000308,-0.5812584159882792
ACH-000310,-0.6119107733869039
ACH-000311,-0.4582748989823988
ACH-000312,-0.4513483015346541
ACH-000315,-0.5481848616870966
ACH-000316,-0.4597676967468234
ACH-000317,-0.6108978797487438
ACH-000318,-0.4589399201092412
