,GIT2 (9815)
ACH-000004,-0.1745518478285056
ACH-000005,-0.026518809033760846
ACH-000007,0.255556919774539
ACH-000009,-0.018373662091990414
ACH-000011,0.051802144400255615
ACH-000012,-0.035720651204556045
ACH-000013,0.013204904258765285
ACH-000014,-8.083558625698543e-05
ACH-000015,0.08207598357181986
ACH-000017,-0.05878294777744205
ACH-000018,-0.2259577354190193
ACH-000019,-0.008396395307242841
ACH-000021,-0.1856770677029669
ACH-000022,-0.2866317461642966
ACH-000025,-0.15256137956391427
ACH-000028,0.01634247890899001
ACH-000030,0.0833738011663826
ACH-000035,-0.07241682257500302
ACH-000036,-0.20199731971191667
ACH-000037,-0.05333228156930492
ACH-000039,-0.12492150725305808
ACH-000040,-0.17897841530002032
ACH-000041,0.07909500417207914
ACH-000042,-0.03904108518585082
ACH-000045,-0.04170549016487512
ACH-000047,-0.0026827385295381087
ACH-000052,0.011229942913186013
ACH-000053,0.019258715640913863
ACH-000054,-0.03703179021231335
ACH-000055,0.0013917157272284805
ACH-000060,0.05215610503447535
ACH-000067,-0.317006303806508
ACH-000070,-0.13634220355963347
ACH-000075,0.016628182373342976
ACH-000078,-0.04510054650465119
ACH-000082,-0.15806077733592294
ACH-000085,-0.010927034957776015
ACH-000086,0.12462473924220095
ACH-000087,-0.06337617988753637
ACH-000092,-0.08239664661776913
ACH-000095,0.03565032238333213
ACH-000097,-0.07567761817248184
ACH-000098,-0.04458062892884755
ACH-000099,-0.15394181149918673
ACH-000108,0.015207032701725182
ACH-000113,-0.03195507541969396
ACH-000116,-0.054076399088983526
ACH-000118,-0.4243803453353117
ACH-000120,0.12425821993595222
ACH-000123,0.003901095734925864
ACH-000127,-0.1842971397155356
ACH-000128,-0.04282228570661322
ACH-000132,-0.2175698353768346
ACH-000133,-0.18362111510509588
ACH-000137,-0.23575923644673386
ACH-000138,-0.029261974390400482
ACH-000142,-0.12506698342111858
ACH-000143,-0.09400940864505412
ACH-000146,0.02341558941731787
ACH-000148,-0.151568370927811
ACH-000150,-0.24532550647561024
ACH-000152,-0.576139792501157
ACH-000153,-0.13178160950933915
ACH-000159,-0.05014077146325639
ACH-000160,-0.13247360657799045
ACH-000163,0.14908160182691554
ACH-000167,-0.4516469503294169
ACH-000168,-0.24990863162805702
ACH-000169,-0.058561039155371065
ACH-000178,-0.03543667617143256
ACH-000183,-0.2539163943663714
ACH-000188,0.06819515281515579
ACH-000189,-0.05380242457201678
ACH-000190,0.1467760842887
