,AP3S2 (10239)
ACH-000163,-0.08777687543607819
ACH-000167,-0.1516920874737505
ACH-000168,-0.10025285136601107
ACH-000169,-0.12531584468500728
ACH-000178,-0.1593458488681232
ACH-000183,-0.18104577915235254
ACH-000188,-0.1264217310722603
ACH-000189,-0.4185401378327533
ACH-000190,-0.20240599995849567
ACH-000198,-0.046840946232874985
ACH-000203,-0.11603180293155432
ACH-000204,-0.25059821306466
ACH-000206,-0.4762232301575152
ACH-000207,-0.02833429949564148
ACH-000208,-0.25568743528030324
ACH-000210,-0.05094505474561466
ACH-000211,-0.0660956776252541
ACH-000215,-0.0002717251622541473
ACH-000221,-0.04258125061671747
ACH-000222,0.01962114780892189
ACH-000223,-0.18125941225287515
ACH-000226,-0.01954387671913872
ACH-000227,-0.3172998772925546
ACH-000228,-0.0816986321854847
ACH-000231,-0.2007857240700288
ACH-000232,-0.1046500197526496
ACH-000233,-0.13085583461292488
ACH-000234,-0.15462277775818106
ACH-000235,-0.11045211061707803
ACH-000237,-0.10054998045763867
ACH-000238,-0.12986907804409822
ACH-000242,-0.12986961493501253
ACH-000243,-0.1779011664817865
ACH-000244,-0.17570322859067475
ACH-000246,-0.08435145261011902
ACH-000248,-0.12084590392811866
ACH-000250,-0.061043832327345386
ACH-000251,-0.0014191517747280467
ACH-000252,-0.305401556094708
ACH-000253,-0.17487572471868826
ACH-000255,-0.04449838723073063
ACH-000256,-0.17722414360819538
ACH-000257,-0.09861925189440936
ACH-000258,0.005697696836150543
ACH-000259,-0.004482269287454878
ACH-000260,-0.165382016518844
ACH-000261,-0.15373395370004592
ACH-000262,0.08576837617411551
ACH-000263,-0.06181363554623168
ACH-000264,-0.1486669379432178
ACH-000265,-0.1847149568166351
ACH-000266,-0.14086727053805528
ACH-000272,-0.20938978112452544
ACH-000274,-0.09471252600999744
ACH-000277,-0.11336456102971665
ACH-000278,-0.10031457893181266
ACH-000279,-0.1962926889981405
ACH-000280,-0.16865088180447785
ACH-000281,-0.200073195638552
ACH-000288,-0.1298412832631238
ACH-000291,-0.22728217531716985
ACH-000293,-0.0473970975764121
ACH-000294,0.006418377268541775
ACH-000295,-0.05080415226854629
ACH-000296,-0.0276455488331928
ACH-000302,-0.04432420500286
ACH-000304,-0.1037044270045072
ACH-000307,-0.09204577335308108
ACH-000308,-0.1245622585882318
ACH-000310,-0.28966870368660297
ACH-000311,-0.1936861506944176
ACH-000312,-0.07043367700531171
ACH-000315,0.10542868748231576
ACH-000316,0.010916794136023124
ACH-000317,0.0524511449700082
ACH-000318,-0.0728476244738113
ACH-000319,-0.15351551115727485
ACH-000320,0.029247630543605005
ACH-000322,-0.13793805039555668
ACH-000323,0.017800202344475383
ACH-000324,-0.09221375557556262
ACH-000329,-0.05340879133458178
ACH-000330,-0.06904334580082079
ACH-000331,-0.2661335593450088
ACH-000332,-0.12334231808008005
ACH-000334,0.19070557892212428
ACH-000335,-0.12331160457440082
ACH-000336,0.1484026610791017
ACH-000337,-0.14824044241204545
ACH-000338,-0.3429300070141537
ACH-000339,-0.13806695285110102
ACH-000341,-0.05160636353935855
ACH-000348,-0.05985812086660474
ACH-000350,-0.18282006864210198
ACH-000352,-0.17847378856007906
ACH-000356,-0.021417504316673837
ACH-000361,-0.0008934857375124211
ACH-000362,-0.042135912594802906
ACH-000363,-0.0641636550596756
ACH-000364,-0.12172021829031775
ACH-000365,-0.034161703789723934
ACH-000366,-0.04369314604784395
ACH-000368,-0.08943527096605297
ACH-000374,-0.12612144253976956
ACH-000375,-0.042758226927673997
ACH-000376,-0.1346630061999869
ACH-000381,-0.16444611983345453
ACH-000383,-0.11393243263298655
ACH-000387,-0.10401425810766417
ACH-000389,-0.11027831850909156
ACH-000390,-0.13410392243960054
ACH-000393,-0.08725373063001368
ACH-000395,-0.10376845252153803
ACH-000396,-0.03054022438210275
ACH-000397,-0.06966654456194474
ACH-000401,-0.13346246140320156
ACH-000402,-0.14252250189172205
ACH-000403,-0.21903768084951086
ACH-000404,-0.16883937159724974
ACH-000406,-0.14179924003958033
ACH-000407,-0.2684003156136756
ACH-000408,-0.007617139593250709
ACH-000410,-0.08071912163616457
ACH-000411,-0.09230567178413188
ACH-000414,-0.014647657363764941
ACH-000415,0.03638736733252907
ACH-000416,-0.18001464131298422
ACH-000420,-0.0657331117162951
ACH-000421,-0.201414034812546
ACH-000424,-0.1279103042336773
ACH-000425,-0.1913957266419188
ACH-000426,-0.2168622490705552
ACH-000427,0.07486325746619711
ACH-000433,-0.2807901088866321
ACH-000435,-0.05260259418409975
ACH-000436,-0.21795269431398187
ACH-000444,0.003374321644924337
ACH-000445,-0.02180369650523429
ACH-000448,-0.1438915465715569
ACH-000450,-0.15820884490939807
ACH-000452,-0.1684231753950533
ACH-000454,-0.17085500156931555
ACH-000458,-0.08008877045653989
ACH-000459,-0.0463389006717109
ACH-000460,-0.13855573710205238
ACH-000461,-0.08766367849947593
ACH-000463,-0.06375613857114718
ACH-000464,-0.10643358207931693
ACH-000466,-0.12575675138485634
ACH-000467,-0.20418761545159025
ACH-000468,0.05397834274276878
ACH-000469,-0.11166196141884356
ACH-000470,-0.17962994911521746
ACH-000471,-0.08776618520832702
ACH-000472,-0.050167517751668764
ACH-000473,0.06420619505459663
ACH-000475,-0.1379417109236206
ACH-000476,-0.005587310674928494
ACH-000477,-0.1879823539755168
ACH-000479,0.13780160574067254
ACH-000480,-0.12297141092084128
ACH-000481,-0.09843400850658283
ACH-000483,-0.1927377730964719
ACH-000484,0.06599786193025696
ACH-000485,-0.1718991863199736
ACH-000486,-0.10169596789745253
ACH-000487,-0.13077806708081774
ACH-000488,-0.16838921996710804
ACH-000490,-0.0399536232250198
ACH-000491,-0.1075175809071494
ACH-000495,-0.29585551173667296
ACH-000496,-0.10606858193843936
ACH-000499,0.02415290452780444
ACH-000500,-0.5299368650658618
ACH-000502,-0.1618886666551985
ACH-000503,-0.11516212051567087
ACH-000505,-0.139237610048307
ACH-000507,-0.20250848188147166
ACH-000510,-0.11343374624966054
ACH-000511,-0.2459639255906318
ACH-000512,-0.05203773574083629
ACH-000516,-0.09696236316917757
ACH-000517,-0.1566179359044641
ACH-000518,-0.07079894368655289
ACH-000520,-0.09116034918820858
ACH-000521,-0.08989160593138526
ACH-000522,-0.14288262491650724
ACH-000524,-0.17633828178916736
ACH-000527,-0.16444926540011634
ACH-000528,-0.14878414057481731
ACH-000537,-0.12666762808206306
ACH-000541,-0.1575480030705418
ACH-000542,-0.08528805666974182
ACH-000544,-0.04529378400156174
ACH-000545,-0.1433589605540016
ACH-000547,-0.10089902915551356
ACH-000548,-0.2674690404646977
ACH-000549,-0.10812649648576936
ACH-000550,-0.18706627556516556
ACH-000552,-0.18942297179133827
ACH-000556,-0.13940415450987287
ACH-000557,-0.036150557533396716
ACH-000569,-0.07017945173552155
ACH-000570,0.0340115339717952
ACH-000571,-0.08185265181083858
ACH-000573,-0.036447978834430406
ACH-000576,-0.20434381286928616
ACH-000579,-0.08963650958120055
ACH-000580,-0.07442634412224107
ACH-000584,-0.05207054053707216
ACH-000585,-0.12868932570695515
ACH-000588,-0.2994763444143357
ACH-000589,-0.03951146944372418
ACH-000591,-0.09806750215790447
ACH-000593,-0.09504503185644936
ACH-000600,-0.09262787598391667
ACH-000601,-0.1383289626496368
ACH-000605,-0.2081818789364673
ACH-000606,-0.11268722931861724
ACH-000608,-0.17930882033510964
ACH-000614,-0.007282305250317764
ACH-000616,-0.13969392802615208
ACH-000618,-0.047356928999116664
ACH-000619,-0.14454269026329455
ACH-000620,-0.20685618305705614
ACH-000621,-0.08599534983269838
ACH-000622,-0.2609812653583705
ACH-000623,0.01113994978963988
ACH-000624,-0.11955715241067075
ACH-000627,-0.01674582831042414
ACH-000630,-0.04238657894542066
ACH-000631,-0.1677858351932308
ACH-000632,-0.0835453655456928
ACH-000633,-0.07546574596773259
ACH-000637,-0.16582300454433124
ACH-000638,-0.05282883842807079
ACH-000646,-0.08625852686948389
ACH-000647,-0.1174781941229764
ACH-000648,-0.09256131224059283
ACH-000649,-0.11666032178889454
ACH-000651,-0.03914276636289085
ACH-000652,0.04932595825468136
ACH-000653,-0.040758502953278805
ACH-000657,-0.09749379633738096
ACH-000658,-0.20443558054116
ACH-000661,0.01296453668285947
ACH-000662,-0.08447970953724784
ACH-000663,-0.1125036238481077
ACH-000665,-0.14937306009353812
ACH-000671,-0.13493649216032966
ACH-000672,0.10704728324008468
ACH-000673,-0.1995289440143234
ACH-000676,-0.14055034535481567
ACH-000677,-0.14313295076703303
ACH-000681,-0.04638534675615325
ACH-000683,-0.1730610821434941
ACH-000684,0.05017098857739987
ACH-000688,-0.1060753517497202
ACH-000693,-0.13762436280839566
ACH-000694,-0.14658878718019142
ACH-000695,-0.26239842409073283
ACH-000696,-0.13965620026680306
ACH-000697,-0.05556043302911642
ACH-000699,-0.3045929424238437
ACH-000701,-0.34539857339684216
ACH-000706,-0.07168275592225222
ACH-000711,-0.16378519399799132
ACH-000713,-0.10913108497825416
ACH-000714,-0.0385374357509208
ACH-000718,-0.2678519035949142
ACH-000720,-0.1093973353463565
ACH-000721,-0.08347831555712601
ACH-000724,-0.052168282299645215
ACH-000725,0.0027388261357655643
ACH-000732,-0.22529492990091465
ACH-000734,-0.10606312537342297
ACH-000735,-0.15442314535415075
ACH-000736,-0.031744640990989365
ACH-000738,-0.12740189723084522
ACH-000746,0.028858369858697663
ACH-000747,-0.06505479683791165
ACH-000748,-0.012669159509504006
ACH-000753,-0.07668317651581567
ACH-000756,-0.03131607582229018
ACH-000757,0.03110950809922578
ACH-000758,-0.13749243684535511
ACH-000760,-0.1891922630726396
ACH-000762,0.03409500971263981
ACH-000763,-0.1311292116502005
ACH-000764,0.140593372200888
ACH-000765,-0.11148849991802592
ACH-000766,-0.1195862924652002
ACH-000767,-0.22164936881868594
ACH-000768,-0.15274416805388294
ACH-000769,-0.13234444548292199
ACH-000770,-0.13757981385790374
ACH-000771,-0.18882634999370546
ACH-000773,-0.032967563391669376
ACH-000776,-0.05164183039978795
ACH-000777,-0.12387320988754325
ACH-000778,-0.05651740928097805
ACH-000781,-0.12843568063750355
ACH-000782,-0.07955947427923331
ACH-000783,-0.10285962998939073
ACH-000784,-0.06126789233375175
ACH-000785,-0.04963052789194797
ACH-000787,-0.11671209439443365
ACH-000788,-0.1464123299299694
ACH-000791,-0.06539333003292193
ACH-000792,-0.0550189700974039
ACH-000794,-0.07122985358280404
ACH-000796,-0.1394805544052789
ACH-000798,-0.020383237720438437
ACH-000799,-0.29655546601150484
ACH-000800,-0.06831795040929207
ACH-000802,-0.06263578716892937
ACH-000804,-0.2948451660885765
ACH-000805,-0.2682748148658535
ACH-000809,0.0025921449429343693
ACH-000810,-0.32375279646312344
ACH-000811,-0.048394035922991435
ACH-000817,-0.18048161952160294
ACH-000819,-0.16371221117712598
ACH-000820,-0.07172395443993324
ACH-000821,-0.08601956912007344
ACH-000822,-0.1390147943588983
ACH-000823,-0.11228366575885214
ACH-000824,-0.22292742913483732
ACH-000827,-0.04281480471144149
ACH-000829,-0.1770993747057274
ACH-000831,0.004479382993050977
ACH-000832,0.05923862156532765
ACH-000833,0.1109141655209214
ACH-000834,-0.203162592403164
ACH-000835,-0.10352441450961136
ACH-000836,-0.09122131331223646
ACH-000837,-0.052493922664516635
ACH-000838,-0.10585666588273104
ACH-000839,-0.2101692925281128
ACH-000840,-0.08649999265527669
ACH-000841,-0.01507255676493422
ACH-000843,-0.018423231442038397
ACH-000846,0.019863777358493262
ACH-000847,-0.07978288192835525
ACH-000848,-0.31250339962678264
ACH-000849,-0.1244067368271073
ACH-000851,-0.09055458109654957
ACH-000855,-0.2004408647196657
ACH-000856,0.010954382447053443
ACH-000858,-0.04486936903521135
ACH-000859,0.022421246234577
ACH-000861,-0.30200191681406824
ACH-000862,-0.1673926864500589
ACH-000865,-0.15652579764643562
ACH-000866,-0.11520325549388395
ACH-000867,-0.11430744312829945
ACH-000869,-0.1675619335192212
ACH-000872,-0.2335953088650838
ACH-000873,0.02580462022832973
ACH-000876,-0.19149412987067646
ACH-000878,-0.06677010141412007
ACH-000880,-0.13950350464630398
ACH-000881,-0.18536240866628967
ACH-000882,-0.011538608435080729
ACH-000884,-0.14649919603755512
ACH-000885,-0.1563515757535051
ACH-000887,-0.13050756142063202
ACH-000889,-0.11326699727701478
ACH-000896,-0.02516418082172809
ACH-000898,-0.1435266076448759
ACH-000900,-0.0075162590832199856
ACH-000901,-0.08956178356973102
ACH-000905,-0.08015797594913772
ACH-000906,-0.18414022482308925
ACH-000907,-0.09511944607287373
ACH-000910,-0.0511682734020936
ACH-000911,-0.09079145777352
ACH-000912,-0.2012343225591415
ACH-000913,-0.15387007369818667
ACH-000915,-0.14544358022920947
ACH-000916,-0.0444686682897817
ACH-000917,0.052936419217773735
ACH-000920,-0.07446276471610859
ACH-000921,-0.11218369477644953
ACH-000924,-0.08566505030225066
ACH-000926,-0.1601139905166747
ACH-000928,-0.16326246730775196
ACH-000929,-0.42119153453607855
ACH-000932,-0.08570467402526748
ACH-000935,-0.21403316921055715
ACH-000936,-0.08336659745753977
ACH-000937,-0.0313416139786089
ACH-000938,-0.10783151853542297
ACH-000939,-0.08139262173542282
ACH-000941,-0.0013530602850846227
ACH-000943,-0.060326404307051634
ACH-000946,-0.08492602484062774
ACH-000947,-0.06027987116542027
ACH-000948,-0.032701354285863224
ACH-000950,-0.024086971999226273
ACH-000953,0.016782927796201545
ACH-000954,0.015662754352390368
ACH-000957,-0.06130603616477171
ACH-000958,-0.16118455469915186
ACH-000960,0.001969774216625697
ACH-000963,-0.07966781842767999
ACH-000968,-0.18992091155759053
ACH-000969,-0.25763034858752704
ACH-000972,-0.2854771551288493
ACH-000973,-0.18719194580334994
ACH-000974,-0.14422434087057953
ACH-000978,-0.16649358571764414
ACH-000984,-0.17171313001287222
ACH-000986,-0.04512842200120086
ACH-000988,-0.04002058628032923
ACH-000993,-0.14869958057552266
ACH-000994,-0.007409234851975005
ACH-000996,-0.1266643048181601
ACH-001001,-0.06451068274688894
ACH-001020,-0.2872519361777341
ACH-001028,-0.1492531480556993
ACH-001031,-0.07886865137443963
ACH-001038,-0.0994838152061356
ACH-001048,-0.12192603190958748
ACH-001050,-0.12101679004196594
ACH-001053,-0.029560983154446437
ACH-001054,-0.0006655922056932079
ACH-001061,-0.07333845645577118
ACH-001067,-0.15433438419901074
ACH-001075,-0.1811203706198564
ACH-001096,0.08144118805175203
ACH-001111,-0.010040306876662028
ACH-001119,-0.21186453131676927
ACH-001128,-0.09619693421114968
ACH-001134,0.061685110270177076
ACH-001151,-0.12247123372927315
ACH-001163,-0.15194160778047328
ACH-001164,-0.010504541892962259
ACH-001183,-0.07557176175298816
ACH-001192,-0.17171020187078673
ACH-001193,0.1842967874075453
ACH-001196,-0.32430123533509153
ACH-001197,-0.0363878618013715
ACH-001205,0.029715005306333094
ACH-001211,-0.17998530906766122
ACH-001212,-0.07911194176121432
ACH-001228,-0.04612178484949055
ACH-001232,-0.11955067958203487
ACH-001239,-0.1309305011939767
ACH-001270,-0.15274927689762888
ACH-001274,-0.1369602331295867
ACH-001275,-0.2357060323019136
ACH-001277,-0.14293668639373242
ACH-001278,-0.09677597804218112
ACH-001280,-0.1080929376453656
ACH-001283,-0.3018508655431316
ACH-001289,0.05262035923763207
ACH-001300,-0.2390760723164392
ACH-001301,-0.014844902763641069
ACH-001302,-0.08231910832769337
ACH-001306,-0.053252350664141884
ACH-001318,-0.06420956008749044
ACH-001322,-0.2018909777395238
ACH-001328,-0.17453642488634022
ACH-001332,-0.21160114148568834
ACH-001336,-0.15622482307374613
ACH-001346,-0.13201037859931408
ACH-001353,-0.13338418227286514
ACH-001354,0.035842495820535274
ACH-001367,0.053714306117801175
ACH-001368,-0.14293408858773168
ACH-001374,0.00937546140939402
ACH-001377,-0.18931107522202248
ACH-001380,-0.06844786436700323
ACH-001391,-0.046728075298199764
ACH-001408,-0.04706603358418092
ACH-001430,-0.18117407351590176
ACH-001431,-0.3004272094845202
ACH-001450,-0.2822325039488734
ACH-001496,-0.06185153259655625
ACH-001500,-0.02321272334835112
ACH-001523,0.05138833295917479
ACH-001532,-0.13100554605133727
ACH-001550,-0.16811237680663002
ACH-001552,0.030749327848513964
ACH-001554,-0.19693301105656705
ACH-001654,-0.260930399119089
ACH-001735,-0.09375788959819573
ACH-001736,-0.05105122062696893
ACH-001737,-0.09499792271483798
ACH-001740,-0.008494002917658741
ACH-001745,-0.09481445721325936
ACH-001765,-0.08193007929041017
