,ICE1 (23379)
ACH-000288,-0.490148848160695
ACH-000291,-0.5139635603210544
ACH-000293,-0.7414018422641587
ACH-000294,-0.6835461262580493
ACH-000295,-0.5812312495482785
ACH-000296,-0.6765599427404446
ACH-000302,-0.7569804657123775
ACH-000304,-0.7740591734695138
ACH-000307,-0.4627404133885408
ACH-000308,-0.6216268731973873
ACH-000310,-0.7744218013889037
ACH-000311,-0.6530991080618398
ACH-000312,-0.7107230308932295
ACH-000315,-0.6657816267239293
ACH-000316,-0.4578416077949972
ACH-000317,-0.5636789737461637
ACH-000318,-0.2350897791188789
ACH-000319,-0.7056791676280537
ACH-000320,-0.4708644849260709
ACH-000322,-0.5605105471666129
ACH-000323,-0.4009910110595497
ACH-000324,-0.6610402487498251
ACH-000329,-0.7039573980174273
ACH-000330,-0.6318845049228885
ACH-000331,-0.7830563542822109
ACH-000332,-0.4126161451541253
ACH-000334,-0.5837957612571909
ACH-000335,-0.5199038739521451
ACH-000336,-0.6675869423968388
ACH-000337,-0.26919871861005634
ACH-000338,-0.3226607428723801
ACH-000339,-0.6396870199352854
ACH-000341,-0.5108309911757821
ACH-000348,-0.7370521441684454
ACH-000350,-0.37820088077081604
ACH-000352,-0.7661703051468506
ACH-000356,-0.3597211549182058
ACH-000361,-0.3906617792365476
ACH-000362,-0.6394632112660937
ACH-000363,-0.4821101510292306
ACH-000364,-0.6991499476165131
ACH-000365,-0.5444968101811125
ACH-000366,-0.5413663890640141
ACH-000368,-0.6039470746117456
ACH-000374,-0.1854022906652697
ACH-000375,-0.8441744730733168
ACH-000376,-0.34529276419249666
ACH-000381,-0.6551372854327616
ACH-000383,-0.4227951697969421
ACH-000387,-0.5427583918608666
ACH-000389,-0.6036677840074599
ACH-000390,-0.5479271821616186
ACH-000393,-0.8316709364272372
ACH-000395,-0.5472395163291901
ACH-000396,-1.2532351676228444
ACH-000397,-0.5659643204237819
ACH-000401,-0.1860992282129786
ACH-000402,-1.1294893608218657
ACH-000403,-0.5281107927892548
ACH-000404,-0.6860653457573129
ACH-000406,-0.6770977658094844
ACH-000407,-0.08366276000211928
ACH-000408,-0.3744574998510801
ACH-000410,-0.8870734168444454
ACH-000411,-0.7639169498402619
ACH-000414,-0.6169673335599944
ACH-000415,-0.6675756918460178
ACH-000416,-0.7953585865777185
ACH-000420,-0.7597492547698693
ACH-000421,-0.8666767437423132
ACH-000424,-0.4420193968855711
ACH-000425,-0.725493215315412
ACH-000426,-1.036660784385333
ACH-000427,-0.5872572086449505
ACH-000433,-0.5242805098778168
ACH-000435,-0.8331530509141545
ACH-000436,-0.6370710933293707
ACH-000444,-0.6877248182354091
ACH-000445,-0.4866651948618579
ACH-000448,-0.6407871242410978
ACH-000450,-0.4738531555735614
ACH-000452,-0.5384261266722107
ACH-000454,-0.16034498335878794
ACH-000458,-0.5947630080730049
ACH-000459,-0.9468652824000447
ACH-000460,-0.6321105445395192
ACH-000461,-0.5808170869338559
ACH-000463,-0.6439936338844704
ACH-000464,-0.4983350834040897
ACH-000466,-0.7044097919606932
ACH-000467,-0.7388551781880089
ACH-000468,0.22682080297091145
ACH-000469,-0.4838841539892672
ACH-000470,-0.7315593754842552
ACH-000471,-0.5209417895235389
ACH-000472,-0.4186548787243048
ACH-000473,-0.6478707979632251
ACH-000475,-0.6870713225375045
ACH-000476,-0.7458495594813251
ACH-000477,-0.6495898327051229
ACH-000479,-0.4744005205052735
ACH-000480,-0.6497532950844699
ACH-000481,-0.4726683155877676
ACH-000483,-0.9773187592812592
ACH-000484,-1.0776868437889149
ACH-000485,-0.4991574658961446
ACH-000486,-0.4514500362869174
ACH-000487,-0.4361468870650631
ACH-000488,-0.7369225457014591
ACH-000490,-0.5382334104694367
ACH-000491,-0.25363616172949993
ACH-000495,-0.6537638364634302
ACH-000496,-0.3623586801668176
ACH-000499,-0.6171431355370209
ACH-000500,-0.7360326940379094
ACH-000502,-0.6183901377926107
ACH-000503,-0.7079008123961363
ACH-000505,-0.4811125560349867
ACH-000507,-0.6041715047892466
ACH-000510,-0.6451191369188879
ACH-000511,-0.5799668513463959
ACH-000512,-0.4727709576114945
ACH-000516,-0.5956862447945637
ACH-000517,-0.7445858551763676
ACH-000518,-0.7915330932183349
ACH-000520,-0.25314240734366783
ACH-000521,-0.7399453041344122
ACH-000522,-0.42952025895575535
ACH-000524,-0.7134214144489008
ACH-000527,-0.8706341224258666
ACH-000528,-0.4339916039508256
ACH-000537,-0.8017140123374864
ACH-000541,-0.33534897747040976
ACH-000542,-0.37072015206783693
ACH-000544,-0.609136736959009
ACH-000545,-0.4530292910358238
ACH-000547,-0.4727420528409775
ACH-000548,-0.3631675730673552
ACH-000549,-0.5539078645606241
ACH-000550,-0.3438323038491739
ACH-000552,-0.5442824617336545
ACH-000556,-0.15637890692248646
ACH-000557,-0.4868813668098154
ACH-000569,-0.3749045088760251
ACH-000570,-0.6735097728954521
ACH-000571,-0.4206555431240348
ACH-000573,-0.4382067570552317
ACH-000576,-0.6336996021959287
ACH-000579,-0.6893505091453779
ACH-000580,-0.9280313395561312
ACH-000584,-0.8171068598142525
ACH-000585,-0.6397453195448874
ACH-000588,-0.5805371138356722
ACH-000589,-1.1226214220197823
ACH-000591,-0.39388526464209983
ACH-000593,-0.7093240744018561
ACH-000600,-0.3673403643382592
ACH-000601,-0.4594953033127785
ACH-000605,-0.4307013838731701
ACH-000606,-0.8379928161489322
ACH-000608,-0.9272864204449944
ACH-000614,-0.6742955792026833
ACH-000616,-0.5623475318582959
ACH-000618,-0.546282457879087
ACH-000619,-0.3959809777269416
ACH-000620,-0.7815287742035686
ACH-000621,-0.5090445526532076
ACH-000622,-0.4616440128461957
ACH-000623,-0.5407596608346091
ACH-000624,-0.5469354079106726
ACH-000627,-0.20169974099208288
ACH-000630,-0.6379014691780546
ACH-000631,-0.6514048301373709
ACH-000632,-0.5333114567322592
ACH-000633,-0.4612045821560218
ACH-000637,-0.8062896337318085
ACH-000638,-0.9106599410556702
ACH-000646,-1.0613483331850573
ACH-000647,-0.3034494499117341
ACH-000648,-0.6681573671430313
ACH-000649,-0.3581519800201976
ACH-000651,-0.5561130129584292
ACH-000652,-0.6356197373400214
ACH-000653,-0.7129437297046831
ACH-000657,-0.4832143566268554
ACH-000658,-0.5150632471545841
ACH-000661,-0.13744901537171822
ACH-000662,-0.37965946453856775
ACH-000663,-0.5144872745846941
ACH-000665,-0.6152335355546501
ACH-000671,-0.5026434126319325
ACH-000672,-0.3790534727185004
ACH-000673,-0.6920116020919705
ACH-000676,-0.3965760729058262
ACH-000677,-0.6931235014519149
ACH-000681,-0.3936168893735553
ACH-000683,-0.4644272960392668
ACH-000684,-0.6724434849027289
ACH-000688,-0.7629264428232427
ACH-000693,-0.6885853582514179
ACH-000694,-0.5292317921638194
ACH-000695,-0.6358439656993526
ACH-000696,-0.6738744379908062
ACH-000697,-0.863575138933854
ACH-000699,-0.557316283408672
ACH-000701,-0.7432714017074201
ACH-000706,-0.6888778814415336
ACH-000711,-0.5538408544599642
ACH-000713,-0.3850769896023673
ACH-000714,-0.4049175550551695
ACH-000718,-0.5431200785981963
ACH-000720,-0.3435101108143084
ACH-000721,-0.28028475740735337
ACH-000724,-0.2321400400811821
ACH-000725,-0.3329419854025503
ACH-000732,-0.7027813255585664
ACH-000734,-0.5153482111471421
ACH-000735,-0.3777127581143681
ACH-000736,-0.6146723465439011
ACH-000738,-0.6139590936920802
ACH-000746,-0.24058452713806505
ACH-000747,-0.2727400324990629
ACH-000748,-0.5203631503190127
ACH-000753,-0.34822695244200064
ACH-000756,-0.3320812520629678
ACH-000757,-0.4036068405648868
ACH-000758,-0.6552361346285916
ACH-000760,-0.5732615745683056
ACH-000762,-0.5252989669851301
ACH-000763,-0.8816858895144355
ACH-000764,-0.647870906215525
ACH-000765,-0.3173022308295119
ACH-000766,-0.5952948412804803
ACH-000767,-0.7341209205950951
ACH-000768,-0.6444399361908483
ACH-000769,-0.4717633534938236
ACH-000770,-0.489991422265229
ACH-000771,-0.8231551729395277
ACH-000773,-0.4918197420006027
ACH-000776,-0.36586130586489934
ACH-000777,-0.6822739452766352
ACH-000778,-0.7701049407863976
ACH-000781,-0.7510201861369203
ACH-000782,-0.5235929468398175
ACH-000783,-0.6930443260217789
ACH-000784,-0.6538040783964407
ACH-000785,-0.5503340956417003
ACH-000787,-0.5542989544006993
ACH-000788,-0.5864983398164297
ACH-000791,-0.5782978702425314
ACH-000792,-0.6399674574598042
ACH-000794,-0.44696002777958543
ACH-000796,-0.6120833112437405
ACH-000798,-0.8939579554988762
ACH-000799,-0.9839281283769524
ACH-000800,-0.6243776376086492
ACH-000802,-0.6539174882395742
ACH-000804,-0.4483288311829675
ACH-000805,-0.4915772988867035
ACH-000809,-0.4102194611353238
ACH-000810,-0.4700114007696154
ACH-000811,-0.7493183604185003
ACH-000817,-0.21403081404560972
ACH-000819,-0.9242871557445664
ACH-000820,-0.03974763645902815
ACH-000821,-0.29830143311538604
ACH-000822,-0.5030184107489815
ACH-000823,-0.4165465346434301
ACH-000824,-0.3492799955004071
ACH-000827,-0.6863356818893688
ACH-000829,-0.6773715464338393
ACH-000831,-0.6340497660199232
ACH-000832,-0.5908729270905264
ACH-000833,-0.5757456543160244
ACH-000834,-0.5911923763760263
ACH-000835,-0.4374319871636074
ACH-000836,-0.5536616231240131
ACH-000837,-0.6855833469833358
ACH-000838,-0.5251754391992344
ACH-000839,-0.6575527360049985
ACH-000840,-0.4978372960144304
ACH-000841,-0.4259134049506638
ACH-000843,-0.6732398390147983
ACH-000846,-0.5582961185088439
ACH-000847,-0.3971404417479808
ACH-000848,-0.4901001924082476
ACH-000849,-0.41412405918115797
ACH-000851,-0.5393524015950417
ACH-000855,-0.8508253772464732
ACH-000856,-0.7479270515467574
ACH-000858,-0.4735799214291081
ACH-000859,-0.6246523998048222
ACH-000861,-0.4931512305250485
ACH-000862,-0.7641176838624107
ACH-000865,-0.4243464327154839
ACH-000866,-0.6658146459023897
ACH-000867,-0.5829976259082577
ACH-000869,-0.7156240698956695
ACH-000872,-0.9639716312608716
ACH-000873,-0.5730890675142838
ACH-000876,-0.8391884805335572
ACH-000878,-0.7288285121491279
ACH-000880,-0.5763913133385943
ACH-000881,-0.6441626001283143
ACH-000882,-0.6298235314958757
ACH-000884,-0.6469990260855245
ACH-000885,-0.7194685363488922
ACH-000887,-0.5716469199605532
ACH-000889,-0.38749356550766795
ACH-000896,-0.4644358291346658
ACH-000898,-0.8400739003258031
ACH-000900,-0.9474412090779332
ACH-000901,-0.5223154323139629
ACH-000905,-0.4469073629768583
ACH-000906,-0.397702999146756
ACH-000907,-0.6584833410984716
ACH-000910,-0.7318160715809122
ACH-000911,-0.5982097570865593
ACH-000912,-0.6597584120689438
ACH-000913,-0.4567781975102087
ACH-000915,-0.6753026900459369
ACH-000916,-0.8034114433832832
ACH-000917,-0.8396952781632316
ACH-000920,-0.1268633796977389
ACH-000921,-0.7504763643443269
ACH-000924,-0.6426648310333768
ACH-000926,-0.65914717834405
ACH-000928,-0.3973259514213924
ACH-000929,-0.7976033272597144
ACH-000932,-0.7483874978496408
ACH-000935,-0.6257471905067907
ACH-000936,-0.7238118133365468
ACH-000937,-0.4175374641505341
ACH-000938,-0.516708576630009
ACH-000939,-0.5609067936038015
ACH-000941,-0.5945283664384131
ACH-000943,-0.706461732793423
ACH-000946,-0.5414506208432835
ACH-000947,-0.9379582969753756
ACH-000948,-0.7170371817675151
ACH-000950,-0.2633951589149209
ACH-000953,-0.4422047369558249
ACH-000954,-0.39729813526730107
ACH-000957,-0.7047919595740495
ACH-000958,-0.6113408222062178
ACH-000960,-0.8253101215705878
ACH-000963,-0.3961937909680269
ACH-000968,-0.504867569789748
ACH-000969,-1.0127238752416352
ACH-000972,-0.7270750260792347
ACH-000973,-0.6223262943099811
ACH-000974,-0.7961831572789846
ACH-000978,-1.0234892626393786
ACH-000984,-0.4369467974725861
ACH-000986,-0.3412489487548961
ACH-000988,-1.1070841365249051
ACH-000993,-1.066926335425897
ACH-000994,-0.42135031664304257
ACH-000996,-0.662219147106864
ACH-001001,-0.3979172887342027
ACH-001020,-0.7454932203148614
ACH-001028,-0.4902579168793509
ACH-001031,-0.5645499841041163
ACH-001038,-0.6350139250836814
ACH-001048,-0.5263829304703102
ACH-001050,-0.5650120683134551
ACH-001053,-0.7692082713498475
ACH-001054,-0.5401886964705795
ACH-001061,-0.6507426699145359
ACH-001067,-0.6470005646810219
ACH-001075,-0.6314167965637735
ACH-001096,-0.5215069734488008
ACH-001111,-0.3929806387084363
ACH-001119,-0.8498737532612383
ACH-001128,-0.5568798609510527
ACH-001134,-0.6049633046005359
ACH-001151,-0.7002134074935612
ACH-001163,-0.4975113918652551
ACH-001164,-0.6720711738449996
ACH-001183,-0.6227575526129667
ACH-001192,-0.5871331810370235
ACH-001193,-0.30559670324571186
ACH-001196,-0.5812047485784598
ACH-001197,-0.50346823686258
ACH-001205,-0.4628218657680433
ACH-001211,-0.9055170496869652
ACH-001212,-0.8226642255729435
ACH-001228,-0.4934834004198245
ACH-001232,-0.5144733651582494
ACH-001239,-0.6686617423801544
ACH-001270,-0.519140311086032
ACH-001274,-0.505063094365023
ACH-001275,-0.5741405967805849
ACH-001277,-0.626500053712661
ACH-001278,-0.6549992470861948
ACH-001280,-1.0011700037112403
ACH-001283,-0.6338785557806774
ACH-001289,-0.6438274489649511
ACH-001300,-0.6963653480118657
ACH-001301,-0.7142316122650383
ACH-001302,-0.6221299434530851
ACH-001306,-0.6812239450993742
ACH-001318,-0.6543122748520196
ACH-001322,-0.737681349304813
ACH-001328,-0.7078936536330245
ACH-001332,-0.3354155536849793
ACH-001336,-0.3378695505450074
ACH-001346,-0.4631387018795761
ACH-001353,-0.25173367303725336
ACH-001354,-0.13175518137721395
ACH-001367,-0.9790046610480704
ACH-001368,-0.5252121749449575
ACH-001374,-0.1104165323428477
ACH-001377,-0.657018791637843
ACH-001380,-0.8296951315097116
ACH-001391,-0.39885514736783945
ACH-001408,-0.6616120857247001
ACH-001430,-0.4148868844940029
ACH-001431,-0.6758893897926739
ACH-001450,-0.5212192116035914
ACH-001496,-0.7580349157673361
ACH-001500,-0.451748131143237
ACH-001523,-0.27387871237996925
ACH-001532,-0.6328658669487409
ACH-001550,-0.5503433509581819
ACH-001552,-0.7955576929515684
ACH-001554,-0.6374257460329333
ACH-001654,-0.644360004106518
ACH-001735,-0.513994988412563
ACH-001736,-0.5559533141296469
ACH-001737,-0.2771839032193105
ACH-001740,-0.5906320821973375
ACH-001745,-0.6106041171152478
ACH-001765,-0.5961636949859049
