,ST3GAL3 (6487)
ACH-000004,-0.10005939796248932
ACH-000005,-0.07825679961423547
ACH-000007,-0.0172799718451395
ACH-000009,-0.24318849519581326
ACH-000011,0.10976035556987654
ACH-000012,-0.22251531775432395
ACH-000013,-0.07089707776442893
ACH-000014,-0.2857384387907264
ACH-000015,-0.0836021099901431
ACH-000017,-0.17058862051502366
ACH-000018,-0.14486627879380465
ACH-000019,-0.09989570839290443
ACH-000021,-0.1423860661767521
ACH-000022,-0.12795785141593746
ACH-000025,-0.10670082059959292
ACH-000028,-0.16036701622756885
ACH-000030,-0.13497682173701234
ACH-000035,-0.11934137959530396
ACH-000036,0.2629441540411829
ACH-000037,-0.15508276774753954
ACH-000039,0.017254355779867937
ACH-000040,-0.15735962237746126
ACH-000041,-0.06155680147070373
ACH-000042,0.028723560506212206
ACH-000045,-0.2148533806544191
ACH-000047,-0.04587337242223247
ACH-000052,-0.14667944835155342
ACH-000053,-0.06173084940913371
ACH-000054,-0.14327466147306833
ACH-000055,-0.15198173449502184
ACH-000060,-0.2190555821474793
ACH-000067,-0.25057788620455057
ACH-000070,-0.28555355969347873
ACH-000075,-0.2842070098099301
ACH-000078,-0.2621783182860745
ACH-000082,-0.008313418237852794
ACH-000085,-0.2880059012741189
ACH-000086,-0.1802539247666587
ACH-000087,-0.11343371347942452
ACH-000092,-0.2847270277044273
ACH-000095,-0.07570091082272552
ACH-000097,-0.11264764873289534
ACH-000098,-0.13516784086013134
ACH-000099,-0.13214686060811265
ACH-000108,-0.05485525425072468
ACH-000113,-0.029148035084190574
ACH-000116,-0.05114294960920295
ACH-000118,-0.15031167657741726
ACH-000120,0.002571401499281172
ACH-000123,-0.13753027059793102
ACH-000127,-0.08338921806229828
ACH-000128,0.03962399909907155
ACH-000132,-0.1627617978673204
ACH-000133,-0.15457011339216387
ACH-000137,-0.07206789042207194
ACH-000138,-0.06343448598965383
ACH-000142,-0.07325649912289378
ACH-000143,-0.141902284411064
ACH-000146,-0.16073904172928705
ACH-000148,-0.06636673227343767
ACH-000150,-0.2965615491301729
ACH-000152,-0.1760463142331134
ACH-000153,-0.2713558773667853
ACH-000159,-0.010420562380517612
ACH-000160,-0.2155958650416376
ACH-000163,-0.05961291163769598
ACH-000167,-0.11533149751848434
ACH-000168,-0.10842642043819713
ACH-000169,-0.14604565389657498
ACH-000178,0.03297629594044455
ACH-000183,-0.09040237709803814
ACH-000188,-0.20320531035069733
ACH-000189,0.07073483011295695
ACH-000190,0.028196299252454718
ACH-000198,-0.03342873847252297
ACH-000203,0.09743141166804994
ACH-000204,-0.30965057633352905
ACH-000206,-0.2510678216327393
ACH-000207,-0.05424827936258346
ACH-000208,-0.26635338590891466
ACH-000210,-0.10564425543182272
ACH-000211,0.07009910353237572
ACH-000215,-0.01429315804694765
ACH-000221,-0.04285054761325269
ACH-000222,-0.01566835511989386
ACH-000223,-0.1074934090472586
ACH-000226,-0.11169891356653197
ACH-000227,-0.07782682807324004
