,SLCO2B1 (11309)
ACH-000004,0.1640546104219538
ACH-000005,-0.07049538071113648
ACH-000007,0.024420309669373755
ACH-000009,0.12201141805774797
ACH-000011,0.12202617648484185
ACH-000012,0.06235646329481441
ACH-000013,0.013865680182085456
ACH-000014,0.15623306193686642
ACH-000015,0.18891116190891666
ACH-000017,0.042694780639693015
ACH-000018,0.2065291211807166
ACH-000019,0.2216400772888237
ACH-000021,0.14413983101186972
ACH-000022,0.027093106274309508
ACH-000025,0.09295793081533688
ACH-000028,0.03389948108645149
ACH-000030,0.016557453202696366
ACH-000035,0.022899257277314945
ACH-000036,0.1555727397921493
ACH-000037,0.06874886971572702
ACH-000039,0.11860011707218053
ACH-000040,0.12621103269408912
ACH-000041,-0.008207617105591949
ACH-000042,0.0767034893406998
ACH-000045,0.06415901278649787
ACH-000047,0.1951667156884186
ACH-000052,0.05331030122229824
ACH-000053,-0.010054465140836957
ACH-000054,0.009368569525183385
ACH-000055,0.02712072151623053
ACH-000060,0.1313209753599979
ACH-000067,0.14405754403413953
ACH-000070,-0.05168039116112914
ACH-000075,0.19201252808607666
ACH-000078,0.09581800298318874
ACH-000082,0.027804775488979142
ACH-000085,0.2758918868753361
ACH-000086,0.02227326899091747
ACH-000087,0.07160044200183828
ACH-000092,0.16705600216213076
ACH-000095,0.2153210534301064
ACH-000097,0.061538366170645585
ACH-000098,0.14170617578762715
ACH-000099,0.14612978587030925
ACH-000108,0.03814492041009665
ACH-000113,0.07690506904330785
ACH-000116,0.10123686580087568
ACH-000118,0.06339129593034196
ACH-000120,-0.0003529208333696905
ACH-000123,0.02726483626249888
ACH-000127,0.1302284181112725
ACH-000128,0.03807854792859424
ACH-000132,0.09204176833888647
ACH-000133,0.10267476225893604
ACH-000137,0.01122397894813345
ACH-000138,-0.002123647097220438
ACH-000142,0.03222147286339468
ACH-000143,0.2388739220668341
ACH-000146,0.005636024734320751
ACH-000148,0.16463008890083622
ACH-000150,0.14052039835537994
ACH-000152,0.03896316002416031
ACH-000153,0.2598609736006883
ACH-000159,0.21077721154095672
ACH-000160,0.2734078718925173
ACH-000163,-0.04474251221819548
ACH-000167,0.05529932090633143
