,GMNN (51053)
ACH-000882,-0.3197095073917524
ACH-000884,-0.5534418703049981
ACH-000885,-0.5208264468798149
ACH-000887,-0.2669488308875829
ACH-000889,-0.5173235750850731
ACH-000896,-0.042934583386670985
ACH-000898,-0.3442914857993374
ACH-000900,-0.28980518972290864
ACH-000901,-0.6095012245165253
ACH-000905,-0.13441243476564452
ACH-000906,-0.1700741067787773
ACH-000907,-0.2618231552327622
ACH-000910,-0.498503139008673
ACH-000911,-0.882877443296832
ACH-000912,-0.7372398039143143
ACH-000913,-0.3564781982524198
ACH-000915,-0.26707804960610576
ACH-000916,-0.5408283046138065
ACH-000917,-0.7373634065896397
ACH-000920,-0.08091446865319703
ACH-000921,-0.19517088282933454
ACH-000924,-0.01548494133736159
ACH-000926,-0.2265754186197993
ACH-000928,-0.09389030090212368
ACH-000929,-0.5045526943901507
ACH-000932,-0.24596874455696235
ACH-000935,-0.12005947359593795
ACH-000936,-0.04285692850990384
ACH-000937,-0.30476408902848273
ACH-000938,-0.444748013869377
ACH-000939,-0.44916144577052536
ACH-000941,-0.24424455062191225
ACH-000943,-0.2865888400073073
ACH-000946,-0.6526398580490277
ACH-000947,-0.5507097013032529
ACH-000948,-0.5089193885795011
ACH-000950,-0.3269665584944581
ACH-000953,-0.23953987632413676
ACH-000954,-0.6862659294054697
ACH-000957,-0.10703116695664573
ACH-000958,-0.8028452610913202
ACH-000960,-0.3081949990930077
ACH-000963,-0.3073586763477573
ACH-000968,-0.4612052257443986
ACH-000969,-0.9190648066976111
ACH-000972,-0.8261695977204342
ACH-000973,-0.4832982297027886
ACH-000974,-0.4570189635700814
ACH-000978,-0.23833975768049945
ACH-000984,-0.40601564280036606
ACH-000986,-0.6361754538720651
ACH-000988,-0.3574255467993294
ACH-000993,-0.396268940118766
ACH-000994,-0.5548716851249859
ACH-000996,-0.13079305176796727
ACH-001001,-0.7533718635382863
ACH-001020,-0.7067281453098533
ACH-001028,-0.5121499665085598
ACH-001031,-0.17492488811185825
ACH-001038,-0.26633078489522233
ACH-001048,-0.476369483857169
ACH-001050,-0.17414012868197756
ACH-001053,-0.4300905324456668
ACH-001054,-0.1431659766338269
ACH-001061,-0.7213173497653208
ACH-001067,-0.573625259063741
ACH-001075,-0.5476162377048092
ACH-001096,-0.3233736958937505
ACH-001111,-0.3747176676516044
ACH-001119,-0.08232636198687232
ACH-001128,-0.8241026025384622
ACH-001134,-0.7462991354812017
ACH-001151,-0.7833084224525139
ACH-001163,-0.6619014700842948
ACH-001164,-0.1973783099773364
ACH-001183,-0.7777879895735362
ACH-001192,-0.5589133959915868
ACH-001193,-0.2607716525184998
ACH-001196,-0.4318430798848279
ACH-001197,-0.34643521300837515
ACH-001205,-0.2467624918178252
ACH-001211,-0.4904383514352067
ACH-001212,-0.6755125433764045
ACH-001228,-0.3296238017806641
ACH-001232,-0.2915120491157444
ACH-001239,-0.22960560910002506
ACH-001270,-0.5991207996552672
ACH-001274,-0.4687258030338918
ACH-001275,-0.25697102279506057
ACH-001277,-0.6553048457485071
ACH-001278,-0.2934732768890499
ACH-001280,0.017597237334188668
ACH-001283,-0.512770584121509
ACH-001289,-0.4936246718561045
ACH-001300,-0.2664696551569165
ACH-001301,-0.31656908458976296
ACH-001302,-0.04808388852499262
ACH-001306,-0.2870087619912653
ACH-001318,-0.3463173156057652
ACH-001322,-0.5507460889978135
ACH-001328,-0.3193513427893517
ACH-001332,-0.3504440066633571
ACH-001336,-0.23205000780625676
ACH-001346,-0.6737651050320923
ACH-001353,-0.3810197017377647
ACH-001354,-0.2219329575590072
ACH-001367,-0.38282453622320706
ACH-001368,-0.6815389848038913
ACH-001374,-0.38286886656087415
ACH-001377,-0.3501606840646894
ACH-001380,-0.7098809631429067
ACH-001391,-0.4083931654750971
ACH-001408,-0.5089981073724579
ACH-001430,-0.4227606000989466
ACH-001431,-0.20187946350359856
ACH-001450,-0.3032358984740351
ACH-001496,-0.5230813138027113
ACH-001500,-0.3471017174530884
ACH-001523,-0.3349814976738741
ACH-001532,-0.4964909328607627
ACH-001550,-0.9479774632044844
ACH-001552,-0.3917004284787608
ACH-001554,-0.5396038372260192
ACH-001654,-0.7840274885788817
ACH-001735,-0.11073240987932204
ACH-001736,-0.42205804451927503
ACH-001737,-0.5761747812596475
ACH-001740,-0.10121427953945067
ACH-001745,0.02103582219713906
ACH-001765,-0.18665140357706034
