,SHFM1 (7979)
ACH-000393,-0.9371637726646371
ACH-000395,-1.0017619047495767
ACH-000396,-0.9144372445930984
ACH-000397,-0.8296871742172316
ACH-000401,-0.7999495169635621
ACH-000402,-0.4142525272320639
ACH-000403,-0.8049015762936292
ACH-000404,-0.7077361910667754
ACH-000406,-0.5920912736012485
ACH-000407,-0.8957030053953016
ACH-000408,-0.9049088451096946
ACH-000410,-0.6829719928714141
ACH-000411,-0.8167150005486387
ACH-000414,-0.6699565587998046
ACH-000415,-0.7868516898849559
ACH-000416,-0.7467002492629156
ACH-000420,-0.8726860317187809
ACH-000421,-0.7157864854582834
ACH-000424,-0.5914762965858187
ACH-000425,-0.7647797577355029
ACH-000426,-1.0693372364985076
ACH-000427,-0.8406956415924755
ACH-000433,-0.6901183959393553
ACH-000435,-1.0014078605342076
ACH-000436,-1.020287969917045
ACH-000444,-1.0473284658102031
ACH-000445,-0.9393695300759548
ACH-000448,-0.6952571776666093
ACH-000450,-0.5896568557406383
ACH-000452,-0.772031691760951
ACH-000454,-0.8514843462766167
ACH-000458,-0.8509467078574695
ACH-000459,-0.5929246214893943
ACH-000460,-0.7519190331273603
ACH-000461,-0.8548408152562947
ACH-000463,-0.8105758895344982
ACH-000464,-0.8247970273244526
ACH-000466,-0.6663729326908229
ACH-000467,-0.7167572696607153
ACH-000468,-0.5697280801854699
ACH-000469,-0.3986617448786296
ACH-000470,-0.4658834256426698
ACH-000471,-0.6693150614483303
ACH-000472,-0.5839774981727258
ACH-000473,-0.7391468327799614
ACH-000475,-0.7118919855221504
ACH-000476,-0.8865301268967115
ACH-000477,-0.5314996695577628
ACH-000479,-0.7831894863666758
ACH-000480,-0.6514765476732076
ACH-000481,-0.8100800004034159
ACH-000483,-0.6204675915187653
ACH-000484,-0.8870478711100543
ACH-000485,-0.8504039747349279
ACH-000486,-0.8104472697489173
ACH-000487,-0.6712509572150609
ACH-000488,-0.7234541580479906
ACH-000490,-1.0081808361915423
ACH-000491,-0.579278284736064
ACH-000495,-0.6409951507116637
ACH-000496,-0.6737393350566829
ACH-000499,-0.650456765751807
ACH-000500,-0.5780622033535184
ACH-000502,-0.7517655234046554
ACH-000503,-0.5733512841437636
ACH-000505,-0.7476004291278058
ACH-000507,-0.8820510485712737
ACH-000510,-0.6135284494603617
ACH-000511,-0.8304581720708883
ACH-000512,-0.913044632560334
ACH-000516,-0.959658928090962
ACH-000517,-0.6748093173652813
ACH-000518,-0.6743610269118779
ACH-000520,-0.9104763093678208
ACH-000521,-0.7018541129783433
ACH-000522,-0.7522597079822125
ACH-000524,-0.6765742857220518
ACH-000527,-0.7725659169001893
ACH-000528,-0.7884707510796858
ACH-000537,-0.9128744496181608
ACH-000541,-0.8201632812738041
ACH-000542,-1.0579915642831912
ACH-000544,-0.6855638314829371
ACH-000545,-0.7257867610299255
ACH-000547,-0.6245980742874631
ACH-000548,-0.9687301361546704
ACH-000549,-0.6905152591436885
ACH-000550,-0.911310887131484
ACH-000552,-0.6254569522555793
ACH-000556,-0.6997117231002138
ACH-000557,-0.4694039491523321
ACH-000569,-0.7048226224181899
ACH-000570,-0.6840226994651778
ACH-000571,-0.6093222416197355
ACH-000573,-0.7420265999775644
ACH-000576,-0.6521857091911473
ACH-000579,-0.474584167054516
ACH-000580,-0.7325854367195881
ACH-000584,-0.8003769542645326
ACH-000585,-0.5456832989609115
ACH-000588,-1.0980204138089753
ACH-000589,-0.7398616498056088
ACH-000591,-0.5755459689658323
ACH-000593,-0.7290587124804829
ACH-000600,-0.5512237704129217
ACH-000601,-0.6852134493869144
ACH-000605,-0.8351775829901609
ACH-000606,-0.8978136069658573
ACH-000608,-0.5653875232985268
ACH-000614,-0.7855188010468167
ACH-000616,-0.6926156782073072
ACH-000618,-0.7099003913057043
ACH-000619,-0.6961009413257995
ACH-000620,-0.5408520636391556
ACH-000621,-0.679959735362035
ACH-000622,-0.8457285309947608
ACH-000623,-0.5857187549020021
ACH-000624,-0.8170473049320007
ACH-000627,-1.05006574617849
ACH-000630,-0.9568277747564928
ACH-000631,-0.6864397348433331
ACH-000632,-0.9929562086222782
ACH-000633,-0.5302581778652333
ACH-000637,-0.8816029507533325
ACH-000638,-0.7157730230266655
ACH-000646,-0.8126196851508459
ACH-000647,-0.7122925611972447
ACH-000648,-0.6987050501212868
ACH-000649,-0.5170567609759247
ACH-000651,-0.7362434243086067
ACH-000652,-0.8364423166119199
ACH-000653,-1.1874914209671057
ACH-000657,-0.7561908710359265
ACH-000658,-0.7300030446494848
ACH-000661,-0.6146794358082898
ACH-000662,-0.8338611773183486
ACH-000663,-0.5442051619675394
ACH-000665,-0.9905459808540712
ACH-000671,-0.4992495110094062
ACH-000672,-0.7286502931323839
ACH-000673,-0.9380971640475809
ACH-000676,-0.7433776388187766
ACH-000677,-0.5251430042853319
ACH-000681,-0.6204826591005297
ACH-000683,-0.7113327241548731
ACH-000684,-0.8847657146932228
ACH-000688,-1.0142383166891067
ACH-000693,-0.7053746833954211
ACH-000694,-0.5998393900846923
ACH-000695,-0.8203382605797204
ACH-000696,-0.8876033951218408
ACH-000697,-0.8756532042285474
ACH-000699,-0.7572244728974145
ACH-000701,-0.7065082896585132
ACH-000706,-0.673366750914357
ACH-000711,-0.9791192732533788
ACH-000713,-0.8317566068122492
ACH-000714,-0.6731313832632276
ACH-000718,-0.7193832864891602
ACH-000720,-0.9331072624706552
ACH-000721,-0.6209589198707693
ACH-000724,-0.8349340115581271
ACH-000725,-0.461312600562324
ACH-000732,-0.7279851794536037
ACH-000734,-0.5557730735929697
ACH-000735,-0.689556376186402
ACH-000736,-0.7620017747861325
ACH-000738,-1.0952473662433724
ACH-000746,-0.8867204914306355
ACH-000747,-0.5935488442064465
ACH-000748,-0.85159599259347
ACH-000753,-0.7701402477805378
ACH-000756,-0.736909777454582
ACH-000757,-0.4757177717983714
ACH-000758,-0.8624176965786853
ACH-000760,-0.7686530913977399
ACH-000762,-0.8858821105971069
ACH-000763,-1.0590910896893335
ACH-000764,-0.6956484163216374
ACH-000765,-1.0002385738663884
ACH-000766,-0.7672735910249701
ACH-000767,-0.6654198988967466
ACH-000768,-1.128595302664375
ACH-000769,-0.6950777166792116
ACH-000770,-0.6820124276098425
ACH-000771,-0.7299021475656384
ACH-000773,-0.9265554270206898
ACH-000776,-0.7864345092746988
ACH-000777,-0.6485594645925691
ACH-000778,-0.882012081068583
ACH-000781,-0.6640043207466844
ACH-000782,-0.8039064613433475
ACH-000783,-0.7409370793478793
ACH-000784,-0.5773078368790845
ACH-000785,-0.6218822469821209
ACH-000787,-0.8615082215675892
ACH-000788,-0.7785858549105018
ACH-000791,-0.7317188775791379
ACH-000792,-0.6905521663057314
ACH-000794,-0.7583053298822493
ACH-000796,-0.8131366496541722
ACH-000798,-0.7826265793894919
ACH-000799,-0.9035290973230004
ACH-000800,-0.7140565618146645
ACH-000802,-0.7399962303567769
ACH-000804,-0.7979073211210949
ACH-000805,-0.8647575776448063
ACH-000809,-0.5266311512723659
ACH-000810,-1.1427046807435763
ACH-000811,-1.0129377801559336
ACH-000817,-0.9142497300225628
ACH-000819,-0.9307972055543324
ACH-000820,-0.7323469877240878
ACH-000821,-1.0665617816636683
ACH-000822,-0.7006781897739387
ACH-000823,-0.6145619160967117
ACH-000824,-0.7603112862249306
ACH-000827,-0.7799498781001851
ACH-000829,-0.7649338702584717
ACH-000831,-0.8073076883320258
ACH-000832,-0.6422285355389179
ACH-000833,-0.7435656429938639
ACH-000834,-0.6207078257649298
ACH-000835,-1.0598950237046312
ACH-000836,-0.7490299071358918
ACH-000837,-0.6615596388198577
ACH-000838,-1.0262645047762902
ACH-000839,-0.7126647915844657
ACH-000840,-0.8789871287645996
ACH-000841,-0.6878335097330344
ACH-000843,-0.7741565833674748
ACH-000846,-0.7400469081055587
ACH-000847,-0.7253118193911641
ACH-000848,-0.8315872416418641
ACH-000849,-0.8636191203335382
ACH-000851,-0.6114385325445925
ACH-000855,-1.0580113275766527
ACH-000856,-0.7131485766430308
ACH-000858,-0.8823783710861974
ACH-000859,-0.8029005668615945
ACH-000861,-0.8296526583501479
ACH-000862,-0.7937735092645358
ACH-000865,-0.6488885144082347
ACH-000866,-0.7565731946616308
ACH-000867,-0.6301358622413865
ACH-000869,-0.5705684896969291
ACH-000872,-0.6519011935730438
ACH-000873,-0.8092152387990665
ACH-000876,-0.6528073079310752
ACH-000878,-0.7230166158644592
ACH-000880,-0.838744304018735
ACH-000881,-0.7523929671607762
ACH-000882,-0.9139060292033946
ACH-000884,-0.7827689808592324
ACH-000885,-0.7477008214171292
ACH-000887,-0.7054318980840765
ACH-000889,-1.025099356917536
ACH-000896,-0.6956173923571063
ACH-000898,-0.6547830534566471
ACH-000900,-0.6097548296211784
ACH-000901,-0.7904115383037881
ACH-000905,-0.7093421243324661
ACH-000906,-0.9536000821272445
ACH-000907,-0.940591496730344
ACH-000910,-1.3732775365343501
ACH-000911,-0.7402729956169596
ACH-000912,-0.663808125187739
ACH-000913,-0.8716037224096487
ACH-000915,-0.6795413875476368
ACH-000916,-0.7441356286369013
ACH-000917,-0.9278109146189112
ACH-000920,-0.6308950567441854
ACH-000921,-0.904779550099598
ACH-000924,-0.6831089603160911
ACH-000926,-0.5459028589428782
ACH-000928,-0.7090649237540824
ACH-000929,-0.8127007334424851
ACH-000932,-0.6306275595859849
ACH-000935,-0.8621374201291995
ACH-000936,-0.7914485787003636
ACH-000937,-0.6340047528788484
ACH-000938,-0.6133808497359342
ACH-000939,-1.0705724314484524
ACH-000941,-0.6041084068256174
ACH-000943,-0.7377159801316945
ACH-000946,-0.9210832673736872
ACH-000947,-0.8400739235965691
ACH-000948,-0.8815302724469303
ACH-000950,-0.6477275123424477
ACH-000953,-0.7989943901777411
ACH-000954,-1.070870499929286
ACH-000957,-0.9707117242943007
ACH-000958,-0.8391415017060834
ACH-000960,-0.7222238726884312
ACH-000963,-0.7146373844267926
ACH-000968,-0.5363072209390982
ACH-000969,-0.9266792535113392
ACH-000972,-0.9955607087422372
ACH-000973,-0.8012991099739178
ACH-000974,-0.803963037045676
ACH-000978,-0.9174171009245548
ACH-000984,-0.986553128698647
ACH-000986,-0.7636435025370438
ACH-000988,-0.7820496140399297
ACH-000993,-0.6229053075544075
ACH-000994,-0.6865151356303429
ACH-000996,-0.7907106491937644
ACH-001001,-0.7639564382772579
ACH-001020,-0.6736505199562048
ACH-001028,-0.5262539318731707
ACH-001031,-0.6443544911210766
ACH-001038,-0.5540892375215477
ACH-001048,-0.7375327329309703
ACH-001050,-0.7787874365968549
ACH-001053,-0.7410608460592885
ACH-001054,-0.8205789983149678
ACH-001061,-0.8645268381927911
ACH-001067,-0.6239982399801621
ACH-001075,-0.8618163550399884
ACH-001096,-0.7454540836081432
ACH-001111,-0.7757103927912564
ACH-001119,-0.9130561375945948
ACH-001128,-0.9257621375018832
ACH-001134,-0.902305725240044
ACH-001151,-0.7879571313386352
ACH-001163,-0.7756684125917624
ACH-001164,-0.5752634823428963
ACH-001183,-0.8258348682108844
ACH-001192,-0.606914167414037
ACH-001193,-0.774306917020524
ACH-001196,-0.6356345817868725
ACH-001197,-0.8215145709120047
ACH-001205,-0.8332011000757877
ACH-001211,-0.8957673451992002
ACH-001212,-0.4785906833441618
ACH-001228,-0.7706440338020568
ACH-001232,-0.7960865479192446
ACH-001239,-0.8003899381980732
ACH-001270,-0.909403863128616
ACH-001274,-0.8362581011200052
ACH-001275,-0.8310170470085654
ACH-001277,-0.7180388283956057
ACH-001278,-0.6849300886733017
ACH-001280,-0.6829047606562493
ACH-001283,-0.8297352361342002
ACH-001289,-0.6124417977291902
ACH-001300,-0.8021600299139584
ACH-001301,-0.7912136856157247
ACH-001302,-0.7860292089680311
ACH-001306,-0.7679484020892928
ACH-001318,-0.7172294166354414
ACH-001322,-0.7496804118367019
ACH-001328,-0.7964552887603167
ACH-001332,-0.7040745608036032
ACH-001336,-0.8603251546961187
ACH-001346,-0.855975399152459
ACH-001353,-0.7407904484066693
ACH-001354,-0.6075513700639514
ACH-001367,-0.7494376061792806
ACH-001368,-0.5970308180090631
ACH-001374,-0.8433539845640678
ACH-001377,-0.6178267292175289
ACH-001380,-0.7840839160128148
ACH-001391,-0.8064160790418325
ACH-001408,-0.5723152995585601
ACH-001430,-0.6779431283095282
ACH-001431,-0.7538089963593889
ACH-001450,-0.7823093562566509
ACH-001496,-0.7242129382810086
ACH-001500,-0.7745853517914436
ACH-001523,-0.6606675078384467
ACH-001532,-0.8376536691718459
ACH-001550,-0.6247418412283139
ACH-001552,-0.9535183553776216
ACH-001554,-0.5881370806242139
ACH-001654,-0.7169672931352041
ACH-001735,-0.5695258234136321
ACH-001736,-0.6224580198861343
ACH-001737,-0.8770175627881415
ACH-001740,-0.7814162495411945
ACH-001745,-0.5901343197393968
ACH-001765,-0.7925037004827019
