,SHB (6461)
ACH-000004,0.1384495468495502
ACH-000005,-0.040993260516673374
ACH-000007,0.09743994029091227
ACH-000009,0.025984933804092936
ACH-000011,0.08664456053053281
ACH-000012,-0.042115779337703635
ACH-000013,0.08873840023627312
ACH-000014,-0.0029341766202848076
ACH-000015,0.008657143730346402
ACH-000017,0.159242655537134
ACH-000018,0.09584082269866763
ACH-000019,0.2360597442670893
ACH-000021,0.0078064707039088264
ACH-000022,0.12178577598799313
ACH-000025,0.10537689266939304
ACH-000028,0.14616239536215908
ACH-000030,0.025590456315135318
ACH-000035,0.11683308585731796
ACH-000036,0.08419287109005194
ACH-000037,-0.05091512735971749
ACH-000039,0.2813974731124476
ACH-000040,0.149000175855727
ACH-000041,0.13001073005999245
ACH-000042,0.011025802704977985
ACH-000045,0.11505788639868435
ACH-000047,-0.00333979270763386
ACH-000052,0.02696625032421492
ACH-000053,0.11467775242847925
ACH-000054,0.12206128226348152
ACH-000055,0.021815497452780327
ACH-000060,0.15672615564653558
ACH-000067,0.17937345910721286
ACH-000070,-0.20920519350668035
ACH-000075,0.30785777007146514
ACH-000078,0.18523208438233613
ACH-000082,0.07317175689728195
ACH-000085,-0.1557882876464576
ACH-000086,0.10363076253651286
ACH-000087,0.25893403967677064
ACH-000092,-0.053563167153498056
ACH-000095,0.04588072109589052
ACH-000097,0.04905977885345198
ACH-000098,0.09258719081014176
ACH-000099,0.046946401066429916
ACH-000108,-0.1437332434108564
ACH-000113,-0.07854360715401447
ACH-000116,0.14260097597408794
ACH-000118,0.01637500604415508
ACH-000120,-0.024114918182409028
ACH-000123,0.08111781895543259
ACH-000127,0.007754930286479381
ACH-000128,0.06531756091897012
ACH-000132,0.09026379523887164
ACH-000133,0.09662671400650402
ACH-000137,0.022238226383331575
ACH-000138,-0.016931648168093515
ACH-000142,0.3615696841333055
ACH-000143,0.0732667061626292
ACH-000146,0.03360957677315824
ACH-000148,0.10852532179687137
ACH-000150,-0.07278727595317673
ACH-000152,0.14242333610151292
ACH-000153,0.040788910849106096
ACH-000159,0.1269193124769566
ACH-000160,-0.0006085904757857523
ACH-000163,0.23004376746026625
ACH-000167,0.0715308312433697
ACH-000168,0.16234593813173911
ACH-000169,-0.0547915714732844
ACH-000178,0.12106924995145875
ACH-000183,0.11465789742481645
ACH-000188,0.09821399093208633
ACH-000189,-0.08955632354990056
ACH-000190,0.030485159188582207
ACH-000198,0.04586712926452837
ACH-000203,-0.2843523807790592
ACH-000204,0.021782574515223432
ACH-000206,0.20463174877428908
ACH-000207,0.0895226539158033
ACH-000208,0.16746005640047296
ACH-000210,0.06207298526440577
ACH-000211,0.2735258579230717
ACH-000215,0.01790432166935035
ACH-000221,0.008638385500139827
ACH-000222,0.012968897426919512
ACH-000223,0.1879376790003768
ACH-000226,-0.028667963227043007
ACH-000227,0.1699876202729085
ACH-000228,0.2008264513590358
ACH-000231,0.018534531799737842
ACH-000232,0.2778075044506956
ACH-000233,0.11173437050921613
ACH-000234,0.07144535115280859
ACH-000235,-0.07775860161202522
ACH-000237,0.1015076145296318
ACH-000238,0.03833513089989358
ACH-000242,0.1781510907663052
ACH-000243,-0.13506358083672487
ACH-000244,0.15323690384501013
ACH-000246,-0.013391839557017166
ACH-000248,0.30604127500903433
ACH-000250,0.08462141429174423
ACH-000251,0.09367023828791507
ACH-000252,-0.15767309987819428
ACH-000253,0.02562694974526988
ACH-000255,0.039876246418341935
ACH-000256,0.06334627109235585
ACH-000257,-0.003558334704241233
ACH-000258,0.09910629096909718
ACH-000259,0.039760589969430236
ACH-000260,0.15747790968658842
ACH-000261,0.000906860657590814
ACH-000262,0.19898768404241549
ACH-000263,0.07845765365383843
ACH-000264,-0.0015098748049254696
ACH-000265,-0.04364831805098262
ACH-000266,-0.018783235584889157
ACH-000272,-0.059389132767941576
ACH-000274,0.18316018348181892
ACH-000277,0.038650978177842236
ACH-000278,0.16677280048252136
ACH-000279,0.12507515570432448
ACH-000280,0.01616145327579816
ACH-000281,0.07593241660653634
ACH-000288,0.20968051291867465
ACH-000291,0.0678126755819003
ACH-000293,0.0538562723949586
ACH-000294,0.17486501093854245
ACH-000295,0.41778398687737744
ACH-000296,0.04339099809017124
ACH-000302,0.11836104455850432
ACH-000304,-0.016749665717589454
ACH-000307,0.008011320779608477
ACH-000308,-0.03818103385065138
ACH-000310,0.06461309926512421
ACH-000311,-0.0260585748432554
ACH-000312,0.12567407498469435
ACH-000315,-0.14084458359746754
ACH-000316,-0.10411585951225824
ACH-000317,0.07595182396326179
ACH-000318,0.5236756274632691
ACH-000319,0.1468603686843568
ACH-000320,-0.08606979369057498
ACH-000322,-0.1154885172908552
ACH-000323,-0.2360606479776289
ACH-000324,0.16298137661819934
ACH-000329,0.06607716294354593
ACH-000330,0.07589943603732358
ACH-000331,0.12988452114488747
ACH-000332,-0.0422202433883482
ACH-000334,0.0049618493993299605
ACH-000335,0.08982181734075131
ACH-000336,0.25954441178238896
ACH-000337,-0.005276954884234089
ACH-000338,-0.2288890277778457
ACH-000339,0.009532382526554906
ACH-000341,0.1099208298338563
ACH-000348,-0.003420728252785449
