,COPB2 (9276)
ACH-000387,-1.2994863645839154
ACH-000389,-0.91191109634265
ACH-000390,-1.1239097161371858
ACH-000393,-1.4110980751011426
ACH-000395,-1.2310145199385885
ACH-000396,-1.4990203647427245
ACH-000397,-1.254750314478546
ACH-000401,-1.0005202450589734
ACH-000402,-0.7731231659960895
ACH-000403,-1.35344153381195
ACH-000404,-1.2234948642084855
ACH-000406,-1.3310989960120998
ACH-000407,-1.1740406625354227
ACH-000408,-1.0400006454969588
ACH-000410,-1.1226832774505933
ACH-000411,-1.1966791051595955
ACH-000414,-1.3327164464924706
ACH-000415,-0.9562343464199212
ACH-000416,-1.170440234747436
ACH-000420,-1.2180182712800187
ACH-000421,-1.1124323560447753
ACH-000424,-1.024278338200756
ACH-000425,-0.9870001482656748
ACH-000426,-1.2332897710622572
ACH-000427,-1.3567513450387418
ACH-000433,-1.4599998688265985
ACH-000435,-1.4238673433372808
ACH-000436,-1.3244518975642547
ACH-000444,-1.0323991079841974
ACH-000445,-1.1518561165768846
ACH-000448,-1.2211296938433922
ACH-000450,-1.2305791920486815
ACH-000452,-1.1929401506984814
ACH-000454,-1.0290252233723938
ACH-000458,-1.1100494349285848
ACH-000459,-1.820775978562324
ACH-000460,-1.0974013210185711
ACH-000461,-1.2788631964867962
ACH-000463,-1.1800020952005954
ACH-000464,-1.2508097305807038
ACH-000466,-1.015318046340287
ACH-000467,-1.1164001750854604
ACH-000468,-1.2072155702666725
ACH-000469,-1.32349784687198
ACH-000470,-1.2486784256612646
ACH-000471,-1.2352361102191944
ACH-000472,-1.379237307541543
ACH-000473,-0.8592976829681723
ACH-000475,-1.4433977130639504
ACH-000476,-1.3496339294808253
ACH-000477,-1.1922680758891733
ACH-000479,-1.24555716824839
ACH-000480,-1.1328484229495963
ACH-000481,-1.2990354082376343
ACH-000483,-0.9189655253639646
ACH-000484,-1.3738251178201504
ACH-000485,-1.012316638152826
ACH-000486,-1.241895791070453
ACH-000487,-1.2938424051209008
ACH-000488,-0.9441846716177518
ACH-000490,-0.9492661192702552
ACH-000491,-1.256355461312633
ACH-000495,-1.055720346938923
ACH-000496,-1.2528436223346668
ACH-000499,-1.096489217215337
ACH-000500,-1.063971545745225
ACH-000502,-1.08844633568305
ACH-000503,-1.0049234844873525
ACH-000505,-1.047568395830741
ACH-000507,-1.1329987536099038
ACH-000510,-1.2060338724449873
ACH-000511,-1.0728819640497749
ACH-000512,-1.345078712749976
ACH-000516,-1.1390961153358847
ACH-000517,-1.2016347421461977
ACH-000518,-0.9404944498017196
ACH-000520,-1.164654366185204
ACH-000521,-1.3404630975251144
ACH-000522,-1.3651038942278568
ACH-000524,-1.3529329278484452
ACH-000527,-0.9802678499421591
ACH-000528,-1.1911067294677449
ACH-000537,-1.1952103085178545
ACH-000541,-1.9048190167629515
ACH-000542,-1.0310602424861253
ACH-000544,-1.2695864126245884
ACH-000545,-0.9592367250795429
ACH-000547,-1.2017492648221602
ACH-000548,-1.1922794656935518
ACH-000549,-0.8486722726725515
ACH-000550,-1.202668621928677
ACH-000552,-1.3377861602103218
ACH-000556,-1.0268295932891245
ACH-000557,-1.470729011838113
ACH-000569,-1.0727332397156697
ACH-000570,-1.134207413927982
ACH-000571,-1.3391509132676715
ACH-000573,-1.5469349409253164
ACH-000576,-1.0378917304938982
ACH-000579,-1.4037708616713194
ACH-000580,-1.5537885492350958
ACH-000584,-1.3010527157800915
ACH-000585,-1.1497212001477863
ACH-000588,-1.1086352666578427
ACH-000589,-1.1615517415485033
ACH-000591,-0.9085988835269276
ACH-000593,-1.0664467931192396
ACH-000600,-1.2817195276527893
ACH-000601,-1.1930519887449451
ACH-000605,-1.1464813241741665
ACH-000606,-1.0455374454384203
ACH-000608,-1.2341551606972516
ACH-000614,-1.456394604705753
ACH-000616,-1.1555705640316492
ACH-000618,-0.983075869481234
ACH-000619,-1.2373543313562547
ACH-000620,-1.187434148837029
ACH-000621,-1.3812590151812163
ACH-000622,-1.1070848779575009
ACH-000623,-1.165607067206195
ACH-000624,-1.3707722501408768
ACH-000627,-1.0750621078445417
ACH-000630,-1.0609225954125805
ACH-000631,-0.8980370610078162
ACH-000632,-1.4000821960165601
ACH-000633,-1.1615301204326551
ACH-000637,-1.1011738950283174
ACH-000638,-1.1389273399098836
ACH-000646,-1.338551490218915
ACH-000647,-1.2490028707771308
ACH-000648,-1.2933056909286516
ACH-000649,-1.1823704303668598
ACH-000651,-1.2527371236684963
ACH-000652,-1.2458746872798798
ACH-000653,-1.2545675916784391
ACH-000657,-1.2203927642893937
ACH-000658,-1.4498188527257645
ACH-000661,-1.2791277775292718
ACH-000662,-1.4406085615076298
ACH-000663,-1.1283200297960083
ACH-000665,-1.0862854182586072
ACH-000671,-1.1599696477904853
ACH-000672,-0.8517767894932594
ACH-000673,-1.1858669959166064
ACH-000676,-1.1519268759982395
ACH-000677,-1.1911184679101487
ACH-000681,-1.2925304992776658
ACH-000683,-0.9102404552150202
ACH-000684,-1.1312821834245168
ACH-000688,-1.741445224728472
ACH-000693,-0.9810619070606548
ACH-000694,-1.0267538291540477
ACH-000695,-1.089045197129756
ACH-000696,-1.1911179603655229
ACH-000697,-1.2582503472470774
ACH-000699,-1.3317233083335327
ACH-000701,-1.1292158690629368
ACH-000706,-1.3026517096602688
ACH-000711,-1.2115504539632571
ACH-000713,-0.8700509302837477
ACH-000714,-1.3826309677630433
ACH-000718,-1.3262299495569083
ACH-000720,-1.127125999967074
ACH-000721,-1.0904698227583802
ACH-000724,-1.009880941824432
ACH-000725,-1.341216242852334
ACH-000732,-1.1405633512622686
ACH-000734,-1.2025412608500112
ACH-000735,-1.0025660695580498
ACH-000736,-1.2330250230525566
ACH-000738,-1.3330296640034045
ACH-000746,-1.3056712049908443
ACH-000747,-1.1417433283367298
ACH-000748,-1.0943922906185457
ACH-000753,-1.3869293622397767
ACH-000756,-1.2382180247279928
ACH-000757,-1.2255586158599436
ACH-000758,-1.2202564749607967
ACH-000760,-1.3052106428321986
ACH-000762,-1.0478949406275302
ACH-000763,-1.4361469679383805
ACH-000764,-1.4803111981556565
ACH-000765,-1.3245680537701294
ACH-000766,-1.2221068164848343
ACH-000767,-1.2805914792574684
ACH-000768,-1.2193485874509178
ACH-000769,-1.2232908727548049
ACH-000770,-1.3529128524166845
ACH-000771,-1.1116720243435942
ACH-000773,-1.2017676810184306
ACH-000776,-1.25397634666837
ACH-000777,-1.0589055619742735
ACH-000778,-1.2754669797628422
ACH-000781,-1.1421392875813674
ACH-000782,-1.3524985426323737
ACH-000783,-1.4033159656753382
ACH-000784,-1.0125420920758923
ACH-000785,-1.3413322567255113
ACH-000787,-1.2310398313354038
ACH-000788,-1.3607115381391943
ACH-000791,-1.0881656415858558
ACH-000792,-1.2055811331085506
ACH-000794,-1.3254511441209669
ACH-000796,-1.3079918831551265
ACH-000798,-1.3377580824481368
ACH-000799,-1.508810998315244
ACH-000800,-1.140046908324825
ACH-000802,-1.3539724086369382
ACH-000804,-1.183145712601101
ACH-000805,-1.3884320983661886
ACH-000809,-1.056112103574201
ACH-000810,-1.212819999729161
ACH-000811,-1.1738178688007892
ACH-000817,-1.0628254686851133
ACH-000819,-1.1924336036054637
ACH-000820,-1.5395255596815174
ACH-000821,-1.0913506519695295
ACH-000822,-1.5773231197609063
ACH-000823,-1.091980213463156
ACH-000824,-1.2044776970434024
ACH-000827,-1.2470086979545096
ACH-000829,-1.1027353305731813
ACH-000831,-1.4033275692498182
ACH-000832,-1.194536917293059
ACH-000833,-0.9163597062663692
ACH-000834,-1.2754209050459202
ACH-000835,-1.2406185730358696
ACH-000836,-1.2081275366647704
ACH-000837,-0.9158819281276679
ACH-000838,-1.2188826297506767
ACH-000839,-1.1885843845607618
ACH-000840,-1.3464631992408969
ACH-000841,-0.9917994044019396
ACH-000843,-1.3366656427080963
ACH-000846,-0.9785350554519542
ACH-000847,-1.360224074132224
ACH-000848,-1.1854526480914152
ACH-000849,-1.1725370429165811
ACH-000851,-1.135062812095813
ACH-000855,-1.1963358635195576
ACH-000856,-1.339232755574874
ACH-000858,-1.1382986680720235
ACH-000859,-1.3889227695813993
ACH-000861,-1.0877503349966529
ACH-000862,-1.1278425465673283
ACH-000865,-1.0543365947954269
ACH-000866,-1.2850514814582392
ACH-000867,-1.2264537329894512
ACH-000869,-1.3244478092462877
ACH-000872,-1.0049636521101977
ACH-000873,-0.9503349751656632
ACH-000876,-1.3656072461870048
ACH-000878,-1.3169696663921688
ACH-000880,-1.2475813379760503
ACH-000881,-1.2681770070939675
ACH-000882,-1.1143667132338777
ACH-000884,-1.1440513185598202
ACH-000885,-1.200454438219123
ACH-000887,-1.146126445532336
ACH-000889,-1.2580538245533721
ACH-000896,-1.2434215329871772
ACH-000898,-1.2939700113428525
ACH-000900,-1.2367671389172192
ACH-000901,-1.239126386477819
ACH-000905,-1.2957035220032962
ACH-000906,-1.2305396875415435
ACH-000907,-1.2676700221091952
ACH-000910,-1.113480277041465
ACH-000911,-1.082569573796538
ACH-000912,-1.1475197722521064
ACH-000913,-1.0095417175348234
ACH-000915,-1.2660634247687537
ACH-000916,-1.7380325408585968
ACH-000917,-1.4200503813036331
ACH-000920,-1.2590089672197458
ACH-000921,-1.32035545831556
ACH-000924,-1.2537784609465588
ACH-000926,-1.1202017089155785
ACH-000928,-1.2097595771680756
ACH-000929,-1.3246262647296012
ACH-000932,-1.1550972375129311
ACH-000935,-1.0999198161315298
ACH-000936,-1.0442335958513511
ACH-000937,-1.2289097179784017
ACH-000938,-1.1310251430294946
ACH-000939,-1.0831880817118675
ACH-000941,-1.2375086185802866
ACH-000943,-1.2419701088726285
ACH-000946,-1.2381055031351371
ACH-000947,-1.2275652016920853
ACH-000948,-1.2598370616885923
ACH-000950,-1.267563473180371
ACH-000953,-1.2220856812172152
ACH-000954,-1.2875370605506171
ACH-000957,-1.0249719955063281
ACH-000958,-1.1230740079008663
ACH-000960,-1.1394078969998316
ACH-000963,-1.3149641452546623
ACH-000968,-1.3319961636512672
ACH-000969,-1.091608857871664
ACH-000972,-1.6526295301509009
ACH-000973,-1.1693147083113742
ACH-000974,-1.228610609385689
ACH-000978,-1.1520243568064674
ACH-000984,-1.1712722813557714
ACH-000986,-1.1798414535349726
ACH-000988,-1.1267652527060406
ACH-000993,-1.1064121435673266
ACH-000994,-1.1976961030614184
ACH-000996,-1.137914248648669
ACH-001001,-1.225304940991665
ACH-001020,-1.3486311357314928
ACH-001028,-1.2969463459020534
ACH-001031,-1.3200293577809863
ACH-001038,-1.4216714981686949
ACH-001048,-1.3105988898371284
ACH-001050,-1.109897810280771
ACH-001053,-1.216332059934801
ACH-001054,-1.1090541947931427
ACH-001061,-1.0782323095907655
ACH-001067,-1.3065098915993714
ACH-001075,-0.9894038081779222
ACH-001096,-1.2909437397772234
ACH-001111,-1.5043144104600434
ACH-001119,-1.1652615185561193
ACH-001128,-1.5813673488762685
ACH-001134,-1.2085465116516259
ACH-001151,-1.2703640894729056
ACH-001163,-1.1661157758171443
ACH-001164,-1.098577418357364
ACH-001183,-1.046257001862961
ACH-001192,-1.2832961261278402
ACH-001193,-1.435924286670675
ACH-001196,-1.1327794901858892
ACH-001197,-1.4190954914199074
ACH-001205,-1.399183294316651
ACH-001211,-1.5252080082054815
ACH-001212,-1.185356272518314
ACH-001228,-1.0674099933518033
ACH-001232,-1.0211581446280498
ACH-001239,-1.337858063964187
ACH-001270,-1.2722735087068493
ACH-001274,-1.2386105086264565
ACH-001275,-1.1437760319524577
ACH-001277,-1.4361254364466354
ACH-001278,-0.9638786525311958
ACH-001280,-1.0846438803276652
ACH-001283,-0.9843096610397576
ACH-001289,-1.0627831066141666
ACH-001300,-1.2682420878132783
ACH-001301,-1.129009643776698
ACH-001302,-1.3233435589424671
ACH-001306,-1.123557240297704
ACH-001318,-1.4548911762064125
ACH-001322,-1.3243880283973442
ACH-001328,-1.0719478596618373
ACH-001332,-1.095159388997588
ACH-001336,-1.1172926707508954
ACH-001346,-0.952817355609822
ACH-001353,-1.3130655761463779
ACH-001354,-1.1269849941650516
ACH-001367,-1.0151747708955787
ACH-001368,-1.3923739836859548
ACH-001374,-1.1354207882026333
ACH-001377,-1.2023288603124995
ACH-001380,-1.173583422301537
ACH-001391,-1.341738505058328
ACH-001408,-1.1414264620163797
ACH-001430,-1.0119786432781346
ACH-001431,-1.245086674869368
ACH-001450,-1.2095482284583217
ACH-001496,-1.2916843422327808
ACH-001500,-1.1628105205938415
ACH-001523,-1.1340037346834049
ACH-001532,-1.2063181503637734
ACH-001550,-0.9489266151085146
ACH-001552,-1.167291521512284
ACH-001554,-1.3165796952607458
ACH-001654,-1.1377474375017145
ACH-001735,-1.3216002782367708
ACH-001736,-1.0346223663861382
ACH-001737,-1.76512858742515
ACH-001740,-1.1797933246146175
ACH-001745,-1.2177584861497344
ACH-001765,-1.2952880784016076
