,HAND2 (9464)
ACH-000004,-0.05609386515942079
ACH-000005,-0.0030587011464623475
ACH-000007,0.042452610258541135
ACH-000009,0.11527972090306285
ACH-000011,0.02736354339563649
ACH-000012,-0.03507335056006436
ACH-000013,0.0855685316067716
ACH-000014,-0.012402051363186015
ACH-000015,0.08995575943240458
ACH-000017,-0.010235988029598964
ACH-000018,0.03605783252763528
ACH-000019,-0.144491308314602
ACH-000021,-0.053768749318950516
ACH-000022,0.013644365286872484
ACH-000025,0.08671205483546056
ACH-000028,0.19420651562117616
ACH-000030,0.039832296653343605
ACH-000035,0.00739191894738155
ACH-000036,0.017803719240435792
ACH-000037,-0.02011787224800557
ACH-000039,0.0017316738628229392
ACH-000040,-0.05580751767394829
ACH-000041,0.1411611971544112
ACH-000042,-0.0398188363059095
ACH-000045,-0.006628900430342162
ACH-000047,-0.06591496693745827
ACH-000052,-0.008523260570852549
ACH-000053,-0.008845224335543423
ACH-000054,-0.05682309008250756
ACH-000055,0.05281778336909111
ACH-000060,-0.2522071151924401
ACH-000067,-0.030195797644787012
ACH-000070,-0.07142457165529953
ACH-000075,-0.025082140795704037
ACH-000078,-0.3706785791886977
ACH-000082,-0.0019632682489064027
ACH-000085,-0.02704885911206488
ACH-000086,-0.02140147785140462
ACH-000087,0.09368435514378803
ACH-000092,0.02300066050475205
ACH-000095,0.021744842924561282
ACH-000097,0.024986821345117902
ACH-000098,0.06023550407352615
ACH-000099,-0.4756214083689188
ACH-000108,0.03311234782250838
ACH-000113,0.1321776937474924
ACH-000116,0.06865257806424199
ACH-000118,0.03786205835587924
ACH-000120,-0.4344101009434455
ACH-000123,0.1361065358322444
ACH-000127,0.07020413773879917
ACH-000128,0.0826163546436525
ACH-000132,-0.0007888450211362926
ACH-000133,0.06720757973341289
ACH-000137,0.1883888071334544
ACH-000138,-0.047820999687942664
ACH-000142,0.15122827175475492
ACH-000143,0.041920056507820234
ACH-000146,-0.022463862740590645
ACH-000148,0.08359385523463966
ACH-000150,-0.10782332972928214
ACH-000152,0.0566327830674473
