,VDAC2 (7417)
ACH-000004,-0.022928790544588136
ACH-000005,-0.06617141951148754
ACH-000007,0.22974828807842576
ACH-000009,0.11666739549741464
ACH-000011,0.14722226406931396
ACH-000012,0.08048544713435052
ACH-000013,0.12637050962027369
ACH-000014,-0.0927805359199799
ACH-000015,-0.28855399867522635
ACH-000017,0.07693422554723649
ACH-000018,0.058528666578780114
ACH-000019,0.2932775729637479
ACH-000021,0.12072862179810673
ACH-000022,-0.15125138590553755
ACH-000025,0.026870459787283408
ACH-000028,0.19245368788899886
ACH-000030,-0.08409122176336363
ACH-000035,0.012034597589815052
ACH-000036,0.04483454632193611
ACH-000037,-0.2964158227812124
ACH-000039,-0.3167400615252874
ACH-000040,0.08892580043168641
ACH-000041,-0.39696353157518377
ACH-000042,0.07519464660441086
ACH-000045,0.38065991091746704
ACH-000047,0.22348615231809754
ACH-000052,-0.12935225947751794
ACH-000053,0.08314286586890945
ACH-000054,0.021193859086597558
ACH-000055,-0.12229332560623307
ACH-000060,0.0607962454962305
ACH-000067,-0.03716094166448238
ACH-000070,0.023576414146869444
ACH-000075,0.26537157010981016
ACH-000078,0.15026561162464838
ACH-000082,0.044342164943506734
ACH-000085,0.23292051562498456
ACH-000086,-0.09229669152604633
ACH-000087,0.11579121627423028
ACH-000092,0.012180301456074977
ACH-000095,0.13720921841591127
ACH-000097,0.07861529235116915
ACH-000098,0.10167746431138283
ACH-000099,0.01256036258193067
ACH-000108,0.12153577569817207
ACH-000113,0.30699827327042223
ACH-000116,-0.03543835214343455
ACH-000118,0.07342497047204018
ACH-000120,0.1359992737629152
ACH-000123,0.00045446907086406027
ACH-000127,-0.008988727594808727
ACH-000128,0.03595659948247523
ACH-000132,-0.05186022489930605
ACH-000133,-0.06808927651897942
ACH-000137,0.2073512968274264
ACH-000138,0.1619968309347196
ACH-000142,0.022396907642137226
ACH-000143,0.3447967615982872
ACH-000146,-0.2581107277762439
ACH-000148,-0.07688177672056243
ACH-000150,0.2653685739084505
ACH-000152,-0.3240960468669233
