,HINT3 (135114)
ACH-000004,-0.08294998637472052
ACH-000005,-0.11163479219852428
ACH-000007,-0.16775308393842991
ACH-000009,-0.037207534598120484
ACH-000011,-0.13110373883346713
ACH-000012,-0.0746790106921844
ACH-000013,-0.1665041999985266
ACH-000014,-0.01086807857998077
ACH-000015,-0.07904755912481752
ACH-000017,-0.1135606410396348
ACH-000018,-0.00960355569298687
ACH-000019,-0.14987495026999975
ACH-000021,-0.16230451088080236
ACH-000022,-0.057696126561280515
ACH-000025,-0.025890741715902686
ACH-000028,0.007021991855322685
ACH-000030,-0.07088044010530803
ACH-000035,-0.06862705619835832
ACH-000036,-0.06566934599645638
ACH-000037,0.03639515947245056
ACH-000039,-0.3069767138818688
ACH-000040,-0.14794246152589546
ACH-000041,-0.11368968565687305
ACH-000042,-0.02301298317778252
ACH-000045,0.007881456208290954
ACH-000047,-0.1475339558059006
ACH-000052,-0.11322102875136775
ACH-000053,-0.10699868679317877
ACH-000054,-0.010526247531740649
ACH-000055,-0.04742267640313403
ACH-000060,-0.1827545084268153
ACH-000067,-0.14165519118538775
ACH-000070,-0.017392984595829664
ACH-000075,-0.02476962350900654
ACH-000078,-0.07696300811945705
ACH-000082,0.04611140293688363
ACH-000085,0.0788882286963017
ACH-000086,-0.13291984824532252
ACH-000087,0.013226358656428792
ACH-000092,-0.057207560839267264
ACH-000095,-0.04925494646613654
ACH-000097,-0.07850002085400255
ACH-000098,-0.07792564597396064
ACH-000099,0.020957542110953242
ACH-000108,0.03199999310082683
ACH-000113,-0.1974404004721616
ACH-000116,-0.17883721868061175
ACH-000118,-0.045650249848743885
ACH-000120,-0.015528288230352147
ACH-000123,0.07016639061311394
ACH-000127,-0.05179974922800477
ACH-000128,-0.1490484183092531
ACH-000132,-0.12015160287698615
ACH-000133,-0.15775276840762714
ACH-000137,0.025779782228736718
ACH-000138,-0.08122073223642237
ACH-000142,0.07475520843522067
ACH-000143,-0.10538198223904274
ACH-000146,-0.03948108799509538
ACH-000148,-0.11804393155290165
ACH-000150,-0.10185642195079198
ACH-000152,-0.035852167690249265
ACH-000153,-0.12980304858344294
ACH-000159,-0.0014114515396123734
ACH-000160,0.05343262516823929
ACH-000163,-0.06814104543194709
ACH-000167,-0.2578727408750359
ACH-000168,0.13948445415553098
ACH-000169,-0.03309118016891971
ACH-000178,-0.14848316058248853
ACH-000183,0.23255889603822055
ACH-000188,-0.12347719713556915
ACH-000189,-0.110892861332491
ACH-000190,-0.20583540478709705
ACH-000198,-0.09460035488115076
ACH-000203,0.30867087261273035
ACH-000204,-0.3230444285967176
ACH-000206,0.10419292676365363
ACH-000207,-0.06131089982039279
ACH-000208,-0.3679389566445995
ACH-000210,-0.05516017622381272
ACH-000211,-0.1578500964419244
ACH-000215,-0.1553697984180022
ACH-000221,-0.15927586980718186
ACH-000222,-0.09279463153731947
ACH-000223,-0.2265502924695234
ACH-000226,-0.06305535840256205
ACH-000227,-0.047000835864143733
ACH-000228,0.09376626548254206
ACH-000231,-0.051522321995756924
ACH-000232,-0.15017264554335408
ACH-000233,0.06019689212482189
ACH-000234,-0.018846837668469372
ACH-000235,-0.06557806527823246
ACH-000237,-0.10704971979572192
ACH-000238,-0.07581710089067617
ACH-000242,-0.18884350435415656
ACH-000243,-0.08203875598576127
ACH-000244,-0.1623286369856624
ACH-000246,-0.08512498790013688
ACH-000248,0.09175094150421302
ACH-000250,-0.0541039365507762
ACH-000251,-0.13447670164508824
ACH-000252,-0.2310378189115524
ACH-000253,-0.16368659863965634
ACH-000255,-0.09366838984949956
ACH-000256,-0.1761156596021619
ACH-000257,-0.020081016095811317
ACH-000258,-0.13358854523349226
ACH-000259,0.03655570188844474
ACH-000260,-0.0362360684311447
ACH-000261,0.2600822784193923
