,CSTL1 (128817)
ACH-000004,0.1095850319404692
ACH-000005,0.051526045078114834
ACH-000007,0.0988926496799796
ACH-000009,0.09251002812874674
ACH-000011,0.09770392982436532
ACH-000012,0.08080222581499125
ACH-000013,-0.0465538315901593
ACH-000014,0.027970732845328444
ACH-000015,0.09816167801785476
ACH-000017,-0.029684756493710274
ACH-000018,0.0658547586976683
ACH-000019,-0.19710926705889414
ACH-000021,0.03263409644948945
ACH-000022,-0.03290400823926342
ACH-000025,0.14657647615599662
ACH-000028,-0.09284441993951363
ACH-000030,-0.021598757616702845
ACH-000035,-0.3524064250137728
ACH-000036,-0.06231820439601926
ACH-000037,0.11890999114439076
ACH-000039,-0.01851318177653016
ACH-000040,0.01568541184605816
ACH-000041,0.18023153662953195
ACH-000042,-0.12643955698877368
ACH-000045,0.09320430863175186
ACH-000047,-0.07219263643818892
ACH-000052,-0.2129636028029125
ACH-000053,-0.02730143258136277
ACH-000054,-0.013109937111352504
ACH-000055,-0.022205892729401856
ACH-000060,-0.19768662442866625
ACH-000067,-0.2262575122287477
ACH-000070,-0.06847894380008132
ACH-000075,0.0932130290308992
ACH-000078,0.09826916749250428
ACH-000082,0.009732608679495065
ACH-000085,-0.010764029503327064
ACH-000086,0.08798244280937634
ACH-000087,0.2501733143935613
ACH-000092,0.02377336070683525
ACH-000095,0.027086595276918576
ACH-000097,-0.060536435715958514
ACH-000098,-0.060353172775269824
ACH-000099,-0.11021388030010132
ACH-000108,-0.12661834413625386
ACH-000113,-0.1251599681308703
ACH-000116,0.0019556345622106053
ACH-000118,-0.12762774678711195
ACH-000120,0.15098589358563366
ACH-000123,0.027753176530673936
ACH-000127,-0.007823226936172276
ACH-000128,0.02480752559949106
ACH-000132,-0.0004781593666372172
ACH-000133,-0.03486216579867958
ACH-000137,-0.14409712261337698
ACH-000138,-0.06439354885106444
ACH-000142,0.1450240154966696
ACH-000143,0.045024514343759744
ACH-000146,-0.04351736454433365
ACH-000148,-0.06766106593726756
ACH-000150,0.0009000037570817662
ACH-000152,-0.0154449018478297
ACH-000153,0.035650149619028806
ACH-000159,0.05840914702458491
ACH-000160,-0.05517957230834729
ACH-000163,-0.14694693019098
ACH-000167,0.40948052994699136
ACH-000168,0.05920752862196225
ACH-000169,-0.09273981407973246
ACH-000178,-0.05436685727491032
ACH-000183,-0.045356034237608985
ACH-000188,0.013889440926521605
ACH-000189,0.1261130703075364
ACH-000190,0.0011910859279898474
ACH-000198,0.023647003113233454
ACH-000203,0.22871405305685394
ACH-000204,-0.0922265274862688
ACH-000206,-0.057785101104661174
ACH-000207,0.02986454635133157
ACH-000208,-0.09813908118661584
ACH-000210,0.008921500185229069
ACH-000211,0.04969607351785413
ACH-000215,0.015293409219751225
ACH-000221,0.08658859755174576
ACH-000222,0.09915161203252493
ACH-000223,-0.020381663892740903
ACH-000226,-0.03498551707864224
ACH-000227,0.07473034002856249
ACH-000228,-0.06418945948306372
ACH-000231,-0.08808308862490752
ACH-000232,0.05515027669285339
ACH-000233,0.08526219510985343
ACH-000234,0.044812708193933216
ACH-000235,-0.06729338062713522
ACH-000237,0.0001806980298153087
ACH-000238,-0.20575615497481972
ACH-000242,0.08779878162408443
ACH-000243,-0.08674949710446415
ACH-000244,-0.14561041655286336
ACH-000246,-0.07895947890550288
ACH-000248,-0.04585344639788492
ACH-000250,0.07704046919852663
ACH-000251,0.08484918890819455
