,TINAG (27283)
ACH-000004,0.12457043253353668
ACH-000005,0.09362093599444322
ACH-000007,0.14519166153869406
ACH-000009,0.092080643348809
ACH-000011,0.06245095781867164
ACH-000012,0.16561085151523375
ACH-000013,0.10883858563901276
ACH-000014,0.06780946940941797
ACH-000015,0.20472086329638467
ACH-000017,0.0014038152188237992
ACH-000018,0.14550286506968327
ACH-000019,0.13029891477913091
ACH-000021,0.08843751060311733
ACH-000022,0.033320945074482085
ACH-000025,0.1798574737790803
ACH-000028,0.14291713377666362
ACH-000030,0.09706300847473727
ACH-000035,-0.028930113971721343
ACH-000036,0.12735683292653022
ACH-000037,0.2556051782578068
ACH-000039,0.07854084198606709
ACH-000040,0.03737203445118099
ACH-000041,-0.12046939830216248
ACH-000042,0.016531794159348183
ACH-000045,0.11343695774192306
ACH-000047,0.013704883788960709
ACH-000052,0.03257494907324589
ACH-000053,0.11265362591785
ACH-000054,0.06655402676434805
ACH-000055,-0.19084684147945705
ACH-000060,0.17098114051454724
ACH-000067,0.10440302438229547
ACH-000070,-0.03670414419780192
ACH-000075,0.05523357359756035
ACH-000078,0.03115491118741057
ACH-000082,0.09552949526670404
ACH-000085,0.11163061406988042
ACH-000086,0.2041432292370288
ACH-000087,0.3169289838927676
ACH-000092,0.12544812560434598
ACH-000095,0.12206354391672952
ACH-000097,-0.06591211438924602
ACH-000098,0.05570083909921966
ACH-000099,0.13738875876363296
ACH-000108,0.06560801404192826
ACH-000113,0.061608708695695576
ACH-000116,-0.05852757180972356
ACH-000118,0.08427188380966037
ACH-000120,-0.08029283339001808
ACH-000123,0.1191086569258727
ACH-000127,0.058054254145550876
ACH-000128,0.13225079435536552
ACH-000132,0.14048824634498608
ACH-000133,-0.007943789674525291
ACH-000137,0.08837132536257329
ACH-000138,0.13860998560983492
ACH-000142,0.07738524230413164
ACH-000143,0.041723359129808464
ACH-000146,0.17713736582503076
ACH-000148,0.08701923801050923
ACH-000150,0.20854685222902872
ACH-000152,0.07587306016988081
ACH-000153,0.0009065761203956435
ACH-000159,0.1453097099265805
ACH-000160,-0.02968677248143447
ACH-000163,-0.02850877514385745
ACH-000167,0.038305073367211284
ACH-000168,0.08110280184784621
ACH-000169,-0.07158334874755158
ACH-000178,0.04157214805025842
ACH-000183,0.18821687579127766
ACH-000188,0.16767658021806964
ACH-000189,-0.0483047224743699
ACH-000190,0.27992950419154505
