,FRAS1 (80144)
ACH-000004,0.2253501540442389
ACH-000005,0.15422798156796114
ACH-000007,0.20961821372113246
ACH-000009,0.16895210426467874
ACH-000011,0.11007539540234956
ACH-000012,0.09553473565930262
ACH-000013,0.16278836213002038
ACH-000014,0.15964287517721062
ACH-000015,0.1825622812574125
ACH-000017,0.2098237355218482
ACH-000018,-0.08287856011464559
ACH-000019,0.27064741451290186
ACH-000021,0.05478929254598122
ACH-000022,0.09901831544213244
ACH-000025,0.14445622375019768
ACH-000028,0.1400217871082986
ACH-000030,0.09665222557900448
ACH-000035,0.02572862324098129
ACH-000036,0.1495787914331846
ACH-000037,0.17235265177812273
ACH-000039,0.1604048765959273
ACH-000040,0.2327002317043509
ACH-000041,-0.06252158218562501
ACH-000042,0.10014659049004056
ACH-000045,0.23015384913065975
ACH-000047,0.21461883661077616
ACH-000052,0.11107100978163954
ACH-000053,0.12560962393950356
ACH-000054,0.12443129344157702
ACH-000055,0.0730990660183283
ACH-000060,0.1475498955526949
ACH-000067,0.1599608927009339
ACH-000070,-0.0941267385770963
ACH-000075,0.14640351939678287
ACH-000078,0.2918115295384873
ACH-000082,0.199712153287656
ACH-000085,0.10281106257689393
ACH-000086,0.1821030847773168
ACH-000087,0.09453658433745453
ACH-000092,0.13778688359504782
ACH-000095,0.0712285797811815
ACH-000097,0.10410648179161572
ACH-000098,0.04560404566506164
ACH-000099,0.2529804706387747
ACH-000108,0.0183123473599878
ACH-000113,0.2695408845391858
ACH-000116,0.14749952618555984
ACH-000118,0.14201714779094626
ACH-000120,0.25160306880155714
ACH-000123,0.0870125987095654
ACH-000127,0.1484661070055703
ACH-000128,0.17557945023180685
ACH-000132,0.14348480704104696
ACH-000133,0.12718920023413496
ACH-000137,0.18750256418777506
ACH-000138,0.2763427910236833
ACH-000142,0.11337429864753805
ACH-000143,0.20091108898338425
ACH-000146,0.1580793692910721
ACH-000148,0.1293663559679352
ACH-000150,0.01521380760996974
ACH-000152,0.10137744036907012
ACH-000153,0.08110904590573433
ACH-000159,0.12262126649234965
ACH-000160,-0.010382174136489142
ACH-000163,0.014006036389500804
ACH-000167,0.07650048061449423
ACH-000168,0.2583328392082884
ACH-000169,0.0890407379049241
ACH-000178,0.15262441591111894
ACH-000183,0.07029504085197273
ACH-000188,0.131872530029862
ACH-000189,-0.04313308132069627
ACH-000190,0.3301724968168842
ACH-000198,0.13773608506127005
ACH-000203,-0.13245269086494618
ACH-000204,-0.002690901237417909
ACH-000206,0.03587723682382374
ACH-000207,0.2266369572359954
ACH-000208,0.16494625578605135
ACH-000210,0.07925042996315715
ACH-000211,0.1784964317083984
ACH-000215,0.08227856839710407
ACH-000221,0.14902605492640034
ACH-000222,0.0500510406376672
ACH-000223,0.2304967786919908
ACH-000226,0.21887504190802048
ACH-000227,0.3183134262740705
ACH-000228,0.08124144142012013
ACH-000231,0.10026427263221607
ACH-000232,0.06615519526446885
ACH-000233,0.13943450464974275
ACH-000234,0.15239672786459185
ACH-000235,0.1842900624238252
ACH-000237,0.06795409331134221
ACH-000238,0.2452154725845761
ACH-000242,0.11248442962523607
ACH-000243,0.09875681414919936
ACH-000244,0.2330364979971055
ACH-000246,0.13646805157305744
ACH-000248,-0.007054131700589775
ACH-000250,0.14065650643693087
ACH-000251,0.27207997571389225
ACH-000252,0.10654555099316987
ACH-000253,0.15075061040573606
ACH-000255,0.16767847556184368
ACH-000256,0.09879937798848118
ACH-000257,0.08789199728107934
ACH-000258,0.1531988256853538
ACH-000259,0.1231676892749626
ACH-000260,0.13874258189175848
ACH-000261,0.18646110432182544
ACH-000262,0.034873878872506994
ACH-000263,0.30233555853291205
ACH-000264,0.08570373866731681
ACH-000265,0.09547657550609942
ACH-000266,0.08699253803093879
ACH-000272,0.01489392891867095
ACH-000274,0.17701666965537047
ACH-000277,0.2134949234540741
ACH-000278,0.10108219128173032
ACH-000279,0.13134668509748335
ACH-000280,0.0710906782506344
ACH-000281,0.04598395868450338
ACH-000288,0.06372023580301643
ACH-000291,0.14614270093603654
ACH-000293,0.04748486377628575
ACH-000294,0.1458845095393845
ACH-000295,0.19308560414825926
ACH-000296,0.12890295844627192
ACH-000302,0.11771477505825273
ACH-000304,0.2586248897740576
