,HNMT (3176)
ACH-000638,0.06612004102359759
ACH-000646,-0.1697354947744637
ACH-000647,-0.08973334391025592
ACH-000648,-0.1596048401955387
ACH-000649,-0.184869365141912
ACH-000651,-0.1338333797062718
ACH-000652,-0.13177757594676465
ACH-000653,-0.10278418173375063
ACH-000657,-0.05331234017785765
ACH-000658,0.012336951818513152
ACH-000661,-0.1624377589059228
ACH-000662,0.09706320387415324
ACH-000663,-0.21450055870399345
ACH-000665,-0.07096200650028524
ACH-000671,-0.07991421005101322
ACH-000672,-0.032177721597978694
ACH-000673,-0.04697912524904647
ACH-000676,-0.22730669173304824
ACH-000677,-0.14392760347243472
ACH-000681,-0.1945262273372102
ACH-000683,-0.1850152866176016
ACH-000684,-0.141788838998738
ACH-000688,-0.12324167101401735
ACH-000693,-0.12269148178596626
ACH-000694,-0.12223739533981574
ACH-000695,-0.0628603392011906
ACH-000696,-0.19437612087812775
ACH-000697,0.005847990646294497
ACH-000699,-0.09707298246833268
ACH-000701,-0.10828507834003767
ACH-000706,-0.16418164846538447
ACH-000711,-0.14063843106499746
ACH-000713,-0.16429938749382494
ACH-000714,-0.01418821329684209
ACH-000718,-0.16183950504694886
ACH-000720,-0.08245036106258738
ACH-000721,-0.19401036768047467
ACH-000724,-0.04554242874108151
ACH-000725,-0.044637614502782766
ACH-000732,-0.18490515377079092
ACH-000734,-0.08634957937683096
ACH-000735,-0.12368458143825999
ACH-000736,-0.15626489132162294
ACH-000738,-0.14941687781885307
ACH-000746,-0.13775275165938422
ACH-000747,-0.14262615689584487
ACH-000748,-0.20395126705794805
ACH-000753,-0.045338562770019776
ACH-000756,-0.1560104838233848
ACH-000757,-0.11811022281746066
ACH-000758,-0.17203245285816482
ACH-000760,-0.18576378301746044
ACH-000762,-0.10127513292177058
ACH-000763,0.15959989354327184
ACH-000764,-0.15885315177539966
ACH-000765,-0.1272729995142187
ACH-000766,-0.07308246723321392
ACH-000767,-0.032536109522852664
ACH-000768,-0.09789228602005336
ACH-000769,-0.18044266985207968
ACH-000770,-0.17669216451050804
ACH-000771,-0.08182667175618638
ACH-000773,-0.0407873095260908
ACH-000776,-0.026711888607586668
ACH-000777,-0.06196431617043896
ACH-000778,-0.05162423347818297
ACH-000781,-0.2158544873114551
ACH-000782,-0.1169830778307087
ACH-000783,-0.06715385211448882
ACH-000784,-0.057966770224813925
ACH-000785,-0.012522896569593916
ACH-000787,-0.1279276835581614
ACH-000788,-0.04776519793226282
ACH-000791,-0.04657852698856249
ACH-000792,-0.03725384252323168
ACH-000794,-0.09708001017676984
ACH-000796,-0.10267483311042294
ACH-000798,-0.21057285626802105
ACH-000799,-0.2823668016231693
ACH-000800,-0.19030475212235928
ACH-000802,-0.1486822168706244
ACH-000804,-0.12755877981867825
ACH-000805,0.0024410829926970763
ACH-000809,-0.12549701267571114
ACH-000810,0.1183440034150816
ACH-000811,-0.04638027088590093
ACH-000817,-0.03464105482513176
ACH-000819,-0.2649541710524325
ACH-000820,-0.1834146033026542
ACH-000821,0.027547194439728345
ACH-000822,-0.021800015762568025
ACH-000823,-0.140379428182904
ACH-000824,-0.09898842486876562
ACH-000827,-0.12343607907401018
ACH-000829,-0.04009673387150567
ACH-000831,-0.10070840513443524
ACH-000832,-0.08141444108154892
ACH-000833,-0.12212279411730068
ACH-000834,-0.14043838882499854
ACH-000835,-0.16434410635806726
ACH-000836,-0.07114649525319615
ACH-000837,-0.1915641667887816
ACH-000838,-0.049371772164828714
ACH-000839,-0.06749483056379572
ACH-000840,-0.24956321691280603
ACH-000841,0.0462161060834793
ACH-000843,-0.09236672844941132
ACH-000846,-0.17966473316343562
ACH-000847,-0.2130629482734459
ACH-000848,-0.09500839976192872
ACH-000849,-0.02092776972999338
ACH-000851,-0.15246130899324548
ACH-000855,-0.14599586961490774
ACH-000856,-0.08907987129314061
ACH-000858,-0.1617159325261531
ACH-000859,-0.09717200578153302
ACH-000861,-0.21201734329207
ACH-000862,-0.06842375148047647
ACH-000865,-0.1919366425933592
ACH-000866,-0.0334396129447258
ACH-000867,-0.08592777226428443
ACH-000869,-0.1369893223873663
ACH-000872,-0.0638596372246001
ACH-000873,0.1727495292097356
ACH-000876,-0.13311984623382914
ACH-000878,-0.2026731495916396
ACH-000880,-0.1503757106669098
ACH-000881,-0.10416000904196424
ACH-000882,-0.1623525777675032
ACH-000884,-0.021885176556435244
ACH-000885,-0.10932848556136598
ACH-000887,-0.11324705780525128
ACH-000889,-0.07719458972811916
ACH-000896,-0.17208147589550232
ACH-000898,-0.05273227193051815
ACH-000900,0.14347804457628666
ACH-000901,0.0031955467887935297
ACH-000905,-0.06292154121409564
ACH-000906,-0.11870058865694415
ACH-000907,-0.1530048884766821
ACH-000910,-0.06504063751198355
ACH-000911,-0.07554578942320972
ACH-000912,-0.13946451069652396
ACH-000913,-0.1228207337861438
ACH-000915,-0.104052925050702
ACH-000916,-0.16122517864974847
ACH-000917,-0.009601467621651243
ACH-000920,0.12468629305809105
ACH-000921,-0.1058015704540608
ACH-000924,-0.2048800836983377
ACH-000926,-0.2083098473550352
ACH-000928,0.1581725145733012
ACH-000929,0.02927303315978477
ACH-000932,-0.13828733329235038
ACH-000935,-0.11126081428715123
ACH-000936,-0.1716601962122397
ACH-000937,-0.16368898256267975
ACH-000938,-0.020460937567403928
ACH-000939,-0.053813452779764084
ACH-000941,-0.28467998521337096
ACH-000943,-0.11469643975493332
ACH-000946,-0.19735029213798672
ACH-000947,-0.1050876894935796
ACH-000948,-0.11733597319868552
ACH-000950,-0.2229958999617291
ACH-000953,-0.2587392049876783
ACH-000954,-0.14635696602968531
ACH-000957,0.053554818729262384
ACH-000958,-0.11465540208793627
ACH-000960,-0.1264594009730319
ACH-000963,-0.3990055936985339
ACH-000968,-0.220420302291166
ACH-000969,-0.28911664774341744
ACH-000972,-0.28578448105187704
ACH-000973,-0.11573413496872405
ACH-000974,-0.10473266846996132
ACH-000978,0.0722440764251134
ACH-000984,-0.06910069375664625
ACH-000986,-0.08303800988786209
ACH-000988,-0.1526548562118024
ACH-000993,0.045543943345218205
ACH-000994,-0.013013436268136634
ACH-000996,-0.1124376186672842
ACH-001001,-0.0754348258989133
ACH-001020,-0.08384667545514607
ACH-001028,-0.07903381474820996
ACH-001031,0.05122426871649388
ACH-001038,-0.10136548395012096
ACH-001048,-0.0563994908923306
ACH-001050,-0.12663543320211862
ACH-001053,0.01518883206810004
ACH-001054,-0.2080603678146297
ACH-001061,-0.2483343065404565
ACH-001067,-0.051383706081029816
ACH-001075,-0.14324344292377958
ACH-001096,-0.06157845677764876
ACH-001111,0.008488339453361022
ACH-001119,-0.047036401150629584
ACH-001128,-0.5630403015470563
ACH-001134,-0.16477984521517478
ACH-001151,-0.10439394237029306
ACH-001163,-0.21946661223472508
ACH-001164,-0.2406685144843246
ACH-001183,-0.009223636817110204
ACH-001192,-0.12061589729857848
ACH-001193,-0.08904210102577535
ACH-001196,-0.08817624895803311
ACH-001197,-0.026500951103386586
ACH-001205,-0.396841411878572
ACH-001211,-0.12281406849653725
ACH-001212,-0.36960530897557786
ACH-001228,-0.1207611966206857
ACH-001232,-0.13524703332358767
ACH-001239,-0.16170277731104024
ACH-001270,-0.3044203147467999
ACH-001274,-0.2477203258416309
ACH-001275,-0.08801705800944949
ACH-001277,-0.1220914488196248
ACH-001278,-0.009662065427741423
ACH-001280,-0.019192494170358097
ACH-001283,-0.10419067491776716
ACH-001289,-0.2413150675643935
ACH-001300,-0.10739225622456712
ACH-001301,0.0017277888694612366
ACH-001302,-0.2956806744467099
ACH-001306,-0.0069643394045043605
ACH-001318,-0.2015346957697708
ACH-001322,-0.41689987838577736
ACH-001328,-0.07241139495384233
ACH-001332,0.050259754366360015
ACH-001336,-0.055604305838284025
ACH-001346,-0.17234116176618394
ACH-001353,-0.11311817604848225
ACH-001354,-0.2434166696171742
ACH-001367,-0.02317008291918349
ACH-001368,-0.08689438101635309
ACH-001374,-0.1820206852819065
ACH-001377,-0.049416560758729945
ACH-001380,-0.07921873934265555
ACH-001391,-0.03723909479074676
ACH-001408,-0.06448165650456446
ACH-001430,-0.06647281450786678
ACH-001431,-0.2241592551409496
ACH-001450,-0.22195134875342107
ACH-001496,-0.12744495598949312
ACH-001500,-0.22162326675740449
ACH-001523,-0.09976443096230128
ACH-001532,-0.06815106492169247
ACH-001550,-0.18131249766449628
ACH-001552,0.040948988835152265
ACH-001554,-0.1410720600131963
ACH-001654,-0.03339346749639433
ACH-001735,-0.026045144143877805
ACH-001736,-0.0854701300553697
ACH-001737,0.17369713800162268
ACH-001740,-0.05180336847166428
ACH-001745,-0.06568841950907267
ACH-001765,-0.14448610769841688
