,BHLHE22 (27319)
ACH-000004,-0.1356875022645361
ACH-000005,-0.31827666097151713
ACH-000007,-0.3048045758710212
ACH-000009,0.014292013570348925
ACH-000011,0.023277680912425904
ACH-000012,-0.01570580379568827
ACH-000013,-0.012643196134648413
ACH-000014,-0.22061744233470013
ACH-000015,-0.08838095404338568
ACH-000017,-0.05319304944060112
ACH-000018,-0.24493430729460594
ACH-000019,0.16641186864485494
ACH-000021,0.07030785037618728
ACH-000022,-0.3718168551555078
ACH-000025,-0.16137947572249914
ACH-000028,-0.04774024714364058
ACH-000030,-0.08866849625551572
ACH-000035,-0.1433944833780354
ACH-000036,-0.010321738187462988
ACH-000037,-0.1416812496457049
ACH-000039,-0.10058453362311186
ACH-000040,-0.1143857983662301
ACH-000041,0.04551441694126028
ACH-000042,-0.07983532480770351
ACH-000045,-0.024898259833873386
ACH-000047,-0.020079319799623727
ACH-000052,0.06814769500838291
ACH-000053,-0.060539463991118675
ACH-000054,-0.008153139168287938
ACH-000055,-0.08505052871775796
ACH-000060,-0.07629465578680318
ACH-000067,-0.06138545382502523
ACH-000070,-0.07727733955084826
ACH-000075,0.09585159104755926
ACH-000078,0.12135295124714522
ACH-000082,-0.13377710146269442
ACH-000085,0.10086859108418432
ACH-000086,-0.02072794551978844
ACH-000087,0.028671998291197806
ACH-000092,-0.08747228841072444
ACH-000095,0.0010986095357553235
ACH-000097,0.0042452026415943644
ACH-000098,-0.14926241528724407
ACH-000099,0.040642734388968565
ACH-000108,-0.3465713492835513
ACH-000113,-0.1226949555246198
ACH-000116,-0.01015066132727967
ACH-000118,-0.1293180259790249
ACH-000120,0.03700563100498235
ACH-000123,3.301013314755542e-05
ACH-000127,-0.17246743355749286
ACH-000128,-0.06822609568867483
ACH-000132,0.043578705233671834
ACH-000133,-0.09452439075905747
ACH-000137,0.12143868793994357
ACH-000138,-0.1077842555586278
ACH-000142,0.02137461773092313
ACH-000143,-0.035362024815739905
ACH-000146,-0.2071363508679209
ACH-000148,-0.1428432262100717
ACH-000150,-0.11239163490276717
ACH-000152,-0.15828429169417085
ACH-000153,-0.18197489462160332
ACH-000159,-0.13682370979821515
ACH-000160,-0.022676239558327826
ACH-000163,-0.3036769376051603
ACH-000167,-0.236496183644392
ACH-000168,-0.12661534651096928
ACH-000169,-0.03746572371734228
ACH-000178,-0.06034541667329432
ACH-000183,-0.2537691980417145
ACH-000188,-0.029042939811692325
ACH-000189,-0.07937376335781847
ACH-000190,-0.20778133487870498
ACH-000198,-0.05292869102957183
ACH-000203,-0.10600689583547213
ACH-000204,-0.038727568191885435
ACH-000206,-0.3600238542515572
ACH-000207,-0.017777035454668636
ACH-000208,0.0709787021006794
ACH-000210,0.10074203207678938
ACH-000211,-0.04870040971605173
ACH-000215,-0.032661408061749546
ACH-000221,-0.05016917815983419
ACH-000222,-0.3547456672967143
ACH-000223,-0.08533710139235649
ACH-000226,-0.17987580358550714
ACH-000227,-0.007423230840822199
ACH-000228,-0.14236043206944698
ACH-000231,0.00904588026360958
ACH-000232,-0.10601165025348333
ACH-000233,-0.11444179554683635
ACH-000234,-0.04819186771238845
ACH-000235,-0.2643684542912337
ACH-000237,-0.06920852003505823
ACH-000238,0.14002100958850958
ACH-000242,-0.42438246905907945
ACH-000243,-0.04118106672135693
ACH-000244,-0.09808676951871008
ACH-000246,-0.03499284274299939
ACH-000248,-0.07963454693277211
ACH-000250,-0.030434934305584964
ACH-000251,-0.2008575823025345
ACH-000252,-0.04684502332167533
ACH-000253,-0.08125100114655757
ACH-000255,-0.1426068528493327
ACH-000256,-0.059445067621886186
ACH-000257,0.02304738290977371
ACH-000258,0.012093128171516348
ACH-000259,0.017316865961721772
ACH-000260,-0.02756580282074657
ACH-000261,-0.10476762176899984
ACH-000262,-0.04269223669418209
ACH-000263,-0.06092371094988525
ACH-000264,-0.0857807950384396
ACH-000265,-0.14790915273657365
ACH-000266,-0.13615891217253906
ACH-000272,-0.032775823823213715
ACH-000274,0.06355268717704828
ACH-000277,-0.23996701499989556
ACH-000278,-0.0515419002782186
ACH-000279,-0.09505314223946716
ACH-000280,-0.2560011657014779
ACH-000281,0.03208104845198756
ACH-000288,0.059217844519016516
ACH-000291,-0.1830540368207101
ACH-000293,-0.10888623984536416
ACH-000294,-0.20881502569396726
ACH-000295,-0.2685043600570988
ACH-000296,-0.014131100287892375
ACH-000302,-0.17604600956916447
ACH-000304,0.06961015705069043
ACH-000307,-0.06402486313832441
ACH-000308,-0.1184906298468828
ACH-000310,0.052381875151781936
ACH-000311,0.010359650529599815
ACH-000312,0.0020183433559241254
ACH-000315,-0.2815890395052172
ACH-000316,-0.06071502030982854
