,PSCA (8000)
ACH-000004,0.14390113598192214
ACH-000005,0.13157617955813153
ACH-000007,0.36457373591963055
ACH-000009,0.1961618685762426
ACH-000011,-0.016183977862680304
ACH-000012,0.13680881579290508
ACH-000013,0.11103107570045023
ACH-000014,0.2482107125038618
ACH-000015,0.14019322905800805
ACH-000017,0.07580550985152162
ACH-000018,0.1935946153144792
ACH-000019,0.2362902604316247
ACH-000021,0.1749838676570268
ACH-000022,0.1024858632811334
ACH-000025,0.2038044298610117
ACH-000028,0.11741702484066288
ACH-000030,0.21092625011342506
ACH-000035,0.24756179517606364
ACH-000036,0.11397348264375146
ACH-000037,0.20860535250375795
ACH-000039,0.180304146042322
ACH-000040,0.06136163039628585
ACH-000041,0.0707058195507154
ACH-000042,0.09813876523925763
ACH-000045,0.1525182519132057
ACH-000047,0.0597406889918799
ACH-000052,0.16533841506825614
ACH-000053,0.1359437481135324
ACH-000054,0.10894050755154774
ACH-000055,0.1377705671909435
ACH-000060,0.15050150889362787
ACH-000067,0.14005806336822585
ACH-000070,0.2746063171679147
ACH-000075,0.246169270758893
ACH-000078,0.07307894297292566
ACH-000082,0.07464181927134694
ACH-000085,0.2033060619422916
ACH-000086,0.2524818739402652
ACH-000087,0.13550261746572426
ACH-000092,0.05174725248933966
ACH-000095,0.3015366595647501
ACH-000097,0.13318161460234412
ACH-000098,0.11071043984888722
ACH-000099,0.1754321371976103
ACH-000108,0.15422805335834994
ACH-000113,0.2505929718143853
ACH-000116,0.2024179907343268
ACH-000118,0.0611641452531333
ACH-000120,0.16527717642791587
ACH-000123,0.17607217699954333
ACH-000127,0.11416156875607045
ACH-000128,0.15384415281991834
ACH-000132,0.07528656483461592
ACH-000133,0.25081529071095915
ACH-000137,0.1922992679381023
ACH-000138,0.13695927915633327
ACH-000142,0.2743900846782738
ACH-000143,0.16523486805694165
ACH-000146,0.12463444923217075
ACH-000148,0.2590477812667765
ACH-000150,0.022240883642117768
ACH-000152,0.11549064600489793
ACH-000153,0.10584183300155196
ACH-000159,0.17865464662360184
ACH-000160,0.16797542075680108
ACH-000163,0.08907138684604253
ACH-000167,0.15630236195210592
ACH-000168,0.19337744890443395
ACH-000169,0.20856001852006167
ACH-000178,0.011352551658557992
ACH-000183,0.06473483854778639
ACH-000188,0.23429990392571656
ACH-000189,0.16009602147961474
ACH-000190,0.30085211085350866
ACH-000198,0.22974392555818185
ACH-000203,0.2924811180540619
ACH-000204,0.3604307953867585
ACH-000206,0.172105794020349
ACH-000207,0.032502604305064235
ACH-000208,0.14562356153342626
ACH-000210,-0.10061394824640807
ACH-000211,0.1520465025422802
ACH-000215,0.1956193728951901
ACH-000221,0.2386141403024221
ACH-000222,0.14470074793093385
ACH-000223,0.08339259757166781
ACH-000226,0.189960523547284
ACH-000227,0.08729496149679139
ACH-000228,0.17360231639958296
ACH-000231,0.1745238169137865
ACH-000232,0.059743840188984286
ACH-000233,0.18596659119193565
ACH-000234,0.016842189715770357
ACH-000235,0.07666162447797993
ACH-000237,0.10200735264519173
ACH-000238,0.14969242752677986
ACH-000242,-0.04605473413795687
ACH-000243,0.12578223761295487
ACH-000244,0.30425172373402143
ACH-000246,0.18065265801141486
ACH-000248,0.22584580067464466
ACH-000250,0.06515622865993935
ACH-000251,0.1341743473965973
ACH-000252,0.29685424880415523
ACH-000253,0.11342877651771865
ACH-000255,0.2452867185663105
ACH-000256,0.1237323747287822
ACH-000257,0.2412801799336964
ACH-000258,-0.11486068051178655
ACH-000259,0.1573428924894473
ACH-000260,0.12629320456303084
ACH-000261,0.08126031519945984
ACH-000262,0.2668390716526877
ACH-000263,0.16933989939307162
ACH-000264,0.09685371054670863
ACH-000265,0.1895902067392476
ACH-000266,0.09611706345018377
ACH-000272,0.14408432281479866
ACH-000274,0.19023494412372746
ACH-000277,-0.29776672200997195
ACH-000278,0.0636939188587838
ACH-000279,0.21171619193791436
ACH-000280,0.07030744874134194
ACH-000281,0.28918583635329875
ACH-000288,0.24650352809211745
ACH-000291,0.07725650419208893
ACH-000293,0.15418580240105267
ACH-000294,0.16397823405247675
ACH-000295,0.15744907011623666
ACH-000296,0.16963511240242482
ACH-000302,0.1429776082552993
ACH-000304,0.22914414212810275
ACH-000307,0.11493045378942025
ACH-000308,0.14321686270521286
ACH-000310,0.12938726375593748
ACH-000311,0.12300070595450813
ACH-000312,0.03086161955395964
ACH-000315,0.025383397308255524
ACH-000316,0.20934467740274892
ACH-000317,0.12870076595475438
ACH-000318,0.1836199662120687
ACH-000319,0.25779967405443843
ACH-000320,0.007066569708302605
ACH-000322,0.21499459052614414
ACH-000323,0.2310041216958016
ACH-000324,0.17941560805018758
ACH-000329,0.10691340537886128
ACH-000330,0.08266012880894588
ACH-000331,0.10664490615283198
ACH-000332,0.12455389904458004
ACH-000334,0.19853015021505527
ACH-000335,0.15568680093480147
ACH-000336,0.11937829842252914
ACH-000337,0.1213918445144299
ACH-000338,0.35340744570612864
ACH-000339,0.09803631310477053
ACH-000341,0.06528286636781809
ACH-000348,0.10226170921040953
ACH-000350,0.11808954050387747
ACH-000352,0.02933958776710272
ACH-000356,0.12320177771364756
ACH-000361,0.21484808766050345
ACH-000362,0.10969438958941186
ACH-000363,0.1294940452526911
ACH-000364,0.10883602190774742
ACH-000365,0.16163503537111107
ACH-000366,0.1839204076373411
ACH-000368,0.029026747459163938
ACH-000374,0.14579205499287773
ACH-000375,0.18599697913412644
ACH-000376,0.15775652452845265
ACH-000381,0.10660880200192392
ACH-000383,0.11053337733690598
ACH-000387,0.18987445691283492
ACH-000389,0.16619253383970334
ACH-000390,0.19942726446733214
ACH-000393,0.0725313776329557
ACH-000395,0.02113756166593032
ACH-000396,0.17823635812597802
ACH-000397,0.1353972250265485
ACH-000401,0.06327425846289036
ACH-000402,0.2689949626893189
ACH-000403,0.08961734727956917
ACH-000404,0.3252359890190094
ACH-000406,0.1859451272012846
ACH-000407,0.23500210129152985
ACH-000408,0.27897533038238514
ACH-000410,0.13783652713773925
ACH-000411,0.16523618778785512
ACH-000414,0.06187775812962935
ACH-000415,0.1902065768987343
ACH-000416,0.06833562019296095
ACH-000420,0.23959735790936984
ACH-000421,0.16872156179810915
ACH-000424,0.20750108468834144
ACH-000425,0.14527954082228092
ACH-000426,0.11302585774275895
ACH-000427,0.01398998943170872
ACH-000433,0.1198018944542822
ACH-000435,0.4002650690891276
ACH-000436,0.0571830767140661
ACH-000444,0.13846172408761134
ACH-000445,0.2781866812575345
ACH-000448,0.15693841532343586
ACH-000450,0.2507534092104229
ACH-000452,0.07141228634063197
ACH-000454,0.19643241489441887
ACH-000458,0.2348019473084296
ACH-000459,0.07100192134056885
ACH-000460,0.204784509481894
ACH-000461,0.17870791736500272
ACH-000463,0.12790319368995534
ACH-000464,0.2882833258360813
ACH-000466,-0.004941612553202807
ACH-000467,0.0904712864187172
ACH-000468,0.3394697431318839
ACH-000469,0.17799076467983632
ACH-000470,0.1033128979715909
ACH-000471,0.09247763664100304
ACH-000472,0.1373759959771319
ACH-000473,0.20876204449225533
ACH-000475,0.1215251527568276
ACH-000476,0.07467344301845694
ACH-000477,0.17317349455804926
ACH-000479,0.4360151264618983
ACH-000480,0.24609779122253714
ACH-000481,0.13375713207370082
ACH-000483,0.18368312783278576
