,LIPC (3990)
ACH-000004,-0.05743787071043612
ACH-000005,-0.047914672787637766
ACH-000007,0.1106557577415705
ACH-000009,0.006121808679054402
ACH-000011,0.12667366287907494
ACH-000012,0.07295039233078689
ACH-000013,0.19540327787210046
ACH-000014,0.11594654457169873
ACH-000015,-0.0211570282931992
ACH-000017,0.014105142804332182
ACH-000018,0.1060303762669988
ACH-000019,0.002618071271695928
ACH-000021,0.15568922681088102
ACH-000022,0.0838833039516767
ACH-000025,0.0641784449109337
ACH-000028,0.16188601923615673
ACH-000030,0.11285439655013554
ACH-000035,0.10341988274165068
ACH-000036,0.22352490041440026
ACH-000037,0.19972683885818332
ACH-000039,0.04944399309329416
ACH-000040,0.09773504075047497
ACH-000041,-0.030254287864691812
ACH-000042,0.09599267542940362
ACH-000045,0.10578460192199436
ACH-000047,0.008459006094989506
ACH-000052,0.0935520174181146
ACH-000053,0.04659025076417058
ACH-000054,0.11795612806595306
ACH-000055,0.07728977402428643
ACH-000060,0.18685329113454613
ACH-000067,-0.01278419819618065
ACH-000070,0.0836980054571456
ACH-000075,0.028849728348709112
ACH-000078,0.026797061010179903
ACH-000082,-0.00929073199756052
ACH-000085,0.30817181538345345
ACH-000086,0.14203636079483534
ACH-000087,-0.19445548502671456
ACH-000092,0.14593161930003762
ACH-000095,0.05848605671873824
ACH-000097,0.06264469118790837
ACH-000098,0.10167825748485897
ACH-000099,0.06808950667957593
ACH-000108,0.1123662731756563
ACH-000113,0.19075160547483208
ACH-000116,0.0918709040628757
ACH-000118,0.03079064659813178
ACH-000120,0.17381377360258393
ACH-000123,0.017056550327410554
ACH-000127,0.08092085249623192
ACH-000128,0.018547776837407614
ACH-000132,0.03840017792364396
ACH-000133,0.0865481785286713
ACH-000137,0.08858458597576584
ACH-000138,0.18551775268889556
ACH-000142,0.2393707615680861
ACH-000143,0.055641725760341335
ACH-000146,-0.004509271289074831
ACH-000148,0.1823509008597247
ACH-000150,-0.030656244484057
ACH-000152,0.13797658224726175
ACH-000153,0.027708740264706672
ACH-000159,0.04104780591694469
ACH-000160,-0.01755837651459024
ACH-000163,0.07854937216435014
ACH-000167,-0.3033253226048881
ACH-000168,-0.0016448393767886727
ACH-000169,0.15551640684916415
ACH-000178,0.07696074641943466
ACH-000183,0.04323232095996909
ACH-000188,0.07796124169661793
ACH-000189,0.14863271340821335
ACH-000190,0.03888335926521143
ACH-000198,0.08311913724855644
ACH-000203,0.21842544600318756
ACH-000204,0.14244760700979592
ACH-000206,0.036941981720403486
ACH-000207,0.10120308300920768
ACH-000208,0.32248269348423536
ACH-000210,0.3216923969044853
ACH-000211,0.1471092355743285
ACH-000215,0.2445506421772829
ACH-000221,0.2167522239538424
ACH-000222,0.15697375564686536
ACH-000223,0.04850251575074389
ACH-000226,0.1281697332646184
ACH-000227,0.10797185842537507
ACH-000228,0.1623035319805574
ACH-000231,0.05155416500982845
ACH-000232,0.11395783658173453
ACH-000233,0.13878750592907246
ACH-000234,0.005414418504486113
ACH-000235,0.12078618147960682
ACH-000237,0.03590317854882102
ACH-000238,0.07141856805005632
ACH-000242,-0.042337721835343324
ACH-000243,0.09324764581960114
ACH-000244,-0.19314476961703328
ACH-000246,0.09367048332122947
ACH-000248,0.07899411414034273
ACH-000250,0.05674556872574324
ACH-000251,0.13702884443549096
ACH-000252,0.03365873784070637
ACH-000253,0.0898498693758661
ACH-000255,0.12439695061137836
ACH-000256,0.32851398603580473
ACH-000257,0.04848749918269682
ACH-000258,0.12026864020681875
ACH-000259,0.16561611612289814
ACH-000260,0.05551749681727799
ACH-000261,0.07421995156149425
ACH-000262,0.15364619940536814
ACH-000263,-0.0919021352188505
ACH-000264,0.10725639486822626
ACH-000265,0.12664183070426016
ACH-000266,0.11184235949316236
ACH-000272,0.07094942191394371
ACH-000274,0.08272808812798353
ACH-000277,0.28116996634167674
ACH-000278,0.10823948767714882
ACH-000279,0.09292611930096796
ACH-000280,0.120348435872196
ACH-000281,0.19954554423963747
ACH-000288,0.07964209799704408
ACH-000291,0.19957460225730733
ACH-000293,0.04272515756294625
ACH-000294,-0.0565616992156138
ACH-000295,0.04007325212477866
ACH-000296,0.15588952497212002
ACH-000302,0.11438601222011795
ACH-000304,0.13661862079504986
ACH-000307,0.10841793879645124
ACH-000308,0.09685456991489463
ACH-000310,-0.03917302811448587
ACH-000311,0.08854574650909121
ACH-000312,0.16529692874698207
ACH-000315,0.10844938415254857
ACH-000316,-0.0325389288760907
ACH-000317,0.175881297138712
ACH-000318,0.15434003227527654
ACH-000319,0.01700952006584713
