,COCH (1690)
ACH-000524,-0.15949088484395996
ACH-000527,-0.15351761159960667
ACH-000528,-0.26338791500233444
ACH-000537,-0.3319198078886818
ACH-000541,-0.10066745943950678
ACH-000542,-0.20095845684182548
ACH-000544,-0.16266955708945258
ACH-000545,-0.1685583547432346
ACH-000547,-0.2652146971662306
ACH-000548,-0.2170348475622776
ACH-000549,-0.19723004162155944
ACH-000550,-0.2390245228767757
ACH-000552,-0.24829629486121754
ACH-000556,-0.2440780043078183
ACH-000557,-0.1593212367582332
ACH-000569,-0.17191164454647076
ACH-000570,-0.2649059092473924
ACH-000571,-0.2550314186722621
ACH-000573,-0.12182215653091676
ACH-000576,-0.14299674922806652
ACH-000579,0.04628310241417787
ACH-000580,-0.07323825736838754
ACH-000584,-0.26171789027280257
ACH-000585,-0.16378900586984765
ACH-000588,-0.1455620839734556
ACH-000589,-0.1061176731328394
ACH-000591,-0.3775858778429699
ACH-000593,-0.13155145363499424
ACH-000600,-0.17778694916723015
ACH-000601,-0.20935514735182006
ACH-000605,-0.0932969467721161
ACH-000606,-0.1488126763574952
ACH-000608,-0.2327790810761225
ACH-000614,-0.16409371456771646
ACH-000616,-0.263364894094496
ACH-000618,-0.17959819483844314
ACH-000619,-0.2924986111506841
ACH-000620,-0.19739292925040405
ACH-000621,-0.180126512485977
ACH-000622,-0.3947347606552353
ACH-000623,-0.3681135862062569
ACH-000624,-0.13451813667767604
ACH-000627,-0.1970270251834597
ACH-000630,-0.19473697870644247
ACH-000631,-0.5297899846119799
ACH-000632,-0.29716059755121005
ACH-000633,-0.3640240560430368
ACH-000637,0.026255654146074864
ACH-000638,-0.3834814155716984
ACH-000646,-0.3479354162395336
ACH-000647,-0.16119418468345925
ACH-000648,-0.3189661670762072
ACH-000649,-0.16428557260644064
ACH-000651,-0.13147114366650658
ACH-000652,-0.0327987702518859
ACH-000653,-0.25443807973171306
ACH-000657,-0.2830088857286932
ACH-000658,-0.13811098950547146
ACH-000661,-0.15214685876390271
ACH-000662,0.11474007528754865
ACH-000663,-0.2639827428564628
ACH-000665,-0.10325334668198807
ACH-000671,-0.2385361157853592
ACH-000672,-0.4498405883414704
ACH-000673,-0.16682480440577752
ACH-000676,-0.1159023589453974
ACH-000677,-0.2727216555058216
ACH-000681,-0.05357396709451728
ACH-000683,-0.20484133957344594
ACH-000684,-0.1090924709057622
ACH-000688,-0.3204264591373277
ACH-000693,-0.31346237854484005
ACH-000694,-0.2082006171633861
ACH-000695,-0.20444959660817905
ACH-000696,-0.3174251276388507
ACH-000697,-0.20282556192376966
ACH-000699,-0.27848778059238943
ACH-000701,-0.1075890480291309
ACH-000706,-0.1575290436485015
ACH-000711,-0.31086745943348404
ACH-000713,-0.2918695259384749
ACH-000714,-0.16933025119566586
ACH-000718,-0.3187680476080626
ACH-000720,-0.2585977491314263
ACH-000721,-0.4090387459589201
ACH-000724,-0.09922499809772062
ACH-000725,-0.4319362740338065
ACH-000732,-0.3522470408082429
ACH-000734,-0.15373404852938696
ACH-000735,-0.2067365845496567
ACH-000736,-0.1820094783459495
ACH-000738,-0.27465920037565034
ACH-000746,-0.1148718533438236
ACH-000747,-0.2375981561521485
ACH-000748,-0.3392559450989229
ACH-000753,-0.23994114818515205
ACH-000756,-0.22015229786508173
ACH-000757,-0.1063029661768926
ACH-000758,-0.31328787024663685
ACH-000760,-0.16877970095677947
ACH-000762,-0.1436540406579561
ACH-000763,-0.17573844227474728
ACH-000764,-0.101343459601818
ACH-000765,-0.1537840729530731
ACH-000766,-0.34146344210516216
ACH-000767,-0.13081560837741682
ACH-000768,-0.2079426978855892
ACH-000769,-0.2895156604417233
ACH-000770,-0.17522631024107746
ACH-000771,-0.13357002500355736
ACH-000773,-0.21162664899944694
ACH-000776,-0.06117611273347945
ACH-000777,-0.24620555054398285
ACH-000778,-0.34173530966981164
ACH-000781,-0.20671815821783707
ACH-000782,-0.07595808628774152
ACH-000783,-0.230945257378794
ACH-000784,-0.1516368946280835
ACH-000785,-0.27442720315811514
ACH-000787,-0.20366597598313516
ACH-000788,-0.1830222304174637
ACH-000791,-0.3474898785405013
ACH-000792,-0.2405009943835107
ACH-000794,-0.3074754953904957
ACH-000796,-0.19426876831131049
ACH-000798,-0.261410351670454
ACH-000799,-0.09766895643693024
ACH-000800,-0.3431074376956677
ACH-000802,-0.2135694236010201
ACH-000804,-0.056881152594280365
ACH-000805,-0.2400577472963699
ACH-000809,-0.2033932153910988
ACH-000810,-0.230389995570335
ACH-000811,-0.2472514710349501
ACH-000817,-0.2293842032014447
ACH-000819,-0.1343358923110937
ACH-000820,-0.181717983510742
ACH-000821,0.003644153277729824
ACH-000822,-0.2800327893043801
ACH-000823,-0.4043393354625332
ACH-000824,-0.18347257425648128
ACH-000827,-0.1653986528768854
ACH-000829,-0.14629545941997746
ACH-000831,-0.2363318896947516
ACH-000832,-0.2548160246622589
ACH-000833,-0.04554312972880517
ACH-000834,-0.1087063204136071
ACH-000835,-0.3333907362896104
ACH-000836,-0.397856158325829
ACH-000837,-0.2337843463337301
ACH-000838,-0.0735519927185279
ACH-000839,-0.2405361159804024
ACH-000840,-0.07695676705307627
ACH-000841,-0.4652431957988855
ACH-000843,-0.2570002834467656
ACH-000846,-0.257223854456316
ACH-000847,-0.2664314059308376
ACH-000848,-0.3364268228401266
ACH-000849,-0.13207985338683556
ACH-000851,-0.25283623096687396
ACH-000855,-0.3650725839356208
ACH-000856,-0.2882271018210816
ACH-000858,-0.362657283675947
ACH-000859,-0.3583326149325043
ACH-000861,-0.2514532166943157
ACH-000862,-0.1988652726531115
ACH-000865,-0.3101432137049754
ACH-000866,-0.2709550424685773
ACH-000867,-0.2329086217123291
ACH-000869,-0.2899331723304052
ACH-000872,-0.1590962287514382
ACH-000873,-0.11658201790621606
ACH-000876,-0.1946358871097473
ACH-000878,-0.06950823736567731
ACH-000880,-0.2963967552195842
ACH-000881,-0.16578377349993018
ACH-000882,-0.2304353370681925
ACH-000884,-0.23966321686549036
ACH-000885,-0.1577754313260655
ACH-000887,-0.3187502404531265
ACH-000889,-0.3856204611219839
ACH-000896,-0.2826084522761073
ACH-000898,-0.4769314004560907
ACH-000900,-0.3276229812155779
ACH-000901,-0.1223990141352248
ACH-000905,-0.14997986994300147
ACH-000906,-0.2220238635326507
ACH-000907,-0.1050954033249656
ACH-000910,-0.11332581193106428
ACH-000911,-0.21654026108344746
ACH-000912,-0.2551900613046063
ACH-000913,-0.25871849456739177
ACH-000915,-0.2597393644049338
ACH-000916,-0.09238509082982828
ACH-000917,-0.5057045540806425
ACH-000920,-0.2831512296500713
ACH-000921,-0.2331874270959804
ACH-000924,-0.2793481783472954
ACH-000926,-0.18950535318143466
ACH-000928,-0.2598110614664008
ACH-000929,-0.09141987367517217
ACH-000932,-0.20277181398334085
ACH-000935,-0.15022618030864707
ACH-000936,-0.3106810805411869
ACH-000937,-0.11922147897311505
ACH-000938,-0.10931465832359834
ACH-000939,-0.3834539552455388
ACH-000941,-0.33385785620980224
ACH-000943,-0.2874745449106343
ACH-000946,-0.26947781674538457
ACH-000947,-0.270461360709816
ACH-000948,-0.2287503461056204
ACH-000950,-0.264886813846771
ACH-000953,-0.22069253452438173
ACH-000954,-0.21611027044093628
ACH-000957,-0.2287501882730844
ACH-000958,-0.333023377277034
ACH-000960,-0.19083306061366465
ACH-000963,-0.2831465105184437
ACH-000968,-0.1585032503807669
ACH-000969,-0.4433679472936139
ACH-000972,-0.38856366227098427
ACH-000973,-0.16282189213547826
ACH-000974,-0.2330421033392173
ACH-000978,-0.3143002738634145
ACH-000984,-0.09535208990397367
ACH-000986,-0.2870912229962915
ACH-000988,-0.2264105600192795
ACH-000993,-0.3028576202696919
ACH-000994,-0.31054144115336857
ACH-000996,-0.3730235367140901
ACH-001001,-0.250874038128289
ACH-001020,-0.23143371814089134
ACH-001028,-0.2708339468357439
ACH-001031,-0.32804946269314256
ACH-001038,-0.2322158322499332
ACH-001048,-0.2717321544475568
ACH-001050,-0.2409898228475633
ACH-001053,-0.2445695723102031
ACH-001054,-0.0393710935782716
ACH-001061,-0.2501769439808099
ACH-001067,-0.31786169783854684
ACH-001075,-0.10866861767865467
ACH-001096,-0.1923204681574586
ACH-001111,-0.08655855362945937
ACH-001119,-0.346275015229419
ACH-001128,0.03864796299862139
ACH-001134,-0.1929474425531736
ACH-001151,-0.1743704004597024
ACH-001163,-0.09716283805804396
ACH-001164,-0.3961348421709445
ACH-001183,-0.26831973364329703
ACH-001192,-0.2440095551721262
ACH-001193,-0.13905371579663148
ACH-001196,-0.3716520327474205
ACH-001197,-0.07050711624599484
ACH-001205,-0.3850149055104723
ACH-001211,-0.15464202839506164
ACH-001212,-0.23645624289945175
ACH-001228,-0.2430968118133143
ACH-001232,-0.19921020077801369
ACH-001239,-0.1803507375132175
ACH-001270,-0.36633565646192173
ACH-001274,-0.2387098967633693
ACH-001275,-0.30902346651414503
ACH-001277,-0.16995297530124498
ACH-001278,-0.12875872922231302
ACH-001280,-0.2820565024611842
ACH-001283,-0.2254838971568607
ACH-001289,-0.15038697816477212
ACH-001300,-0.1801866926284813
ACH-001301,-0.16301421015892587
ACH-001302,-0.3929724878355557
ACH-001306,-0.126128991533882
ACH-001318,-0.10328611291070804
ACH-001322,-0.06347560411033343
ACH-001328,-0.2533308555077353
ACH-001332,-0.30089657903885897
ACH-001336,-0.1940740686417724
ACH-001346,-0.25004548464147197
ACH-001353,-0.3658696327639762
ACH-001354,0.1186743398184886
ACH-001367,-0.4347458692150861
ACH-001368,-0.22816539832108854
ACH-001374,-0.2288395007747249
ACH-001377,-0.20697065795548675
ACH-001380,-0.2960734750031449
ACH-001391,-0.3305433539438318
ACH-001408,-0.12873970306000276
ACH-001430,-0.11690242451577508
ACH-001431,-0.4008841963541984
ACH-001450,-0.09828861712927922
ACH-001496,-0.230802558749215
ACH-001500,-0.1920068154467185
ACH-001523,-0.2130989935110215
ACH-001532,-0.18854636514097545
ACH-001550,-0.358428980615872
ACH-001552,-0.22170810646352224
ACH-001554,-0.29311966598833034
ACH-001654,-0.1586866794081481
ACH-001735,-0.18556081675554406
ACH-001736,-0.2122375431723582
ACH-001737,-0.3171591280061431
ACH-001740,-0.19662400353489196
ACH-001745,-0.24455281112085905
ACH-001765,-0.2947201240262484
