,CPTP (80772)
ACH-000004,0.158323768555965
ACH-000005,-0.1421454330293356
ACH-000007,0.10206105868893464
ACH-000009,0.021759218635492215
ACH-000011,0.14757511817938065
ACH-000012,0.05384388476359125
ACH-000013,0.035143828377707964
ACH-000014,0.0016592368536328785
ACH-000015,-0.037738714554635316
ACH-000017,-0.016095343337602142
ACH-000018,0.24305942669156336
ACH-000019,0.10115811441117158
ACH-000021,0.07867933892014903
ACH-000022,0.17061295147017355
ACH-000025,0.05136918821776658
ACH-000028,0.02709150745282493
ACH-000030,0.12113536942237993
ACH-000035,0.14423036576127315
ACH-000036,0.10974796467470767
ACH-000037,0.04815355791860949
ACH-000039,-0.03144023392438658
ACH-000040,0.051912349274187836
ACH-000041,0.040476493069376285
ACH-000042,0.060867916561933286
ACH-000045,0.1178403501191496
ACH-000047,0.005119870967811849
ACH-000052,0.1786278356741612
ACH-000053,0.027449902355992945
ACH-000054,0.10886087939654107
ACH-000055,-0.0615350399577785
ACH-000060,0.0682989748974784
ACH-000067,0.16413734741811994
ACH-000070,0.07974049277678336
ACH-000075,-0.08310530318476628
ACH-000078,0.05457301732203429
ACH-000082,0.09568349707716696
ACH-000085,-0.05876927707274642
ACH-000086,0.050294337459280775
ACH-000087,-0.13272453261793676
ACH-000092,0.06388136301719098
ACH-000095,0.0009793282744414145
ACH-000097,0.10447771227275464
ACH-000098,0.14596046928390158
ACH-000099,0.07517547131440877
ACH-000108,-0.08751440173586232
ACH-000113,0.05113777351361741
ACH-000116,0.08678414745353681
ACH-000118,0.17080198798748505
ACH-000120,0.018075376960460625
ACH-000123,0.1655273768335672
ACH-000127,0.149058238199785
ACH-000128,-0.04220183081595736
ACH-000132,0.13717953705023014
ACH-000133,0.011817124206116686
ACH-000137,0.09912141614485552
ACH-000138,0.07390511073125433
ACH-000142,0.010775754994188577
ACH-000143,0.045657752799545634
ACH-000146,0.14538617190749048
ACH-000148,0.007443296750836361
ACH-000150,-0.2431271356924188
ACH-000152,0.19043436296065486
ACH-000153,-0.16974346394948922
ACH-000159,0.1129365982735698
ACH-000160,0.09531337690652933
ACH-000163,0.21245142282444796
ACH-000167,-0.06566603318025857
ACH-000168,0.1905976428513792
ACH-000169,0.05065774368613892
ACH-000178,0.029939187416186376
ACH-000183,0.1598161207317738
ACH-000188,0.13678762218617976
ACH-000189,0.16088292580655314
ACH-000190,0.13502131013462668
ACH-000198,0.13702557479718308
ACH-000203,0.07304210087652482
ACH-000204,-0.039223250329305265
