,DepMap_ID
10210,ACH-000030
22906,ACH-000065
29354,ACH-000073
46355,ACH-000143
54707,ACH-000173
60938,ACH-000196
136446,ACH-000408
153117,ACH-000449
155351,ACH-000454
234409,ACH-000636
258742,ACH-000680
271493,ACH-000703
315278,ACH-000779
330931,ACH-000786
330932,ACH-000786
372680,ACH-000807
380034,ACH-000816
496041,ACH-000923
613359,ACH-000966
644449,ACH-000974
670177,ACH-000980
689980,ACH-000984
725803,ACH-000989
773705,ACH-000992
773706,ACH-000992
773707,ACH-000992
823553,ACH-000993
832369,ACH-000994
842085,ACH-000995
919430,ACH-001065
937831,ACH-001127
937832,ACH-001127
953662,ACH-001173
978441,ACH-001333
1002341,ACH-001377
1020148,ACH-001450
1060902,ACH-001569
1075529,ACH-001645
1163257,ACH-002228
1179724,ACH-002256
1188887,ACH-002264
1212012,ACH-002309
1231913,ACH-002374
