,TBC1D28 (254272)
ACH-000004,-0.3770773199978826
ACH-000005,-0.06885129519432917
ACH-000007,-0.3588610044618159
ACH-000009,-0.4696417840819478
ACH-000011,-0.2399365110914684
ACH-000012,-0.243249911062646
ACH-000013,-0.5391448097524151
ACH-000014,-0.3497963365469986
ACH-000015,-0.5866586997879861
ACH-000017,-0.4432260802661469
ACH-000018,-0.2474567209520396
ACH-000019,-0.3759515069124614
ACH-000021,-0.3308203219391891
ACH-000022,-0.5583326810259513
ACH-000025,-0.4677963155044657
ACH-000028,-0.4664265678025663
ACH-000030,-0.4144255130039945
ACH-000035,-0.3478255228919085
ACH-000036,-0.3974613757420268
ACH-000037,-0.2769290197452593
ACH-000039,-0.4457429359272099
ACH-000040,-0.32315573051825724
ACH-000041,-0.4733113583095707
ACH-000042,-0.4539409906711052
ACH-000045,-0.3680959690087919
ACH-000047,-0.18280557427444372
ACH-000052,-0.2535590298056733
ACH-000053,-0.3469304011129191
ACH-000054,-0.2686120070071629
ACH-000055,-0.21880531662557973
ACH-000060,-0.3733383240373585
ACH-000067,-0.6084134917571624
ACH-000070,-0.1886096801524378
ACH-000075,-0.19977615214071529
ACH-000078,-0.2615734840436825
ACH-000082,-0.7018090364593711
ACH-000085,-0.5154010697406286
ACH-000086,-0.310221442429094
ACH-000087,-0.4026844816498201
ACH-000092,-0.251957321484723
ACH-000095,-0.3611402310110471
ACH-000097,-0.3521235103127949
ACH-000098,-0.4082606482538975
ACH-000099,-0.2684912895809421
ACH-000108,-0.3089031531778156
ACH-000113,-0.2902896874252577
ACH-000116,-0.18418965085007186
ACH-000118,-0.20906670638091346
ACH-000120,-0.3209791938937567
ACH-000123,-0.3931260932173157
ACH-000127,-0.2145218095403285
ACH-000128,-0.26514166922937804
ACH-000132,-0.3702511882096485
ACH-000133,-0.3346890893395897
ACH-000137,-0.4063993167563432
ACH-000138,-0.4174530456838413
ACH-000142,-0.4644657769871683
ACH-000143,-0.4230719237157753
ACH-000146,-0.2635201256813485
ACH-000148,-0.4870181344457127
ACH-000150,-0.4288695844337878
ACH-000152,-0.5697683097667647
ACH-000153,-0.7037656604697167
ACH-000159,-0.22508736590687725
ACH-000160,-0.2813851513778461
ACH-000163,-0.3244828507648411
ACH-000167,-0.4957289002931241
ACH-000168,-0.2620076227707112
ACH-000169,-0.14983009618174267
ACH-000178,-0.3274079306040846
ACH-000183,-0.2386843254112922
ACH-000188,-0.5451524874552224
ACH-000189,0.01912107791817984
ACH-000190,-0.35878813943223525
ACH-000198,-0.2929991361385427
ACH-000203,-0.48131971726306394
ACH-000204,-0.3424901261659004
ACH-000206,-0.3102007818420357
ACH-000207,-0.3350122131122101
ACH-000208,-0.40435775561105225
ACH-000210,-0.4684703606571276
ACH-000211,-0.305924300999813
ACH-000215,-0.3423206489529944
ACH-000221,-0.4248823038560021
ACH-000222,-0.3305160204134309
ACH-000223,-0.3021244197967985
ACH-000226,-0.3401499394730588
ACH-000227,-0.3766986286361268
ACH-000228,-0.4323660177263486
ACH-000231,-0.4812549482620702
ACH-000232,-0.3771548293896388
ACH-000233,-0.4684702705548705
ACH-000234,-0.2291963999308189
ACH-000235,-0.3917909970921041
ACH-000237,-0.3167249217838462
ACH-000238,-0.6795442218752211
ACH-000242,-0.18008392471703108
ACH-000243,-0.3526309210757656
ACH-000244,-0.25995879611270994
ACH-000246,-0.2888508239144749
ACH-000248,-0.3169080988195782
ACH-000250,-0.26078712137931803
ACH-000251,-0.2100602834197615
ACH-000252,-0.2647395442496563
ACH-000253,-0.24685801082896025
ACH-000255,-0.3212690594410292
ACH-000256,-0.2837071766962485
ACH-000257,-0.3788954157314852
ACH-000258,-0.3333360477495433
ACH-000259,-0.40656304885736
ACH-000260,-0.2899321406260761
ACH-000261,-0.3309470253472272
ACH-000262,-0.4944209704656492
ACH-000263,-0.15341161681398266
ACH-000264,-0.2438309792139052
ACH-000265,-0.3438987822856769
ACH-000266,-0.3378661852611805
ACH-000272,-0.4059479382843521
ACH-000274,-0.46357312600297296
ACH-000277,-0.5616728551119035
ACH-000278,-0.3686928544568231
ACH-000279,-0.2864541717855735
ACH-000280,-0.2561696230558262
ACH-000281,-0.33319707758053474
ACH-000288,-0.5131038292406402
ACH-000291,-0.20656281220077247
ACH-000293,-0.3428008179156974
ACH-000294,-0.3863828575840994
ACH-000295,-0.3296666033523888
ACH-000296,-0.5756969615054522
ACH-000302,-0.3622022975784878
ACH-000304,-0.3106048645272552
ACH-000307,-0.3120299615558694
ACH-000308,-0.1804920995208301
ACH-000310,-0.24744635935075546
ACH-000311,-0.30300673869119915
ACH-000312,-0.3573508924298722
ACH-000315,-0.17139657359390828
ACH-000316,-0.5862095512471709
ACH-000317,-0.10425709916044197
ACH-000318,-0.31680547188291897
ACH-000319,-0.3581078054894251
ACH-000320,-0.12299551852267715
ACH-000322,-0.28442112389557633
ACH-000323,-0.4886786579817342
ACH-000324,-0.2285333971900154
ACH-000329,-0.4543959656345738
ACH-000330,-0.2374723120975887
ACH-000331,-0.364104967492392
ACH-000332,-0.3991551649843282
ACH-000334,-0.4157697854058686
ACH-000335,-0.06453868415397761
ACH-000336,-0.3864600932230075
ACH-000337,-0.4122514488953998
ACH-000338,-0.4512624131439657
ACH-000339,-0.4568105513909808
ACH-000341,-0.2409868371341201
ACH-000348,-0.43240283265752266
ACH-000350,-0.4586161004793636
ACH-000352,-0.3081434289985712
ACH-000356,-0.45712510282905494
ACH-000361,-0.4619499882932686
ACH-000362,-0.2986842318760989
ACH-000363,-0.3591177997154936
ACH-000364,-0.4150879188280083
ACH-000365,-0.29301694846024856
ACH-000366,-0.17283268041752375
ACH-000368,-0.40743125956586174
