,CLDN9 (9080)
ACH-000004,0.051132755823499264
ACH-000005,0.051542805198685385
ACH-000007,-0.08579312617196302
ACH-000009,0.0034740424296514976
ACH-000011,-0.21446759948821292
ACH-000012,-0.18150443933478755
ACH-000013,0.001359270842120976
ACH-000014,-0.17008010787022926
ACH-000015,-0.012952429556671334
ACH-000017,-0.10009042279347118
ACH-000018,-0.11859842188640195
ACH-000019,-0.12703865771810285
ACH-000021,-0.0409218991115503
ACH-000022,-0.08371931444468042
ACH-000025,-0.3719914179842601
ACH-000028,-0.02970921131007524
ACH-000030,-0.07486515516609947
ACH-000035,-0.16097380692793306
ACH-000036,-0.3988552980557783
ACH-000037,-0.3833925734201995
ACH-000039,-0.23772849046459085
ACH-000040,-0.2354973496447426
ACH-000041,0.016305416682901683
ACH-000042,-0.021311728754992217
ACH-000045,-0.16987757691746172
ACH-000047,-0.16452931690681252
ACH-000052,0.0523178779780324
ACH-000053,-0.17868694771770116
ACH-000054,-0.2152370083714787
ACH-000055,-0.13489549074709872
ACH-000060,-0.17208630070627742
ACH-000067,-0.2416293318248141
ACH-000070,-0.10997551947266132
ACH-000075,-0.08349253610003457
ACH-000078,0.06836752489268373
ACH-000082,-0.09336443822670126
ACH-000085,0.0054574029399646895
ACH-000086,-0.19838418219804085
ACH-000087,0.0589632523316071
ACH-000092,-0.11490497908145784
ACH-000095,-0.04645912349129317
ACH-000097,-0.22379114794065869
ACH-000098,-0.13042466518908524
ACH-000099,0.09340067783844534
ACH-000108,-0.037164165232825584
ACH-000113,-0.0540205516925291
ACH-000116,-0.14481897841063354
ACH-000118,-0.13138711880755394
ACH-000120,-0.08021160209619545
ACH-000123,-0.06748179238171616
ACH-000127,0.04855229794837807
ACH-000128,-0.0049656465659636525
ACH-000132,-0.11079614438426652
ACH-000133,-0.12453578629253492
ACH-000137,-0.10097821132956633
ACH-000138,-0.09164850933231164
ACH-000142,-0.22933306698283085
ACH-000143,-0.001526219343720064
ACH-000146,-0.139683472958531
ACH-000148,-0.26829258000965034
ACH-000150,0.033898866411043414
ACH-000152,-0.07537199057723087
ACH-000153,-0.15322694202845372
ACH-000159,-0.041098655050649774
ACH-000160,0.01452376883511124
ACH-000163,0.019560944913397774
ACH-000167,-0.2781249172003222
ACH-000168,-0.06195413661247778
ACH-000169,-0.16826089565294805
ACH-000178,-0.0620459480853953
ACH-000183,0.09212086925747208
ACH-000188,-0.08692680011371233
ACH-000189,0.13980406186752886
ACH-000190,0.04238463984962272
ACH-000198,-0.016139045426656333
ACH-000203,-0.21165603512270306
ACH-000204,-0.01869392457231842
ACH-000206,0.039651824482834816
ACH-000207,-0.17355411926850625
ACH-000208,-0.14915267625708986
ACH-000210,-0.1610841965906352
ACH-000211,-0.17018875134963532
ACH-000215,-0.23634695108066905
ACH-000221,-0.04045460239136713
ACH-000222,-0.0040495799711585635
ACH-000223,-0.04029508575009077
ACH-000226,-0.27898142688239
ACH-000227,0.048670897625952544
ACH-000228,0.004944425615854012
ACH-000231,-0.13099940587183992
ACH-000232,-0.07068320943114985
ACH-000233,-0.0766160757446595
ACH-000234,-0.2639547567645124
ACH-000235,-0.08038397295055554
ACH-000237,-0.2549933888100809
ACH-000238,-0.14359882122931936
ACH-000242,0.003171129001491418
ACH-000243,0.005037070692459606
ACH-000244,-0.07778830277326602
ACH-000246,-0.03904338722115448
ACH-000248,0.1018772050067406
ACH-000250,-0.1281488207365381
ACH-000251,0.0854426165986409
ACH-000252,-0.14353005305275698
ACH-000253,-0.20606894164020448
ACH-000255,-0.03367535644111753
ACH-000256,-0.01663409802971727
ACH-000257,0.07558927735295955
ACH-000258,-0.1938779012547944
ACH-000259,-0.01987935864857634
ACH-000260,-0.12727060723001188
ACH-000261,-0.15856994575292016
ACH-000262,-0.1835008161447487
ACH-000263,0.1803052392731583
ACH-000264,-0.16928410892122273
ACH-000265,-0.06657454287291155
ACH-000266,-0.06207341883538741
ACH-000272,-0.1449854166690138
ACH-000274,-0.2736492101366611
ACH-000277,-0.1681452181893948
ACH-000278,-0.2111388523359645
ACH-000279,-0.09381155516290476
ACH-000280,-0.25657391470325075
ACH-000281,-0.08976206711045792
ACH-000288,-0.12798975309999067
ACH-000291,-0.08626523733140758
ACH-000293,-0.019136746303592283
ACH-000294,-0.09594568443451502
ACH-000295,-0.07650379986778072
ACH-000296,-0.2007242005255377
ACH-000302,-0.08432398338594829
ACH-000304,0.1152099531487346
ACH-000307,0.0037665875791518116
ACH-000308,-0.07751166736913974
ACH-000310,0.05385242757856969
ACH-000311,-0.2125499750576576
ACH-000312,0.0358951772129836
ACH-000315,0.1088858529177586
ACH-000316,-0.404171504538093
ACH-000317,-0.10382060106485336
ACH-000318,-0.07115984579231142
ACH-000319,-0.1701881942521862
ACH-000320,-0.0734809015103624
ACH-000322,-0.34718016507423083
ACH-000323,-0.15041620242754286
ACH-000324,-0.21634857275783775
ACH-000329,-0.19010658870754027
ACH-000330,-0.08296556217619577
ACH-000331,-0.09574184872630828
ACH-000332,-0.12728108201782062
ACH-000334,-0.01015080652666201
ACH-000335,-0.2168375168841477
ACH-000336,-0.1407931092672949
ACH-000337,-0.224385976178808
ACH-000338,-0.3800860839004003
ACH-000339,-0.048369855956230084
ACH-000341,-0.22138798588085806
ACH-000348,-0.19832952669223072
ACH-000350,-0.02379059335380004
ACH-000352,-0.12975844110714854
ACH-000356,-0.3794395578457137
ACH-000361,0.0027470791770901584
ACH-000362,0.04920421505513221
ACH-000363,0.02860875432076635
ACH-000364,-0.11095746091009198
ACH-000365,-0.009007283363324807
ACH-000366,-0.053131756482517584
ACH-000368,-0.3452090975837647
ACH-000374,-0.08465156477032762
ACH-000375,-0.2577121305783637
ACH-000376,-0.051694585587189125
ACH-000381,-0.1467136308129602
ACH-000383,-0.08074580416350817
ACH-000387,-0.0011746915266544768
ACH-000389,-0.3634258789065158
ACH-000390,-0.02834089127415019
ACH-000393,-0.09397509010620897
ACH-000395,0.2046306457188355
ACH-000396,-0.20237321652143345
ACH-000397,-0.13968061823845124
ACH-000401,-0.13167745658359545
ACH-000402,0.2062457586454424
ACH-000403,-0.11096900173863132
ACH-000404,-0.03352866731361562
ACH-000406,-0.037747505237768084
ACH-000407,-0.06795767756962695
ACH-000408,-0.10545241793077197
ACH-000410,-0.027240909989012223
ACH-000411,-0.14501856702875654
ACH-000414,-0.22770602044727406
ACH-000415,-0.13497069135497666
ACH-000416,-0.08355516268915056
ACH-000420,-0.22713718555388165
ACH-000421,-0.07766814005988075
ACH-000424,-0.2628831395623892
ACH-000425,-0.13744926141268687
ACH-000426,-0.07770061226019058
ACH-000427,-0.14759420981944307
ACH-000433,-0.27941953164869604
ACH-000435,-0.21142496421359835
ACH-000436,-0.03418775044969505
ACH-000444,-0.07039061728791676
ACH-000445,-0.3279456750316683
ACH-000448,-0.007104121042046891
ACH-000450,0.010658732855068357
ACH-000452,-0.2184031722014275
ACH-000454,-0.07004703678710236
ACH-000458,-0.08821745956561577
ACH-000459,0.08756713119201427
ACH-000460,-0.09884403413571337
ACH-000461,-0.019148395064567232
ACH-000463,-0.09760962239701773
ACH-000464,-0.19280721697441533
ACH-000466,-0.049276519526397236
ACH-000467,-0.05047441891734452
ACH-000468,-0.19463844086748908
ACH-000469,-0.06826619225268321
ACH-000470,-0.06200778107228825
ACH-000471,-0.14590569678908094
ACH-000472,-0.08663662159106444
ACH-000473,-0.03526753991759242
ACH-000475,-0.0530463046213041
ACH-000476,-0.10930301622106384
ACH-000477,-0.20107737859817149
ACH-000479,-0.25318873983137097
ACH-000480,0.03749808773216449
ACH-000481,-0.09949532073456667
ACH-000483,-0.372467977015852
ACH-000484,-0.1454597067725852
ACH-000485,-0.2383179314453689
ACH-000486,-0.16279296996848194
