,BABAM1 (29086)
ACH-000004,0.17141562601728938
ACH-000005,-0.04714774577474611
ACH-000007,0.16410741261024642
ACH-000009,0.2686753951775019
ACH-000011,0.02610543247583232
ACH-000012,0.1124483501204882
ACH-000013,0.09761536059457952
ACH-000014,0.1014969543038316
ACH-000015,0.1464930867423444
ACH-000017,0.25428449514832496
ACH-000018,0.10006161847490352
ACH-000019,0.02815430689823989
ACH-000021,0.2260810663187083
ACH-000022,0.16938522514001428
ACH-000025,0.2025210328662743
ACH-000028,0.06725795034442013
ACH-000030,0.07470143397181335
ACH-000035,0.06861740926697657
ACH-000036,0.1764118287845264
ACH-000037,0.26909513145942565
ACH-000039,0.2091196935525924
ACH-000040,0.13023606581434796
ACH-000041,0.11746595984581965
ACH-000042,0.22648090960589976
ACH-000045,0.13222346314224268
ACH-000047,-0.03735557378740753
ACH-000052,0.08474612172598879
ACH-000053,0.1997641907205033
ACH-000054,0.2442388829611257
ACH-000055,0.04826927739676936
ACH-000060,0.35076734190231434
ACH-000067,0.4354212419292602
ACH-000070,0.2558721736402393
ACH-000075,0.17243072996996114
ACH-000078,0.2639344757475415
ACH-000082,0.1798382564781643
ACH-000085,0.12105893090643495
ACH-000086,0.07339290524171171
ACH-000087,0.17112709816171734
ACH-000092,0.13757055113124514
ACH-000095,0.1850632738152272
ACH-000097,0.14956316541199488
ACH-000098,0.23716229004010386
ACH-000099,0.24662710156325385
ACH-000108,0.06682837080817051
ACH-000113,0.24057003433615876
ACH-000116,0.04735977148990738
ACH-000118,0.13826768340064388
ACH-000120,0.06781676558261207
ACH-000123,0.1686739274442745
ACH-000127,0.10425142085268202
ACH-000128,0.09691417722630973
ACH-000132,0.18394838520767048
ACH-000133,0.04758779628549378
ACH-000137,0.2596373367333982
ACH-000138,0.3218677859209481
ACH-000142,0.09512861678935217
ACH-000143,0.09978714339038744
ACH-000146,0.15815004282003567
ACH-000148,0.2619701526563238
ACH-000150,0.1469011794515664
ACH-000152,0.2607818154712297
ACH-000153,0.3128538320283921
ACH-000159,0.16141636771618048
ACH-000160,0.3884132796284188
ACH-000163,0.19749770951084256
ACH-000167,0.5564297058763212
ACH-000168,0.09001466642309383
ACH-000169,0.10820459293757184
ACH-000178,0.2642135543145729
ACH-000183,0.34021845266323114
ACH-000188,-0.017944328333775662
ACH-000189,0.05261474422223423
ACH-000190,0.3824555058724392
ACH-000198,0.13161210259244044
ACH-000203,0.4590068109876495
ACH-000204,0.11812372455889487
ACH-000206,0.1695911290684305
ACH-000207,0.06097307867162138
ACH-000208,0.168702457780795
ACH-000210,0.12339448831973344
ACH-000211,0.07866262632457803
ACH-000215,0.18119846092935926
ACH-000221,0.20077915666159896
ACH-000222,0.3374542917298149
ACH-000223,0.18648300860137887
ACH-000226,0.107410305686043
