,DNAJB6 (10049)
ACH-000004,-0.08537856811358444
ACH-000005,-0.6650807796870574
ACH-000007,-0.3761350114045294
ACH-000009,-0.4010011027639853
ACH-000011,-0.3882689999536553
ACH-000012,-0.4886727654883512
ACH-000013,-0.5092839980890558
ACH-000014,-0.4449934396805336
ACH-000015,-0.14860507085706318
ACH-000017,-0.3900771018670188
ACH-000018,-0.5237266088064308
ACH-000019,-0.4617863293593235
ACH-000021,-0.3925827629245663
ACH-000022,-0.35356248091423936
ACH-000025,-0.4049265993169344
ACH-000028,-0.3833228526078425
ACH-000030,-0.1923697642066208
ACH-000035,-0.26184592379498706
ACH-000036,-0.4435600661120575
ACH-000037,-0.4598801453990197
ACH-000039,-0.4304302776995846
ACH-000040,-0.15544914255152958
ACH-000041,-0.3028792687308148
ACH-000042,-0.5518678766008982
ACH-000045,-0.2975868393400332
ACH-000047,-0.4729078314904082
ACH-000052,-0.06784013664760799
ACH-000053,-0.4887121075520047
ACH-000054,-0.2325397922730745
ACH-000055,-0.26726994435876683
ACH-000060,-0.2595926541300879
ACH-000067,-0.22618124738144366
ACH-000070,-0.15776471870399378
ACH-000075,-0.3125461775877285
ACH-000078,-0.4922110130718192
ACH-000082,-0.3655139425627823
ACH-000085,-0.6278627712967421
ACH-000086,0.020540513000398497
ACH-000087,0.08958924521664767
ACH-000092,-0.05974139941311174
ACH-000095,-0.2708766687378322
ACH-000097,-0.5802429366340179
ACH-000098,0.2590315381507354
ACH-000099,-0.4320709868964227
ACH-000108,-0.31470495618187666
ACH-000113,-0.4337522134034917
ACH-000116,-0.3864479920719835
ACH-000118,-0.3056901300882851
ACH-000120,-0.04571251270383935
ACH-000123,-0.4835234127174101
ACH-000127,-0.3454785350873907
ACH-000128,-0.3357286574538467
ACH-000132,-0.0619630989432046
ACH-000133,-0.4023120926428765
ACH-000137,-0.3465137811959072
ACH-000138,-0.5000675678159204
ACH-000142,-0.3206984147755867
ACH-000143,0.08510768914729101
ACH-000146,-0.31427548225775753
ACH-000148,-0.4380394858821837
ACH-000150,-0.3786480250613803
ACH-000152,-0.20628944904984095
ACH-000153,-0.2766216899462279
ACH-000159,-0.2678819480391254
ACH-000160,-0.27741493858424154
ACH-000163,-0.18677834894396286
ACH-000167,0.7100304100574586
ACH-000168,0.3371014542832712
ACH-000169,-0.27144371742095275
ACH-000178,-0.5899713729996864
ACH-000183,-0.5814990785975456
ACH-000188,-0.6964367205004941
ACH-000189,-0.2694279911146592
ACH-000190,-0.394605682239492
ACH-000198,-0.5750989008096631
ACH-000203,-0.9626596330226778
ACH-000204,-0.48420500354934
ACH-000206,-0.08308715950399699
ACH-000207,-0.15736493643548874
ACH-000208,-0.4893627137861062
ACH-000210,-0.4613930588695838
ACH-000211,-0.4533777605244364
ACH-000215,-0.3444583391661176
ACH-000221,-0.08175243559066117
ACH-000222,-0.4310787922238353
ACH-000223,-0.3479496388761526
ACH-000226,-0.25700388715166617
ACH-000227,-0.4568806419642206
ACH-000228,-0.4349791359839568
ACH-000231,-0.4287126048127535
ACH-000232,-0.11125315686575872
ACH-000233,-0.5462718187344318
ACH-000234,-0.3453441168164697
ACH-000235,-0.5203650176658347
ACH-000237,-0.2934142964695786
ACH-000238,-0.4991984761425393
ACH-000242,0.0025792086807947603
ACH-000243,-0.2666181606913775
ACH-000244,-0.5582194100445471
ACH-000246,-0.4395355614609776
ACH-000248,-0.4451524864591067
ACH-000250,-0.4112854741417178
ACH-000251,-0.5453912599063124
ACH-000252,-0.4610496824544568
ACH-000253,-0.42243124512334174
ACH-000255,-0.31561213392438464
ACH-000256,-0.39925759396523297
ACH-000257,-0.15689798784793302
ACH-000258,-0.5422499508347751
ACH-000259,-0.017134917826350213
ACH-000260,-0.5034011655452764
ACH-000261,-0.10929656158710824
ACH-000262,-0.2303404086353114
ACH-000263,-0.5414671197875901
ACH-000264,-0.252732745515276
ACH-000265,-0.08507758803604165
ACH-000266,-0.44202729968684346
ACH-000272,-0.2315164444775332
ACH-000274,-0.3809339384211425
ACH-000277,-0.2270237592613935
ACH-000278,-0.3621663135072896
ACH-000279,-0.25374142325799154
ACH-000280,-0.31707251198528685
ACH-000281,-0.47509873370277295
