,COA5 (493753)
ACH-000004,-0.4403252039038019
ACH-000005,-0.2799596746072585
ACH-000007,-0.41409077516282494
ACH-000009,-0.3802097288877043
ACH-000011,-0.2219354826792312
ACH-000012,-0.35328506368221296
ACH-000013,-0.2915615427044562
ACH-000014,-0.34918394277339465
ACH-000015,-0.27886275499082835
ACH-000017,-0.286784087130743
ACH-000018,-0.3025877724568172
ACH-000019,-0.457342438987524
ACH-000021,-0.3494201887924989
ACH-000022,-0.2497175651113925
ACH-000025,-0.3621552519201727
ACH-000028,-0.38766635821473294
ACH-000030,-0.4991792646245114
ACH-000035,-0.4273685655177459
ACH-000036,-0.1695759230643041
ACH-000037,-0.471160158325029
ACH-000039,-0.3609398498300262
ACH-000040,-0.30390886607530315
ACH-000041,-0.5400671999819919
ACH-000042,-0.1830197660800168
ACH-000045,-0.453515683509357
ACH-000047,-0.5111163532819992
ACH-000052,-0.3896005413185438
ACH-000053,-0.5121469457267088
ACH-000054,-0.20350221364095947
ACH-000055,-0.3614646441559529
ACH-000060,-0.3228174166608663
ACH-000067,-0.22154421471324245
ACH-000070,-0.4548984435259575
ACH-000075,-0.2972815665895531
ACH-000078,-0.2635405886792591
ACH-000082,-0.3226187630091573
ACH-000085,-0.3225926324120749
ACH-000086,-0.2455256921525468
ACH-000087,-0.7902977763943765
ACH-000092,-0.5875311146077756
ACH-000095,-0.186662343323068
ACH-000097,-0.17296879869474474
ACH-000098,-0.3250527460897737
ACH-000099,-0.3198196289476277
ACH-000108,-0.2119608077101632
ACH-000113,-0.7862289670673253
ACH-000116,-0.460646040063085
ACH-000118,-0.4677107710821433
ACH-000120,-0.21857879843318825
ACH-000123,-0.4364942220025486
ACH-000127,-0.31509593759965643
ACH-000128,-0.5135995649346048
ACH-000132,-0.4447048780557763
ACH-000133,-0.4429692346538927
ACH-000137,-0.3475996140788906
ACH-000138,-0.4039431401344842
ACH-000142,-0.2935222646575337
ACH-000143,-0.3050929702829561
ACH-000146,-0.8155416202946012
ACH-000148,-0.336759098143136
ACH-000150,-0.5136653957520374
ACH-000152,-0.34635559455703363
ACH-000153,-0.43661032443553854
ACH-000159,-0.4096259800488135
ACH-000160,-0.6376949926721688
ACH-000163,-0.4170252975021213
ACH-000167,-0.1943907045389528
ACH-000168,-0.18328186920340855
ACH-000169,-0.4820985839612175
ACH-000178,-0.4037408106546452
ACH-000183,-0.6650539584468947
ACH-000188,-0.3411346820445263
ACH-000189,-0.6837912198763597
ACH-000190,-0.4660586289344725
ACH-000198,-0.5625415029078676
ACH-000203,0.034093862179650006
ACH-000204,-0.7493168290753504
ACH-000206,-0.1803821974436145
ACH-000207,-0.5407443491762124
ACH-000208,-0.374512176187608
ACH-000210,-0.4657900368016624
ACH-000211,-0.3864719052748747
ACH-000215,-0.4335895624153522
ACH-000221,-0.3603232196803228
ACH-000222,-0.15213944128505838
ACH-000223,-0.5161019331702652
ACH-000226,-0.5248271896519414
ACH-000227,-0.4500801511921946
ACH-000228,-0.6520106703834359
ACH-000231,-0.2676311879603126
ACH-000232,-0.2603074842197977
ACH-000233,-0.4675501323501959
ACH-000234,-0.5467354388200191
ACH-000235,-0.3386474753262798
ACH-000237,-0.3377602891312603
ACH-000238,-0.2414903005013866
ACH-000242,-0.06458728490537093
ACH-000243,-0.35429331899952643
ACH-000244,-0.13386182409729025
ACH-000246,-0.6102614779914579
ACH-000248,-0.4500828995471057
ACH-000250,-0.1833330855246596
ACH-000251,-0.23177752324794096
ACH-000252,-0.3405868104236158
ACH-000253,-0.3094238436058696
ACH-000255,-0.4502692036675838
ACH-000256,-0.1828758994846538
ACH-000257,-0.29160278044659305
ACH-000258,-0.4063466354932373
ACH-000259,-0.5216499099278298
ACH-000260,-0.3026807745867737
ACH-000261,-0.3164140597485905
ACH-000262,-0.172232297746352
ACH-000263,-0.6011407861419061
ACH-000264,-0.3955581847117273
ACH-000265,-0.2823680596028038
ACH-000266,-0.3017750876321042
ACH-000272,-0.3606223444672512
ACH-000274,-0.4187075482839387
ACH-000277,-0.3879679296397708
ACH-000278,-0.29452937993971195
ACH-000279,-0.3556447403547438
ACH-000280,-0.273544292136281
ACH-000281,-0.4564122492818407
ACH-000288,-0.31433644965255797
ACH-000291,-0.4649110331047128
ACH-000293,-0.4780866361234663
ACH-000294,-0.4911946651433753
ACH-000295,-0.21664748482090013
ACH-000296,-0.2863630113578813
ACH-000302,-0.3952828128191087
ACH-000304,-0.41447657384728
ACH-000307,-0.4929621295282338
ACH-000308,-0.41183416611507534
ACH-000310,-0.4777943351879583
ACH-000311,-0.2507708606446133
ACH-000312,-0.4790463019471167
ACH-000315,-0.4825590617567458
ACH-000316,-0.41581389687090897
ACH-000317,-0.5450439350340893
ACH-000318,-0.4155382098228488
ACH-000319,-0.3390181672315047
ACH-000320,-0.2805919197786637
ACH-000322,-0.3232243457553696
ACH-000323,-0.2748400372587317
ACH-000324,-0.25791125671207205
ACH-000329,-0.6486457067879741
ACH-000330,-0.3237554672545858
ACH-000331,-0.41637791395046586
ACH-000332,-0.12903293566503413
ACH-000334,-0.7871769486155684
ACH-000335,-0.4819171443251324
ACH-000336,-0.5750583433994686
ACH-000337,-0.5847117961241761
ACH-000338,-0.5498526362383686
ACH-000339,-0.4127857931070315
ACH-000341,-0.5761429796547396
ACH-000348,-0.4278772145647225
ACH-000350,-0.3774985207971104
ACH-000352,-0.3850092566946267
ACH-000356,-0.38672385056337977
ACH-000361,-0.08058962932597523
ACH-000362,-0.3465285160125193
ACH-000363,-0.6691139820109991
ACH-000364,-0.1279990284482279
