,PSMB1 (5689)
ACH-000004,-0.9379494002219124
ACH-000005,-1.2102548558581456
ACH-000007,-0.6781130518719563
ACH-000009,-0.6792879451223709
ACH-000011,-0.9738950147128588
ACH-000012,-0.5225072991966785
ACH-000013,-0.7832242992248577
ACH-000014,-0.6803229677591175
ACH-000015,-0.4700988552248717
ACH-000017,-0.5844774340871436
ACH-000018,-0.7453163240425562
ACH-000019,-0.4880714017145832
ACH-000021,-0.97551253541981
ACH-000022,-0.5412825373466524
ACH-000025,-0.5681003907145804
ACH-000028,-0.6113766753190459
ACH-000030,-0.7649523040704931
ACH-000035,-0.5507552189011461
ACH-000036,-0.8073770713198473
ACH-000037,-0.4856244415135874
ACH-000039,-0.5302948571107886
ACH-000040,-0.9545742702414388
ACH-000041,-0.6148638198518603
ACH-000042,-0.8133240864051194
ACH-000045,-0.6421273289860607
ACH-000047,-0.8026977506585966
ACH-000052,-0.7171087518853914
ACH-000053,-0.7590075373226035
ACH-000054,-0.7478751345835097
ACH-000055,-0.5976898541642014
ACH-000060,-0.9714023185913052
ACH-000067,-0.7748808719662658
ACH-000070,-0.6788069099131199
ACH-000075,-1.092791451944419
ACH-000078,-0.6708773528103853
ACH-000082,-1.0524517749991562
ACH-000085,-0.8220380167625146
ACH-000086,-0.6694807109143397
ACH-000087,-0.8728757500139295
ACH-000092,-0.7357112674138919
ACH-000095,-0.4516918520754476
ACH-000097,-0.6060843121064518
ACH-000098,-0.6987493433142009
ACH-000099,-0.4574327104086757
ACH-000108,-0.6126207238524912
ACH-000113,-0.7043630866676145
ACH-000116,-0.6256072880108362
ACH-000118,-0.8932535044513888
ACH-000120,-0.7573394645857883
ACH-000123,-0.6921055435138289
ACH-000127,-0.6312028479470111
ACH-000128,-0.7680206185667663
ACH-000132,-0.6657322325991434
ACH-000133,-0.5924997297812188
ACH-000137,-0.787645651875072
ACH-000138,-0.8172518574293498
ACH-000142,-0.4979029002941271
ACH-000143,-0.6751339410563773
ACH-000146,-0.7429562724089295
ACH-000148,-0.8412551486616799
ACH-000150,-0.6519318058402334
ACH-000152,-0.5946884623507586
ACH-000153,-0.7758067071655126
ACH-000159,-0.7139882998342587
ACH-000160,-0.9862337411296132
ACH-000163,-0.6944803149419201
ACH-000167,-0.25560621572940445
ACH-000168,-0.6669692126946353
ACH-000169,-0.8191074905492404
ACH-000178,-0.7852061696797403
ACH-000183,-0.7954938858855457
ACH-000188,-0.7075401602524232
ACH-000189,-0.5349584291926408
ACH-000190,-0.5783597068321825
ACH-000198,-0.6548275827487857
ACH-000203,-0.2913902477759092
ACH-000204,-1.064805268725965
ACH-000206,-0.6801946735614268
ACH-000207,-0.8274540738519642
ACH-000208,-0.7675258985159423
ACH-000210,-0.590470185849503
ACH-000211,-0.676378281623535
ACH-000215,-0.8122381352589055
ACH-000221,-0.8159236303194725
ACH-000222,-0.4931892588778645
ACH-000223,-0.9948492407600792
ACH-000226,-0.9130748584647604
ACH-000227,-0.6851584196597202
ACH-000228,-1.1584440840799206
ACH-000231,-0.6937313886675492
ACH-000232,-0.7723643926226494
ACH-000233,-0.669526702345008
ACH-000234,-0.6476452614112365
ACH-000235,-0.7875089539591194
ACH-000237,-0.9449752956867188
ACH-000238,-0.6711566050379631
ACH-000242,-0.20147084183898775
ACH-000243,-0.6862142590773268
ACH-000244,-0.8528968136875315
ACH-000246,-0.7275658920942821
ACH-000248,-0.6091383277475575
ACH-000250,-0.8081979738581351
ACH-000251,-0.6794451060348947
ACH-000252,-0.6772831565126393
ACH-000253,-0.8540120990272242
ACH-000255,-0.826529998568358
ACH-000256,-0.6666800619288917
ACH-000257,-0.2758872380135899
ACH-000258,-0.987319031420441
ACH-000259,-0.6685045694143661
ACH-000260,-0.924225666757312
ACH-000261,-0.5631116575645031
ACH-000262,-0.5189048375935192
ACH-000263,-0.5503455597038501
ACH-000264,-0.7560173084344229
ACH-000265,-0.594159873623353
ACH-000266,-0.717821723604269
ACH-000272,-0.6334821693891578
ACH-000274,-0.8578444628426242
ACH-000277,-0.8004608431504253
ACH-000278,-0.8228990114119961
ACH-000279,-0.6573814718675725
ACH-000280,-0.8641287388410233
ACH-000281,-0.5275145839412357
ACH-000288,-0.6242926597795979
ACH-000291,-0.5657527605139581
ACH-000293,-0.7262709198463972
ACH-000294,-0.6697741544173996
ACH-000295,-0.5873876228240477
ACH-000296,-0.5494017592975863
ACH-000302,-0.4852822066913162
ACH-000304,-0.4801114893225314
ACH-000307,-0.7683582236153881
ACH-000308,-0.7255814221724204
ACH-000310,-0.5707992067558951
ACH-000311,-0.8022193241303802
ACH-000312,-0.6747529073803705
