,DepMap_ID
16716,ACH-000045
30864,ACH-000079
31261,ACH-000081
64772,ACH-000206
70770,ACH-000224
72635,ACH-000231
80993,ACH-000256
105198,ACH-000324
144032,ACH-000426
154284,ACH-000451
155982,ACH-000455
193857,ACH-000549
200525,ACH-000562
254754,ACH-000672
270033,ACH-000700
279436,ACH-000718
283576,ACH-000726
302382,ACH-000759
376333,ACH-000811
393124,ACH-000832
430131,ACH-000874
449924,ACH-000890
458350,ACH-000898
464573,ACH-000904
485942,ACH-000918
505663,ACH-000928
514522,ACH-000932
514523,ACH-000932
516563,ACH-000933
537380,ACH-000941
575321,ACH-000954
615633,ACH-000966
619825,ACH-000967
671788,ACH-000980
687661,ACH-000983
693664,ACH-000984
700792,ACH-000985
700793,ACH-000985
708233,ACH-000986
730056,ACH-000989
730057,ACH-000989
742763,ACH-000990
742764,ACH-000990
742765,ACH-000990
742766,ACH-000990
742767,ACH-000990
809309,ACH-000992
827964,ACH-000993
857823,ACH-000996
868661,ACH-000997
868662,ACH-000997
902656,ACH-000999
902657,ACH-000999
902658,ACH-000999
902659,ACH-000999
916203,ACH-001059
980020,ACH-001333
991305,ACH-001354
991874,ACH-001356
993947,ACH-001362
1000098,ACH-001369
1016059,ACH-001415
1018574,ACH-001433
1031942,ACH-001517
1053165,ACH-001552
1069860,ACH-001610
1074137,ACH-001638
1123856,ACH-002149
1134057,ACH-002166
1203223,ACH-002287
1204724,ACH-002290
