,TP53I3 (9540)
ACH-000520,-0.17065254308855718
ACH-000521,-0.3199545422068724
ACH-000522,-0.2459099233316435
ACH-000524,-0.23400415709602454
ACH-000527,-0.23594840754681015
ACH-000528,-0.2540154461027238
ACH-000537,-0.30873296097151764
ACH-000541,-0.30550307482605044
ACH-000542,-0.26365861630089543
ACH-000544,-0.2996079541545361
ACH-000545,-0.2695118663579781
ACH-000547,-0.3246010835692527
ACH-000548,-0.4044612942967125
ACH-000549,-0.37023154466670255
ACH-000550,-0.2328994931879183
ACH-000552,-0.2798579200450552
ACH-000556,-0.2759179402737381
ACH-000557,-0.21211200861803686
ACH-000569,-0.11933322719212512
ACH-000570,-0.22175098138995586
ACH-000571,-0.2762309666315013
ACH-000573,-0.2106954832727528
ACH-000576,-0.3119113990614132
ACH-000579,-0.410163312954145
ACH-000580,-0.32518196268971683
ACH-000584,-0.3332610261810113
ACH-000585,-0.3699384400788339
ACH-000588,-0.30233217917026994
ACH-000589,-0.19742692471561868
ACH-000591,-0.1021750656717232
ACH-000593,-0.30548703125955395
ACH-000600,-0.1678679699748015
ACH-000601,-0.3341256631486316
ACH-000605,-0.14192447441547215
ACH-000606,-0.2498289512231937
ACH-000608,-0.31425604829116993
ACH-000614,-0.3354853697466989
ACH-000616,-0.2005975272728819
ACH-000618,-0.2626684917866149
ACH-000619,-0.20840522596975425
ACH-000620,-0.1426432154077376
ACH-000621,-0.12307622319758385
ACH-000622,-0.5460515303815144
ACH-000623,-0.3064574013495823
ACH-000624,-0.2923519588815827
ACH-000627,-0.3348067949742945
ACH-000630,-0.25591976909977426
ACH-000631,-0.1452844244781515
ACH-000632,-0.2836480311828273
ACH-000633,-0.2839198518989379
ACH-000637,-0.16357552354383595
ACH-000638,-0.19786260705675304
ACH-000646,-0.3937354514634983
ACH-000647,-0.3035229579917132
ACH-000648,-0.15034868637070636
ACH-000649,-0.22496101284958195
ACH-000651,-0.3587921078353499
ACH-000652,-0.18461829470734506
ACH-000653,-0.2942662882879841
ACH-000657,-0.30954541678798514
ACH-000658,-0.2711030891748294
ACH-000661,-0.22656278815387604
ACH-000662,-0.13682173351323518
ACH-000663,-0.2301814071651419
ACH-000665,-0.37625392255485546
ACH-000671,-0.3558630926930753
ACH-000672,0.08349128720023716
ACH-000673,-0.2035591712905757
ACH-000676,-0.2521467105426
ACH-000677,-0.265761414103352
ACH-000681,-0.3520360815245389
ACH-000683,-0.20770083707631096
ACH-000684,-0.13806982178310315
ACH-000688,-0.28006386784902004
ACH-000693,-0.2492602140507496
ACH-000694,-0.22546398593614506
ACH-000695,-0.4215306702009361
ACH-000696,-0.2973299243273875
ACH-000697,-0.04249914209367877
ACH-000699,-0.12586699963602227
ACH-000701,-0.31210636057733865
ACH-000706,-0.16200140032557486
ACH-000711,-0.1545786560006943
ACH-000713,-0.20637240719052666
ACH-000714,-0.30868937548773245
ACH-000718,-0.4464906201436065
ACH-000720,-0.23997495941725
ACH-000721,-0.2997977819009453
ACH-000724,-0.4589978508704194
ACH-000725,-0.3348790404362011
ACH-000732,-0.029339941958867313
ACH-000734,-0.20074146252118275
ACH-000735,-0.2357686758954377
ACH-000736,-0.2606126559031717
ACH-000738,-0.19721211924137105
ACH-000746,-0.2945576856733971
ACH-000747,-0.20507958025503492
ACH-000748,-0.1942939250555817
ACH-000753,-0.21671961231306086
ACH-000756,-0.3912261084069492
ACH-000757,-0.22340072518774332
ACH-000758,-0.2573224533740021
ACH-000760,-0.3013923275033872
ACH-000762,-0.28637190614420555
ACH-000763,-0.4607352641492011
ACH-000764,-0.17895186119002002
ACH-000765,-0.2329657662524549
ACH-000766,-0.38935066059043344
ACH-000767,-0.18047302364509
ACH-000768,-0.3329028541093855
ACH-000769,-0.1829795281071745
ACH-000770,-0.2710483865285568
ACH-000771,-0.25463316630876515
ACH-000773,-0.06668293873138523
ACH-000776,-0.2910856756227344
ACH-000777,-0.29463237859759844
ACH-000778,-0.28057230247554243
ACH-000781,-0.29794458247631384
ACH-000782,-0.22102379474231945
ACH-000783,-0.20432938710446444
ACH-000784,-0.22726277188878174
ACH-000785,-0.3891611941438784
ACH-000787,-0.20267242413013234
ACH-000788,-0.3051298571330083
ACH-000791,-0.3155655689164778
ACH-000792,-0.200940663324698
ACH-000794,-0.36179031452931226
ACH-000796,-0.20196259868326905
ACH-000798,0.07447097574825308
ACH-000799,-0.3385607240078399
ACH-000800,0.12940134558204686
ACH-000802,-0.148078530472157
ACH-000804,-0.33568530338692704
ACH-000805,-0.2691677807957278
ACH-000809,-0.12769058950815007
ACH-000810,-0.25940689792536403
ACH-000811,-0.2112472505304844
ACH-000817,-0.2772731059431741
ACH-000819,-0.3288645411033844
ACH-000820,-0.20428256545355272
ACH-000821,-0.3943432134854645
ACH-000822,-0.2815478188445851
ACH-000823,-0.2099233820108411
ACH-000824,-0.2956403127854324
ACH-000827,-0.3383232937588934
ACH-000829,-0.12614714203880506
ACH-000831,-0.3531197452994986
ACH-000832,-0.14550801062555627
ACH-000833,-0.2874513320848188
ACH-000834,-0.31487396764660275
ACH-000835,-0.2558760830330392
ACH-000836,-0.22350891401468245
ACH-000837,-0.3633154622755849
ACH-000838,-0.14039585885658748
ACH-000839,-0.30995743113154833
ACH-000840,-0.28358104152179336
ACH-000841,-0.331357918732143
ACH-000843,-0.1600864409711487
ACH-000846,-0.16394587100138255
ACH-000847,-0.29633585358577225
ACH-000848,-0.14880652832272384
ACH-000849,-0.3091568353947853
ACH-000851,-0.31659677498969563
ACH-000855,-0.08341631635298072
ACH-000856,-0.2660169954587324
ACH-000858,-0.15617238701493014
ACH-000859,-0.1028081738757708
ACH-000861,-0.21900091437064825
ACH-000862,-0.3457819409456737
ACH-000865,-0.3227865611466572
ACH-000866,-0.20173792096383591
ACH-000867,-0.2688448282946257
ACH-000869,-0.2974373599385506
ACH-000872,-0.1377364430276819
ACH-000873,-0.3461515381296083
ACH-000876,-0.2365465866316437
ACH-000878,-0.2390656773631851
ACH-000880,-0.2360807509574663
ACH-000881,-0.3099299175754767
ACH-000882,-0.3410493470906425
ACH-000884,-0.26055457828813344
ACH-000885,-0.2438794484272654
ACH-000887,-0.28921911379893483
ACH-000889,-0.1678805630707803
ACH-000896,-0.3217441774804076
ACH-000898,-0.13698454048943898
ACH-000900,-0.24513750292178246
ACH-000901,-0.3108824444884538
ACH-000905,-0.2636374041769659
ACH-000906,-0.1730922433124207
ACH-000907,-0.33167515464697783
ACH-000910,-0.3504330014472414
ACH-000911,-0.3372305503393276
ACH-000912,-0.2727149285937035
ACH-000913,-0.203847930801295
ACH-000915,-0.10564790349764992
ACH-000916,-0.12448066853179834
ACH-000917,0.0126904449691876
ACH-000920,-0.1562749570008246
ACH-000921,-0.2689640148826114
ACH-000924,-0.27317638915186643
ACH-000926,-0.27517323960560225
ACH-000928,-0.09052764373181152
ACH-000929,-0.43454145674377415
ACH-000932,-0.24166915164230396
ACH-000935,-0.03272090700198154
ACH-000936,-0.3424735815653109
ACH-000937,-0.4570586712172814
ACH-000938,-0.29909779887979604
ACH-000939,-0.06072381654490047
ACH-000941,-0.25640464054721096
ACH-000943,-0.207710853762629
ACH-000946,-0.4112112418843144
ACH-000947,-0.22384792577689794
ACH-000948,-0.3516942938143575
ACH-000950,-0.4302473285809621
ACH-000953,-0.4214570046182245
ACH-000954,-0.3325352980729176
ACH-000957,-0.2883306226252192
ACH-000958,-0.3795971459327479
ACH-000960,-0.2995883719726397
ACH-000963,-0.2524642724106241
ACH-000968,-0.29953595094758484
ACH-000969,-0.26752017598102096
ACH-000972,-0.1850873970595035
ACH-000973,-0.23575341226415045
ACH-000974,-0.3815381196507602
ACH-000978,-0.4057312822487035
ACH-000984,-0.377613223443753
ACH-000986,-0.07695289593713353
ACH-000988,-0.3453607813393355
ACH-000993,-0.15426676515211785
ACH-000994,-0.26736193842352163
ACH-000996,-0.2533061510545737
ACH-001001,-0.4153017501664928
ACH-001020,-0.21184507241572265
ACH-001028,-0.20487642965420946
ACH-001031,-0.18004256754061848
ACH-001038,-0.2614823636445909
ACH-001048,-0.2428586508595568
ACH-001050,-0.3350649842386925
ACH-001053,-0.16755359956293506
ACH-001054,-0.32248441875300005
ACH-001061,-0.240442018194458
ACH-001067,-0.37485166679730414
ACH-001075,-0.2914856515282301
ACH-001096,-0.2455887640402429
ACH-001111,-0.2712508825507304
ACH-001119,-0.2391216038074929
ACH-001128,-0.4063574125650439
ACH-001134,-0.2401014276478485
ACH-001151,-0.2234885669087355
ACH-001163,-0.3164440768976345
ACH-001164,-0.34118479368241594
ACH-001183,-0.40335092724831423
ACH-001192,-0.3105702878097857
ACH-001193,-0.3352040914339752
ACH-001196,-0.29054770905456523
ACH-001197,-0.2701425903887528
ACH-001205,-0.19311504298015408
ACH-001211,-0.4870723035555321
ACH-001212,-0.2121182524099567
ACH-001228,-0.2635628815024741
ACH-001232,-0.2514527922067541
ACH-001239,-0.3240501263504073
ACH-001270,-0.3339549428348685
ACH-001274,-0.22857662771008705
ACH-001275,-0.30084791133761946
ACH-001277,-0.2634838161577607
ACH-001278,-0.23405397156119925
ACH-001280,-0.2141733585329343
ACH-001283,-0.2750643465137381
ACH-001289,-0.2847364404945193
ACH-001300,-0.4281059789942687
ACH-001301,-0.40782459682162703
ACH-001302,-0.3475718135478716
ACH-001306,-0.2885950986086685
ACH-001318,-0.30830507696658044
ACH-001322,-0.03702437696693695
ACH-001328,-0.18952640971923465
ACH-001332,-0.25920457964025223
ACH-001336,-0.14056550753161992
ACH-001346,-0.32165806193706925
ACH-001353,-0.3656249593756964
ACH-001354,-0.32848591516943043
ACH-001367,-0.260512494582919
ACH-001368,-0.30182363017366715
ACH-001374,-0.5398501677668585
ACH-001377,-0.2302604178744567
ACH-001380,-0.15247621535339184
ACH-001391,-0.2739023910211848
ACH-001408,-0.3059050468913232
ACH-001430,-0.16627677129190208
ACH-001431,-0.369949102208728
ACH-001450,-0.25791012829155635
ACH-001496,-0.18080480048795566
ACH-001500,-0.2202345938210321
ACH-001523,-0.2947669011595303
ACH-001532,-0.24097362103930425
ACH-001550,-0.3191295607489432
ACH-001552,-0.21977741104529008
ACH-001554,-0.3183138373656696
ACH-001654,-0.4324484579412085
ACH-001735,-0.2297345768742613
ACH-001736,-0.15978164206841874
ACH-001737,-0.2049799485200094
ACH-001740,-0.3861682661980888
ACH-001745,-0.4386110903359832
ACH-001765,-0.3138180322611677
