,PIH1D1 (55011)
ACH-000004,-0.005342926201161541
ACH-000005,-0.055202348334017284
ACH-000007,0.06242016582879791
ACH-000009,-0.1237411690645647
ACH-000011,0.030715213863216444
ACH-000012,-0.09777157056252997
ACH-000013,-0.035212838723422436
ACH-000014,0.10365148424430527
ACH-000015,-0.11505143541214227
ACH-000017,-0.10013493178150087
ACH-000018,-0.528893519098226
ACH-000019,-0.10848795465177596
ACH-000021,-0.04482925166105668
ACH-000022,0.008009521523671159
ACH-000025,0.002074425004796683
ACH-000028,-0.36528778802243933
ACH-000030,-0.17299908137185194
ACH-000035,0.001053164854398081
ACH-000036,-0.3086297163591677
ACH-000037,0.021653509486833724
ACH-000039,0.001361205219795658
ACH-000040,0.193503568154817
ACH-000041,-0.1218678351138758
ACH-000042,0.15751467889661888
ACH-000045,-0.30407060472449593
ACH-000047,0.12829930012067914
ACH-000052,0.07227455960029297
ACH-000053,-0.05252679505741145
ACH-000054,-0.019767413410479055
ACH-000055,0.07763346375570011
ACH-000060,-0.1538403431085911
ACH-000067,-0.17945901868682052
ACH-000070,0.09623732925149198
ACH-000075,0.23647893604000614
ACH-000078,-0.033808678188643845
ACH-000082,0.08662543262969162
ACH-000085,0.13653486976243626
ACH-000086,-0.04318067620997945
ACH-000087,-0.22940196098811655
ACH-000092,-0.05290853750562985
ACH-000095,-0.024338704028247324
ACH-000097,-0.19656905313075232
ACH-000098,-0.27181083769686043
ACH-000099,0.02785998386225113
ACH-000108,-0.13497711083383132
ACH-000113,-0.2175199448634822
ACH-000116,-0.09879674846558296
ACH-000118,-0.023259084436514258
ACH-000120,-0.00745943450535106
ACH-000123,-0.19153246382022152
ACH-000127,-0.6937219885466173
ACH-000128,-0.04810655816902338
ACH-000132,-0.07398606574261522
ACH-000133,-0.1092513069600263
ACH-000137,-0.11066516177355043
ACH-000138,-0.08692233521835499
ACH-000142,0.17673296756007967
ACH-000143,-0.2374976882217873
ACH-000146,-0.05292021121506613
ACH-000148,-0.052489331942077035
ACH-000150,0.04966845735851972
ACH-000152,-0.08676187766625301
ACH-000153,-0.017493260657904963
ACH-000159,0.0944562285848215
ACH-000160,-0.08209584017872737
ACH-000163,0.02179905170757561
ACH-000167,0.2734076580784605
ACH-000168,-0.007726617598670192
ACH-000169,0.1049355571145036
ACH-000178,-0.03908290901705234
ACH-000183,-0.07875931567470973
ACH-000188,0.03373374996735794
ACH-000189,0.026243830390335586
ACH-000190,-0.3457753970016184
ACH-000198,-0.20907507815709367
ACH-000203,-0.3279528458299517
ACH-000204,-0.003314825433182142
ACH-000206,0.02659073883119666
ACH-000207,-0.028134836878303485
ACH-000208,-0.2128918011585472
ACH-000210,0.2692860197045991
ACH-000211,0.02513999916854714
ACH-000215,-0.07436821080148627
ACH-000221,-0.06567256167501317
ACH-000222,-0.03774651148769713
ACH-000223,0.038212262628362505
ACH-000226,-0.1238203775716471
ACH-000227,-0.00807673245786895
ACH-000228,-0.059452769262164334
ACH-000231,0.030583028204111663
ACH-000232,0.03466679585388039
ACH-000233,-0.062249766401586415
ACH-000234,0.010871760286571512
ACH-000235,0.031606241656208484
ACH-000237,-0.035404056082862886
ACH-000238,-0.14101297975406585
ACH-000242,0.022743502096558992
ACH-000243,-0.1622338347636363
ACH-000244,0.12230055380410575
ACH-000246,0.09614964421847623
ACH-000248,-0.06847095615894049
ACH-000250,0.10717914181243016
ACH-000251,-0.0011348027998905575
ACH-000252,0.09856700663002294
ACH-000253,0.06969729021966414
ACH-000255,-0.12751209439653527
ACH-000256,-0.12430634849253755
ACH-000257,-0.025011033586329067
ACH-000258,0.08109450476189653
ACH-000259,0.12073754336167195
ACH-000260,-0.2387208478983371
ACH-000261,0.08008190502563359
ACH-000262,-0.09060843708922643
ACH-000263,-0.11866767722138488
ACH-000264,0.08980660487881745
ACH-000265,-0.376690707195532
ACH-000266,0.040461605480836216
ACH-000272,0.11983466841605254
ACH-000274,0.026547455250702224
ACH-000277,-0.026942640578713838
ACH-000278,0.015204880717147515
ACH-000279,-0.14854838891884034
ACH-000280,-0.08065969966076751
ACH-000281,-0.14916272952149062
ACH-000288,-0.07594284769401988
ACH-000291,-0.09521029248829976
ACH-000293,-0.012938069179901658
ACH-000294,0.04695149765641517
ACH-000295,-0.01654575800974657
ACH-000296,0.00952926294281298
ACH-000302,-0.25210493288384844
ACH-000304,0.042608565789884485
ACH-000307,0.03853279190651535
ACH-000308,-0.08205002068283834
ACH-000310,0.09090621930432148
ACH-000311,-0.04323171547626706
ACH-000312,-0.14766131165933946
ACH-000315,-0.0500376691117982
ACH-000316,-0.01718512035917089
ACH-000317,0.12326334310026615
ACH-000318,-0.15321480726400194
ACH-000319,-0.08177188825035818
ACH-000320,0.15492150643584002
ACH-000322,0.16231561348139434
ACH-000323,-0.08758144083274405
ACH-000324,0.10197359443338858
ACH-000329,0.07359747057784999
ACH-000330,-0.08127164799411914
ACH-000331,0.0062962781426364155
ACH-000332,-0.1274289353119235
ACH-000334,0.1379656885710207
ACH-000335,-0.2810345319763249
ACH-000336,0.09754286768035347
ACH-000337,-0.244669212204138
ACH-000338,0.07213787092307658
ACH-000339,-0.21533946306014376
ACH-000341,-0.12086402872930793
ACH-000348,-0.009383980560816355
ACH-000350,-0.040867990772736486
ACH-000352,0.01795102236871829
ACH-000356,0.02745977675909498
ACH-000361,0.11222411385529303
ACH-000362,-0.06055198989512795
ACH-000363,0.05568567705153578
ACH-000364,-0.1301834462767511
ACH-000365,-0.11338967379309073
