,IREB2 (3658)
ACH-000262,0.010820883460230288
ACH-000263,-0.2339439996783068
ACH-000264,-0.053121384833631706
ACH-000265,0.1687602851540665
ACH-000266,-0.1356354227390836
ACH-000272,-0.026433523636877305
ACH-000274,-0.02333389838819335
ACH-000277,-0.1884120433164322
ACH-000278,-0.4607036404644282
ACH-000279,-0.22250214719084926
ACH-000280,0.07544614027080676
ACH-000281,-0.009198830091275685
ACH-000288,-0.3495692114204876
ACH-000291,-0.6986502456297398
ACH-000293,-0.1336965456280384
ACH-000294,-0.46229580486930993
ACH-000295,-0.3989648018352152
ACH-000296,-0.4354481610965548
ACH-000302,0.04119263145971735
ACH-000304,-0.015486623643046971
ACH-000307,-0.11989410949325975
ACH-000308,-0.035868731334950985
ACH-000310,0.1012965975454564
ACH-000311,-0.06756408117193331
ACH-000312,-0.2937262247574073
ACH-000315,-0.43633412255473214
ACH-000316,-0.23383886338509874
ACH-000317,-0.06691813941989493
ACH-000318,-0.3425000718015046
ACH-000319,-0.045942734132912284
ACH-000320,-0.16203620919894546
ACH-000322,-0.2438542422198178
ACH-000323,0.04002538954650271
ACH-000324,-0.2086547740812676
ACH-000329,0.1228211262780492
ACH-000330,-0.01170251221042734
ACH-000331,0.17957167692152085
ACH-000332,-0.07237172589343575
ACH-000334,-0.11112386456861922
ACH-000335,-0.250486297098325
ACH-000336,-0.1003737742395363
ACH-000337,-0.16383083940558668
ACH-000338,0.025408720789467557
ACH-000339,-0.2508772856054856
ACH-000341,-0.034596552013119425
ACH-000348,-0.07628622905675247
ACH-000350,-0.07108576352771882
ACH-000352,-0.4670114911577935
ACH-000356,-0.1833212305990513
ACH-000361,0.003538533258074738
ACH-000362,-0.4759316019262176
ACH-000363,-0.1374086315534313
ACH-000364,-0.02235808634440215
ACH-000365,-0.16696938171263992
ACH-000366,0.22559102881306625
ACH-000368,-0.22670400300015656
ACH-000374,0.0064841259294838565
ACH-000375,-0.2530182138105451
ACH-000376,-0.05636540043998677
ACH-000381,-0.03939444798218696
ACH-000383,-0.014533297511429991
ACH-000387,-0.20058653578874247
ACH-000389,-0.1889809714233418
ACH-000390,-0.3236835625382263
ACH-000393,-0.038433431980945836
ACH-000395,-0.11771989782665362
ACH-000396,-0.05153092767933665
ACH-000397,-0.048385458143648516
ACH-000401,-0.338266928872021
ACH-000402,-0.2955953225574955
ACH-000403,0.040874632035869086
ACH-000404,-0.4257449809294067
ACH-000406,-0.08393840322779587
ACH-000407,-0.0946590612897414
ACH-000408,0.10820548217384683
ACH-000410,-0.16994319965965804
ACH-000411,0.04280951598180143
ACH-000414,-0.016414802980450543
ACH-000415,-0.1120187721947739
ACH-000416,-0.1809930056427449
ACH-000420,-0.07155655501710316
ACH-000421,0.04921396778497942
ACH-000424,-0.3514604769465095
ACH-000425,-0.20429358769697373
ACH-000426,0.024846329188637144
ACH-000427,-0.07605982046109808
ACH-000433,-0.005104659401792352
ACH-000435,-0.34106339856280565
ACH-000436,0.08485699340671338
ACH-000444,0.021143144632192752
ACH-000445,-0.03252944802145365
ACH-000448,0.08503364945113125
ACH-000450,-0.4739828719277918
ACH-000452,-0.028130904781979903
ACH-000454,-0.0750636938876219
ACH-000458,0.07894116739623375
ACH-000459,-0.3945191843847209
ACH-000460,0.08451761112912451
ACH-000461,-0.07857223152640846
ACH-000463,-0.09821753495849916
ACH-000464,-0.1816141524097017
ACH-000466,-0.2776335748810363
ACH-000467,0.06736857439793241
ACH-000468,-0.03812493724630293
ACH-000469,0.08766264868590748
ACH-000470,-0.21701274634685389
ACH-000471,0.05631205555709444
ACH-000472,0.05693279724468065
ACH-000473,0.11996064803957185
ACH-000475,-0.07993988340871176
ACH-000476,0.11041755954208338
ACH-000477,-0.2089801015940199
ACH-000479,-0.33644410109541995
ACH-000480,-0.04608222766836435
ACH-000481,-0.6351878015764312
ACH-000483,-0.1420044596038316
ACH-000484,-0.11015601112598357
ACH-000485,-0.2856386424709851
ACH-000486,-0.05425518886900922
ACH-000487,0.141061825725832
ACH-000488,-0.5671561437573502
ACH-000490,-0.0353224259828535
ACH-000491,-0.34579131499564464
ACH-000495,-0.423643971203626
ACH-000496,-0.14622591092753526
ACH-000499,-0.10954986580804928
ACH-000500,0.029546720233931036
ACH-000502,0.06648094841177972
ACH-000503,-0.13250149939545636
ACH-000505,-0.016134915371085676
ACH-000507,-0.34961904146437106
ACH-000510,0.010898624352845148
ACH-000511,0.05776840787925084
ACH-000512,-0.24913254117765926
ACH-000516,-0.1558494072841137
ACH-000517,0.005094566826675613
ACH-000518,-0.11708305465542902
ACH-000520,0.06869830223790334
ACH-000521,-0.0661432850925637
ACH-000522,-0.013719146037548136
ACH-000524,-0.13768617016413792
ACH-000527,-0.1533802115010621
ACH-000528,-0.07829983806484726
ACH-000537,0.01754886203192617
ACH-000541,-0.14742023214825142
ACH-000542,0.06376358421813015
ACH-000544,-0.2457719394060033
ACH-000545,-0.1932145391563405
ACH-000547,-0.06404660496397384
ACH-000548,-0.14374500729536985
ACH-000549,-0.0256316114452009
ACH-000550,-0.12471666127351788
ACH-000552,-0.0628059320876976
ACH-000556,-0.03453014692118155
ACH-000557,-0.20901242606367912
ACH-000569,0.11693258812404846
ACH-000570,-0.09173450193537087
ACH-000571,-0.09556312809317076
ACH-000573,-0.01997182590558196
ACH-000576,-0.10267679667218417
ACH-000579,-0.2875776246029244
ACH-000580,-0.4980644910482315
ACH-000584,-0.1723875384227315
ACH-000585,0.1491232180479243
ACH-000588,0.14167865121770662
ACH-000589,-0.2579083545499741
ACH-000591,-0.03623752655323588
ACH-000593,-0.1903333608057843
ACH-000600,-0.09719617927300672
ACH-000601,-0.01269177261440154
ACH-000605,-0.14593131138812152
ACH-000606,-0.08600541098120634
ACH-000608,-0.020113494134643712
ACH-000614,-0.22291415920497326
ACH-000616,-0.09873607425993898
ACH-000618,-0.09029331331706666
ACH-000619,-0.5386665839093289
ACH-000620,-0.09637744494565674
ACH-000621,-0.11507257073113722
ACH-000622,-0.08120365313817521
ACH-000623,0.009986204633631065
ACH-000624,0.08665773281460777
ACH-000627,0.004882277111868253
ACH-000630,-0.1694400549642218
ACH-000631,0.30097549021710496
ACH-000632,-0.21032954032651605
ACH-000633,0.0547504304239375
ACH-000637,0.05248920281488482
ACH-000638,0.02276369219631257
ACH-000646,-0.23006375658935305
ACH-000647,-0.06343847790885754
ACH-000648,-0.31066401385669795
ACH-000649,0.011316084795078393
ACH-000651,0.04145397248804087
ACH-000652,-0.0945105819642644
ACH-000653,-0.21593189195876727
ACH-000657,0.04018012002640616
ACH-000658,-0.14689380245761427
ACH-000661,-0.29701168267896266
ACH-000662,0.021988957163787043
ACH-000663,-0.2754416648217292
ACH-000665,-0.2736199294329349
ACH-000671,-0.040607266814230436
ACH-000672,0.11630804247008457
ACH-000673,-0.2475507382518776
ACH-000676,-0.600484916057453
ACH-000677,-0.028519983039765526
ACH-000681,-0.2656589065329137
ACH-000683,-0.2843013027561317
ACH-000684,-0.27402853268728394
ACH-000688,-0.033690584282904716
ACH-000693,-0.2669864125991869
ACH-000694,-0.3566432306492622
ACH-000695,-0.3609351637354864
ACH-000696,0.017132634466659434
ACH-000697,0.015155062233126685
ACH-000699,-0.3577318614678526
ACH-000701,-0.11608544534395193
ACH-000706,-0.1440586041675619
ACH-000711,-0.03270863575552991
ACH-000713,-0.19709895548532086
ACH-000714,0.20397981913581206
ACH-000718,-0.024858281580859024
ACH-000720,-0.1241432297628147
ACH-000721,0.01684755532125842
ACH-000724,-0.04543201793697303
ACH-000725,-0.0888298752839764
ACH-000732,0.024017914305022068
ACH-000734,-0.3610256019567212
ACH-000735,-0.08273974936305982
ACH-000736,-0.3705178586281812
ACH-000738,0.1021881619365856
ACH-000746,-0.02827825927284997
ACH-000747,0.05886410458094101
ACH-000748,0.012538255781612728
ACH-000753,0.045550789940693136
ACH-000756,-0.13930957853694464
ACH-000757,-0.3345214767818135
ACH-000758,0.018006801854674487
ACH-000760,0.025483638440437262
ACH-000762,-0.02822873889708656
ACH-000763,-0.0687588409965724
ACH-000764,0.011325315359941987
ACH-000765,-0.52430262192495
ACH-000766,-0.18263244512987453
ACH-000767,0.014480974647788376
ACH-000768,-0.10358881036197626
ACH-000769,-0.3181605047519203
ACH-000770,-0.11096850315637387
ACH-000771,-0.2345046044494631
ACH-000773,-0.13230490870637213
ACH-000776,0.020081217982581816
ACH-000777,-0.20091045943055774
ACH-000778,0.022802559919971658
ACH-000781,-0.11471792605162184
ACH-000782,-0.5151046163798958
ACH-000783,0.082937606947291
ACH-000784,-0.20278426601888894
ACH-000785,-0.16387906942402855
ACH-000787,0.08334121653607507
ACH-000788,-0.3426798540100486
ACH-000791,-0.010641620279589984
ACH-000792,-0.2507426808368564
ACH-000794,-0.22361849859427652
ACH-000796,0.0718627514790299
ACH-000798,-0.30420308316597666
ACH-000799,-0.04362263600159188
ACH-000800,-0.13482813562568718
ACH-000802,-0.2017584349980976
ACH-000804,-0.06485772445919419
ACH-000805,-0.15940702949226665
ACH-000809,-0.28569826785520097
ACH-000810,-0.21219870764379212
ACH-000811,-0.3470489490645182
ACH-000817,-0.295920822593802
ACH-000819,0.04667639794143566
ACH-000820,0.013704839141223708
ACH-000821,-0.17775695258856392
ACH-000822,-0.16545116673695007
ACH-000823,-0.2805877956602354
ACH-000824,-0.1588448625272116
ACH-000827,-0.15389626927242744
ACH-000829,-0.4188001847944157
ACH-000831,0.029683520820430964
ACH-000832,-0.14029385779165673
ACH-000833,-0.054369611865497706
ACH-000834,-0.02305664768554722
ACH-000835,-0.08997943372396229
ACH-000836,0.0018878517267988336
ACH-000837,-0.545284838405345
ACH-000838,-0.3367345857082855
ACH-000839,-0.01445607714331356
ACH-000840,0.11460511387396788
ACH-000841,-0.3502459755243724
ACH-000843,-0.5157927482754239
ACH-000846,-0.4940585591103944
ACH-000847,0.07974722483220519
ACH-000848,-0.26025852863376125
ACH-000849,-0.12754991166491006
ACH-000851,-0.18020600081157626
ACH-000855,-0.032320294178481916
ACH-000856,-0.23177371381633136
ACH-000858,-0.12973446630979665
ACH-000859,-0.262439666227651
ACH-000861,-0.09335181581965174
ACH-000862,-0.007698270599350767
ACH-000865,-0.08049463163624147
ACH-000866,-0.032005810714735086
ACH-000867,-0.0924236963778554
ACH-000869,-0.5245154344071186
ACH-000872,0.010398956721819872
ACH-000873,-0.2272015375578661
ACH-000876,0.0460595517445205
ACH-000878,0.21647430718047914
ACH-000880,0.04213580433528629
ACH-000881,-0.2373580834523825
ACH-000882,-0.2766403319289085
ACH-000884,0.050939048864015325
ACH-000885,-0.016955763905414
ACH-000887,-0.3316548472266165
ACH-000889,-0.035410343530270165
ACH-000896,-0.13684089844406808
ACH-000898,-0.3901419937806591
ACH-000900,0.06255525042253925
ACH-000901,-0.03480226216566719
ACH-000905,-0.01890929505715666
ACH-000906,-0.02419242966392022
ACH-000907,-0.19552257779541785
ACH-000910,-0.6001641853835448
ACH-000911,0.14026554708461386
ACH-000912,0.12847320247653105
ACH-000913,-0.033502698975306174
ACH-000915,-0.1756289023519409
ACH-000916,-0.0214401233668938
ACH-000917,-0.33863633872848403
ACH-000920,-0.20719422377127292
ACH-000921,-0.1202052555749552
ACH-000924,0.010384630973039693
ACH-000926,-0.15191193860803012
ACH-000928,-0.09188098332489474
ACH-000929,0.2635814268936277
ACH-000932,0.0822894922262846
ACH-000935,-0.09834787962020848
ACH-000936,-0.4437198339836623
ACH-000937,-0.08229369458509142
ACH-000938,0.020092757169237824
ACH-000939,0.012337044042638357
ACH-000941,-0.006503874943722989
ACH-000943,0.10728437734510746
ACH-000946,0.08005958052962885
ACH-000947,0.05247071678457487
ACH-000948,0.061440620294679886
ACH-000950,-0.028834373778476318
ACH-000953,0.07096654123603416
ACH-000954,-0.09730392368983233
ACH-000957,-0.07763520412983217
ACH-000958,0.06256952675501147
ACH-000960,-0.04693643708820471
ACH-000963,0.021615626726145108
ACH-000968,-0.05615997419223365
ACH-000969,-0.29344451877351674
ACH-000972,0.16893131160788272
ACH-000973,0.012526033046046414
ACH-000974,-0.20977122488235733
ACH-000978,0.027776309480701363
ACH-000984,-0.06973409609200573
ACH-000986,-0.0631639870063509
ACH-000988,0.04828808288934245
ACH-000993,-0.28900162536906426
ACH-000994,-0.06322409941272886
ACH-000996,-0.25020352242514443
ACH-001001,0.1517841472474648
ACH-001020,-0.4534826802069147
ACH-001028,-0.4491690136641687
ACH-001031,0.030842541617989508
ACH-001038,-0.2523288629221085
ACH-001048,-0.08387515820995116
ACH-001050,-0.1847602817178775
ACH-001053,0.3030542455815205
ACH-001054,-0.009816654924347992
ACH-001061,-0.21319002083942573
ACH-001067,-0.2675807960333155
ACH-001075,-0.1632467528670146
ACH-001096,0.06640201879615178
ACH-001111,-0.22956285845929594
ACH-001119,-0.1436460696610614
ACH-001128,-0.2555258841785576
ACH-001134,-0.2682671121935777
ACH-001151,-0.0752534162744937
ACH-001163,-0.3285256683536547
ACH-001164,-0.011056597396063676
ACH-001183,0.17503559177398226
ACH-001192,-0.09142988495686068
ACH-001193,-0.31165798715071563
ACH-001196,0.12372712652207625
ACH-001197,-0.42331280422912254
ACH-001205,-0.3011881512544712
ACH-001211,0.1566212174887372
ACH-001212,0.08515419063763034
ACH-001228,-0.012085033959281122
ACH-001232,-0.07286793951353188
ACH-001239,-0.01715908968100471
ACH-001270,0.02914174959265121
ACH-001274,-0.09003185099941632
ACH-001275,0.09937862913212836
ACH-001277,-0.0003746398918460883
ACH-001278,0.12705579497626
ACH-001280,-0.04832134224361942
ACH-001283,-0.044364728729110924
ACH-001289,0.061551276869317974
ACH-001300,-0.12893442693124618
ACH-001301,-0.14703798655870606
ACH-001302,-0.036732810848954994
ACH-001306,-0.029923082719288757
ACH-001318,0.009411897347508694
ACH-001322,0.2229439887705593
ACH-001328,0.021387935924151842
ACH-001332,0.08360069571987341
ACH-001336,-0.0718621780479782
ACH-001346,-0.2573881422581624
ACH-001353,-0.1990144574286805
ACH-001354,0.09056596593499178
ACH-001367,-0.24200175344305114
ACH-001368,0.0022840446786991605
ACH-001374,0.09336308157947433
ACH-001377,-0.267422079885222
ACH-001380,-0.03903714069488039
ACH-001391,-0.050302045948739264
ACH-001408,-0.31292710266170226
ACH-001430,-0.07576174741004936
ACH-001431,-0.345305296707294
ACH-001450,-0.3732825922249028
ACH-001496,-0.07638957760459562
ACH-001500,0.07710979444205536
ACH-001523,-0.03237792577634843
ACH-001532,-0.029159406932003445
ACH-001550,-0.2741784067383038
ACH-001552,-0.13876909573861596
ACH-001554,-0.1280822245580336
ACH-001654,-0.2777621458574708
ACH-001735,-0.4375108701811613
ACH-001736,-0.2741285701235038
ACH-001737,0.4210219573746198
ACH-001740,0.03851059902191327
ACH-001745,-0.0044184008288828324
ACH-001765,-0.03374187958090921
